sample_index,axis,baseline_distance,mode_common,mode_difference,mode_coupling,mode_saliency
0,6.63537219460698,1.500000000762063,0.920676383583065,-0.16331475137821952,-0.04077365432060478,0.1499583339719198
1,6.64989620256061,1.499999995143756,0.9227873678143006,-0.0925761113821979,-0.0407709324032975,0.009670247380982192
2,6.6640886266607,1.500000003251112,0.9213852380666365,-0.16363775687703663,-0.04077484729848879,-0.08232679954026634
3,6.67794260105021,1.4999999970240705,0.9230132664959518,-0.05736829148659557,-0.04076714544579814,-0.08712249060952912
4,6.69145241903446,1.499999998599972,0.9231846379095402,-0.15362452786857492,-0.0407594895401013,-0.17239177479314657
5,6.70461355208997,1.4999999930750418,0.9221330405987921,-0.09193009793794044,-0.040778131482733626,-0.30200554013282493
6,6.71742267384757,1.499999996478119,0.9247191910223218,-0.08676197520932342,-0.0407692555633339,-0.36779004078383715
7,6.72987767160579,1.4999999992896096,0.9232080067386452,-0.15588557987410231,-0.04077457282132994,-0.39992670742619096
8,6.74197765463302,1.4999999965858974,0.9233715885426074,-0.11615565844140151,-0.04077912158661933,-0.43744183304525736
9,6.75372296053269,1.4999999966533817,0.9245322403892546,-0.11583265087883717,-0.0407759541938921,-0.4570806793837843
10,6.76511515416967,1.500000000021794,0.9256461545778051,-0.06447445445766788,-0.04080541202222896,-0.4559700750370143
11,6.77615701761656,1.4999999996417237,0.9243998170242503,-0.08191686018933658,-0.040796955420894294,-0.46524629433219783
12,6.78685253510121,1.5000000020211015,0.9258642636496035,-0.08643896350711242,-0.04078603371333666,-0.47978977269193634
13,6.7972068835945,1.5000000044057695,0.9278739829546794,-0.12067775747542159,-0.04082949747844402,-0.4784240265343497
14,6.80722640877158,1.5000000013121464,0.9287619984615787,-0.081916858933435,-0.04083734012505504,-0.4764382290845542
15,6.81691860501102,1.5000000047497235,0.9284971517314569,-0.10323535181704754,-0.04085421696213432,-0.4785210366018594
16,6.82629207983922,1.4999999993047124,0.9306470840112764,-0.11357159626617012,-0.040885573592833284,-0.4846812667629633
17,6.83535652363568,1.4999999975583995,0.9309976164481925,-0.06931956891808462,-0.040895735227695997,-0.4810756752180635
18,6.8441226672175,1.4999999946146976,0.9308574034734487,-0.16299174883170164,-0.04092378889598068,-0.47658430541930075
19,6.85260223827755,1.5000000035733163,0.9321738475143186,-0.052200166540111836,-0.04090969305439668,-0.47490475235027535
20,6.86080791312909,1.5000000006716778,0.933061863021218,-0.1006512948815972,-0.04088927910730424,-0.4614491507500441
21,6.86875326668532,1.499999999636163,0.9334435538969785,-0.17268197002908522,-0.04089788905282663,-0.43599096512923063
22,6.87645271691622,1.499999999048727,0.9324932215125035,-0.11260257393771647,-0.04089682481140604,-0.4144454258515436
23,6.88392146396384,1.4999999939939317,0.9344172551106719,-0.14974844144321148,-0.040879639645919466,-0.4003127822768128
24,6.89117543111126,1.500000002162979,0.9349313693515501,-0.11809369916012531,-0.040878707117026576,-0.3794888570525065
25,6.89823119254036,1.5000000094583965,0.9349781070097603,-0.09483715304291215,-0.0408843023928325,-0.3480212397618106
26,6.90510591356266,1.4999999988032238,0.9364970809031763,-0.14490332497598368,-0.04089909816455636,-0.3422263082341878
27,6.91181727706332,1.4999999932559744,0.9350949511553989,-0.07707175235437629,-0.04089736650421919,-0.3159584328388477
28,6.91838341245182,1.4999999979967469,0.9358739121263989,-0.14102723551260182,-0.04084365812520689,-0.33332490607754844
29,6.924822817872,1.500000002871617,0.9359829666622982,-0.1668678322579937,-0.04080626034244231,-0.38257631567365813
30,6.93115428771419,1.4999999986129464,0.9360374939302477,-0.152332497823803,-0.04081093572127696,-0.40851820551886264
31,6.93739683742257,1.499999997045719,0.9360608627594662,-0.14619535640935838,-0.04080013420976677,-0.378768820381167
32,6.94356962988619,1.500000000809646,0.9378368937731514,-0.12100076778408704,-0.04081150944761989,-0.41435693372439963
33,6.94969189556382,1.4999999947700509,0.9362711822215251,-0.15685460603078805,-0.04079806793689332,-0.43987329353092725
34,6.95578285497561,1.5000000005154617,0.9370423535827856,-0.16492978911710454,-0.04080593507719429,-0.4577407054265815
35,6.96186164271197,1.4999999986064323,0.9383821664528741,-0.16428377564354488,-0.040801319113342574,-0.4794499448169231
36,6.96794722822241,1.5000000013290522,0.9383432184044034,-0.0709346036483679,-0.04073904023475715,-0.49217997445906286
