sample_index,axis,baseline_distance,mode_common,mode_difference,mode_coupling,mode_saliency
0,2.44150872539943,1.4999999993192124,0.9752944895795421,-0.23599567405326194,-0.03933938388999808,-0.6912768371813967
1,2.4395432659129,1.4999999919869265,0.9747494917736138,-0.3174942920432896,-0.03906413138743502,-0.656645000549358
2,2.43749026756462,1.5000000013362842,0.9777738457954044,-0.2814109245678091,-0.03895606633262334,-0.6763405915410635
3,2.43534570172651,1.5000000044670967,0.9776126492611874,-0.3566882576862633,-0.039123836043961066,-0.691083486958793
4,2.43310568501961,1.5000000013899204,0.9784723641099725,-0.260880741301312,-0.03918838632038181,-0.6996335561857032
5,2.43076650034151,1.4999999949934133,0.9803146102146557,-0.2683462726708842,-0.03923966471967473,-0.7082499496660438
6,2.42832460509854,1.4999999981969634,0.9798847527902631,-0.32682618339040564,-0.03917084823872791,-0.7110385583341029
7,2.42577664844193,1.5000000037778776,0.9799154568920134,-0.2857658079749176,-0.03919881671669225,-0.7174808087949013
8,2.42311949127336,1.5000000015515378,0.9810975648092326,-0.24221693816138407,-0.039227451630310224,-0.7183906934938762
9,2.42035022288376,1.5000000024247473,0.9824946014384804,-0.14889792241874336,-0.03907247389081513,-0.7096099985466723
10,2.41746617706872,1.5000000022068514,0.9841756510089467,-0.26523562734161366,-0.038968493501408484,-0.6849620888554812
11,2.4144649502744,1.499999996501917,0.9845210721535538,-0.3019411155676264,-0.03910924955509593,-0.6873914500487106
12,2.41134441709991,1.4999999967367754,0.9842370592124472,-0.2901207066564478,-0.039232625788109085,-0.6954363520069803
13,2.40810273832147,1.4999999978254128,0.9849125494508423,-0.28265518373342324,-0.0392985822598165,-0.6988378919693404
14,2.40473837202096,1.500000001622002,0.9862021217241316,-0.19680168437138235,-0.03931923282925263,-0.7032534527876959
15,2.40125009145056,1.4999999945614126,0.9868929640133459,-0.2789224283771288,-0.03948929771221633,-0.709320898727712
16,2.39763699879022,1.4999999979189813,0.9862097977494855,-0.20115657745634313,-0.039723253486977764,-0.7077973587429386
