sample_index,axis,baseline_distance,mode_common,mode_difference,mode_coupling,mode_saliency
0,2.57599704788343,1.4999999976833878,-1.08692337773376,0.6283965175520427,0.04552123949066446,1.130226219957065
1,2.58475213894321,1.4999999954505188,-1.087541891676557,0.5978123545695796,0.04556489171457839,1.2133646015521777
2,2.59345378656629,1.5000000019589312,-1.0866759721566688,0.5609545010113577,0.04551554917843658,1.038917467640172
3,2.60209271184364,1.499999997427133,-1.0879320312404368,0.44645993529197653,0.04556449421766978,0.7623108781847722
4,2.61065968132732,1.5000000046001694,-1.0871232053152087,0.48488618418646934,0.04550216959962268,0.6611412481081452
5,2.61914553401098,1.5000000026409674,-1.088426842394619,0.6691753977928688,0.045490041384655996,0.38263928693033455
6,2.62754121051775,1.4999999991294066,-1.0887598883638387,0.39548632098157943,0.04549607271720567,0.1929373035165662
7,2.63583778087854,1.5000000058321834,-1.0895306518924421,0.4762598786653207,0.04559488186710076,0.22202151390858305
8,2.64402647105679,1.5000000000236595,-1.0885505451832338,0.5570334573498009,0.045588797885073515,0.22843294740186168
9,2.65209869137941,1.4999999935711723,-1.0879891248350968,0.5280177203699127,0.045623611114317286,0.3781528422921245
10,2.66004606591039,1.4999999975881788,-1.0890263251391037,0.5037072218235509,0.04550574117324951,0.4581871670065303
11,2.66786046051046,1.4999999938069812,-1.0898351510643318,0.5672281904745431,0.04555995451560866,0.7761650802078898
12,2.67553400965475,1.4999999981345762,-1.0901396502360832,0.6456491237184117,0.045589834752358734,0.8562511234138627
13,2.68305914230998,1.4999999974552245,-1.09114830374276,0.5640913464762309,0.04562568161220919,1.2593510073854655
14,2.69042860720761,1.5000000076306488,-1.0910626633507698,0.5852649826473043,0.04561402626479411,0.7736665457720286
15,2.69763549655631,1.5000000018630653,-1.090425118209799,0.400975782369495,0.045733640792591734,0.5711755547356339
16,2.70467327252591,1.499999995330064,-1.0892071215223786,0.5468387431725563,0.04574687316448052,0.6083605053133025
17,2.71153579124935,1.4999999991255717,-1.0907771953771925,0.33431798721241857,0.04570809011556153,0.7516666782269402
18,2.71821732321489,1.499999996090193,-1.0911673349410724,0.6911332731057079,0.045703916131861394,1.0071795054715331
19,2.72471257766711,1.49999999619311,-1.0912149129367148,0.3233390601473879,0.045763563949596124,1.1540471891312618
20,2.73101672299945,1.500000005864611,-1.0897209638748733,0.5295861180713599,0.04578800332450608,0.7460517933332753
21,2.73712540822485,1.500000001068636,-1.0905583365974314,0.4888072371778815,0.04579086010119507,0.601514851429754
22,2.74303477746049,1.5000000039694312,-1.0928611115843625,0.4245020610812093,0.045768102155570575,0.5938062530956408
23,2.74874148654938,1.500000000433321,-1.092718377597574,0.414307344616546,0.045858249711096165,0.5094707646074469
24,2.75424271856492,1.5000000030508671,-1.0901872282317255,0.5931070847341042,0.04587996864864449,0.46320082723839034
25,2.75953620096102,1.499999996132481,-1.0901015878397353,0.512333527796356,0.04584569934969897,0.5088723067745523
26,2.76462021392934,1.5000000004690712,-1.0893974335048098,0.4888072381915992,0.045824770081401386,0.27402729065941445
27,2.76949360130443,1.4999999985911503,-1.0897780574695333,0.5625229256887466,0.04592153865733101,-0.04844480508484705
28,2.77415577943411,1.5000000058278975,-1.0880271872317215,0.4762598786725312,0.04594552001783132,-0.11866773738839362
29,2.77860674362011,1.4999999982311694,-1.0893022775136634,0.48410198552739836,0.04593106143214018,-0.1517015398940276
30,2.7828470723401,1.4999999931978354,-1.0893879179056536,0.3782337236134035,0.045897752036167416,-0.2076212756768402
31,2.78687793084494,1.499999999358492,-1.091976160866162,0.401759995867717,0.045891859182639626,-0.22582188322013744
32,2.79070107192011,1.5000000028391385,-1.0913861937208336,0.4503809733194438,0.04589415844885039,-0.21808772957876318
33,2.79431883420343,1.5000000041779862,-1.0906249457912478,0.3907810563304667,0.04581004836481863,-0.32887427757277227
34,2.79773413756991,1.499999999907239,-1.0932988291438848,0.5044914272838128,0.045833938781175664,-0.35357255192557807
35,2.80095048135922,1.499999999570136,-1.0943836074433957,0.3774495038989957,0.04579345813712148,-0.4145691449517096
36,2.80397193588383,1.50000000531669,-1.092394847227372,0.3688231911652946,0.04581596181681209,-0.48078104836410446
37,2.80680313148854,1.5000000036304846,-1.0910436321524575,0.3845073819847395,0.04578769477184182,-0.41413569131792116
38,2.80944925093892,1.4999999963087165,-1.0920237388618044,0.48880724522574187,0.045677918264984206,-0.384596358715489
39,2.8119160180098,1.5000000052391804,-1.091252975333201,0.3562758408209112,0.04574375479519938,-0.40468203291851185
40,2.81420968172056,1.500000000342504,-1.0919856764653182,0.36803898977351107,0.045716486315721803,-0.4376410680397465
41,2.81633699787037,1.5000000022790885,-1.0929848143729775,0.4566546495047075,0.0456310094175366,-0.4505139348813115
42,2.81830520807782,1.499999998382427,-1.0920998636547767,0.45743886541454337,0.04574743066838012,-0.3836657065345798
43,2.82012202017216,1.5000000004371088,-1.0936509063112785,0.4692020030832576,0.045782641380278835,-0.4522061741752476
44,2.82179558327793,1.5000000000719524,-1.093612843914792,0.368823199619046,0.04578600405711551,-0.4993240147550685
45,2.82333446385403,1.5000000009524606,-1.0933939851350312,0.3382390313474468,0.045779403663684465,-0.5061513993500434
46,2.82474761780272,1.499999995916774,-1.0948118094039,0.5068440622971878,0.04580503210487705,-0.46697271119301215
47,2.82604436808465,1.500000006485623,-1.0960964152849981,0.4276388945495153,0.04579399629468513,-0.45490411313944035
48,2.8272343747434,1.5000000059325618,-1.095658697725476,0.4699862032647288,0.045820958973552366,-0.4250854896870913
49,2.82832760310432,1.5000000020816058,-1.0948784185977163,0.44332308993559816,0.045797123809885674,-0.3728248287613204
50,2.82933429285461,1.499999995619614,-1.0964199456550618,0.277070705910306,0.04576251776671806,-0.2999306821096934
51,2.83026492434652,1.4999999916516666,-1.0975713331485273,0.33274958025634477,0.04567690514896584,-0.22450722922675825
52,2.83113018421679,1.5000000000741875,-1.0985704710561865,0.3382390327385259,0.04563835700237593,-0.1594022066581844
53,2.83194092966944,1.4999999995754825,-1.0969052412102263,0.36411794396930874,0.04565587278171158,-0.046433279735583005
54,2.83270815451913,1.500000002692919,-1.096296242866447,0.2919706736541827,0.04566993462456786,0.22783064619759574
