sample_index,axis,baseline_distance,mode_common,mode_difference,mode_coupling,mode_saliency
0,8.59292596304919,1.5000000006188594,0.8168330273360963,-0.4206945966279523,-0.04839771477799397,-0.12316546449474218
1,8.61736842819809,1.5000000025228502,0.8192611950466402,-0.32140493804549536,-0.048675984048214535,-0.12458586401650626
2,8.6417670916842,1.5000000032334626,0.8194191922606916,-0.5083652412412634,-0.049402539751649224,-0.12571447600954616
3,8.66611465728389,1.500000005320256,0.8198017118315655,-0.4787895941857075,-0.05205254025010218,-0.1237493405632174
4,8.69040403617224,1.500000000496339,0.8228286058270502,-0.43442614480190495,-0.05132642928084364,-0.12563069676529448
5,8.71462834265351,1.4999999989250632,0.8239262706825331,-0.6794814647235085,-0.05134656795449723,-0.12920323755150212
6,8.73878087900258,1.500000000085369,0.8229034466126981,-0.3573182233112228,-0.052636439659375894,-0.12334519612285796
7,8.76285513405522,1.49999999688013,0.8249823573238747,-0.541109718703647,-0.051886201766622786,-0.12463922926421481
8,8.78684476716092,1.499999995472587,0.8243836310390549,-0.6868753848357823,-0.05305375763365343,-0.12389618757808533
9,8.81074360737271,1.4999999974074976,0.8239678488967953,-0.5284344423016663,-0.05179905696723818,-0.11572015362172539
10,8.83454563009502,1.500000001460659,0.8252151953234529,-0.6382868140732244,-0.04817890111770229,-0.11864239368119638
11,8.85824494973499,1.5000000016216612,0.8266704328214217,-0.7006069153690498,-0.047738694588651424,-0.10160333840929706
12,8.88183580659911,1.5000000010241277,0.8251320388950494,-0.5411097074425905,-0.045968089296924995,-0.07962619620699352
13,8.90531254708917,1.4999999922364726,0.8278512541053081,-0.6245552918105054,-0.043386067613775635,-0.07933472596391747
14,8.92866961472084,1.5000000010840984,0.8260134970365863,-0.8030653892818632,-0.043483390080869856,-0.06589426539288638
15,8.95190152845045,1.4999999942587954,0.8267619048927018,-0.5347720883292127,-0.0400820522748118,-0.06693304263516693
16,8.97500287454583,1.5000000023580045,0.8274853658201875,-0.7534205588115126,-0.03874641803666579,-0.07850957332608301
17,8.99796828571096,1.5000000040105193,0.8282171423904287,-0.7745460122678139,-0.037064546361890195,-0.04722690816077135
18,9.02079242595225,1.4999999990521702,0.8277348351053979,-0.6287803645617743,-0.034079686188407864,-0.007744683630775274
19,9.04346997594822,1.5000000040951535,0.8274604188915575,-0.870666846757652,-0.032244033783552783,0.04422288736346899
20,9.06599561912034,1.4999999986447587,0.8276184161056088,-0.6942692862959191,-0.030939262951484376,0.05968114349706124
21,9.08836403059532,1.500000006208596,0.8279260948908349,-0.5791355180299942,-0.02843217976530338,0.13797874838117882
22,9.11056986054414,1.500000000736086,0.8273190529632595,-0.8146843923058464,-0.02790030362759843,0.14022408022951258
23,9.13260771758117,1.499999994446508,0.8275269440343287,-0.7925026793089957,-0.027840439460388795,0.19214004478904148
24,9.15447215980436,1.500000001932139,0.82906533796058,-0.7513080142072766,-0.02717911236021365,0.23024648586090912
25,9.17615767822391,1.4999999983754329,0.8272691591061205,-0.5294907125967777,-0.027562278961242824,0.23870258431248786
26,9.1976586869472,1.4999999992144697,0.8268201143924754,-0.6815940097436567,-0.027275529199859035,0.2512510249210516
27,9.21896951011578,1.5000000050249511,0.8282005111047964,-0.5696290651019329,-0.02707599656667522,0.24901594680268618
28,9.24008438066049,1.4999999934044597,0.8283585083188477,-0.7840524989878792,-0.02712252596708162,0.166201820036661
29,9.2609974258066,1.4999999996961904,0.8264791730358637,-0.7777148433966954,-0.025713215349190684,0.24598037938730183
30,9.28170266712736,1.5000000034212932,0.8277348351053979,-0.6330054440729476,-0.02411074230680369,0.11966892546297263
31,9.3021940156676,1.499999992354365,0.8264209635359692,-0.5611789164333104,-0.022055487112053147,0.06567221254883135
32,9.32246526639057,1.499999999390227,0.8266122233214062,-0.4671706080182039,-0.01943602666291932,0.05477979356642325
33,9.34251009785771,1.4999999932699415,0.827044636749298,-0.615048832687892,-0.017765984342794715,0.07058355868566914
34,9.36232206863915,1.5000000022160196,0.8269365333923855,-0.6520183598067467,-0.01668504757066194,0.007424208442030805
35,9.38189462331299,1.4999999950899754,0.8272192652491026,-0.6034298255834224,-0.014398047969936639,-0.04799238735775987
36,9.40122108450661,1.500000001520225,0.8279676731050972,-0.6773689116095623,-0.012696455472766254,-0.06540456390520166
37,9.42029466246072,1.5000000067342318,0.8274521032486809,-0.43653867410948494,-0.008389550502295536,-0.07824201170599901
38,9.43910845770568,1.4999999981105987,0.8296058547455053,-0.4904086155234944,-0.008914667788807217,-0.12339918010373249
39,9.45765547503523,1.5000000054517353,0.8275602066057143,-0.644624440411933,-0.005654648253142474,-0.13902787320310644
40,9.47592863053736,1.4999999977888985,0.8283252457474621,-0.43336987904899965,-0.0021401660141655513,-0.139991793534233
41,9.49392076456708,1.5000000004237235,0.82699474289228,-0.46505805942909917,-0.0033316350182203236,-0.14869365020199427
42,9.51162465449894,1.5000000087617982,0.8295809078169963,-0.5062526805268778,-0.004392285802308512,-0.15399037423582376
43,9.52903302304792,1.5000000043265205,0.8303293156729908,-0.6013172542815303,-0.006130456874546778,-0.15869313658052422
44,9.54613856244937,1.4999999994840625,0.8297222737452944,-0.5178717075578438,-0.007176872765219084,-0.16159544436851409
45,9.56293394355086,1.500000000154568,0.8311026704576154,-0.2559160235892889,-0.009689383974868475,-0.16593645511832278
46,9.57941183745134,1.500000006745441,0.8329820057404784,-0.4861835007207155,-0.012946147240291942,-0.16716456384790856
47,9.59556493281747,1.499999997884756,0.8350442851659017,-0.3087296750050297,-0.0162532799767979,-0.16786205149429773
48,9.61138595317333,1.4999999994306878,0.8343873493811873,-0.27598521075525706,-0.02066573298453941,-0.16895184956649284
49,9.62686767745357,1.4999999969498516,0.8367656232348343,-0.5083652581794179,-0.02462206621849037,-0.1690332118346592
50,9.64200296012814,1.5000000067233776,0.8370400394486748,-0.4861835007798631,-0.03472572081102117,-0.16876849608776776
51,9.65678475271324,1.500000001991695,0.8388777965173965,-0.39006267859686766,-0.03922863209770924,-0.16901940189064912
52,9.67120612933293,1.4999999913960484,0.8403579809437532,-0.3668247021201566,-0.051945095001905,-0.1693611997323534
53,9.68526030603401,1.4999999986137198,0.8436177129388163,-0.4111881457006474,-0.059395364686229024,-0.16957814765427484
54,9.69894067697617,1.5000000047609965,0.8444908554374765,-0.4882960518584476,-0.0552418644596262,-0.17011196695843553
55,9.71224083189535,1.5000000004700558,0.8457132549357461,-0.5654039859185103,-0.055584742664846934,-0.1701217502480654
56,9.72515458495664,1.4999999954381142,0.8458795677926741,-0.44921397900402027,-0.0527790475230762,-0.17048324525058922
57,9.73767599054699,1.5000000032033547,0.8488233053596344,-0.5844168908188585,-0.047554999949267825,-0.1709998983304037
58,9.74979937372774,1.5000000034696437,0.8500872830720453,-0.6161050773817104,-0.052334676998399984,-0.17050190924719852
59,9.76151935484324,1.5000000028623752,0.8513512607844561,-0.5231530629771473,-0.05475898131957748,-0.17002217733547895
60,9.7728308809588,1.4999999984954824,0.8535964843524397,-0.5844169037558189,-0.055840408006420594,-0.16993675990571455
61,9.78372924558098,1.499999999458476,0.855800129706282,-0.5115340701511962,-0.05498624649330172,-0.16998684401538997
62,9.79421011686382,1.5000000021755129,0.8550434062074109,-0.4893523317078663,-0.05306943464214232,-0.16982008445878644
63,9.80426955796239,1.4999999973106135,0.8571389482043408,-0.4133006949494894,-0.050549380431170174,-0.16939092293701716
64,9.81390404351323,1.5000000009423995,0.8569227414903949,-0.4217508686824675,-0.05022328207092281,-0.1686070038980829
65,9.823110481777,1.5000000030467733,0.8587022890591011,-0.499915058463679,-0.04493121387920216,-0.16781587870882822
66,9.8318862396628,1.499999998331904,0.8595089064151111,-0.661524826865746,-0.04774929428475878,-0.16694932396604673
67,9.84022916083905,1.5000000054294051,0.8599330042002473,-0.3921752154181238,-0.05535722378456581,-0.16410302813943703
68,9.84813758608127,1.4999999951108118,0.861271822698185,-0.5580100901627254,-0.05666279985226176,-0.160998259804847
69,9.85561036412668,1.5000000003801974,0.861105509841257,-0.5263218884323828,-0.057709015109144,-0.1598698757943599
70,9.86264686454072,1.5000000043508128,0.8607645684846453,-0.6182176207615009,-0.05710536662715393,-0.1582403335826962
71,9.86924698480804,1.500000003808365,0.8613632947694652,-0.47456450659309585,-0.05552948461438552,-0.15415723310067195
72,9.87541116353574,1.5000000057307157,0.8614298199122364,-0.4323135851336651,-0.057988202588181055,-0.1484802808215536
73,9.88114038936338,1.5000000010635035,0.8623528562679146,-0.4946336992372826,-0.05483725965141941,-0.14410020428261125
74,9.88643620944635,1.5000000042360937,0.8642488228365309,-0.43759495362928835,-0.05565791368882832,-0.13500545631543207
75,9.89130073462639,1.500000004384576,0.8636500965517111,-0.6974380888358889,-0.060274736803180066,-0.12853623411784987
76,9.89573663311573,1.4999999906441603,0.8636999904088499,-0.5896982899083217,-0.06069451374801094,-0.11459949932258982
77,9.89974713230942,1.499999994050755,0.8652633312636102,-0.5664602763868121,-0.0617138070447201,-0.1203782590621157
78,9.90333601319055,1.500000006097724,0.8653548033348903,-0.639343074083674,-0.05834834243919602,-0.12376417342150041
79,9.90650761430864,1.4999999940808997,0.8647560770500705,-0.43653870760433167,-0.05704886887803017,-0.11444562702626175
80,9.90926681838776,1.500000003851765,0.8657705854771499,-0.7555331003599564,-0.05277877892492535,-0.12456670242683025
81,9.91161904542713,1.500000001568239,0.8651552279065767,-0.4830146958625888,-0.04851002405473254,-0.1275942427192423
82,9.9135702392695,1.4999999979514014,0.8641906133366364,-0.6921567424234877,-0.04749341636177866,-0.12986430789734932
83,9.91512685779185,1.4999999953910923,0.8664607838332499,-0.739689030832184,-0.04899865314285435,-0.13137705510988462
84,9.91629586002527,1.50000000873572,0.8664774151188822,-0.8706668331199603,-0.044662316204387126,-0.13465918095636895
85,9.91708468267796,1.4999999955535015,0.8680657029022725,-0.6773689283657783,-0.0422234809467786,-0.1339387425610644
