sample_index,axis,baseline_distance,mode_common,mode_difference,mode_coupling,mode_saliency
0,10.8655872754761,1.4999999962971258,1.0231602067317929,-0.09575976795043205,-0.03348049234512898,-0.3901562503099524
1,10.8387733838997,1.4999999997577746,1.0240508162149182,-0.07167607085302465,-0.03352667455366827,-0.40115281692527005
2,10.8117674183816,1.5000000003129337,1.0243876013136988,-0.1647562835265578,-0.03404173220499685,-0.39800940101348786
3,10.7845830734423,1.499999999211752,1.025353051929826,-0.1992545463008442,-0.034315583131511916,-0.4038030711167774
4,10.7572342587707,1.500000001822794,1.0275234447880783,-0.08990156395979008,-0.0345138409542253,-0.40377428055937703
5,10.7297350802447,1.5000000067117958,1.0268498745906258,-0.18233085881611683,-0.03463720233288437,-0.4171269678715685
6,10.7020998207723,1.499999995447887,1.0287882599364309,-0.14132351033417112,-0.03482965111551608,-0.4215987148536129
7,10.6743429164163,1.50000000513923,1.028728387029986,-0.09445793280797099,-0.03464218076376733,-0.4293448903076811
8,10.6464789315245,1.4999999946013705,1.0293046637544379,0.020753224385779742,-0.03488916033717478,-0.4327148825968848
9,10.6185225376709,1.5000000027808256,1.0293720207741068,-0.14392714084747982,-0.03480173466822127,-0.4351421366539532
10,10.5904884906583,1.5000000024186704,1.0299932021784473,-0.22398914317965515,-0.03497081527884785,-0.433761003648612
11,10.5623916096155,1.500000005719144,1.0304721854298988,-0.0820906308317052,-0.03550957396446086,-0.4276098677757054
12,10.534246751761,1.4999999973158569,1.0295890600599975,-0.19144362240597096,-0.03570292083485391,-0.42533036010785497
13,10.5060687952342,1.5000000042862829,1.0325602530417075,-0.12049435745026385,-0.03545568117641503,-0.4323948318287788
14,10.4778726156362,1.4999999989579729,1.0317295164650273,-0.16670901748324343,-0.035715308229652076,-0.43169505331648506
15,10.44967306754,1.4999999986961698,1.0336080289042784,-0.1022688700082052,-0.03590682440649316,-0.4371820095258083
16,10.4214849672313,1.4999999985293828,1.0328371652339343,-0.16540719701084738,-0.035915693538669524,-0.4400559241303291
17,10.3933230711871,1.500000001677979,1.035890683462088,-0.09901431235570843,-0.035545429955964776,-0.4505263766627398
18,10.3652020555488,1.5000000018206732,1.0341394009488423,-0.1862363303278116,-0.035827571925737024,-0.44900758504334826
19,10.3371365008203,1.500000007467066,1.036287341467205,-0.2662983225397426,-0.03629643153565014,-0.45014300860736933
20,10.3091408792522,1.5000000010537615,1.0353443431908584,-0.1933963480081353,-0.0360341497831254,-0.4519087880255612
21,10.2812295289281,1.4999999991000557,1.038360440852348,-0.14587987854132994,-0.036111560237996936,-0.45081363881727876
22,10.2534166310068,1.500000005169464,1.037065689250773,-0.18298177192317006,-0.03632347898057101,-0.4521615759699818
23,10.2257162071455,1.5000000009967405,1.0404859290307122,-0.13806894847595869,-0.03667575871839767,-0.45003128459419023
24,10.198142101072,1.499999998788821,1.0402688897449304,-0.16345446483607126,-0.036933356432368364,-0.4499760851100043
25,10.1707079625626,1.5000000031022334,1.0417806806323961,-0.18949088113778026,-0.03641281368052497,-0.45049792685962936
26,10.1434272290603,1.4999999980168413,1.0423120526769598,-0.26304378561977726,-0.03631271189221018,-0.4510342636095403
27,10.1163131130544,1.5000000018215067,1.0435993201653109,-0.1302580201447943,-0.03684236077433274,-0.4494181263388389
28,10.0893785918198,1.500000002497181,1.0436217725052006,-0.133512571975649,-0.03695920918991331,-0.4511333751461351
