sample_index,axis,baseline_distance,mode_common,mode_difference,mode_coupling,mode_saliency
0,4.177,1.4999999943931084,-0.633765999057903,-0.4071191241095836,-0.18363791871504584,2.141446150801685
1,4.14,1.4999999950739251,-0.6332847296968864,-0.8305041019203864,-0.18441651510269866,0.7374161625118211
2,4.125,1.499999993763976,-0.6344548748102263,-0.97281836841843,-0.18292188551480562,0.5363777703922746
3,4.078,1.500000001633251,-0.6352475537577911,-0.9443555729600817,-0.1805310808181502,0.4079095326912522
4,4.051,1.4999999945204463,-0.6351720605248008,-1.1934055027321917,-0.17991179638766294,0.37830912530292143
5,4.026,1.5000000010711436,-0.6361629092093597,-0.3715406083255497,-0.18066522475081515,0.2198168405101978
6,4.041,1.5000000030964875,-0.6354174135323967,-0.8447355911247506,-0.17928969441589446,0.06707734708515461
7,3.974,1.50000000236728,-0.6354457234947852,-0.73444202181949,-0.18073345504122748,-0.025864765098047013
8,3.937,1.500000000402811,-0.6368989682321474,0.026939369617876963,-0.17732715380785682,-0.08632724879556353
9,3.952,1.4999999930920382,-0.6389184122178291,-0.7557890914652506,-0.18264942575049162,-0.12983637431660267
10,3.9,1.4999999972121882,-0.6379275635332702,-0.9087769702911297,-0.18200513596961243,-0.14166799252559467
11,3.823,1.4999999982809222,-0.63806911334535,-0.8554091248992611,-0.18218423697071118,-0.13000814917200706
12,3.817,1.500000002585762,-0.6385786926688923,-1.2040791334118632,-0.1809647430817061,-0.1168969608487464
13,3.807,1.500000003239412,-0.6394657381579352,-0.7273263147911464,-0.1777051448763521,-0.10193724633821058
15,3.72766666666667,1.500000001229261,-0.6411548992488554,-1.0937855595346044,-0.17881097959848016,-0.11179147290199562
16,3.74,1.4999999993014317,-0.6410227860909509,-0.7949255654089145,-0.18014930522695347,-0.04610268952438242
17,3.718,1.4999999934335506,-0.6426742005653072,-1.3179304866478423,-0.18107865092554934,-0.005799809836955886
18,3.703,1.5000000031942844,-0.6423344810162332,-0.5565491836614762,-0.18940265350385263,-0.13934723488392967
19,3.65,1.499999997091528,-0.6427025105276958,-0.8945455417173518,-0.19104435958529806,-0.2027087031336715
21,3.619,1.500000004869762,-0.6403905302636792,-0.8411777478558708,-0.18748002758126475,-0.24524582039997422
22,3.592,1.4999999936773778,-0.6420325080838603,-0.8127148066297196,-0.18562994677428885,-0.15569009365421682
23,3.552,1.5000000041546837,-0.6407396864666538,-0.6099170445530128,-0.18154137877789958,-0.15951212190505037
24,3.546,1.499999991631229,-0.6406736298878388,-0.7700205078486821,-0.182352162861592,-0.15235460700231843
25,3.53,1.5000000070061916,-0.6439764588364143,-0.31461494563146125,-0.18010529819879703,-0.18040931800372925
26,3.456,1.4999999984971764,-0.6445615313929469,-0.9336819784074495,-0.18198119797271825,-0.2114672963136674
27,3.441,1.5000000022688793,-0.645401393611388,-0.27547848178052015,-0.18577984617102214,-0.28335555927240313
29,3.364,1.5000000024543148,-0.6468829483112761,-0.5494334640532776,-0.18390275098981002,-0.3321767903788258
30,3.358,1.5000000035985088,-0.6481380233117815,-0.7237684606962181,-0.1798572699330167,-0.3115647244665909
31,3.305,1.4999999946668978,-0.6470622447399198,-1.534959767349219,-0.18580066707032916,-0.3064676149581085
32,3.268,1.4999999995508322,-0.6480814033868671,-1.2930255333369307,-0.1852408609122475,-0.330638514237182
33,3.253,1.4999999968697764,-0.648619292672798,-1.2823519428571135,-0.18988602457479162,-0.32664809198011713
34,3.222,1.5000000003285756,-0.6487514058308399,-1.0973434096851555,-0.19071232436903962,-0.3067999918028358
35,3.244,1.5000000001320373,-0.6500914107185108,-0.7557891459014018,-0.19791382977820926,-0.33708618351199243
