sample_index,axis,baseline_distance,mode_common,mode_difference,mode_coupling,mode_saliency
0,5.39594512649484,1.4999999954280332,-1.819160726415055,0.31739714646099726,-0.07864937611970375,1.72709027417073
1,5.39281547304389,1.49999999913311,-1.820234032556898,-0.3299095277508892,-0.08042367419652872,1.134778172676324
2,5.38965847380213,1.5000000018321047,-1.8251405749214138,0.2665846514184074,-0.07881980096278328,1.1463927448620956
3,5.3864734403752,1.4999999988083077,-1.8305582154486055,0.09426412014158769,-0.0795172188981182,0.7460598660264093
4,5.38325951072395,1.4999999991246489,-1.8264183203292192,0.5206470031566444,-0.07938195574811249,0.8114746546272469
5,5.38001565801986,1.5000000018220725,-1.8283093835319386,0.34611721004836704,-0.07955444179386392,0.744515628284142
6,5.37674070238052,1.5000000073303534,-1.828309383531195,0.3505356621211245,-0.07944579722710957,0.8652746486144587
7,5.37343332172586,1.4999999992332922,-1.836078075608035,0.29751399069886725,-0.07956006696374646,0.7253336135593508
8,5.37009207580135,1.5000000087107568,-1.834544781120007,-0.27688785861008436,-0.07965791081991144,0.5734642436837895
9,5.3667154197277,1.5000000020451376,-1.8408823983403133,0.29309550337310286,-0.08058938781758257,0.746977654363986
10,5.36330172997782,1.500000003525661,-1.8368447228531648,-0.16863518968302676,-0.07900379245999259,0.6638108269663956
11,5.35984931774918,1.500000000217813,-1.8446645247457518,0.15170429565260168,-0.08006903338223532,0.7701126094036714
12,5.35635645249411,1.4999999976947322,-1.8355158676296122,-0.17305364243121918,-0.08096323426431955,0.7909978586642559
13,5.35282138662654,1.5000000011044972,-1.836078075608779,0.3947204433604602,-0.0827466379760996,0.6510932648692362
14,5.34924237429407,1.5000000004800855,-1.8329603768147447,0.3350710270337359,-0.08137900058356161,0.9588719358837773
15,5.34561769594267,1.499999996585853,-1.8406779590750941,0.16054126159057722,-0.08236861401616159,0.7681770368822897
16,5.34194568633287,1.50000000557322,-1.8254472338196144,0.005894583229664398,-0.0818097604750541,0.6186098176190921
17,5.33822476811259,1.4999999980685914,-1.8270827479406238,-0.15758897966955684,-0.08248013235068381,0.6461783053972268
18,5.33445347187474,1.4999999988951382,-1.8239650491465895,-0.04933633350356739,-0.08174281119574049,0.70497606519297
19,5.33063046056919,1.4999999987026988,-1.8262138810640003,-0.19956449925330272,-0.08401434475124597,0.5794307807713546
20,5.32675455719545,1.4999999978351015,-1.8337270240591306,0.3019324720802379,-0.08554513761412474,0.8928687233636128
21,5.32282477081834,1.4999999961991617,-1.830711544897334,0.14507659896176053,-0.08628082964072446,0.6202684334021141
22,5.3188403224159,1.4999999977508574,-1.8244761473100093,0.6576197493073794,-0.0881373337881694,1.3082714453717548
23,5.31480066896858,1.4999999947147404,-1.8238117196978612,0.12961194082766062,-0.08827406377117672,1.1844182356663284
24,5.3107055375331,1.500000002590819,-1.8189051773333453,0.25332922180981615,-0.09153855260695536,1.9724067034326933
25,5.30655494320281,1.5000000038735488,-1.8227384135560185,0.4676252767921395,-0.09282566917201618,1.6253077777384801
26,5.30234921660112,1.5000000021838469,-1.8290249209598337,0.17821514042092812,-0.09274997732693945,1.2730379356723691
27,5.29808902736211,1.5000000004860523,-1.8332670357122014,0.40576663471938307,-0.09210989227208664,0.42371182274094144
28,5.29377539608317,1.5000000045383606,-1.830915984162553,0.14507656466990898,-0.09460979572740703,0.005485569197667839
29,5.28940972166733,1.4999999986024632,-1.830507105632115,0.23344609881264555,-0.09109122743276922,-0.2954820619142
30,5.28499380072735,1.4999999994574866,-1.830200446734658,0.8299402855877815,-0.09341797953509157,-0.34176832837716725
31,5.28052983732226,1.5000000023767612,-1.835822526527069,0.030196211205358914,-0.09564911991971291,-0.39826322932885927
32,5.2760204513132,1.499999997350271,-1.8356180872618497,0.7238968834590797,-0.09301886547315005,-0.5120768809888628
33,5.27146869089434,1.5000000004497072,-1.8381224682602266,0.7305245827328167,-0.08847783034128381,-0.5730624649133909
34,5.26687804135834,1.4999999967140314,-1.835055879282683,0.03240547177994823,-0.08781339467692897,-0.5621833356009036
35,5.26225243471216,1.500000000863962,-1.8470155762954001,0.4698345275474771,-0.08286161193532608,-0.6078043818397297
36,5.25759625331749,1.4999999975636646,-1.845635611255357,0.6973860295559812,-0.08516549199646355,-0.6710118858418869
37,5.25291433318931,1.4999999982620864,-1.8560620137793022,-0.0316624290284873,-0.08647716738588082,-0.722149402623815
38,5.24821196415976,1.4999999980011027,-1.8447156345622426,0.688549076617607,-0.08697168696455274,-0.7437673197223413
39,5.24349488059615,1.5000000004884202,-1.84558450143961,0.33286178926548116,-0.09691495079170952,-0.8046575089310553
40,5.23876925369521,1.499999997163002,-1.8580041867985122,0.17158744793258524,-0.09668935971096419,-0.8285949953773964
41,5.23404168097442,1.499999994338534,-1.8654662199778955,0.08763642512842743,-0.10146182706768858,-0.8658045176454015
42,5.22931918579024,1.5000000038453016,-1.8545798291077649,0.3991389071058091,-0.11107180420124166,-0.8932285456803691
43,5.22460919779064,1.500000002268257,-1.865619549426624,0.02356849840409538,-0.10435319378113797,-0.9074544429009526
44,5.2199195372361,1.5000000032647238,-1.869810554362501,0.6068072568095197,-0.10688496476351972,-0.8964195801953523
45,5.21525839010965,1.4999999930272356,-1.872672704075569,0.522856267500573,-0.10813761124911056,-0.9084860688072371
46,5.21063428980295,1.5000000030106522,-1.8732349120547358,0.33507101630719266,-0.11063004373599997,-0.93081012956349
