sample_index,axis,baseline_distance,mode_common,mode_difference,mode_coupling,mode_saliency
0,2.65152777777778,1.4999999946908529,0.7312147331908542,-0.16559318669882545,-0.0004887294136757824,-0.3543364033202165
1,2.628,1.499999998974728,0.7306020467217964,-0.17434366508966526,-0.000299207755107403,-0.36549909626984073
2,2.612,1.5000000021750794,0.7321298851320199,-0.1900945307470069,-0.000568995094925153,-0.3661157478552539
3,2.66070833333333,1.4999999981738403,0.7331613699470559,-0.127441078249048,-0.0008944050213682611,-0.3698848193659875
4,2.597,1.4999999992996842,0.7344953202340869,-0.2079455185770977,-0.0009282120053513496,-0.37559372678427316
5,2.575,1.4999999978301537,0.7348365633308559,-0.15054235311687764,-0.00109187584525855,-0.37743884752727846
7,2.56,1.4999999919248796,0.7366591116882326,-0.1515924170345038,-0.0011184571215373225,-0.3798149350680434
9,2.545,1.4999999927711023,0.7389469915410903,-0.2044453323146102,-0.0008707199542610065,-0.38107890393703964
10,2.569,1.4999999958745247,0.7420957346606561,-0.13094127365687425,-0.00093302632362211,-0.38259213615248383
12,2.554,1.499999994935061,0.7442672816396436,-0.129541197346289,-0.0009090845465291765,-0.38206959458908873
14,2.55957407407407,1.4999999989303825,0.7448101683843341,-0.22194629139234978,-0.0009404556707660228,-0.38210133347711706
16,2.57861111111111,1.4999999969498483,0.7479511559789451,-0.22299635142443275,-0.0010835956820565928,-0.3815608837045617
17,2.64116666666667,1.5000000023560196,0.749804726436028,-0.18624431814767325,-0.0008668200105707324,-0.3817138250053136
18,2.604,1.4999999988749169,0.7490989736679643,-0.20129515211911106,-0.001042775910072842,-0.38108031196968845
20,2.58950925925926,1.5000000033663323,0.7507741670516515,-0.16699325506703655,-0.0009927986449780695,-0.3791056787234118
21,2.56333333333333,1.499999995770759,0.754574374264936,-0.12359086821941356,-0.0008993294777129551,-0.37751211024925574
22,2.60116666666667,1.4999999925230885,0.7548458176373377,-0.18484425108823627,-0.001018768808303694,-0.37489135814500385
23,2.65916666666667,1.4999999947455047,0.755093994434875,-0.1428419313833503,-0.0009728136829999668,-0.3719097881603523
24,2.591,1.5000000025592268,0.7571414530151503,-0.19044454965661986,-0.0007400176309289016,-0.371543231060555
25,2.60395833333333,1.499999997294222,0.7576145400355863,-0.19779496065859156,-0.0008595659787934672,-0.36594506975268953
26,2.57969444444444,1.5000000003515632,0.7557532140535487,-0.15789275608269698,-0.0009544216580513128,-0.3637804300962249
31,2.57393518518519,1.4999999969326197,0.7579247610324232,-0.19429476792591147,-0.0010128972124595318,-0.35400068352020975
32,2.538,1.4999999980761871,0.7599101754133989,-0.21319580952652534,-0.000988975323080683,-0.3376213311053274
34,2.56618055555556,1.5000000005723413,0.7606004171316659,-0.17504370206505077,-0.0009113624368695333,-0.3019491161603961
36,2.643,1.5000000061377274,0.7608253273544517,-0.15859278881416564,-0.00092252305683574,-0.28190275862229214
37,2.606,1.5000000046525546,0.7603599958589705,-0.22089622739663167,-0.0009189119329035372,-0.2230409784240487
39,2.66525,1.500000002561103,0.7615388356475831,-0.15719271521481337,-0.0007403904607510765,-0.16346979510075327
40,2.59877777777778,1.4999999990211628,0.7615388356475831,-0.14039179189946485,-0.0008094874769026739,-0.1037012951907737
41,2.622,1.5000000048029971,0.7614069917238032,-0.20514535831895103,-0.0008364425914299297,-0.08337754323155243
42,2.62722222222222,1.4999999940234312,0.7612131036007237,-0.13899171967798452,-0.0008236999924709681,0.2785668696500902
43,2.665,1.49999999231311,0.7603134627094675,-0.14529206901882444,-0.0008495706462274731,0.3149078591201017
45,2.649,1.4999999974549745,0.7582194709795764,-0.20479534671380242,-0.0008368111571683429,0.15019332528642593
46,2.65705497685185,1.500000000376301,0.7593672886685956,-0.2257965022759871,-0.0008677805612342577,0.11923946089157461
48,2.62483333333333,1.5000000040224846,0.7598326201640768,-0.2369971163040609,-0.0008684628339771515,0.05524926108784237
49,2.59266666666667,1.4999999976830367,0.7603522403341286,-0.14494204428825533,-0.0008334874807607913,-0.006517744553484427
50,2.59895833333333,1.500000002750269,0.7613449475245035,-0.23314690526023446,-0.0008411624579317906,-0.09266368248064467
51,2.6414375,1.4999999921840226,0.7623841878643814,-0.2219462985466574,-0.0007108524753532095,-0.17952782024151065
52,2.598,1.500000000330331,0.7620351892427706,-0.27409916715845256,-0.0006562533226917359,-0.20138430151222678
