sample_index,axis,baseline_distance,mode_common,mode_difference,mode_coupling,mode_saliency
0,2.394,1.4999999919237772,0.41048298714312337,-0.23796546431175195,0.13526624561671557,-0.2930539418680628
1,2.3155,1.4999999994514277,0.4105226771306086,-0.35532182557883907,0.13513416570818867,-0.3268914206081491
2,2.35,1.5000000001809624,0.4102289712234028,-0.4764946712396555,0.13515833514968914,-0.3153934947000432
3,2.366,1.4999999956776409,0.41007021127357746,-0.3448265492016246,0.13518537904547115,-0.35573936524041416
5,2.357,1.4999999971362017,0.41249923850550096,-0.27422189401934616,0.13539825311528422,-0.37177174305946303
9,2.283,1.4999999935511286,0.4143567299180532,-0.4402382460167556,0.1355943749769769,-0.3926109370182318
10,2.3275,1.5000000043110442,0.4146107458376582,-0.33337712427735183,0.13587975443088784,-0.4091097413525221
11,2.326,1.5000000029740066,0.414960017727274,-0.2933042175543595,0.1359065980185123,-0.4208606187766289
12,2.335,1.500000005413341,0.4164364852603609,-0.3181112509744721,0.1357550195841037,-0.44227104641765086
13,2.314,1.5000000054022085,0.41636504328291063,-0.4049358894805136,0.13575510351716966,-0.4595653623889535
14,2.32,1.49999999308776,0.41492826573730895,-0.44977941637274804,0.13597676224259572,-0.46704882587955454
20,2.301,1.4999999988712174,0.4178573868109224,-0.42211001080561505,0.13638940139991462,-0.4654015812554749
21,2.298,1.500000005128342,0.41749223892649734,-0.2732677570917066,0.13671254790254425,-0.46884769396272735
22,2.273,1.499999997412688,0.418143154720608,-0.2809007117044906,0.13705198620414602,-0.49096594578382785
23,2.252,1.499999998629171,0.418230472692983,-0.3505512431326974,0.13762371122255126,-0.4879177605997514
25,2.23,1.4999999972198683,0.41773831684858226,-0.382991221727823,0.13776167775788825,-0.4959266204192322
27,2.237,1.5000000051780886,0.4201673440805057,-0.40970647459152204,0.1380094065946506,-0.5095657195968699
30,2.26475,1.4999999988676196,0.42153267964865715,-0.4612288041431447,0.1378092963468501,-0.5159039742611041
32,2.246,1.5000000009448295,0.42272337927217396,-0.3944406150303498,0.1383659868473614,-0.5170898903687919
35,2.289,1.4999999981858203,0.4235409930135146,-0.24655250097019757,0.1387068181208005,-0.5127670509451249
40,2.267,1.4999999962824273,0.4255572443760077,-0.3705877042876031,0.13926108985734845,-0.5160920613049439
41,2.22066666666667,1.5000000024846218,0.42829585350994626,-0.3238359598484813,0.13992482742880472,-0.5142272617830282
42,2.20883333333333,1.5000000011560577,0.4296850030705426,-0.1797643099500184,0.14071308642567693,-0.5047359375546324
44,2.2,1.5000000001947171,0.4301850969123481,-0.2894877569069032,0.1408361521210203,-0.5027178451003119
50,2.221,1.4999999921093308,0.43576550914764045,-0.37631241650141206,0.14092433569675508,-0.4913323062542112
54,2.215,1.5000000007202523,0.43778176051001805,-0.4621829161764293,0.14077924607189748,-0.49075149844980814
57,2.206,1.50000000304486,0.43919472406317484,-0.20838781257773975,0.1405845682025512,-0.4952764278357463
62,2.258,1.5000000069996249,0.4403854236865762,-0.08626083895631823,0.14016949182648283,-0.5068622959660771
69,2.28983333333333,1.4999999991584134,0.44369556863977044,-0.15400315824899172,0.14049827826090508,-0.5081284102241597
70,2.28316666666667,1.4999999984753716,0.4422587910941687,-0.13969140624489204,0.14031765408092695,-0.5126295397881392
75,2.304,1.5000000002063651,0.4432192887904099,-0.02042678835674175,0.1401837145813653,-0.51482124554924
78,2.33077777777778,1.4999999962854986,0.44270331895367965,-0.16449845125606297,0.13975548467584945,-0.5139753133590125
79,2.269,1.4999999928159056,0.44383051459715084,-0.017564454889952025,0.13890600869413416,-0.5106273241684928
81,2.341,1.4999999961596486,0.4440448405292707,-0.2665889611736964,0.1383849703028481,-0.517360777842962
84,2.30633333333333,1.499999993195983,0.44712478355530483,-0.1368290682595226,0.13759874385824938,-0.5326103782623296
101,2.19,1.5000000004840175,0.4562455426709516,-0.25227719671244525,0.13711320354193374,-0.532843921732223
103,2.169,1.5000000037025456,0.45765850622410836,-0.10534318495646858,0.1372233034862649,-0.531654285681636
104,2.184,1.4999999919283782,0.4579045841463088,-0.13301260366591355,0.13694814211956335,-0.530842120613992
106,2.178,1.5000000021820468,0.45915878774964025,-0.0929396687797851,0.13670901587597933,-0.5287232185855308
107,2.147,1.50000000554306,0.4598493935312361,-0.23319484598889717,0.13683158721281935,-0.5234927203548945
109,2.126,1.499999998238179,0.46047649533290186,-0.3085701000578309,0.13668664402538727,-0.5168351134587412
114,2.116,1.499999999359353,0.46335005042410526,-0.07385733731019836,0.13695623555500389,-0.5107000248677364
115,2.11,1.5000000024208235,0.4632944844416953,-0.14732433198086906,0.1367439587528156,-0.4669009931458476
120,2.064,1.4999999952854255,0.463389740411706,-0.08816910066444882,0.13672258236517756,-0.3530216428394242
123,2.086,1.4999999964912172,0.4644296180828021,-0.07958204557953814,0.13681328368827425,-0.34959220699584825
125,2.0865,1.4999999991094957,0.46390571024843624,-0.19980077007370242,0.13691017760883614,-0.3405358385971527
126,2.03933333333333,1.4999999993801276,0.4633341744291805,-0.13492081951771923,0.13662652753213972,-0.32863633606191067
127,2.107,1.500000001978005,0.4649376499221277,-0.31238655822995043,0.1365932545002269,-0.324690948428892
128,2.062,1.4999999998201607,0.46520754183677304,-0.18835136540728895,0.13589376215152257,-0.33293291189452334
129,2.018,1.5000000008503915,0.4641914781580063,-0.2742218847203429,0.1356450185537303,-0.4024645568561176
130,2.042,1.5000000004971568,0.4644693080702873,0.02060023942762314,0.13576059001226917,-0.4088441412816059
132,2.027,1.500000006136655,0.46566794569109327,-0.15400314133114945,0.1354181434610842,-0.4191716811494453
136,2.033,1.500000000294189,0.4680969729230168,-0.1120220114774672,0.13567842045601433,-0.44042529746853465
138,2.012,1.500000005477007,0.4679540889681162,-0.15972784436305176,0.13588178125512426,-0.4529810657468681
139,1.996,1.5000000007790335,0.4694861224836131,-0.09580202285740276,0.1354895279133475,-0.462108154990794
141,2.01716666666667,1.4999999966167863,0.47013703827783926,-0.057637356312671924,0.13534086815982177,-0.4672462712171036
142,2.035,1.5000000028589118,0.4703513642100746,-0.1368290449409695,0.13469189916057106,-0.47919982904975644
147,2.01811111111111,1.4999999999015263,0.4729709033815575,-0.10057260950529846,0.1345926535283183,-0.4837547135806917
150,2.056,1.500000002498182,0.4754713725908158,0.07975549235406225,0.13436752978341693,-0.4940759258048432
153,2.02875,1.49999999363808,0.4768287701616781,0.05971901705481197,0.13420289321592274,-0.48936725373305384
155,2.058,1.5000000025931273,0.47854337761932975,0.00819672446235871,0.13424309125167624,-0.48370820901213046
156,2.079,1.499999994632212,0.4787100755666753,-0.004206813855539971,0.13442244069184967,-0.4832375597182732
160,2.095,1.5000000079464002,0.4809962188436982,-0.25991011337085584,0.13374550280151423,-0.4770106149242272
161,2.049,1.5000000022518447,0.4822345464519893,-0.22556191887669982,0.13369629773665004,-0.4677796895937865
163,2.06725,1.4999999982380496,0.48293309023110537,-0.28090070963286373,0.13288219688737551,-0.4595238977161373
166,2.06833333333333,1.5000000073802795,0.48483027163114284,-0.2494148288222999,0.13351016188028228,-0.4732588155878961
171,2.101,1.49999999571199,0.485592319390189,-0.13682906218609447,0.1339785147009928,-0.48958977989184893
172,2.139,1.4999999959913517,0.4856637613675237,-0.3037995211726284,0.13370787570259365,-0.5108826769370599
173,2.078,1.4999999974818408,0.4859257152847644,-0.24178191816661984,0.13448294119282697,-0.5277506565165554
181,2.153,1.4999999998467384,0.48704497293071547,-0.03283030903137817,0.1349442372737331,-0.5485988165257423
183,2.138,1.4999999995593616,0.4871481668981308,-0.18644313221833927,0.13428906635064775,-0.5534243346725386
184,2.163,1.5000000046922477,0.48684652299352044,-0.11583846856162705,0.13328009456330978,-0.5552527609082503
