sample_index,axis,baseline_distance,mode_common,mode_difference,mode_coupling,mode_saliency
0,7.29041455128239,1.4999999997522528,0.88716502024409,-0.16275366315639342,0.050355151272246754,-0.4526375246511988
1,7.28987342100218,1.5000000052299411,0.8865974953210435,-0.14610657367138258,0.050303618301651774,-0.45191229906607633
2,7.28956174851798,1.4999999969340545,0.8874871289843483,-0.15609483268075544,0.050347861836480344,-0.4532184971055567
3,7.28948822644418,1.500000005375308,0.8906468623399508,-0.20603607457339818,0.05045440199230695,-0.45205524727487784
4,7.28966067858548,1.5000000046946729,0.8895961743066284,-0.15401393896372206,0.050396751047238265,-0.4561010240012171
5,7.29008604228103,1.5000000063579064,0.8911990487516149,-0.21269490693559517,0.050411154502993015,-0.4580788136708834
6,7.29077034183496,1.4999999943508435,0.8940673503899471,-0.17190956499543109,0.0504396961440691,-0.45973483412320615
7,7.29171866635132,1.4999999914213191,0.8937452416498004,-0.17690369327802039,0.05045838900368125,-0.46222770856320805
8,7.29293513927011,1.4999999970543416,0.8950106688431462,-0.12238448802421382,0.0505157100507849,-0.46283481425338685
9,7.2944228958198,1.4999999997621771,0.8968512902153971,-0.23142288335934988,0.05051542944838795,-0.46330518445669455
10,7.29618406200409,1.5000000050421936,0.897250091512679,-0.12238447969779753,0.0505307655317014,-0.4630307276097477
11,7.29821975058639,1.499999997068555,0.8995508682279647,-0.09241973731705096,0.05060472628726826,-0.45996368560134876
12,7.30053006550336,1.5000000069500372,0.9011920889515747,-0.2022904790299651,0.050515563092868435,-0.4606391804698222
13,7.30311410689108,1.4999999973653864,0.9000263620824935,-0.17898457233224008,0.050545886974550897,-0.45799097576246917
14,7.30596997647438,1.5000000040473984,0.899849969200982,-0.1486036374693311,0.050483725000950073,-0.45987878972118873
15,7.30909478556652,1.499999997834584,0.9042291142156714,-0.15318159207661522,0.05050684092989733,-0.4594142921907725
16,7.31248465200154,1.499999991790166,0.9028409789308199,-0.11697419128455254,0.05050647220276061,-0.46007501387824545
17,7.31613469160678,1.5000000030919587,0.905164763413235,-0.13819921119942766,0.05047512690784622,-0.4601156304956358
18,7.32003901975126,1.5000000019540474,0.9055328876876406,-0.16649925462560655,0.05046496156947695,-0.4630864493065531
19,7.32419075752574,1.5000000016082076,0.9067446300909805,-0.07910206574193708,0.05049816212746597,-0.4630363093375857
20,7.32858203621133,1.500000008113069,0.9073735090598914,-0.19646399849611587,0.050481192013871024,-0.46381896317753574
21,7.33320400837052,1.4999999921932756,0.9084241970932138,-0.09200356520870587,0.05040916707442469,-0.46519132451877937
22,7.33804686362871,1.5000000062944092,0.9109090359456464,-0.14777128090685762,0.05034661347553852,-0.46549223770855686
23,7.34309985679847,1.500000006672604,0.9116376152388221,-0.08742560241336578,0.050258807439183616,-0.46414033453346193
24,7.34835133057201,1.5000000016170258,0.9136929757710964,-0.11073152470156972,0.05024586302649916,-0.46409205413574567
25,7.35378874327086,1.4999999962491202,0.913892376419849,-0.14652276026663055,0.05020607153689189,-0.46208934825276404
26,7.35939869687102,1.4999999966966868,0.91462862496866,-0.09158738351400705,0.050164751889265134,-0.46196658807682844
27,7.36516695765398,1.5000000028420784,0.9162391686693935,-0.11572564853128835,0.050159373973798146,-0.4613213323792845
28,7.37107847114563,1.5000000015420518,0.9167376702909402,-0.16941249471124087,0.050190571714770385,-0.4630064839247571
29,7.37711738630749,1.5000000026595672,0.9157406670477353,-0.16358601423057317,0.05009955744484446,-0.46506534262746757
30,7.38326708154085,1.5000000027335674,0.9177576813013861,-0.14901981595479002,0.05012526562620701,-0.46257855450563096
31,7.38951018973242,1.499999997364159,0.919391232769249,-0.17107720756597597,0.05006618286531683,-0.45969619813545365
32,7.39582863030204,1.4999999995138689,0.9192071706319904,-0.11530947489192014,0.05008800107136943,-0.45909408316544387
33,7.40220365565514,1.5000000002068734,0.9196136411850194,-0.17648750670709432,0.05003357678373606,-0.4566662277293287
34,7.4086158852454,1.4999999940654256,0.921784040553164,-0.1169741889210629,0.05000467314385534,-0.45354766245684136
35,7.41504534399744,1.5000000008741872,0.9214005777672644,-0.11447711929640589,0.0500189293478922,-0.4558207329727748
36,7.42147150507487,1.5000000090062189,0.9242688794055967,-0.13528596534560278,0.05002073547363637,-0.4558582384243948
37,7.4278733305573,1.5000000050435067,0.9251815208360309,-0.1448580425977194,0.049981046623317774,-0.4542913916787986
38,7.43422930927655,1.4999999953753624,0.9245373033557375,-0.06994617600204286,0.04995178272420831,-0.4508958317054155
39,7.44051750122389,1.49999999798484,0.9267537182581409,-0.20353902012955674,0.049962024050124954,-0.4491005587422744
40,7.44671557760247,1.4999999992047637,0.9257643842705714,-0.09408444350273586,0.049936443983309264,-0.4473884272127366
41,7.45280085789478,1.5000000011345371,0.9268534185825171,-0.19563165193126575,0.049918742972561776,-0.4394193335098441
42,7.45875035212882,1.4999999961813788,0.9273979357383226,-0.20187431373391201,0.04991282635633248,-0.43683867918714747
43,7.46454080970047,1.5000000035889038,0.9294532962707085,-0.1402800961338157,0.04998599316212654,-0.4424191155224426
