sample_index,axis,baseline_distance,mode_common,mode_difference,mode_coupling,mode_saliency
0,2.21025,1.49999999851467,-1.0179147420424008,0.21350826754185723,-0.1366529940233711,-0.07635245607705338
1,2.246,1.4999999936028554,-1.0188575213875881,0.17829845339218303,-0.13669245062407193,-0.10438868272987299
2,2.153,1.4999999994092696,-1.0195714707945494,0.16372884282779432,-0.1363983988610482,-0.10112896572995847
3,2.18175,1.4999999974337144,-1.0209536036210662,0.08238199214454747,-0.1364202883305348,-0.08174401519473547
4,2.188,1.499999997599582,-1.0220794469166743,0.19529628802193208,-0.13611560286228763,-0.018811545677343812
5,2.178,1.5000000064867705,-1.023498192533169,0.44176509067298014,-0.1360945254342115,-0.03957129939045358
6,2.169,1.4999999948819471,-1.0235622649158296,0.23657679483416125,-0.13589309309833567,-0.05920301153877055
7,2.23,1.5000000039123542,-1.0233608945702868,0.2997116324849472,-0.13588665283091403,-0.06722804414340863
8,2.2,1.4999999944426037,-1.0266011264943617,0.18315497883431825,-0.13596672603239138,0.04328364054355903
11,2.163,1.499999999630708,-1.0252922192481997,0.2669300805670405,-0.13584025864703217,0.1227627083712601
12,2.221,1.5000000008374863,-1.0249535509397745,0.12730487040513655,-0.1357583482630765,0.26562609566946216
13,2.184,1.4999999999664688,-1.0249901637298853,0.3628465244564757,-0.13539958274730032,0.3051099013794326
14,2.12530555555556,1.49999999338138,-1.0243219803104626,0.01681886846976264,-0.1353596946137046,0.24384841020119902
17,2.19601851851852,1.5000000049583508,-1.023681256483723,0.2596452649981266,-0.1353403732753245,0.05775660873267428
18,2.116,1.4999999941970226,-1.025978709062611,0.15158754203323085,-0.13535575197211613,-0.040651555883182464
19,2.19877777777778,1.4999999946604177,-1.0249443977422135,0.32035191917046546,-0.13548382709644205,-0.0984689462869693
20,2.147,1.50000000448922,-1.023132064632194,0.47333253686500415,-0.1357096092170846,-0.05151966148395664
22,2.17244444444444,1.4999999942945277,-1.0219146893612423,0.265715970651823,-0.1355399210912833,-0.120857947633588
