sample_index,axis,baseline_distance,signal
0,2.40623961933171,1.5000000059710736,47278.894
1,2.40207588073314,1.4999999935489825,47278.904
2,2.39798865354078,1.4999999989503714,47278.892
3,2.39397965487662,1.4999999988125512,47278.846000000005
4,2.39005046214869,1.5000000058634952,47278.962
5,2.38620251430962,1.5000000059444518,47278.792
6,2.38243711486778,1.4999999968290598,47278.946
7,2.37875543273439,1.4999999977517289,47278.8435
8,2.37515850570004,1.5000000029333307,47278.89
9,2.37164724807007,1.499999996875059,47278.864
10,2.36822245017961,1.4999999923043266,47278.89
11,2.36488478368451,1.5000000037127406,47278.8655
12,2.36163480297737,1.4999999958993526,47278.9165
13,2.35847294951138,1.500000001201815,47278.9305
14,2.35539954975722,1.4999999981009535,47278.888
15,2.35241481146828,1.500000005220402,47278.8105
16,2.34951883345247,1.5000000071370934,47278.9485
17,2.34671160459518,1.500000000045178,47278.948
18,2.34399301415167,1.49999999755497,47279.0345
19,2.34136284543329,1.4999999919174274,47279.0655
20,2.33882078486182,1.4999999954113348,47279.0175
21,2.33636641709728,1.5000000000277158,47279.166
22,2.3339992368148,1.4999999954026102,47279.132
23,2.33171865031409,1.4999999982729098,47279.2855
24,2.32952397743858,1.4999999976085434,47279.353
25,2.32741445178898,1.499999994374018,47279.474
26,2.32538921598091,1.500000000347706,47279.503
27,2.32344733885479,1.4999999936537638,47279.5065
28,2.32158780392757,1.500000007188026,47279.5735
29,2.31980951137987,1.500000004084783,47279.692
30,2.31811128182626,1.50000000036787,47279.7005
31,2.31649186419432,1.5000000014483452,47279.7965
32,2.31494992994499,1.4999999971815154,47279.805
33,2.3134840722466,1.5000000008895102,47279.7435
34,2.31209280637154,1.5000000065089447,47279.8615
35,2.31077456281727,1.500000001048449,47279.8865
36,2.30952769280591,1.4999999924753171,47279.814
37,2.30835046057029,1.5000000037056622,47279.838
38,2.30724105218727,1.4999999958911607,47279.8475
39,2.30619756382735,1.5000000006074634,47279.817
40,2.30521800675819,1.5000000049137625,47279.8695
41,2.30430029882261,1.4999999954005636,47279.8545
42,2.30344226516389,1.4999999986271968,47279.816
43,2.30264163810206,1.5000000018586042,47279.946
44,2.30189605481342,1.5000000053393334,47279.8925
45,2.30120305923653,1.5000000072587436,47279.869
46,2.30056009727481,1.499999995745168,47279.934
47,2.29996451957515,1.4999999996019742,47279.921
48,2.29941357087672,1.5000000034012408,47280.003
49,2.29890439951619,1.499999999114183,47279.976
50,2.29843404758037,1.500000002439832,47280.0415
51,2.29799945595971,1.5000000054675569,47280.113
52,2.29759747053256,1.5000000024042894,47279.941
53,2.29722483658505,1.500000006418026,47279.987
54,2.29687820410321,1.4999999989683426,47280.11
55,2.2965541236052,1.4999999957808643,47280.1195
56,2.29624905052982,1.5000000004680702,47280.077000000005
57,2.29595934633453,1.500000004580185,47280.123
58,2.29568128104986,1.4999999964489823,47280.1085
59,2.29541102889876,1.5000000052620444,47280.200500000006
60,2.29514467748254,1.5000000008420022,47280.1835
61,2.29487823480353,1.5000000022677662,47280.1745
62,2.29460763159469,1.5000000044378832,47280.2465
63,2.29432873477039,1.5000000015992538,47280.1695
64,2.29403735037014,1.5000000001364722,47280.133
65,2.29372923279274,1.4999999989485768,47280.278000000006
66,2.29340008353839,1.5000000051210174,47280.1825
67,2.29304555838032,1.4999999968347362,47280.2
68,2.29266127901886,1.4999999918433222,47280.1145
69,2.29224284138861,1.499999994913248,47280.133
70,2.29178582447201,1.4999999948767575,47280.148
71,2.29128578949934,1.5000000011688177,47280.1355
72,2.29073829278668,1.499999997980382,47279.9965
73,2.29013889407573,1.5000000053050788,47280.059
74,2.28948317360688,1.499999999227608,47279.981
75,2.28876673886897,1.5000000053837346,47279.966
76,2.28798523322721,1.5000000048581654,47279.911
77,2.28713434790781,1.5000000013552668,47279.857
78,2.28620983546315,1.5000000020494837,47279.83
79,2.28520752184422,1.500000006711764,47279.798
80,2.28412331323071,1.5000000039440533,47279.849
81,2.28295320921492,1.49999999698318,47279.73
82,2.28169331695503,1.5000000042425867,47279.8445
83,2.28033986203958,1.4999999958587027,47279.8025
84,2.27888919569133,1.4999999921912222,47279.683000000005
85,2.27733781026023,1.499999997432761,47279.7485
86,2.27568235403039,1.5000000009163168,47279.777
87,2.27391963755081,1.5000000086874887,47279.7395
88,2.27204664418574,1.4999999972181104,47279.628
89,2.27006054926188,1.5000000000625529,47279.7315
90,2.26795873093958,1.5000000070126702,47279.7155
91,2.26573877658691,1.499999999633557,47279.688
92,2.26339849668618,1.5000000051814122,47279.611
93,2.26093593088483,1.499999997812516,47279.706000000006
94,2.25834936116852,1.5000000027720783,47279.7885
95,2.25563732418693,1.500000000173645,47279.779
96,2.2527986129682,1.4999999971407358,47279.754
97,2.24983228636121,1.499999999958012,47279.847
98,2.24673768104146,1.5000000045517703,47279.862
99,2.24351440945107,1.5000000004568343,47279.871
100,2.24016236629483,1.4999999987986583,47279.817
101,2.23668174099363,1.499999995508871,47279.7695
102,2.23307301942575,1.4999999994854136,47279.877
103,2.22933699234013,1.5000000032485894,47279.781
104,2.22547475979074,1.499999999893498,47279.8545
105,2.22148772985769,1.5000000020228368,47279.6895
106,2.21737761861057,1.499999997685822,47279.6285
107,2.21314644379084,1.5000000037369647,47279.6745
108,2.20879652587623,1.500000006140336,47279.553
109,2.2043304855437,1.5000000024635247,47279.5075
110,2.1997512411267,1.499999996047671,47279.427500000005
111,2.19506200446189,1.5000000017772452,47279.5165
112,2.1902662807552,1.5000000001017446,47279.46
113,2.18536786467064,1.5000000041883763,47279.352
114,2.1803708321019,1.499999991745003,47279.3315
115,2.17527953032394,1.5000000026092808,47279.179
116,2.17009857483517,1.5000000000485634,47279.211500000005
117,2.16483284323143,1.5000000031273897,47279.087
118,2.15948745867387,1.5000000039907568,47279.05
119,2.15406778428358,1.499999994773393,47278.9745
120,2.14857941577811,1.5000000010207026,47278.9625
121,2.1430281682904,1.499999997466239,47278.9955
122,2.13742006753203,1.4999999941083857,47278.9755
123,2.13176133192176,1.499999997134308,47278.846000000005
124,2.12605836134489,1.4999999957597552,47278.856
125,2.12031772467,1.500000006818393,47278.7685
126,2.11454613958473,1.500000008622107,47278.8535
127,2.10875046039942,1.5000000072351531,47278.808000000005
128,2.10293766388381,1.500000004158302,47278.73299999999
129,2.09711483757195,1.5000000018022237,47278.702000000005
130,2.091289157622,1.5000000078582305,47278.7165
131,2.08546787235532,1.500000000938606,47278.637
132,2.07965828313104,1.499999998732179,47278.667
133,2.07386773149427,1.4999999960389103,47278.7215
134,2.06810358256325,1.5000000029658278,47278.586500000005
135,2.062373203224,1.500000000070299,47278.6495
136,2.05668395355526,1.4999999944178366,47278.7945
137,2.05104316017792,1.499999996977342,47278.689
138,2.04545810222011,1.4999999979845444,47278.6995
139,2.03993598875623,1.4999999997937934,47278.7135
140,2.03448394736528,1.499999998419215,47278.6455
141,2.02910900419645,1.4999999988289991,47278.575
142,2.02381807352866,1.5000000057307414,47278.65
143,2.01861792953286,1.4999999970410665,47278.637
144,2.01351519480674,1.5000000004488074,47278.584
145,2.00851631881494,1.4999999971158486,47278.762
146,2.0036275693137,1.500000000436491,47278.781
147,1.99885501646563,1.499999997590415,47278.6485
148,1.99420451572122,1.4999999984824384,47278.507
