sample_index,axis,baseline_distance,signal
0,2.44150872539943,1.4999999993192124,47407.222
1,2.4395432659129,1.4999999919869265,47407.1865
2,2.43749026756462,1.5000000013362842,47407.3835
3,2.43534570172651,1.5000000044670967,47407.373
4,2.43310568501961,1.5000000013899204,47407.429
5,2.43076650034151,1.4999999949934133,47407.549
6,2.42832460509854,1.4999999981969634,47407.521
7,2.42577664844193,1.5000000037778776,47407.523
8,2.42311949127336,1.5000000015515378,47407.600000000006
9,2.42035022288376,1.5000000024247473,47407.691
10,2.41746617706872,1.5000000022068514,47407.8005
11,2.4144649502744,1.499999996501917,47407.823
12,2.41134441709991,1.4999999967367754,47407.8045
13,2.40810273832147,1.4999999978254128,47407.8485
14,2.40473837202096,1.500000001622002,47407.9325
15,2.40125009145056,1.4999999945614126,47407.9775
16,2.39763699879022,1.4999999979189813,47407.933
17,2.39389854246244,1.5000000087317291,47408.057
18,2.39003452868667,1.5000000062405283,47408.1255
19,2.38604512602805,1.5000000010816383,47408.1405
20,2.38193086729892,1.4999999969220412,47408.2105
21,2.37769265610214,1.5000000040002763,47408.31
22,2.37333177898915,1.5000000023478657,47408.3265
23,2.36884991038758,1.5000000005741916,47408.4225
24,2.36424911505048,1.4999999982480716,47408.361
25,2.35953185855597,1.5000000018599724,47408.507
26,2.35470101011888,1.5000000028387588,47408.5245
27,2.34975984440683,1.4999999963752335,47408.705
28,2.3447120382922,1.4999999985868395,47408.7635
29,2.33956167316157,1.4999999937573534,47408.692
30,2.33431323369987,1.499999995031273,47408.7805
31,2.32897160404151,1.5000000066151278,47408.8295
32,2.32354205980614,1.499999993790048,47408.868
33,2.31803026629497,1.4999999982949408,47408.937
34,2.31244226919513,1.5000000029421316,47409.011
35,2.30678447947098,1.500000003050099,47408.991
36,2.30106366233871,1.4999999981321583,47409.0205
37,2.29528691767467,1.5000000014209185,47409.1375
38,2.28946166777225,1.5000000040018284,47409.169
39,2.28359564641487,1.5000000019761928,47409.1665
40,2.27769687755706,1.5000000006997776,47409.2315
41,2.27177366137124,1.4999999994151905,47409.2355
42,2.26583454938599,1.4999999977120329,47409.267
43,2.25988832930497,1.5000000011534338,47409.3195
44,2.25394400280716,1.499999997716721,47409.4255
45,2.24801075905901,1.4999999926724965,47409.447
46,2.24209795708716,1.4999999966316084,47409.4445
47,2.23621509923706,1.5000000038883752,47409.5645
48,2.23037181536246,1.499999997578629,47409.6035
