sample_index,axis,baseline_distance,signal
0,4.177,1.4999999943931084,47306.83500000001
1,4.14,1.4999999950739251,47306.8605
2,4.125,1.499999993763976,47306.7985
3,4.078,1.500000001633251,47306.7565
4,4.051,1.4999999945204463,47306.7605
5,4.026,1.5000000010711436,47306.708
6,4.041,1.5000000030964875,47306.7475
7,3.974,1.50000000236728,47306.746
8,3.937,1.500000000402811,47306.669
9,3.952,1.4999999930920382,47306.562000000005
10,3.9,1.4999999972121882,47306.6145
11,3.823,1.4999999982809222,47306.607
12,3.817,1.500000002585762,47306.58
13,3.807,1.500000003239412,47306.533
15,3.72766666666667,1.500000001229261,47306.4435
16,3.74,1.4999999993014317,47306.4505
17,3.718,1.4999999934335506,47306.363
18,3.703,1.5000000031942844,47306.381
19,3.65,1.499999997091528,47306.3615
21,3.619,1.500000004869762,47306.484
22,3.592,1.4999999936773778,47306.397
23,3.552,1.5000000041546837,47306.465500000006
24,3.546,1.499999991631229,47306.469
25,3.53,1.5000000070061916,47306.294
26,3.456,1.4999999984971764,47306.263000000006
27,3.441,1.5000000022688793,47306.2185
29,3.364,1.5000000024543148,47306.14
30,3.358,1.5000000035985088,47306.0735
31,3.305,1.4999999946668978,47306.1305
32,3.268,1.4999999995508322,47306.0765
33,3.253,1.4999999968697764,47306.048
34,3.222,1.5000000003285756,47306.041
35,3.244,1.5000000001320373,47305.97
36,3.191,1.5000000064564338,47305.908
38,3.161,1.5000000033545853,47305.771
39,3.148,1.499999999935335,47305.78
40,3.108,1.4999999994249609,47305.7245
42,3.025,1.4999999983276353,47305.6105
43,2.982,1.4999999973521672,47305.6575
44,2.96,1.500000003678932,47305.638
45,2.914,1.500000004676218,47305.5345
46,2.905,1.4999999920766955,47305.471000000005
47,2.899,1.500000005704629,47305.502
48,2.837,1.4999999930017882,47305.4255
50,2.785,1.5000000026060858,47305.354
51,2.794,1.4999999981776408,47305.3635
52,2.779,1.5000000002509586,47305.316000000006
53,2.717,1.4999999926352576,47305.336500000005
54,2.711,1.499999996157742,47305.322
55,2.689,1.4999999981657997,47305.21
56,2.658,1.4999999936770718,47305.281
57,2.637,1.5000000011854269,47305.2915
58,2.591,1.5000000014589503,47305.1805
59,2.569,1.5000000038317722,47305.306
60,2.56,1.5000000035156418,47305.2985
61,2.545,1.499999995927462,47305.2975
62,2.523,1.500000006319467,47305.253
63,2.508,1.4999999994268851,47305.1575
64,2.461,1.4999999999947735,47305.2785
66,2.424,1.499999996247642,47305.3015
67,2.394,1.5000000043050743,47305.301
68,2.387,1.4999999980716787,47305.256
69,2.357,1.499999997549473,47305.1995
71,2.335,1.5000000024418854,47305.1815
72,2.314,1.5000000023750582,47305.1575
73,2.341,1.4999999983094718,47305.1545
74,2.35,1.4999999928602266,47305.1905
75,2.289,1.499999997743507,47305.1175
76,2.246,1.49999999933074,47305.093
77,2.206,1.5000000013575423,47305.1735
78,2.221,1.500000002708911,47305.0245
79,2.2,1.4999999991980473,47304.998
80,2.184,1.5000000023304034,47304.92
81,2.23,1.4999999978261007,47304.9145
83,2.163,1.50000000478478,47304.9005
84,2.138,1.499999996717171,47304.9405
86,2.126,1.5000000041873225,47304.7575
88,2.095,1.4999999990963373,47304.742
89,2.132,1.5000000008600156,47304.652
90,2.042,1.4999999973390252,47304.6005
91,2.033,1.5000000007637344,47304.574
92,2.058,1.5000000035970678,47304.551
93,2.018,1.4999999984130847,47304.5625
96,2.027,1.4999999939346804,47304.375
97,1.975,1.499999998628918,47304.394
99,2.01733333333333,1.4999999972274114,47304.45
100,1.965,1.499999995250954,47304.369000000006
101,1.959,1.500000005632394,47304.325
103,1.922,1.4999999962638473,47304.3055
104,1.935,1.500000001735684,47304.2065
