sample_index,axis,baseline_distance,signal
0,10.8655872754761,1.4999999962971258,47410.9705
1,10.8387733838997,1.4999999997577746,47411.03
2,10.8117674183816,1.5000000003129337,47411.052500000005
3,10.7845830734423,1.499999999211752,47411.117
4,10.7572342587707,1.500000001822794,47411.262
5,10.7297350802447,1.5000000067117958,47411.217
6,10.7020998207723,1.499999995447887,47411.3465
7,10.6743429164163,1.50000000513923,47411.3425
8,10.6464789315245,1.4999999946013705,47411.381
9,10.6185225376709,1.5000000027808256,47411.3855
10,10.5904884906583,1.5000000024186704,47411.427
11,10.5623916096155,1.500000005719144,47411.459
12,10.534246751761,1.4999999973158569,47411.4
13,10.5060687952342,1.5000000042862829,47411.5985
14,10.4778726156362,1.4999999989579729,47411.543000000005
15,10.44967306754,1.4999999986961698,47411.6685
16,10.4214849672313,1.4999999985293828,47411.617
17,10.3933230711871,1.500000001677979,47411.821
18,10.3652020555488,1.5000000018206732,47411.704
19,10.3371365008203,1.500000007467066,47411.8475
20,10.3091408792522,1.5000000010537615,47411.7845
21,10.2812295289281,1.4999999991000557,47411.986
22,10.2534166310068,1.500000005169464,47411.8995
23,10.2257162071455,1.5000000009967405,47412.128
24,10.198142101072,1.499999998788821,47412.1135
25,10.1707079625626,1.5000000031022334,47412.2145
26,10.1434272290603,1.4999999980168413,47412.25
27,10.1163131130544,1.5000000018215067,47412.336
28,10.0893785918198,1.500000002497181,47412.3375
29,10.0626363867694,1.500000000775655,47412.436
30,10.0360989590021,1.500000001316419,47412.585
31,10.0097784954033,1.5000000009674712,47412.5215
32,9.98368688528148,1.5000000006628371,47412.6065
33,9.95783571083645,1.4999999937935058,47412.654
34,9.93223623090929,1.5000000022264328,47412.643
35,9.90689937717369,1.5000000030304597,47412.7555
36,9.88183573574165,1.500000008319272,47412.8915
37,9.85705553669617,1.4999999966499358,47412.933000000005
38,9.8325686487567,1.5000000082225555,47412.946
39,9.80838456280084,1.4999999927252157,47412.989
40,9.78451237434144,1.500000005037953,47413.159
41,9.76096076967597,1.5000000043694734,47413.172
42,9.73773801000727,1.4999999974701936,47413.261
43,9.71485192291444,1.5000000042524564,47413.226
44,9.69230989079349,1.499999995074173,47413.201
45,9.67011883622681,1.500000004809144,47413.2375
46,9.64828519991737,1.499999999755576,47413.3545
47,9.62681493398107,1.5000000054395748,47413.3165
48,9.60571349030875,1.5000000009879482,47413.457
49,9.58498581170289,1.5000000023827036,47413.486
50,9.56463631829942,1.4999999950115286,47413.415
51,9.54466889475905,1.500000004309077,47413.5735
52,9.52508687913708,1.5000000030346634,47413.568
53,9.5058930553336,1.4999999983299337,47413.6985
54,9.48708964614465,1.4999999980540544,47413.692500000005
55,9.4686782993773,1.4999999947381637,47413.712
56,9.45066007478008,1.500000000175962,47413.826
57,9.4330354352419,1.4999999946790223,47413.8585
58,9.41580424345166,1.4999999967080233,47413.894
59,9.39896576191573,1.5000000013327806,47414.0095
60,9.38251864190116,1.5000000023074431,47413.9695
61,9.36646091637084,1.4999999957766674,47414.093
62,9.35078999676529,1.4999999992354347,47414.03049999999
63,9.33550267397255,1.499999999681802,47414.105500000005
64,9.32059511651576,1.4999999964499382,47414.073
65,9.30606286774023,1.500000001901677,47414.2185
66,9.29190084753201,1.4999999978217895,47414.283
67,9.27810335377719,1.5000000007214165,47414.4245
68,9.26466407036683,1.4999999959562358,47414.4445
69,9.25157607710124,1.5000000039255317,47414.408
70,9.23883185464822,1.4999999907816948,47414.4915
71,9.22642329832241,1.49999999595313,47414.5225
72,9.21434172719989,1.4999999964201234,47414.5755
73,9.20257789412974,1.5000000038824033,47414.5585
74,9.19112199425019,1.5000000027763651,47414.6605
75,9.1799636825199,1.4999999984516614,47414.652
76,9.16909209501329,1.4999999985972945,47414.7415
77,9.15849586657494,1.499999994141546,47414.787
78,9.14816315029409,1.499999990943894,47414.874500000005
79,9.13808163714838,1.500000003446416,47414.9375
80,9.12823857074929,1.4999999958969448,47414.9265
81,9.11862076964243,1.5000000009309906,47415.022
82,9.10921464659725,1.500000008485096,47415.1935
83,9.10000623553704,1.4999999926704866,47415.1305
84,9.09098122199123,1.5000000062170418,47415.297
85,9.08212497275662,1.4999999993000848,47415.242
