sample_index,axis,baseline_distance,signal
0,2.514,1.4999999981048533,47319.8305
1,2.538,1.4999999932729569,47319.788
8,2.56,1.4999999977453078,47319.655
9,2.554,1.500000001463061,47319.696
10,2.545,1.499999997408127,47319.694
11,2.569,1.4999999986892811,47319.7315
12,2.575,1.499999998960069,47319.795
13,2.606,1.500000002299853,47319.743
14,2.637,1.499999999089254,47319.7755
15,2.622,1.4999999973588922,47319.823
16,2.628,1.500000001229118,47319.81
19,2.658,1.5000000021511573,47319.8575
20,2.665,1.4999999976799243,47319.718
21,2.689,1.4999999996689086,47319.794
22,2.674,1.499999997256279,47319.812
23,2.695,1.4999999993449042,47319.7875
25,2.705,1.499999995994039,47319.8345
27,2.717,1.4999999969428406,47319.8455
28,2.726,1.500000001124809,47319.859
29,2.8,1.500000000717985,47319.8465
30,2.742,1.5000000013312127,47319.8285
31,2.769,1.5000000052663167,47319.855
32,2.73683333333333,1.5000000017196753,47319.8205
34,2.747,1.499999998583228,47319.7795
35,2.779,1.4999999987811037,47319.764500000005
36,2.809,1.5000000009795034,47319.7705
38,2.84,1.5000000005654794,47319.694
39,2.83025,1.4999999983686438,47319.7125
40,2.868,1.4999999982217471,47319.696
41,2.831,1.5000000005947778,47319.592
44,2.825,1.499999999260296,47319.5925
46,2.853,1.5000000039170238,47319.387
47,2.862,1.4999999989202168,47319.41650000001
49,2.877,1.50000000154474,47319.3385
50,2.883,1.499999996788225,47319.315
52,2.914,1.5000000002229166,47319.3615
60,2.899,1.4999999963280155,47319.2555
61,2.93,1.499999999709597,47319.072
62,2.905,1.499999995808034,47319.197
63,2.893,1.5000000004970782,47319.063
66,2.945,1.4999999969318123,47319.0295
73,2.92,1.500000001396676,47319.05
92,2.837,1.499999997845537,47319.0705
93,2.816,1.5000000071603177,47319.086
99,2.846,1.5000000078830422,47318.815
106,2.83475,1.5000000003889529,47318.7265
116,2.95133333333333,1.500000004074969,47318.4495
120,2.982,1.500000000646324,47318.426
121,2.966,1.4999999971162654,47318.364
123,2.96,1.500000002085475,47318.418000000005
124,2.973,1.4999999960935757,47318.4515
126,3.0115,1.5000000011519885,47318.419
127,3.025,1.4999999974901688,47318.43
128,3.019,1.5000000040115429,47318.431500000006
129,3.065,1.5000000010785142,47318.4765
130,3.05,1.5000000009666243,47318.477
131,3.04,1.499999997799184,47318.413
133,3.056,1.500000006918231,47318.5045
134,3.087,1.4999999978693728,47318.4625
135,3.093,1.5000000005611127,47318.377
136,3.139,1.4999999973576223,47318.3385
137,3.124,1.5000000028876614,47318.3715
138,3.133,1.4999999993819009,47318.3335
140,3.207,1.5000000029004064,47318.338
141,3.185,1.5000000013990364,47318.2425
143,3.161,1.4999999991954465,47318.1685
144,3.191,1.4999999991748396,47318.1755
145,3.244,1.5000000024539315,47318.230500000005
146,3.201,1.5000000038579644,47318.1755
149,3.228,1.500000003274438,47318.123
150,3.238,1.4999999996530815,47318.034
151,3.253,1.500000003201173,47317.9595
152,3.259,1.5000000070087254,47317.8985
156,3.274,1.5000000043384716,47317.761
157,3.305,1.4999999977768896,47317.7005
158,3.268,1.5000000008539671,47317.8285
161,3.296,1.5000000065162415,47317.7195
165,3.336,1.500000004090836,47317.5375
166,3.321,1.4999999907190082,47317.5855
167,3.327,1.499999997830982,47317.586500000005
169,3.358,1.4999999967852895,47317.549
170,3.335,1.5000000003761904,47317.4765
175,3.342,1.5000000007859862,47317.54
176,3.364,1.5000000066356918,47317.56
177,3.373,1.4999999957332577,47317.5235
179,3.404,1.4999999995208424,47317.522
181,3.379,1.500000003402515,47317.5455
182,3.38883333333333,1.5000000053209968,47317.518500000006
185,3.388,1.5000000053598417,47317.614
186,3.416,1.4999999975385354,47317.469
187,3.395,1.499999998382304,47317.549
189,3.447,1.4999999976436842,47317.5235
192,3.441,1.4999999964758803,47317.407
193,3.425,1.500000004115366,47317.4305
195,3.432,1.499999997784629,47317.4155
201,3.41780555555556,1.499999992797632,47317.1695
203,3.40969444444444,1.4999999967618536,47317.123
204,3.45183333333333,1.4999999982309136,47317.204
205,3.46016666666667,1.4999999985397214,47317.1985
206,3.41,1.5000000036850427,47317.1575
207,3.43458333333333,1.5000000020751345,47317.1065
210,3.456,1.5000000065134558,47317.026
214,3.515,1.4999999986866008,47316.9685
215,3.484,1.4999999936969048,47316.9705
216,3.49375,1.5000000071623767,47316.909
217,3.504,1.5000000020048525,47316.875
218,3.472,1.4999999920542442,47316.89
221,3.539,1.4999999982551877,47316.824
223,3.499,1.5000000065272032,47316.7985
224,3.561,1.4999999980584775,47316.8955
226,3.509,1.4999999986628598,47316.862
228,3.53,1.50000000013584,47316.8985
234,3.567,1.5000000013486348,47317.0145
236,3.552,1.4999999943891658,47316.836500000005
237,3.576,1.499999999014077,47316.8795
238,3.629,1.500000002737991,47316.864
239,3.546,1.4999999965114776,47316.8385
241,3.613,1.500000000560427,47316.8995
242,3.592,1.5000000081196196,47316.878
246,3.598,1.500000002375623,47316.8165
254,3.582,1.499999993606268,47316.792
260,3.604,1.4999999988954402,47316.6135
263,3.659,1.4999999939356965,47316.474
265,3.65,1.5000000020677011,47316.438
266,3.681,1.4999999995065032,47316.408
267,3.712,1.4999999987460728,47316.316
269,3.703,1.500000002290788,47316.373
273,3.733,1.5000000035440268,47316.255
275,3.718,1.499999996891033,47316.2005
278,3.74,1.5000000045461035,47316.0175
279,3.764,1.4999999992407531,47315.9985
280,3.749,1.5000000016388146,47316.0975
282,3.727,1.5000000038241013,47316.1095
283,3.755,1.4999999975131144,47316.085
293,3.823,1.499999996942856,47316.0775
294,3.817,1.4999999934699149,47316.115
295,3.77,1.5000000042164892,47315.9775
297,3.801,1.500000001932036,47316.0235
304,3.78,1.5000000019592472,47315.9985
312,3.687,1.4999999950669818,47315.1175
314,3.672,1.5000000031600165,47315.204
315,3.666,1.5000000009888723,47315.2605
316,3.644,1.4999999950109892,47315.306500000006
319,3.635,1.5000000020319988,47315.298
343,3.696,1.4999999984251735,47314.828
351,3.7195,1.4999999935724244,47314.434
367,3.807,1.5000000023517766,47314.4865
371,3.7735,1.5000000000212454,47314.53
375,3.847,1.4999999999318707,47314.5635
377,3.795,1.4999999950804397,47314.6385
401,3.619,1.5000000003339566,47313.8835
421,3.786,1.5000000003109557,47313.063
427,3.832,1.5000000018072042,47312.952
431,3.838,1.500000002367779,47312.961
433,3.854,1.4999999973420366,47312.915
434,3.884,1.5000000035775969,47312.866
436,3.927,1.5000000009783092,47312.9305
437,3.921,1.5000000021785465,47312.9285
439,3.89,1.5000000042726234,47312.8525
440,3.9,1.49999999833194,47312.9075
442,3.906,1.5000000048226605,47312.847
445,3.943,1.5000000023455968,47312.946500000005
446,3.974,1.499999998815042,47312.8885
447,3.958,1.4999999983399683,47312.926
448,3.995,1.4999999970548132,47312.8315
450,3.9545,1.5000000070622497,47312.7705
452,3.967,1.4999999970512936,47312.7985
453,4.011,1.5000000036752053,47312.724
455,4.004,1.4999999927594796,47312.714
456,3.989,1.5000000050751658,47312.6755
459,4.026,1.500000004334041,47312.5515
464,4.051,1.4999999955842462,47312.567
465,4.057,1.5000000009832095,47312.498
466,4.041,1.5000000015273875,47312.4635
468,4.072,1.5000000027444538,47312.355500000005
474,4.063,1.5000000043421688,47312.349
475,4.088,1.4999999907988186,47312.3785
477,4.078,1.4999999989155386,47312.3445
478,4.094,1.4999999911211992,47312.322
479,4.109,1.4999999995913196,47312.242
480,4.162,1.4999999961213235,47312.26
481,4.14,1.5000000033201497,47312.2545
482,4.131,1.5000000003249336,47312.193
483,4.192,1.499999991149623,47312.198
486,4.155,1.499999991366319,47312.1545
488,4.177,1.4999999999825686,47312.146
489,4.171,1.4999999977206313,47312.083
492,4.146,1.4999999988378203,47312.084
500,4.183,1.5000000033451244,47311.797000000006
501,4.13883333333333,1.4999999973551732,47311.9155
503,4.115,1.4999999999827724,47311.877
506,4.103,1.4999999996035285,47311.8635
509,4.125,1.500000001998692,47311.788
518,4.208,1.4999999957093,47311.7995
524,4.198,1.4999999953416598,47311.7315
526,4.251,1.5000000021934865,47311.807
527,4.27575,1.5000000013531671,47311.728
528,4.24797916666667,1.4999999980056682,47311.7265
529,4.27608333333333,1.4999999973417284,47311.6595
530,4.266,1.4999999923893037,47311.696
531,4.33798611111111,1.4999999952747476,47311.6135
532,4.30695833333333,1.4999999962054182,47311.5715
533,4.35266666666667,1.5000000026583915,47311.6035
534,4.32475,1.5000000057409346,47311.472
535,4.38766666666667,1.500000001485554,47311.4605
537,4.36817592592593,1.4999999968020878,47310.891
538,4.358,1.500000009020045,47310.9215
539,4.38733333333333,1.4999999994461548,47311.0115
540,4.39416666666667,1.5000000063543897,47310.865000000005
541,4.39466666666667,1.4999999989167965,47310.9535
542,4.39083333333333,1.4999999947392415,47310.86
543,4.45833333333333,1.5000000031694738,47310.817
544,4.45616666666667,1.500000006961786,47310.8015
545,4.46011111111111,1.5000000001205738,47310.914
546,4.46158333333333,1.5000000027351132,47310.742
547,4.522,1.499999997030728,47310.7885
548,4.516,1.5000000032476184,47310.806
550,4.5,1.5000000029713794,47310.743
554,4.553,1.5000000036993382,47310.6535
555,4.574,1.4999999943354294,47310.66650000001
559,4.485,1.5000000062075505,47310.6095
563,4.494,1.500000005699371,47310.526
565,4.506,1.5000000010722674,47310.396
567,4.479,1.500000007314158,47310.4365
584,4.53033333333333,1.4999999943409097,47310.192
585,4.583,1.4999999967659456,47310.2365
588,4.568,1.500000002957583,47310.045
589,4.605,1.4999999929099366,47310.029
590,4.59,1.5000000036984753,47310.0065
591,4.614,1.5000000024467657,47309.9195
593,4.63,1.4999999911511992,47309.9555
595,4.636,1.5000000007306318,47309.896
596,4.667,1.5000000078203053,47309.906
598,4.682,1.500000004965742,47309.814
600,4.771,1.4999999999361355,47309.747
601,4.734,1.5000000027059817,47309.7965
602,4.75,1.4999999988569648,47309.7865
603,4.741,1.5000000006042538,47309.799
606,4.787,1.4999999941172184,47309.630000000005
607,4.793,1.5000000031913625,47309.6995
609,4.808,1.500000007305829,47309.6365
610,4.839,1.4999999999295883,47309.5755
611,4.845,1.5000000050576008,47309.536
612,4.891,1.5000000008393717,47309.6545
614,4.907,1.5000000016402155,47309.515
616,4.922,1.5000000058489538,47309.6355
617,4.981,1.4999999932229968,47309.591
618,4.938,1.4999999947108733,47309.491
619,4.944,1.49999999554212,47309.5615
620,5.012,1.5000000007974106,47309.6305
621,5.005,1.500000001296726,47309.571
623,5.018,1.5000000037578152,47309.620500000005
625,5.058,1.4999999966240425,47309.5765
626,5.033,1.4999999931287291,47309.569
628,5.049,1.4999999999095992,47309.5535
629,5.042,1.500000001893728,47309.558000000005
633,5.064,1.5000000033123009,47309.4705
635,5.101,1.5000000001139964,47309.456000000006
636,5.079,1.4999999970248157,47309.4965
637,5.073,1.499999994428627,47309.5015
638,5.095,1.500000000672571,47309.3465
643,5.086,1.4999999990583996,47309.228
646,5.153,1.4999999952279592,47309.2865
649,5.147,1.5000000050162037,47309.173
650,5.11,1.5000000036086023,47309.2
658,5.126,1.4999999962145052,47309.052
660,5.163,1.4999999953349132,47309.143
662,5.116,1.4999999945951676,47309.1305
663,5.132,1.5000000053427336,47309.075
666,5.141,1.4999999997912996,47309.275
668,5.221,1.499999999314031,47309.1195
669,5.184,1.4999999936771449,47309.198
670,5.193,1.5000000024258824,47309.109500000006
671,5.23,1.5000000021119957,47309.146
672,5.199,1.5000000007490577,47309.129
673,5.273,1.5000000087527627,47309.148
676,5.289,1.5000000017436217,47308.982
677,5.283,1.5000000035372374,47309.0085
678,5.267,1.499999999930262,47309.062000000005
679,5.298,1.500000004982554,47308.934
680,5.329,1.5000000003766565,47308.9485
682,5.304,1.4999999989699204,47308.8795
683,5.35,1.5000000011588022,47308.8635
684,5.313,1.4999999986746155,47308.909
687,5.366,1.4999999990604482,47308.6925
688,5.32,1.5000000020713125,47308.6325
689,5.387,1.4999999968227875,47308.6195
691,5.335,1.500000006355012,47308.6445
693,5.357,1.499999995463205,47308.5355
694,5.381,1.500000000298939,47308.6005
698,5.372,1.499999998689615,47308.503
702,5.434,1.5000000027515907,47308.4735
703,5.424,1.500000001067869,47308.5255
704,5.409,1.5000000068713868,47308.6045
708,5.464,1.4999999945588764,47308.4715
710,5.471,1.4999999960513113,47308.3705
711,5.507,1.5000000067657513,47308.4305
712,5.492,1.499999990556745,47308.264
713,5.517,1.5000000004609102,47308.254
716,5.523,1.5000000005196867,47308.249500000005
717,5.554,1.5000000053113882,47308.2065
718,5.56,1.4999999983991823,47308.141
719,5.569,1.5000000019577842,47308.2665
720,5.575,1.499999998076743,47308.118
721,5.591,1.4999999998892737,47308.130000000005
722,5.606,1.5000000037730052,47308.0555
723,5.612,1.4999999958445809,47308.147
724,5.643,1.499999995240308,47308.069
725,5.68,1.499999993517623,47308.062
726,5.658,1.4999999987629338,47307.993
729,5.689,1.500000005641686,47307.91650000001
730,5.72,1.4999999968101898,47307.8505
732,5.772,1.5000000027046183,47307.885
733,5.742,1.500000003633796,47307.799
734,5.763,1.500000007810458,47307.7945
735,5.794,1.499999998950919,47307.751
737,5.785,1.4999999990034172,47307.827000000005
738,5.809,1.5000000059318344,47307.7605
739,5.831,1.499999995475388,47307.9015
740,5.852,1.500000001756337,47307.7875
741,5.84,1.4999999970329017,47307.772
742,5.846,1.500000000454396,47307.7175
743,5.877,1.5000000036092638,47307.6815
744,5.883,1.499999999963511,47307.7735
745,5.914,1.5000000019277455,47307.756
747,5.92,1.5000000100322353,47307.6915
749,5.945,1.5000000042899186,47307.78200000001
750,5.951,1.5000000024534488,47307.730500000005
751,5.929,1.49999999880394,47307.664
752,5.96,1.500000008253829,47307.6325
754,5.976,1.500000000810634,47307.6795
756,6.003,1.4999999990233024,47307.5975
758,6.013,1.5000000090285597,47307.586
759,5.997,1.5000000069525832,47307.586
760,6.08677777777778,1.4999999918498077,47307.5715
761,6.1315,1.4999999995397222,47307.565
762,6.14333333333333,1.4999999979742416,47307.4635
763,6.166,1.4999999980687018,47307.4
764,6.15883333333333,1.4999999932616692,47307.4705
765,6.175,1.5000000040293722,47307.3705
766,6.17933333333333,1.5000000010040868,47307.3925
767,6.18933333333333,1.5000000007094136,47307.4275
