sample_index,axis,baseline_distance,signal
0,2.394,1.4999999919237772,47407.0745
1,2.3155,1.4999999994514277,47407.077000000005
2,2.35,1.5000000001809624,47407.0585
3,2.366,1.4999999956776409,47407.0485
5,2.357,1.4999999971362017,47407.2015
9,2.283,1.4999999935511286,47407.3185
10,2.3275,1.5000000043110442,47407.3345
11,2.326,1.5000000029740066,47407.3565
12,2.335,1.500000005413341,47407.4495
13,2.314,1.5000000054022085,47407.445
14,2.32,1.49999999308776,47407.3545
20,2.301,1.4999999988712174,47407.539
21,2.298,1.500000005128342,47407.516
22,2.273,1.499999997412688,47407.557
23,2.252,1.499999998629171,47407.5625
25,2.23,1.4999999972198683,47407.5315
27,2.237,1.5000000051780886,47407.6845
30,2.26475,1.4999999988676196,47407.7705
32,2.246,1.5000000009448295,47407.8455
35,2.289,1.4999999981858203,47407.897
40,2.267,1.4999999962824273,47408.024000000005
41,2.22066666666667,1.5000000024846218,47408.196500000005
42,2.20883333333333,1.5000000011560577,47408.284
44,2.2,1.5000000001947171,47408.3155
50,2.221,1.4999999921093308,47408.667
54,2.215,1.5000000007202523,47408.794
57,2.206,1.50000000304486,47408.883
62,2.258,1.5000000069996249,47408.958
69,2.28983333333333,1.4999999991584134,47409.1665
70,2.28316666666667,1.4999999984753716,47409.076
75,2.304,1.5000000002063651,47409.1365
78,2.33077777777778,1.4999999962854986,47409.10400000001
79,2.269,1.4999999928159056,47409.175
81,2.341,1.4999999961596486,47409.1885
84,2.30633333333333,1.499999993195983,47409.3825
101,2.19,1.5000000004840175,47409.957
103,2.169,1.5000000037025456,47410.046
104,2.184,1.4999999919283782,47410.0615
106,2.178,1.5000000021820468,47410.1405
107,2.147,1.50000000554306,47410.184
109,2.126,1.499999998238179,47410.2235
114,2.116,1.499999999359353,47410.4045
115,2.11,1.5000000024208235,47410.401
120,2.064,1.4999999952854255,47410.40700000001
123,2.086,1.4999999964912172,47410.4725
125,2.0865,1.4999999991094957,47410.4395
126,2.03933333333333,1.4999999993801276,47410.4035
127,2.107,1.500000001978005,47410.5045
128,2.062,1.4999999998201607,47410.5215
129,2.018,1.5000000008503915,47410.4575
130,2.042,1.5000000004971568,47410.475000000006
132,2.027,1.500000006136655,47410.5505
136,2.033,1.500000000294189,47410.7035
138,2.012,1.500000005477007,47410.6945
139,1.996,1.5000000007790335,47410.791
141,2.01716666666667,1.4999999966167863,47410.832
142,2.035,1.5000000028589118,47410.8455
147,2.01811111111111,1.4999999999015263,47411.0105
150,2.056,1.500000002498182,47411.168
153,2.02875,1.49999999363808,47411.253500000006
155,2.058,1.5000000025931273,47411.3615
156,2.079,1.499999994632212,47411.372
160,2.095,1.5000000079464002,47411.516
161,2.049,1.5000000022518447,47411.594
163,2.06725,1.4999999982380496,47411.638
166,2.06833333333333,1.5000000073802795,47411.7575
171,2.101,1.49999999571199,47411.8055
172,2.139,1.4999999959913517,47411.81
173,2.078,1.4999999974818408,47411.8265
181,2.153,1.4999999998467384,47411.897
183,2.138,1.4999999995593616,47411.9035
184,2.163,1.5000000046922477,47411.8845
188,2.132,1.500000002242652,47412.0965
210,2.121,1.4999999983774588,47412.802
214,2.07,1.5000000044996211,47412.972
218,2.08833333333333,1.4999999991161357,47413.095
234,2.097,1.5000000041107622,47413.5615
306,2.159,1.5000000005870486,47415.621
339,2.19266666666667,1.4999999950765222,47416.188
340,2.26466666666667,1.4999999964010182,47416.1635
354,2.31583333333333,1.5000000009036796,47416.3615
358,2.372,1.5000000048692987,47416.516
363,2.387,1.5000000078753144,47416.747
365,2.434,1.5000000077038214,47416.698
366,2.409,1.4999999956828358,47416.791
367,2.449,1.5000000015709445,47416.7265
368,2.424,1.500000000607377,47416.8525
369,2.461,1.5000000058790672,47416.922
371,2.455,1.499999996608813,47417.065
372,2.42916666666667,1.499999999364032,47416.97749999999
373,2.486,1.4999999968361528,47417.108
376,2.477,1.5000000018351736,47417.2285
378,2.471,1.4999999982184022,47417.227
379,2.545,1.5000000041315305,47417.3095
380,2.508,1.5000000026597329,47417.369
381,2.514,1.499999997861378,47417.314
387,2.501,1.4999999974230789,47417.338
390,2.492,1.499999993193486,47417.517
392,2.529,1.4999999994195348,47417.589
399,2.523,1.4999999963045685,47417.6425
414,2.44,1.4999999941210556,47418.2685
421,2.40933333333333,1.499999995046034,47418.4355
422,2.418,1.4999999995145357,47418.523
424,2.38983333333333,1.49999999640851,47418.473
428,2.381,1.499999999282957,47418.5315
431,2.42883333333333,1.4999999998225872,47418.559
448,2.403,1.500000001844397,47418.6985
461,2.538,1.499999999594389,47418.867
468,2.56,1.4999999978363008,47419.0855
469,2.575,1.4999999996370783,47419.1105
470,2.597,1.5000000069846129,47419.0845
473,2.606,1.4999999991843882,47419.17
474,2.622,1.5000000045409083,47419.1815
475,2.691,1.4999999965647204,47419.28
476,2.6955,1.5000000076974298,47419.208
477,2.70166666666667,1.5000000009943315,47419.3245
478,2.7045,1.5000000038146262,47419.339
479,2.71216666666667,1.499999999867571,47419.3665
480,2.71033333333333,1.4999999924999052,47419.305
481,2.7175,1.5000000021666002,47419.4495
482,2.74316666666667,1.5000000014380828,47420.097
483,2.74466666666667,1.4999999971081832,47420.089
484,2.77920833333333,1.5000000030688987,47420.098
485,2.73966666666667,1.4999999992074862,47420.04549999999
486,2.7485,1.5000000009135823,47420.096000000005
487,2.743,1.5000000008083525,47420.0855
488,2.79925,1.4999999933105546,47420.099
489,2.82665740740741,1.5000000011286176,47420.075
490,2.837,1.5000000062412508,47420.0915
491,2.84205555555556,1.5000000014849697,47420.111
492,2.877,1.5000000036234389,47420.162
493,2.868,1.500000000565071,47420.2125
498,2.883,1.500000001952454,47420.3395
500,2.966,1.5000000008839758,47420.4495
501,2.893,1.4999999971943003,47420.4425
502,2.914,1.5000000062054937,47420.4435
504,2.899,1.5000000012887191,47420.6265
505,2.905,1.4999999958871983,47420.5635
506,2.92,1.500000002238773,47420.5745
509,2.93,1.4999999955455798,47420.7325
517,2.945,1.49999999659424,47420.929
519,2.951,1.4999999983840715,47420.9355
523,2.96,1.4999999959250585,47421.018
524,2.982,1.5000000000893154,47421.114
526,2.988,1.499999996105525,47420.9355
527,3.013,1.4999999945201614,47420.997
528,3.034,1.4999999947223297,47421.0785
529,2.997,1.5000000013721149,47421.1095
531,3.003,1.499999999057576,47421.0895
532,3.019,1.4999999938023063,47421.03
533,3.05,1.4999999938757045,47421.0745
534,3.025,1.4999999951322665,47421.0565
536,3.04,1.4999999941689075,47420.9915
537,3.093,1.4999999926718854,47421.132
538,3.071,1.4999999924710363,47421.0975
539,3.056,1.4999999966023785,47421.131
540,3.08,1.4999999979999614,47421.224
541,3.108,1.5000000032229888,47421.227
545,3.102,1.5000000034011027,47421.34
550,3.133,1.5000000000758156,47421.4645
