sample_index,axis,baseline_distance,signal
0,0.650017836363899,1.4999999960502668,47271.869
1,0.651678816496944,1.5000000019032969,47271.84450000001
2,0.653317898269607,1.49999999898805,47271.995
3,0.654934045182311,1.5000000010106074,47271.96000000001
4,0.656526307052596,1.499999996578331,47272.109
5,0.658093829537805,1.5000000028038494,47272.2035
6,0.659635867731405,1.5000000039442452,47272.0905
7,0.661151795438774,1.5000000074560642,47272.0155
8,0.662641118453242,1.4999999980104226,47271.8405
9,0.664103483378762,1.4999999966428732,47271.5395
10,0.665538690319441,1.500000005389819,47271.432
11,0.666946700561742,1.4999999968012587,47271.5455
12,0.668327647139591,1.500000005875625,47271.53999999999
13,0.66968184279204,1.5000000041679236,47271.86
14,0.671009789865191,1.5000000012391417,47271.9815
15,0.672312187483771,1.4999999940825717,47272.109500000006
16,0.67358994097298,1.499999992067634,47271.996
17,0.674844163994102,1.5000000071040904,47272.0395
18,0.676076183603561,1.5000000083611058,47272.0245
19,0.677287544993699,1.4999999982592234,47272.091
20,0.678480024026006,1.4999999991411967,47272.146
21,0.679655625179859,1.4999999976592184,47272.3535
22,0.680816580678477,1.5000000010333223,47272.5555
23,0.68196534990706,1.4999999980632837,47272.434
24,0.683104624109717,1.5000000048226292,47272.4235
25,0.684237320965253,1.5000000088411105,47272.513000000006
26,0.685366585140782,1.499999997962518,47272.547000000006
27,0.686495783515897,1.4999999915298392,47272.538
28,0.687628503431466,1.4999999968640962,47272.6875
29,0.688768543209419,1.5000000063516763,47272.696
30,0.689919911113552,1.5000000010218952,47272.6495
31,0.691086812219085,1.499999997532358,47272.7215
32,0.692273639435304,1.4999999944927036,47272.8515
33,0.693484960353976,1.500000004964022,47272.83
34,0.694725512160504,1.499999999433255,47273.0275
35,0.696000184921319,1.500000002145711,47273.206
36,0.697314006968621,1.500000002297333,47273.1695
37,0.698672126803619,1.5000000045026147,47273.25
38,0.700079798932702,1.499999998788315,47273.268500000006
39,0.701542365304805,1.5000000006023149,47273.3265
40,0.703065237821915,1.5000000039705694,47273.355
41,0.704653877359432,1.4999999922344185,47273.28200000001
42,0.706313774386858,1.4999999940171955,47273.4205
43,0.708050426640949,1.4999999989693915,47273.2925
44,0.709869319383265,1.4999999993304127,47273.2025
45,0.711775900321865,1.4999999969247917,47273.223
46,0.71377555807941,1.499999998196648,47273.4445
47,0.715873595489535,1.4999999993411497,47273.4245
48,0.718075206396767,1.5000000024402875,47273.555
49,0.720385451662622,1.499999999168027,47273.5365
50,0.722809234513402,1.4999999916038576,47273.5715
51,0.725351271158914,1.4999999931510446,47273.579
52,0.72801606473364,1.499999998895066,47273.5585
53,0.730807881504749,1.500000000956254,47273.817
