sample_index,axis,baseline_distance,signal
0,1.667,1.5000000028937377,47277.026
1,1.734,1.499999998486632,47276.9985
2,1.719,1.5000000022756854,47277.0695
3,1.778,1.500000001834769,47277.176
4,1.68629166666667,1.4999999969377846,47277.194
5,1.76708333333333,1.499999996794967,47277.2415
6,1.756,1.5000000009591568,47277.3265
7,1.742,1.5000000005521694,47277.318
8,1.7095,1.4999999981367025,47277.359
9,1.688,1.4999999996017277,47277.466
10,1.752125,1.5000000041657986,47277.469
11,1.704,1.4999999956453482,47277.524
12,1.7075,1.5000000025898637,47277.4755
13,1.72283333333333,1.4999999917194276,47277.509000000005
15,1.694,1.4999999928339038,47277.51
16,1.72383333333333,1.499999999978586,47277.552500000005
17,1.679,1.4999999979798435,47277.553
18,1.762,1.49999999801656,47277.571500000005
21,1.7175,1.500000001831111,47277.4145
23,1.64675,1.5000000020029494,47277.4915
24,1.7135,1.4999999961858084,47277.336
25,1.75040046296296,1.500000005727794,47277.4225
26,1.66188425925926,1.500000002857021,47277.368
27,1.7169375,1.5000000050481888,47277.375
28,1.66541666666667,1.4999999960452082,47277.3985
30,1.73275,1.500000002579726,47277.283500000005
31,1.673,1.4999999927693832,47277.297000000006
32,1.65769444444444,1.499999994905888,47277.3405
34,1.75903240740741,1.499999998774442,47277.311
36,1.72675810185185,1.5000000014626549,47277.331
37,1.67241666666667,1.500000000777091,47277.4195
38,1.74275,1.500000007277308,47277.477
39,1.747,1.499999996003603,47277.5225
42,1.72166666666667,1.4999999929318777,47277.5225
43,1.69825,1.500000003508036,47277.6345
44,1.67225,1.5000000023953264,47277.723
45,1.73175694444444,1.499999997920362,47277.873
46,1.75247222222222,1.4999999962332142,47277.8885
48,1.67425,1.500000002440182,47278.114
50,1.749,1.4999999996017002,47278.2965
54,1.70883333333333,1.4999999930056302,47278.490000000005
55,1.689875,1.500000001468499,47278.5935
56,1.74128125,1.5000000066182932,47278.658
57,1.72545833333333,1.500000002702608,47278.6585
59,1.71996875,1.5000000038139134,47278.776
60,1.723,1.50000000063325,47278.783
61,1.70946875,1.4999999937876602,47278.783500000005
62,1.771,1.5000000008977603,47278.776
63,1.676,1.5000000025379634,47278.767
64,1.72355555555556,1.4999999971444888,47278.866
65,1.72458333333333,1.5000000041815322,47278.7415
66,1.77975,1.4999999946335938,47278.8955
67,1.72770833333333,1.4999999971686138,47278.802
68,1.73964583333333,1.500000002420395,47278.795
69,1.70354166666667,1.500000000603223,47278.8055
72,1.7515,1.4999999976939618,47278.5065
73,1.74116666666667,1.4999999983064367,47278.476
74,1.6975,1.5000000085156917,47278.4235
76,1.70525,1.4999999983064367,47278.414
79,1.6845,1.4999999983064367,47279.8905
