track_id,source_file,method,input_dir,signal_column,num_samples,signal_mean,signal_std,background_std,residual_mean,residual_std,residual_rms,peak_abs_residual,response_mean,response_std,peak_response,baseline_family,basis_type,basis_order,ridge_lambda
A1-10.1_preprocessed,A1-10.1_preprocessed__real_concat.csv,gradient_obf,D:\桌面\朝闻道\202604\华堪数据\实验代码\data\processed\real_concat,signal_1,27509,-2.16292888383424,2.0639355113429674,0.19581500152180956,-7.86287446347398e-11,2.054625581495519,2.0546255814955185,115.08393818498834,2.7125225727631213,2.697255376840687,37.99233152183299,gradient_obf,legendre,8,1e-06
A1-11.1_preprocessed,A1-11.1_preprocessed__real_concat.csv,gradient_obf,D:\桌面\朝闻道\202604\华堪数据\实验代码\data\processed\real_concat,signal_1,22205,1.3403261727585958,0.37400255307948416,0.24481090144691528,6.036263383353521e-11,0.28274640973469783,0.28274640973469783,7.978840065374402,1.9862739738447424,4.238680536881653,99.55270798648002,gradient_obf,legendre,8,1e-06
A1-13.1_preprocessed,A1-13.1_preprocessed__real_concat.csv,gradient_obf,D:\桌面\朝闻道\202604\华堪数据\实验代码\data\processed\real_concat,signal_1,22296,2.136952936351304,5.412109620457677,0.41850224101653016,9.584677954233088e-11,5.395904596817391,5.395904596817391,279.108546425471,3.5173677145625297,5.803447787712462,171.4657905250483,gradient_obf,legendre,8,1e-06
A1-14.1_preprocessed,A1-14.1_preprocessed__real_concat.csv,gradient_obf,D:\桌面\朝闻道\202604\华堪数据\实验代码\data\processed\real_concat,signal_1,8728,-2.6059351513669666,1.9046568194764286,0.24788565200100865,-2.985751497350607e-10,1.8884571224720377,1.8884571224720375,74.63530315008715,3.395705755745536,14.165657625346896,446.52612136725867,gradient_obf,legendre,8,1e-06
A1-15.1_preprocessed,A1-15.1_preprocessed__real_concat.csv,gradient_obf,D:\桌面\朝闻道\202604\华堪数据\实验代码\data\processed\real_concat,signal_1,27940,-2.231145263713264,0.631150017265161,0.15756673086485637,-7.985817781331222e-11,0.6111653373730205,0.6111653373730205,19.041498195227877,1.8125951109759761,2.3316996910097996,53.12840650794202,gradient_obf,legendre,8,1e-06
A1-16.1_preprocessed,A1-16.1_preprocessed__real_concat.csv,gradient_obf,D:\桌面\朝闻道\202604\华堪数据\实验代码\data\processed\real_concat,signal_1,21424,-2.3086211413884525,1.6018821777196703,0.13649348341906725,-1.077593744051539e-10,1.596056402595268,1.5960564025952682,75.21702606165114,2.643135620241626,7.43401886004647,307.677742862786,gradient_obf,legendre,8,1e-06
A1-17.1_preprocessed,A1-17.1_preprocessed__real_concat.csv,gradient_obf,D:\桌面\朝闻道\202604\华堪数据\实验代码\data\processed\real_concat,signal_1,1936,2.314952134820711,0.18737871858218208,0.08507610861839959,1.19574083440092e-09,0.16695160930910172,0.16695160930910172,3.2979177711419823,1.4618094780857724,1.7891281485363788,15.807152903235917,gradient_obf,legendre,8,1e-06
A1-18.1_preprocessed,A1-18.1_preprocessed__real_concat.csv,gradient_obf,D:\桌面\朝闻道\202604\华堪数据\实验代码\data\processed\real_concat,signal_1,20036,2.0942120848634143,1.3196584437713479,0.13483636799026089,1.0452013886714382e-10,1.3127519042341302,1.31275190423413,53.38819224347729,2.2551849034833023,4.232254994685105,95.56582556873614,gradient_obf,legendre,8,1e-06
A1-19.1_preprocessed,A1-19.1_preprocessed__real_concat.csv,gradient_obf,D:\桌面\朝闻道\202604\华堪数据\实验代码\data\processed\real_concat,signal_1,3317,-2.43439393018193,0.6987263927843055,0.1348100583654342,-7.339142760843681e-10,0.6855981476415335,0.6855981476415335,11.414563533575866,1.8901281270735986,3.128513201173862,45.840462812974046,gradient_obf,legendre,8,1e-06
A1-2.1_preprocessed,A1-2.1_preprocessed__real_concat.csv,gradient_obf,D:\桌面\朝闻道\202604\华堪数据\实验代码\data\processed\real_concat,signal_1,19417,1.632999845503196,0.48467869798507135,0.2854655136902209,8.409482484746605e-11,0.3916923291459115,0.3916923291459115,10.803019844830507,3.189375794680392,4.152463322051748,63.33133067925119,gradient_obf,legendre,8,1e-06
A1-20.1_preprocessed,A1-20.1_preprocessed__real_concat.csv,gradient_obf,D:\桌面\朝闻道\202604\华堪数据\实验代码\data\processed\real_concat,signal_1,1725,2.412421255988941,0.14620367261289496,0.08961493220081214,1.398488834687985e-09,0.11551916612296328,0.11551916612296328,0.5810841802928737,1.0983496837968518,0.9574745070138646,6.613797768336653,gradient_obf,legendre,8,1e-06
A1-21.1_preprocessed,A1-21.1_preprocessed__real_concat.csv,gradient_obf,D:\桌面\朝闻道\202604\华堪数据\实验代码\data\processed\real_concat,signal_1,1437,-2.3736701459315994,0.26190383339482476,0.10679582333377681,-1.6518262372242588e-09,0.2391406908168802,0.2391406908168802,7.06967194316484,1.2316973386627523,1.769722482865422,20.59840355357052,gradient_obf,legendre,8,1e-06
A1-22.1_preprocessed,A1-22.1_preprocessed__real_concat.csv,gradient_obf,D:\桌面\朝闻道\202604\华堪数据\实验代码\data\processed\real_concat,signal_1,6907,1.8175545582316386,0.30176320738333307,0.1793187876045092,2.6315003558445094e-10,0.24270518267805877,0.24270518267805874,3.35010340536562,1.9642352225741986,2.1405474302165444,32.188418081046315,gradient_obf,legendre,8,1e-06
A1-23.1_preprocessed,A1-23.1_preprocessed__real_concat.csv,gradient_obf,D:\桌面\朝闻道\202604\华堪数据\实验代码\data\processed\real_concat,signal_1,5098,-2.316621289465539,0.3063880938065316,0.15644118952340788,-4.54414174219876e-10,0.2634384523880638,0.2634384523880638,5.9339963098660835,1.552447227408217,3.332295570896462,64.09529576966992,gradient_obf,legendre,8,1e-06
A1-25.1_preprocessed,A1-25.1_preprocessed__real_concat.csv,gradient_obf,D:\桌面\朝闻道\202604\华堪数据\实验代码\data\processed\real_concat,signal_1,5077,3.2653870396477593,0.26937402459661064,0.13854804550404703,6.431654966997101e-10,0.231012562756645,0.231012562756645,2.5643012057384484,2.5921854374807123,3.5789338656491907,51.300567804557794,gradient_obf,legendre,8,1e-06
A1-26.1_preprocessed,A1-26.1_preprocessed__real_concat.csv,gradient_obf,D:\桌面\朝闻道\202604\华堪数据\实验代码\data\processed\real_concat,signal_1,1227,2.854396631557785,0.20662289401182457,0.14669011081974426,2.3263172313965168e-09,0.145516430507724,0.145516430507724,2.1115451865785095,1.0503879467680584,0.90335933918361,4.840352569143028,gradient_obf,legendre,8,1e-06
A1-27.1_preprocessed,A1-27.1_preprocessed__real_concat.csv,gradient_obf,D:\桌面\朝闻道\202604\华堪数据\实验代码\data\processed\real_concat,signal_1,26256,-2.048170094479435,0.4578508940741166,0.10702751178808158,-7.800441476306812e-11,0.44516575892558313,0.44516575892558313,12.748921691516927,2.508051449929325,11.09013663647667,480.34264375066624,gradient_obf,legendre,8,1e-06
A1-29.1_preprocessed,A1-29.1_preprocessed__real_concat.csv,gradient_obf,D:\桌面\朝闻道\202604\华堪数据\实验代码\data\processed\real_concat,signal_1,25614,1.7404585772776127,0.8501130703042531,0.1461366828487744,6.795329103385146e-11,0.8374582390885822,0.8374582390885821,30.368505170412188,2.1517585559325476,2.5310423866186795,48.547516311894086,gradient_obf,legendre,8,1e-06
A1-3.1_preprocessed,A1-3.1_preprocessed__real_concat.csv,gradient_obf,D:\桌面\朝闻道\202604\华堪数据\实验代码\data\processed\real_concat,signal_1,27104,-2.3886132674564444,0.3508364493087107,0.148500143908561,-8.812665198138911e-11,0.317858335442625,0.317858335442625,9.962366970378582,1.6938955374808529,2.201956345352871,60.4785904197592,gradient_obf,legendre,8,1e-06
A1-30.1_preprocessed,A1-30.1_preprocessed__real_concat.csv,gradient_obf,D:\桌面\朝闻道\202604\华堪数据\实验代码\data\processed\real_concat,signal_1,6501,3.220844485432603,0.8423369652556902,0.10528825124073267,4.954528840042009e-10,0.8357307862867946,0.8357307862867946,21.841368259715054,2.4125633974985727,6.075009833393454,123.82893427714198,gradient_obf,legendre,8,1e-06
