sample_index,axis,baseline_distance,signal,background_estimate,residual,residual_smoothed,local_scale,normalized_residual,enhanced_response,abs_residual
0,4.537,1.4999999996954283,47348.8995,47354.77623598504,-5.876735985038977,-5.1691767220676414,1.8802945519083167,-2.74913136179724,2.74913136179724,5.876735985038977
2,4.531,1.4999999943654598,47349.043,47354.498750689054,-5.4557506890560035,-4.987825749170345,1.8821233316367083,-2.650105689318933,2.650105689318933,5.4557506890560035
3,4.553,1.5000000069128527,47349.0195,47354.23195108556,-5.212451085557404,-4.819840190074631,1.8802945519083167,-2.5633431661985937,2.5633431661985937,5.212451085557404
5,4.522,1.4999999998191085,47349.127,47353.97567678348,-4.848676783476549,-4.657883061194298,1.8763829743113634,-2.4823733347419394,2.4823733347419394,4.848676783476549
6,4.5,1.4999999932330783,47349.2775,47353.729769067206,-4.452269067209272,-4.506083579143807,1.87247139671441,-2.406489940006852,2.406489940006852,4.452269067209272
8,4.494,1.4999999975077198,47349.413,47353.494070884684,-4.081070884683868,-4.183145137513445,1.8683908211440372,-2.238902637592737,2.238902637592737,4.081070884683868
9,4.454,1.5000000012807708,47349.4565,47353.2684268355,-3.811926835500344,-3.8783218509819966,1.8643102455736642,-2.0802985233761904,2.0802985233761904,3.811926835500344
10,4.479,1.499999992904694,47349.5285,47353.05268315903,-3.5241831590319634,-3.5841265863499654,1.861218970994653,-1.9256877574348892,1.9256877574348892,3.5241831590319634
11,4.448,1.500000000768456,47349.555,47352.84668772274,-3.29168772273988,-3.3039627275243726,1.8581276964156417,-1.7781139229008696,1.7781139229008696,3.29168772273988
13,4.426,1.4999999951940428,47349.68,47352.650290010366,-2.9702900103657157,-3.0403463860145874,1.830482572238843,-1.6609534732122435,1.6609534732122435,2.9702900103657157
15,4.433,1.49999999238988,47349.751,47352.46334111027,-2.7123411102729733,-2.780517500374117,1.8028374480620442,-1.5423007234307384,1.5423007234307384,2.7123411102729733
16,4.386,1.5000000021277395,47349.721,47352.28569370387,-2.564693703869125,-2.5365509356933114,1.7620200288846168,-1.4395698653317712,1.4395698653317712,2.564693703869125
17,4.402,1.5000000028584122,47349.78999999999,47352.11720205404,-2.327202054046211,-2.3015786942632985,1.7212026097071897,-1.3371921941571085,1.3371921941571085,2.327202054046211
19,4.374,1.500000003384932,47349.878,47351.95772199362,-2.079721993621206,-2.0662343485051275,1.7167143813420942,-1.203598205363542,1.203598205363542,2.079721993621206
20,4.365,1.4999999968744822,47350.0645,47351.80711091392,-1.7426109139196342,-1.8631530295185965,1.7122261529769986,-1.0881465782304431,1.0881465782304431,1.7426109139196342
22,4.349,1.5000000021602062,47350.049,47351.66522775337,-1.6162277533730958,-1.6632491934611204,1.686459493858322,-0.986237261860289,0.986237261860289,1.6162277533730958
23,4.343,1.5000000048393682,47350.1225,47351.53193298616,-1.4094329861618462,-1.4592166101938346,1.660692834739645,-0.8786794160056717,0.8786794160056717,1.4094329861618462
25,4.328,1.4999999946907894,47350.2335,47351.40708861092,-1.1735886109163403,-1.2549727964320079,1.6479393225821235,-0.7615406582237603,0.7615406582237603,1.1735886109163403
26,4.334,1.5000000003752751,47350.148,47351.29055813949,-1.1425581394869369,-1.076825671168788,1.643201905364667,-0.6553215813913105,0.6553215813913105,1.1425581394869369
28,4.297,1.500000005756416,47350.269,47351.182206585756,-0.9132065857556881,-0.913584655602689,1.643201905364667,-0.5559783326808777,0.5559783326808777,0.9132065857556881
