sample_index,axis,baseline_distance,signal,background_estimate,residual,residual_smoothed,local_scale,normalized_residual,enhanced_response,abs_residual
0,2.394,1.4999999919237772,47407.0745,47412.121627882625,-5.04712788262259,-5.15361548034125,1.7155479805168805,-3.0040637387410802,3.0040637387410802,5.04712788262259
1,2.3155,1.4999999994514277,47407.077000000005,47412.184650010626,-5.1076500106210005,-5.146019187440591,1.7155479805168805,-2.9996358282501303,2.9996358282501303,5.1076500106210005
2,2.35,1.5000000001809624,47407.0585,47412.246635526884,-5.188135526885162,-5.146593811199376,1.7155479805168805,-2.9999707788112984,2.9999707788112984,5.188135526885162
3,2.366,1.4999999956776409,47407.0485,47412.30760101891,-5.259101018913498,-5.1514059096571145,1.7155479805168805,-3.002775770867707,3.002775770867707,5.259101018913498
5,2.357,1.4999999971362017,47407.2015,47412.36756296267,-5.166062962664,-5.151049796597767,1.7155479805168805,-3.002568191095301,3.002568191095301,5.166062962664
9,2.283,1.4999999935511286,47407.3185,47412.42653772294,-5.108037722937297,-5.168912071622294,1.7155479805168805,-3.01298018494647,3.01298018494647,5.108037722937297
10,2.3275,1.5000000043110442,47407.3345,47412.48454155375,-5.150041553752089,-5.196136382815894,1.7155479805168805,-3.0288493483291212,3.0288493483291212,5.150041553752089
11,2.326,1.5000000029740066,47407.3565,47412.54159059886,-5.185090598861279,-5.199849986421112,1.7155479805168805,-3.0310140232011697,3.0310140232011697,5.185090598861279
12,2.335,1.500000005413341,47407.4495,47412.597700892125,-5.148200892122986,-5.204068917668741,1.7155479805168805,-3.0334732556420825,3.0334732556420825,5.148200892122986
13,2.314,1.5000000054022085,47407.445,47412.65288835784,-5.207888357843331,-5.219809102308419,1.7155479805168805,-3.0426482742474703,3.0426482742474703,5.207888357843331
14,2.32,1.49999999308776,47407.3545,47412.707168811365,-5.352668811363401,-5.247030801467998,1.7155479805168805,-3.058515915064708,3.058515915064708,5.352668811363401
20,2.301,1.4999999988712174,47407.539,47412.76055795933,-5.221557959332131,-5.278583056519791,1.7155479805168805,-3.076907854788997,3.076907854788997,5.221557959332131
21,2.298,1.500000005128342,47407.516,47412.813071400145,-5.297071400142158,-5.29470368948791,1.7155479805168805,-3.0863046382956068,3.0863046382956068,5.297071400142158
22,2.273,1.499999997412688,47407.557,47412.86472462442,-5.307724624421098,-5.3107415256882735,1.7155479805168805,-3.095653159224489,3.095653159224489,5.307724624421098
23,2.252,1.499999998629171,47407.5625,47412.91553301537,-5.353033015373512,-5.31710083859313,1.7155479805168805,-3.0993600289693624,3.0993600289693624,5.353033015373512
25,2.23,1.4999999972198683,47407.5315,47412.965511849216,-5.434011849218223,-5.306852461346555,1.7155479805168805,-3.0933862075647944,3.0933862075647944,5.434011849218223
27,2.237,1.5000000051780886,47407.6845,47413.01467629558,-5.330176295574347,-5.302178231619312,1.7155479805168805,-3.0906615797605435,3.0906615797605435,5.330176295574347
30,2.26475,1.4999999988676196,47407.7705,47413.063041417925,-5.292541417926259,-5.274982103140145,1.7155479805168805,-3.0748088441984796,3.0748088441984796,5.292541417926259
32,2.246,1.5000000009448295,47407.8455,47413.11062217399,-5.265122173987038,-5.241834590540545,1.7155479805168805,-3.055487022264002,3.055487022264002,5.265122173987038
35,2.289,1.4999999981858203,47407.897,47413.15743341614,-5.260433416144224,-5.2050283253241405,1.7155479805168805,-3.034032498325059,3.034032498325059,5.260433416144224
40,2.267,1.4999999962824273,47408.024000000005,47413.20348989179,-5.179489891786943,-5.124966945160446,1.7155479805168805,-2.9873643893167796,2.9873643893167796,5.179489891786943
41,2.22066666666667,1.5000000024846218,47408.196500000005,47413.248806243835,-5.052306243829662,-5.047053983182802,1.7155479805168805,-2.9419486021382895,2.9419486021382895,5.052306243829662
42,2.20883333333333,1.5000000011560577,47408.284,47413.293397011024,-5.009397011024703,-4.968081757283977,1.7155479805168805,-2.8959153656472694,2.8959153656472694,5.009397011024703
44,2.2,1.5000000001947171,47408.3155,47413.33727662842,-5.021776628425869,-4.888398037183732,1.7155479805168805,-2.8494673962490387,2.8494673962490387,5.021776628425869
50,2.221,1.4999999921093308,47408.667,47413.380459427746,-4.713459427744965,-4.7905727114986,1.7155479805168805,-2.792444610062867,2.792444610062867,4.713459427744965
54,2.215,1.5000000007202523,47408.794,47413.42295963778,-4.6289596377755515,-4.716231121488414,1.7155479805168805,-2.749110590347611,2.749110590347611,4.6289596377755515
57,2.206,1.50000000304486,47408.883,47413.46479138484,-4.5817913848368335,-4.653665172557036,1.7155479805168805,-2.712640640429611,2.712640640429611,4.5817913848368335
62,2.258,1.5000000069996249,47408.958,47413.50596869308,-4.54796869308484,-4.603777779105359,1.7155479805168805,-2.683561072840573,2.683561072840573,4.54796869308484
69,2.28983333333333,1.4999999991584134,47409.1665,47413.54650548498,-4.380005484978028,-4.548860642707344,1.7155479805168805,-2.6515496473242384,2.6515496473242384,4.380005484978028
70,2.28316666666667,1.4999999984753716,47409.076,47413.586415581696,-4.51041558169527,-4.530872030284728,1.7155479805168805,-2.6410640108821752,2.6410640108821752,4.51041558169527
75,2.304,1.5000000002063651,47409.1365,47413.62571270345,-4.489212703447265,-4.504825663397948,1.7155479805168805,-2.6258814760987805,2.6258814760987805,4.489212703447265
78,2.33077777777778,1.4999999962854986,47409.10400000001,47413.664410469966,-4.560410469959606,-4.4242351630835195,1.7155479805168805,-2.578904940770315,2.578904940770315,4.560410469959606
79,2.269,1.4999999928159056,47409.175,47413.70252240085,-4.527522400843736,-4.34150293914556,1.7155479805168805,-2.5306799859001905,2.5306799859001905,4.527522400843736
81,2.341,1.4999999961596486,47409.1885,47413.74006191594,-4.55156191594142,-4.279642412770449,1.7155479805168805,-2.494621229702376,2.494621229702376,4.55156191594142
84,2.30633333333333,1.499999993195983,47409.3825,47413.777042335794,-4.39454233579454,-4.198389128025964,1.7155479805168805,-2.447258354593512,2.447258354593512,4.39454233579454
101,2.19,1.5000000004840175,47409.957,47413.81347688201,-3.856476882006973,-4.118478530043729,1.7155479805168805,-2.400678137141268,2.400678137141268,3.856476882006973
103,2.169,1.5000000037025456,47410.046,47413.849378677645,-3.8033786776431953,-4.030034854292656,1.7155479805168805,-2.3491239534311594,2.3491239534311594,3.8033786776431953
104,2.184,1.4999999919283782,47410.0615,47413.884760747605,-3.823260747602035,-3.9288489047531687,1.7155479805168805,-2.290142245726895,2.290142245726895,3.823260747602035
106,2.178,1.5000000021820468,47410.1405,47413.919636018996,-3.7791360189949046,-3.829044720970463,1.7155479805168805,-2.23196597498649,2.23196597498649,3.7791360189949046
107,2.147,1.50000000554306,47410.184,47413.95401732161,-3.770017321607156,-3.749635134001437,1.7155479805168805,-2.185677798922128,2.185677798922128,3.770017321607156
109,2.126,1.499999998238179,47410.2235,47413.9879173882,-3.764417388199945,-3.7262995445885787,1.7155479805168805,-2.1720753875189636,2.1720753875189636,3.764417388199945
114,2.116,1.499999999359353,47410.4045,47414.021348854985,-3.6168488549883477,-3.716050590202536,1.7155479805168805,-2.1661012296974174,2.1661012296974174,3.6168488549883477
115,2.11,1.5000000024208235,47410.401,47414.054324261895,-3.653324261897069,-3.7110674787650675,1.7155479805168805,-2.163196553469145,2.163196553469145,3.653324261897069
120,2.064,1.4999999952854255,47410.40700000001,47414.08685605308,-3.6798560530733084,-3.703195989042999,1.7155479805168805,-2.1586082296149227,2.1586082296149227,3.6798560530733084
123,2.086,1.4999999964912172,47410.4725,47414.118956577295,-3.6464565772912465,-3.69783735991627,1.7155479805168805,-2.1554846625753608,2.1554846625753608,3.6464565772912465
125,2.0865,1.4999999991094957,47410.4395,47414.15063808817,-3.711138088168809,-3.703559401875989,1.7155479805168805,-2.15882006445552,2.15882006445552,3.711138088168809
126,2.03933333333333,1.4999999993801276,47410.4035,47414.181912744665,-3.77841274466482,-3.7270409418423593,1.7155479805168805,-2.172507551038842,2.172507551038842,3.77841274466482
127,2.107,1.500000001978005,47410.5045,47414.2127926115,-3.70829261149629,-3.741349601346883,1.7155479805168805,-2.1808481277333,2.1808481277333,3.70829261149629
128,2.062,1.4999999998201607,47410.5215,47414.24328965947,-3.7217896594665945,-3.738941796889574,1.7155479805168805,-2.179444608575192,2.179444608575192,3.7217896594665945
129,2.018,1.5000000008503915,47410.4575,47414.273415765834,-3.815915765837417,-3.744440518108604,1.7155479805168805,-2.1826498358736868,2.1826498358736868,3.815915765837417
130,2.042,1.5000000004971568,47410.475000000006,47414.30318271469,-3.8281827146856813,-3.7351908837162124,1.7155479805168805,-2.177258185801851,2.177258185801851,3.8281827146856813
132,2.027,1.500000006136655,47410.5505,47414.332602197435,-3.78210219743778,-3.7170379196541035,1.7155479805168805,-2.166676748110648,2.166676748110648,3.78210219743778
136,2.033,1.500000000294189,47410.7035,47414.36168581296,-3.6581858129575267,-3.7082710039176163,1.7155479805168805,-2.1615664767361067,2.1615664767361067,3.6581858129575267
