sample_index,axis,baseline_distance,signal,background_estimate,residual,residual_smoothed,local_scale,normalized_residual,enhanced_response,abs_residual
0,1.36646000366275,1.5000000016166564,47278.7535,47290.595149539535,-11.841649539535865,-11.713632776170561,1.4833977540606211,-7.8964881429177805,7.8964881429177805,11.841649539535865
1,1.36917700961611,1.4999999903904042,47278.7775,47290.55404081326,-11.776540813261818,-11.694128771000882,1.4763728974779864,-7.920850342740221,7.920850342740221,11.776540813261818
2,1.37196251150757,1.499999999158572,47278.7855,47290.5130324925,-11.72753249249945,-11.673181922111585,1.4693480408953516,-7.944463528871278,7.944463528871278,11.72753249249945
3,1.37481481766952,1.4999999916554043,47278.8165,47290.472124455395,-11.65562445539399,-11.653033270549713,1.4474065602316113,-8.050974474431715,8.050974474431715,11.65562445539399
4,1.37773207195039,1.5000000061561694,47278.8645,47290.431316580165,-11.566816580161685,-11.623761158961214,1.425465079567871,-8.15436402166018,8.15436402166018,11.566816580161685
5,1.38071224538041,1.499999999721234,47278.794,47290.390608745154,-11.59660874515248,-11.564941807615266,1.41973957097646,-8.145819165736995,8.145819165736995,11.59660874515248
6,1.38375314983451,1.4999999979806034,47278.802500000005,47290.35000082878,-11.54750082877581,-11.511333486355499,1.4140140623850488,-8.140890386152934,8.140890386152934,11.54750082877581
7,1.38685243935824,1.4999999997782252,47278.7975,47290.30949270962,-11.511992709616607,-11.45604718482193,1.393931471561886,-8.218515342067388,8.218515342067388,11.511992709616607
8,1.39000762013663,1.4999999955182497,47278.8795,47290.269084266256,-11.389584266253223,-11.400582781637947,1.3738488807387232,-8.298280066660473,8.298280066660473,11.389584266253223
9,1.39321605568981,1.4999999998975226,47278.9165,47290.22877537742,-11.312275377422338,-11.35021793330735,1.3494727850968937,-8.410853526395785,8.410853526395785,11.312275377422338
10,1.39647497139315,1.499999996227379,47278.8945,47290.188565921926,-11.294065921923902,-11.281674740871596,1.3250966894550642,-8.513850219874218,8.513850219874218,11.294065921923902
11,1.3997814672578,1.4999999926652634,47278.9185,47290.1484557787,-11.229955778697331,-11.22378641657997,1.2929115286512414,-8.681016579911361,8.681016579911361,11.229955778697331
