sample_index,axis,baseline_distance,signal,background_estimate,residual,residual_smoothed,local_scale,normalized_residual,enhanced_response,abs_residual
0,4.177,1.4999999943931084,47306.83500000001,47309.63879179817,-2.8037917981637293,-2.621952639290248,0.896393748144406,-2.9250010329923235,2.9250010329923235,2.8037917981637293
1,4.14,1.4999999950739251,47306.8605,47309.53065959432,-2.670159594315919,-2.5846637436128126,0.896393748144406,-2.8834022425560604,2.8834022425560604,2.670159594315919
2,4.125,1.499999993763976,47306.7985,47309.42334381473,-2.6248438147304114,-2.5375108982874996,0.896393748144406,-2.830799415480434,2.830799415480434,2.6248438147304114
3,4.078,1.500000001633251,47306.7565,47309.316836843616,-2.560336843613186,-2.4894154774647177,0.896393748144406,-2.7771450689141592,2.7771450689141592,2.560336843613186
4,4.051,1.4999999945204463,47306.7605,47309.211131145625,-2.4506311456279946,-2.449166331345623,0.896393748144406,-2.7322438787815715,2.7322438787815715,2.4506311456279946
5,4.026,1.5000000010711436,47306.708,47309.106219265224,-2.3982192652256344,-2.374563195697394,0.896393748144406,-2.649018024292222,2.649018024292222,2.3982192652256344
6,4.041,1.5000000030964875,47306.7475,47309.00209382633,-2.254593826335622,-2.2977467644143164,0.896393748144406,-2.563323058835253,2.563323058835253,2.254593826335622
7,3.974,1.50000000236728,47306.746,47308.898747531704,-2.152747531705245,-2.2156541829632865,0.896393748144406,-2.4717421195203966,2.4717421195203966,2.152747531705245
8,3.937,1.500000000402811,47306.669,47308.796173162395,-2.1271731623928645,-2.132667119605079,0.896393748144406,-2.379163313019351,2.379163313019351,2.1271731623928645
9,3.952,1.4999999930920382,47306.562000000005,47308.694363577335,-2.13236357732967,-2.0561117648701637,0.896393748144406,-2.2937595996474207,2.2937595996474207,2.13236357732967
10,3.9,1.4999999972121882,47306.6145,47308.59331171277,-1.9788117127682199,-1.9844254977215314,0.896393748144406,-2.2137877487760513,2.2137877487760513,1.9788117127682199
11,3.823,1.4999999982809222,47306.607,47308.493010581675,-1.8860105816711439,-1.9171013294803236,0.896393748144406,-2.138682173373977,2.138682173373977,1.8860105816711439
12,3.817,1.500000002585762,47306.58,47308.39345327339,-1.8134532733893138,-1.860076792207514,0.896393748144406,-2.0750666724952014,2.0750666724952014,1.8134532733893138
13,3.807,1.500000003239412,47306.533,47308.29463295302,-1.761632953013759,-1.7932339381990863,0.896393748144406,-2.000498042195406,2.000498042195406,1.761632953013759
15,3.72766666666667,1.500000001229261,47306.4435,47308.19654286089,-1.7530428608879447,-1.7173993394769949,0.896393748144406,-1.9158983906705334,1.9158983906705334,1.7530428608879447
16,3.74,1.4999999993014317,47306.4505,47308.099176312164,-1.6486763121647527,-1.6345107539438888,0.896393748144406,-1.8234294441783352,1.8234294441783352,1.6486763121647527
