sample_index,axis,baseline_distance,signal,background_estimate,residual,residual_smoothed,local_scale,normalized_residual,enhanced_response,abs_residual
0,5.544,1.499999995006474,47247.65,47234.51137747703,13.138622522972582,11.555220528713836,4.910109105193365,2.3533531090973137,2.3533531090973137,13.138622522972582
1,5.523,1.5000000050996205,47247.7315,47235.33186885716,12.399631142841827,11.158007940462994,4.716755840686099,2.3656106691416,2.3656106691416,12.399631142841827
2,5.501,1.500000001953395,47247.595,47236.12835581541,11.466644184591132,10.794469282757616,4.5234025761788335,2.3863605109135118,2.3863605109135118,11.466644184591132
3,5.486,1.5000000050444184,47247.6695,47236.90126749505,10.76823250495363,10.422340770668598,4.3356110538209,2.4038920099817456,2.4038920099817456,10.76823250495363
4,5.492,1.500000001405925,47247.654,47237.65102771179,10.002972288210003,10.067542193348345,4.147819531462966,2.4271890608985704,2.4271890608985704,10.002972288210003
5,5.471,1.4999999988137291,47247.55,47238.378055000794,9.17194499920879,9.336581538008533,3.9795297544884507,2.346151961165247,2.346151961165247,9.17194499920879
6,5.44,1.5000000043670576,47247.696,47239.08276266348,8.613237336525344,8.617346689717023,3.8112399775139347,2.2610349231638,2.2610349231638,8.613237336525344
7,5.418,1.4999999978040002,47247.583,47239.76555881395,7.817441186045471,7.93042938039596,3.5933600992686836,2.2069676184165212,2.2069676184165212,7.817441186045471
8,5.424,1.499999998523943,47247.656,47240.426846425216,7.229153574786324,7.258926484014308,3.375480221023432,2.15048704442221,2.15048704442221,7.229153574786324
9,5.397,1.5000000003944476,47247.627,47241.067023375086,6.55997662491427,6.618384415126962,3.1576863050052726,2.095960071979319,2.095960071979319,6.55997662491427
10,5.403,1.499999998209264,47247.613,47241.68648249178,5.9265175082182395,6.01541019434727,2.939892388987113,2.046132782574321,2.046132782574321,5.9265175082182395
11,5.381,1.499999996068743,47247.57,47242.2856115993,5.284388400701573,5.427338069675898,2.8450073222847556,1.907671037316465,1.907671037316465,5.284388400701573
15,5.372,1.5000000062678849,47247.5895,47242.86479356248,4.724706437518762,4.863396138092664,2.750122255582398,1.7684290682789061,1.7684290682789061,4.724706437518762
18,5.335,1.5000000010907597,47247.6625,47243.424406331775,4.238093668223883,4.306039634093597,2.7475678801480896,1.5672186537067498,1.5672186537067498,4.238093668223883
20,5.313,1.5000000070650383,47247.71000000001,47243.964822987815,3.7451770121915615,3.778006440740784,2.745013504713781,1.3763161581001808,1.3763161581001808,3.7451770121915615
22,5.304,1.5000000010098666,47247.807,47244.48641178552,3.3205882144829957,3.271428156528499,2.744368122103021,1.192051507296182,1.192051507296182,3.3205882144829957
23,5.29183333333333,1.5000000048040074,47247.7315,47244.989536198205,2.7419638017963734,2.7908856069738652,2.7437227394922616,1.0171893707781607,1.0171893707781607,2.7419638017963734
24,5.298,1.500000005013142,47247.6875,47245.474554961205,2.2129450387947145,2.3227421342639394,2.7432696537915047,0.8467057298044509,0.8467057298044509,2.2129450387947145
26,5.283,1.500000002234306,47247.7495,47245.94182211526,1.8076778847389505,1.8590879982778763,2.7428165680907477,0.6778025260260012,0.6778025260260012,1.8076778847389505
29,5.252,1.4999999958217154,47247.759,47246.39168704969,1.367312950307678,1.4047958890021417,2.737053007464835,0.5132512542397994,0.5132512542397994,1.367312950307678
30,5.261,1.4999999931294306,47247.784,47246.82449454529,0.9595054547098698,0.9604653280912316,2.7312894468389226,0.3516527071866488,0.3516527071866488,0.9595054547098698
32,5.236,1.4999999948613365,47247.752,47247.24058481687,0.5114151831294294,0.5365892929346754,2.7264084245693136,0.1968117792254253,0.1968117792254253,0.5114151831294294
33,5.273,1.5000000047948296,47247.7055,47247.64029355565,0.06520644434931455,0.137331952098369,2.721527402299705,0.05046135195343716,0.05046135195343716,0.06520644434931455
35,5.206,1.5000000006527885,47247.6805,47248.02395197129,-0.343451971290051,-0.2623047100868361,2.721071394955404,-0.09639758463270127,0.09639758463270127,0.343451971290051
36,5.215,1.5000000014172514,47247.7135,47248.39188683371,-0.6783868337151944,-0.6394253797657762,2.7206153876111028,-0.23502968581209047,0.23502968581209047,0.6783868337151944
37,5.2635,1.4999999911116162,47247.6715,47248.74442051461,-1.0729205146126333,-1.0010192328805312,2.7141496385099093,-0.36881504935376336,0.36881504935376336,1.0729205146126333
38,5.184,1.4999999994779585,47247.7015,47249.081871028735,-1.3803710287320428,-1.3491266431042783,2.707683889408716,-0.498258547972116,0.498258547972116,1.3803710287320428
39,5.21425,1.5000000020667037,47247.6155,47249.40455207493,-1.7890520749278949,-1.6847836673025287,2.7067304590346226,-0.6224423498390824,0.6224423498390824,1.7890520749278949
41,5.21185416666667,1.5000000009243075,47247.686,47249.712773076804,-2.026773076802783,-1.9941331973912182,2.70577702866053,-0.7369909553775743,0.7369909553775743,2.026773076802783
42,5.169,1.5000000000635962,47247.712,47250.00683922332,-2.2948392233229242,-2.296147223044601,2.7013639706633796,-0.8499955015246358,0.8499955015246358,2.2948392233229242
44,5.193,1.5000000080500688,47247.6655,47250.28705150889,-2.621551508884295,-2.581849094144774,2.6969509126662294,-0.9573215003725578,0.9573215003725578,2.621551508884295
45,5.246,1.50000000198224,47247.598,47250.55370677343,-2.9557067734349403,-2.8669246718669052,2.694616855561212,-1.0639452009476154,1.0639452009476154,2.9557067734349403
47,5.1995,1.4999999967225006,47247.6795,47250.80709774209,-3.1275977420882555,-3.1255001461573153,2.6922827984561946,-1.1609107884021455,1.1609107884021455,3.1275977420882555
48,5.178,1.499999992349578,47247.651,47251.047513064594,-3.396513064595638,-3.3781420751919438,2.679923207687624,-1.2605368935577743,1.2605368935577743,3.396513064595638
52,5.153,1.5000000006645,47247.631,47251.275237354515,-3.644237354514189,-3.6129685356799097,2.667563616919054,-1.3544076372779317,1.3544076372779317,3.644237354514189
53,5.141,1.4999999995977005,47247.5445,47251.490551228235,-3.9460512282312266,-3.8341491618112844,2.6659136814597,-1.4382120428265053,1.4382120428265053,3.9460512282312266
55,5.132,1.500000000808249,47247.5775,47251.69373134354,-4.116231343541585,-4.032294072830862,2.6642637460003464,-1.5134740615992819,1.5134740615992819,4.116231343541585
58,5.126,1.499999999326113,47247.5845,47251.88505043811,-4.300550438114442,-4.225565022581173,2.647451833101631,-1.596087592509926,1.596087592509926,4.300550438114442
59,5.163,1.5000000042595178,47247.6565,47252.06477736771,-4.408277367714618,-4.400119882129527,2.630639920202916,-1.6726424047385857,1.6726424047385857,4.408277367714618
61,5.116,1.4999999995900597,47247.621,47252.233177144066,-4.6121771440666635,-4.564779344372154,2.626814562209573,-1.7377623110679121,1.7377623110679121,4.6121771440666635
62,5.147,1.5000000010473349,47247.6515,47252.39051097261,-4.7390109726111405,-4.717249183930107,2.6229892042162297,-1.798424933029665,1.798424933029665,4.7390109726111405
63,5.11,1.499999998073036,47247.67,47252.53703628984,-4.867036289841053,-4.847453627919701,2.605800595798838,-1.860255015573691,1.860255015573691,4.867036289841053
66,5.101,1.499999994455751,47247.7055,47252.67300680053,-4.967506800530828,-4.98092428202411,2.588611987381447,-1.9241679735334323,1.9241679735334323,4.967506800530828
