sample_index,axis,baseline_distance,signal,background_estimate,residual,residual_smoothed,local_scale,normalized_residual,enhanced_response,abs_residual,denoised_signal,wavelet_background
41,2.44527777777778,1.4999999957543688,47394.8475,47395.58070109118,-0.5805103622333263,-0.5652340660041469,0.6361960052853731,-0.8884589989693579,0.8884589989693579,0.5805103622333263,47395.00019072895,47395.58070109118
47,2.42616666666667,1.500000002092969,47394.896,47395.643460216874,-0.599662468979659,-0.5720898947523286,0.6359800165319941,-0.8995406771928794,0.8995406771928794,0.599662468979659,47395.043797747894,47395.643460216874
48,2.489,1.500000003711602,47394.988,47395.71207096864,-0.6125193161860807,-0.5661310305286962,0.6357640277786151,-0.8904735181491482,0.8904735181491482,0.6125193161860807,47395.099551652456,47395.71207096864
49,2.48744444444444,1.49999999453614,47394.8955,47395.78582933956,-0.6198823525992339,-0.5444052298003549,0.6330089825034311,-0.8600276533949565,0.8600276533949565,0.6198823525992339,47395.16594698696,47395.78582933956
51,2.4515,1.4999999936633446,47395.0005,47395.85826608239,-0.5956161203357624,-0.5124846556662104,0.6302539372282471,-0.8131399510489905,0.8131399510489905,0.5956161203357624,47395.26264996205,47395.85826608239
53,2.43773148148148,1.5000000065940222,47395.1195,47395.92936113202,-0.5362038943858352,-0.47613377496842685,0.6293986372152302,-0.7564899998434655,0.7564899998434655,0.5362038943858352,47395.39315723763,47395.92936113202
58,2.44283333333333,1.5000000088510377,47395.4325,47396.00181143776,-0.45415288944059284,-0.43635178816313985,0.6285433372022132,-0.6942270521956992,0.6942270521956992,0.45415288944059284,47395.54765854832,47396.00181143776
64,2.45675,1.5000000034511205,47395.4745,47396.07403462547,-0.3414445048692869,-0.39684241735327913,0.6116267024269173,-0.6488310856583268,0.6488310856583268,0.3414445048692869,47395.7325901206,47396.07403462547
82,2.387,1.5000000017223043,47396.036,47396.15085400138,-0.2723699919661158,-0.3584123007337136,0.5947100676516214,-0.6026672831502661,0.6026672831502661,0.2723699919661158,47395.878484009416,47396.15085400138
84,2.381,1.4999999955651486,47396.124,47396.23261976167,-0.25335243595327483,-0.3244332499080984,0.5881110166941548,-0.551653073482245,0.551653073482245,0.25335243595327483,47395.97926732572,47396.23261976167
87,2.394,1.500000006386209,47396.2085,47396.31564826983,-0.24162458773207618,-0.3019482643786533,0.5815119657366882,-0.5192468636412843,0.5192468636412843,0.24162458773207618,47396.0740236821,47396.31564826983
88,2.40216666666667,1.499999996052013,47396.169,47396.401041375764,-0.2569349788973341,-0.29606772661079755,0.578912107805468,-0.5114208575341894,0.5114208575341894,0.2569349788973341,47396.14410639687,47396.401041375764
90,2.416,1.4999999930902117,47396.226,47396.47908184391,-0.27401130302314414,-0.30965358217912986,0.5763122498742479,-0.5373017530803773,0.5373017530803773,0.27401130302314414,47396.205070540884,47396.47908184391
91,2.372,1.4999999968109126,47396.2965,47396.54837986787,-0.289804662905226,-0.337585754625454,0.5763122498742479,-0.5857688339942725,0.5857688339942725,0.289804662905226,47396.25857520496,47396.54837986787
99,2.366,1.4999999961135064,47396.252,47396.61428180571,-0.33383902462082915,-0.3752761161975084,0.5763122498742479,-0.6511680365624609,0.6511680365624609,0.33383902462082915,47396.28044278109,47396.61428180571
107,2.341,1.5000000040473922,47396.3045,47396.67386802639,-0.401228049529891,-0.4222658070898938,0.5760426611731302,-0.7330460668137588,0.7330460668137588,0.401228049529891,47396.27263997686,47396.67386802639
110,2.357,1.4999999925661467,47396.211,47396.73184937136,-0.4637172049842775,-0.47287321719664355,0.5757730724720124,-0.8212840089350121,0.8212840089350121,0.4637172049842775,47396.26813216638,47396.73184937136
112,2.36638888888889,1.4999999994465456,47396.1835,47396.78848255365,-0.5237595439830329,-0.5239201574990552,0.5655146411295858,-0.926448440755755,0.926448440755755,0.5237595439830329,47396.26472300967,47396.78848255365
113,2.38011111111111,1.5000000009475352,47396.1915,47396.83872787723,-0.5925656901017646,-0.5759267015358395,0.5552562097871594,-1.0372269438582298,1.0372269438582298,0.5925656901017646,47396.246162187126,47396.83872787723
114,2.3895,1.5000000002582703,47396.344,47396.8834012074,-0.664531805763545,-0.6254257088108311,0.5443543201200991,-1.1489312855510094,1.1489312855510094,0.664531805763545,47396.21886940164,47396.8834012074
115,2.444,1.499999997998661,47396.228,47396.93086037239,-0.7124016698580817,-0.6623205986737352,0.5334524304530389,-1.2415738702535368,1.2415738702535368,0.7124016698580817,47396.21845870253,47396.93086037239
116,2.40066666666667,1.4999999965634443,47396.149000000005,47396.98102795833,-0.7334337657448486,-0.6794419418979992,0.5311433638192994,-1.2792063088434869,1.2792063088434869,0.7334337657448486,47396.24759419259,47396.98102795833
122,2.43066666666667,1.499999998989518,47396.251,47397.03026808744,-0.7578635592362843,-0.6770052030955817,0.52883429718556,-1.2801839946814773,1.2801839946814773,0.7578635592362843,47396.2724045282,47397.03026808744
123,2.40733333333333,1.4999999971044045,47396.131,47397.08054623023,-0.7793300900957547,-0.538961559425742,0.5269998675315577,-1.0226977132844688,1.0226977132844688,0.7793300900957547,47396.301216140135,47397.08054623023
125,2.44216666666667,1.5000000003351863,47396.2385,47397.1254378953,-0.7332820582960267,-0.3565993782419052,0.5251654378775555,-0.6790229373872996,0.6790229373872996,0.7332820582960267,47396.392155837006,47397.1254378953
128,2.41670833333333,1.4999999932332937,47396.328,47397.16437849202,-0.6178092940026545,-0.18205395064433105,0.5194534857920623,-0.35047209350561065,0.35047209350561065,0.6178092940026545,47396.54656919802,47397.16437849202
131,2.44883333333333,1.499999997862606,47396.2515,47397.20208679306,-0.5018288947612746,-0.007534826218842581,0.5067795119873032,-0.01486805610845483,0.01486805610845483,0.5018288947612746,47396.7002578983,47397.20208679306
161,2.554,1.5000000018542194,47398.109,47397.23701333345,0.6498271029267926,0.15562383942920455,0.48119631822841374,0.32341028709894076,0.32341028709894076,0.6498271029267926,47397.886840436375,47397.23701333345
162,2.569,1.4999999980857266,47398.2295,47397.27446457943,0.9767278248909861,0.3133720459316262,0.471542629487147,0.6645677958585671,0.6645677958585671,0.9767278248909861,47398.25119240432,47397.27446457943
163,2.581,1.5000000029877771,47398.2255,47397.31540177798,0.8585071785200853,0.472364984639474,0.45530564479720387,1.0374678856658333,1.0374678856658333,0.8585071785200853,47398.1739089565,47397.31540177798
164,2.61816666666667,1.500000002083486,47398.189,47397.356135101814,0.8372383540845476,0.6153089196442225,0.45530564479720387,1.3514194841978846,1.3514194841978846,0.8372383540845476,47398.1933734559,47397.356135101814
165,2.612,1.5000000005753906,47398.2945,47397.39825141999,0.7105644315961399,0.7386335696493107,0.45530564479720387,1.622280720851381,1.622280720851381,0.7105644315961399,47398.108815851585,47397.39825141999
166,2.658,1.5000000024409588,47398.3185,47397.43965944002,0.6404037684260402,0.7297319351386654,0.45530564479720387,1.6027298222135875,1.6027298222135875,0.6404037684260402,47398.08006320844,47397.43965944002
168,2.705,1.4999999994753273,47398.331000000006,47397.48005729794,0.6976543900746037,0.6804855674369416,0.45340492618603073,1.5008340848015849,1.5008340848015849,0.6976543900746037,47398.17771168801,47397.48005729794
169,2.726,1.5000000012868626,47398.3615,47397.52189327598,0.6686861210400821,0.6428539035728641,0.43011855582727,1.49459700090462,1.49459700090462,0.6686861210400821,47398.19057939702,47397.52189327598
170,2.763,1.4999999993859834,47398.3665,47397.56473311273,0.6080929552845191,0.609487417122485,0.4278262422528254,1.4246143806258296,1.4246143806258296,0.6080929552845191,47398.17282606802,47397.56473311273
171,2.779,1.4999999963844757,47398.336,47397.60276722346,0.5697123923309846,0.5874986026626883,0.4278262422528254,1.373217780118088,1.373217780118088,0.5697123923309846,47398.172479615794,47397.60276722346
172,2.794,1.499999999035069,47398.3915,47397.63582337919,0.5335105155754718,0.5662407076759135,0.4278262422528254,1.3235296289779521,1.3235296289779521,0.5335105155754718,47398.169333894766,47397.63582337919
173,2.8,1.4999999981381955,47398.325,47397.66640920842,0.519822203743388,0.5318907442868093,0.4278262422528254,1.2432401095500978,1.2432401095500978,0.519822203743388,47398.18623141216,47397.66640920842
174,2.82716666666667,1.4999999969280406,47398.3745,47397.6930336648,0.5369399760311353,0.4927687621206537,0.4278262422528254,1.1517964852409643,1.1517964852409643,0.5369399760311353,47398.22997364083,47397.6930336648
175,2.862,1.500000002007691,47398.3245,47397.7196859247,0.5126651014579693,0.4543697346275116,0.4278262422528254,1.0620426933956058,1.0620426933956058,0.5126651014579693,47398.232351026156,47397.7196859247
176,2.893,1.499999998576134,47398.2335,47397.746622264734,0.44908271354506724,0.4169618588793027,0.4278262422528254,0.974605617186282,0.974605617186282,0.44908271354506724,47398.19570497828,47397.746622264734
177,2.899,1.5000000047811497,47398.19,47397.770598033574,0.38850471957266564,0.38041090033625047,0.4278262422528254,0.8891714971318785,0.8891714971318785,0.38850471957266564,47398.15910275315,47397.770598033574
178,2.93,1.5000000034525345,47398.2395,47397.79247673236,0.3165882815446821,0.34331987728768987,0.4278262422528254,0.8024750316386712,0.8024750316386712,0.3165882815446821,47398.1090650139,47397.79247673236
179,2.96,1.4999999943793263,47398.326,47397.821335762594,0.2625017078462406,0.30294429974148646,0.4278262422528254,0.7081012565901941,0.7081012565901941,0.2625017078462406,47398.08383747044,47397.821335762594
180,2.982,1.5000000042405046,47398.2365,47397.85770285805,0.2330415105971042,0.2643831861771307,0.4278262422528254,0.6179686051630572,0.6179686051630572,0.2330415105971042,47398.090744368645,47397.85770285805
181,2.988,1.5000000008165348,47398.2675,47397.897912069544,0.20455188868800178,0.23361147341185845,0.4278262422528254,0.5460428798890857,0.5460428798890857,0.20455188868800178,47398.10246395823,47397.897912069544
182,3.013,1.4999999925850962,47398.1475,47397.944475108925,0.18600299630634254,0.21184115754052377,0.4278262422528254,0.49515699744134795,0.49515699744134795,0.18600299630634254,47398.13047810523,47397.944475108925
183,3.025,1.5000000028440172,47398.168000000005,47397.991365332055,0.17355977811530465,0.19883253269896764,0.40314564517827,0.4932027297753505,0.4932027297753505,0.17355977811530465,47398.16492511017,47397.991365332055
184,3.05,1.4999999950240224,47398.186,47398.03839003352,0.1656150793787674,0.1910590929732684,0.3882610857401673,0.4920892151966248,0.4920892151966248,0.1656150793787674,47398.2040051129,47398.03839003352
185,3.019,1.4999999997160034,47398.2815,47398.09081367858,0.17213729865761707,0.18571445442163773,0.3869230562608752,0.4799777408364712,0.4799777408364712,0.17213729865761707,47398.26295097724,47398.09081367858
187,3.071,1.500000001798308,47398.3225,47398.147491886586,0.19257187673065346,0.18188857186356067,0.38410608922106765,0.4735373298361768,0.4735373298361768,0.19257187673065346,47398.34006376332,47398.147491886586
188,3.08,1.5000000047926083,47398.3855,47398.20305375367,0.19951065797067713,0.17975706537334998,0.353241021411783,0.5088793613349966,0.5088793613349966,0.19951065797067713,47398.40256441164,47398.20305375367
190,3.117,1.499999996187195,47398.359,47398.25776282416,0.19254075031494722,0.18013053600023138,0.3304444833433828,0.5451158820316815,0.5451158820316815,0.19254075031494722,47398.45030357448,47398.25776282416
191,3.1205,1.500000004483142,47398.3905,47398.31352784895,0.18493976363242837,0.18238874986127485,0.3195793577456032,0.570715052273379,0.570715052273379,0.18493976363242837,47398.49846761258,47398.31352784895
192,3.124,1.4999999994239277,47398.4935,47398.36913516193,0.17011894566530827,0.18530824963656617,0.3119000501402901,0.5941270274025798,0.5941270274025798,0.17011894566530827,47398.53925410759,47398.36913516193
193,3.148,1.4999999987521084,47398.5705,47398.42927912831,0.1668194378944463,0.1869882513395472,0.29260585975139597,0.6390447939026795,0.6390447939026795,0.1668194378944463,47398.5960985662,47398.42927912831
194,3.185,1.500000001591703,47398.5465,47398.494298729376,0.17692101375723723,0.18834271343479891,0.29241296082780854,0.6440983768353111,0.6440983768353111,0.17692101375723723,47398.67121974313,47398.494298729376
196,3.207,1.4999999917534403,47398.7465,47398.56093330459,0.18593900412815856,0.19106497756486837,0.2918256544250805,0.6547230329741962,0.6547230329741962,0.18593900412815856,47398.746872308715,47398.56093330459
197,3.228,1.5000000031886134,47398.76,47398.63030260746,0.19841279663523892,0.19513282632397022,0.287640173847238,0.6783921164906637,0.6783921164906637,0.19841279663523892,47398.828715404095,47398.63030260746
198,3.216,1.499999994658384,47398.778,47398.69516893912,0.20769189205748262,0.2013554121828444,0.285347088422211,0.7056508384095052,0.7056508384095052,0.20769189205748262,47398.90286083118,47398.69516893912
199,3.259,1.4999999972764664,47398.841,47398.754526155026,0.21170081682794262,0.20852803809005613,0.2792054334485656,0.7468623927351706,0.7468623927351706,0.21170081682794262,47398.966226971854,47398.754526155026
200,3.281,1.500000006937645,47398.969,47398.81263937786,0.21704112748557236,0.21497669110653483,0.27753534227012666,0.7745921270715023,0.7745921270715023,0.21704112748557236,47399.029680505344,47398.81263937786
202,3.25316666666667,1.4999999973004063,47399.103,47398.86739341582,0.2215504024643451,0.22066584556402327,0.27662529961059573,0.7977066662906598,0.7977066662906598,0.2215504024643451,47399.088943818286,47398.86739341582
203,3.305,1.5000000048488589,47399.145,47398.92226741939,0.22612221839517588,0.2238850462793683,0.2708112845068977,0.8267197826967431,0.8267197826967431,0.22612221839517588,47399.14838963778,47398.92226741939
204,3.311,1.4999999951021694,47399.293,47398.9775642274,0.2313730710593518,0.22348891353774686,0.2696446604863343,0.8288275137162353,0.8288275137162353,0.2313730710593518,47399.20893729846,47398.9775642274
205,3.327,1.4999999995150228,47399.209,47399.0296568932,0.23495889090554556,0.21911918063415214,0.2590105253163022,0.8459856230420174,0.8459856230420174,0.23495889090554556,47399.26461578411,47399.0296568932
206,3.358,1.50000000259154,47399.354,47399.07922423059,0.2371413942455547,0.20931491521170958,0.25894167184888256,0.8083477399260209,0.8083477399260209,0.2371413942455547,47399.316365624836,47399.07922423059
207,3.336,1.500000008015058,47399.387,47399.13272196278,0.2273856030733441,0.1934091545820896,0.25235435633071995,0.7664189253329932,0.7664189253329932,0.2273856030733441,47399.36010756585,47399.13272196278
209,3.364,1.4999999934403991,47399.42,47399.190197455,0.2041266973828897,0.17063033187231566,0.24995398566202157,0.6826469736835308,0.6826469736835308,0.2041266973828897,47399.39432415238,47399.190197455
211,3.395,1.4999999973121343,47399.444,47399.24895459098,0.17237322069559013,0.13950433283672384,0.2477326427324515,0.563124549506328,0.563124549506328,0.17237322069559013,47399.42132781167,47399.24895459098
212,3.373,1.5000000004756415,47399.4765,47399.31058644522,0.12880273868358927,0.09888766095941214,0.24722940379742311,0.39998341394876935,0.39998341394876935,0.12880273868358927,47399.439389183906,47399.31058644522
213,3.416,1.5000000047015574,47399.471000000005,47399.37033824137,0.0783985567977652,0.051493531335533284,0.2461864486951148,0.20916476763229372,0.20916476763229372,0.0783985567977652,47399.44873679817,47399.37033824137
214,3.388,1.499999993437178,47399.523,47399.42787442957,0.021112814007210545,0.0014674558406113647,0.24488738177089542,0.005992370166235205,0.005992370166235205,0.021112814007210545,47399.44898724358,47399.42787442957
215,3.404,1.50000000019717,47399.4865,47399.486864033504,-0.04876092026097467,-0.048697426444656834,0.2437771774588337,-0.19976204069751483,0.19976204069751483,0.04876092026097467,47399.43810311324,47399.486864033504
216,3.441,1.4999999964487294,47399.4765,47399.54623178345,-0.13059115599025972,-0.09600907107313914,0.24318844963537362,-0.3947928909333113,0.3947928909333113,0.13059115599025972,47399.41564062746,47399.54623178345
217,3.432,1.4999999994224738,47399.4665,47399.60362179501,-0.18940577236935496,-0.14193644737355904,0.24263031245072247,-0.5849905806900608,0.5849905806900608,0.18940577236935496,47399.41421602264,47399.60362179501
218,3.425,1.5000000025110845,47399.4995,47399.65919290136,-0.2228490763809532,-0.18889811746905455,0.24263031245072247,-0.7785429428048865,0.7785429428048865,0.2228490763809532,47399.43634382498,47399.65919290136
219,3.472,1.499999999523849,47399.4285,47399.71327272885,-0.24735724318452412,-0.23605388121116752,0.24263031245072247,-0.9728952612180698,0.9728952612180698,0.24735724318452412,47399.46591548566,47399.71327272885
220,3.41,1.5000000065185135,47399.452000000005,47399.76527474561,-0.2534315809607506,-0.2831278509321338,0.24058198566440162,-1.1768455986022215,1.1768455986022215,0.2534315809607506,47399.51184316465,47399.76527474561
222,3.456,1.5000000012682186,47399.4075,47399.81741127851,-0.2845436480201897,-0.3133939007473398,0.24002827811298724,-1.3056540804738745,1.3056540804738745,0.2845436480201897,47399.53286763049,47399.81741127851
224,3.478,1.5000000034268928,47399.434,47399.86967480987,-0.34425647406169446,-0.3120995446111515,0.21345752124791229,-1.46211547284237,1.46211547284237,0.34425647406169446,47399.525418335805,47399.86967480987
227,3.484,1.4999999967910649,47399.3795,47399.920438246896,-0.40328905967180617,-0.2981292884109684,0.2114551506711238,-1.409893717248103,1.409893717248103,0.40328905967180617,47399.517149187224,47399.920438246896
231,3.447,1.5000000008285006,47399.133,47399.97012392099,-0.47242664774967125,-0.2863034591177388,0.181862057559019,-1.5742891230889426,1.5742891230889426,0.47242664774967125,47399.49769727324,47399.97012392099
241,3.462,1.499999996972554,47399.362,47400.019057237354,-0.40298560432711383,-0.26905087316521936,0.173781520952408,-1.5482133640601634,1.5482133640601634,0.40298560432711383,47399.61607163303,47400.019057237354
253,3.493,1.499999995423542,47400.0,47400.06705543152,-0.1777565671436605,-0.23956203394239614,0.17354952414064026,-1.3803669882048248,1.3803669882048248,0.1777565671436605,47399.88929886438,47400.06705543152
254,3.546,1.5000000058043386,47400.0615,47400.114218072194,-0.09711677057930501,-0.20336777663922273,0.16731011507774382,-1.215513936767804,1.215513936767804,0.09711677057930501,47400.017101301615,47400.114218072194
255,3.561,1.5000000030762397,47400.1335,47400.16056195161,-0.14092477954545757,-0.1670672345288848,0.16731011507774382,-0.9985483211893904,0.9985483211893904,0.14092477954545757,47400.01963717207,47400.16056195161
256,3.552,1.500000008069715,47400.1755,47400.2053901426,-0.09815830738807563,-0.12311057127549753,0.16731011507774382,-0.7358226441855704,0.7358226441855704,0.09815830738807563,47400.10723183521,47400.2053901426
257,3.582,1.5000000005434784,47400.2955,47400.248660031844,-0.01914409501478076,-0.08172180343131509,0.16731011507774382,-0.488445085303668,0.488445085303668,0.01914409501478076,47400.22951593683,47400.248660031844
258,3.592,1.500000000010426,47400.277,47400.29069633766,-0.018508158333133906,-0.061431963404174894,0.16731011507774382,-0.36717423435892904,0.36717423435892904,0.018508158333133906,47400.272188179326,47400.29069633766
259,3.598,1.4999999940214737,47400.4065,47400.33131330028,-0.07658418067876482,-0.04503373965013048,0.16731011507774382,-0.26916328178487414,0.26916328178487414,0.07658418067876482,47400.2547291196,47400.33131330028
260,3.567,1.5000000027994134,47400.4535,47400.373446806545,-0.07681667846918572,-0.021618170397737738,0.16731011507774382,-0.1292101818691144,0.1292101818691144,0.07681667846918572,47400.296630128076,47400.373446806545
262,3.635,1.4999999974016724,47400.4285,47400.41738230643,-0.03048669372947188,-0.00464633139846329,0.16731011507774382,-0.027770774028242608,0.027770774028242608,0.03048669372947188,47400.3868956127,47400.41738230643
263,3.696,1.4999999992929558,47400.567500000005,47400.4615733988,0.0048519931006012484,0.001472584127946498,0.16731011507774382,0.008801524804774858,0.008801524804774858,0.0048519931006012484,47400.4664253919,47400.4615733988
264,3.629,1.499999998878797,47400.576,47400.50683937434,0.050467243207094725,0.003864069183893864,0.16731011507774382,0.02309525148613012,0.02309525148613012,0.050467243207094725,47400.55730661755,47400.50683937434
265,3.6765,1.5000000005590364,47400.611,47400.55152439173,0.06981534372607712,0.011060689516145632,0.16731011507774382,0.06610891105421852,0.06610891105421852,0.06981534372607712,47400.62133973546,47400.55152439173
266,3.712,1.499999999235306,47400.587,47400.59550428236,0.05458824360539438,0.01925776488335234,0.16731011507774382,0.11510221527493333,0.11510221527493333,0.05458824360539438,47400.65009252597,47400.59550428236
267,3.69675,1.4999999984104369,47400.695,47400.64032331451,0.03592614472290734,0.023168437317912724,0.16731011507774382,0.13847601089239028,0.13847601089239028,0.03592614472290734,47400.67624945923,47400.64032331451
268,3.703,1.499999999844792,47400.7785,47400.68564245864,0.0030152071703923866,0.02492214486523557,0.16731011507774382,0.14895778927445613,0.14895778927445613,0.0030152071703923866,47400.68865766581,47400.68564245864
269,3.672,1.4999999985256576,47400.727,47400.72922598449,-0.011814597688498907,0.022562797772277716,0.16731011507774382,0.13485614878570543,0.13485614878570543,0.011814597688498907,47400.7174113868,47400.72922598449
270,3.764,1.4999999976683691,47400.781,47400.771078224345,-0.003043000164325349,0.017860209773061797,0.16731011507774382,0.10674913327722423,0.10674913327722423,0.003043000164325349,47400.76803522418,47400.771078224345
272,3.718,1.4999999967868678,47400.929,47400.81205123807,0.004709358181571588,0.015207476940607497,0.16731011507774382,0.09089394824419943,0.09089394824419943,0.004709358181571588,47400.81676059625,47400.81205123807
273,3.755,1.499999999064662,47400.9715,47400.85159195621,0.02063536102650687,0.015085330152133893,0.16731011507774382,0.09016388605748199,0.09016388605748199,0.02063536102650687,47400.87222731724,47400.85159195621
274,3.78,1.50000000089121,47400.834,47400.89140994885,0.029233119370474014,0.01873684614434347,0.16731011507774382,0.11198872307055098,0.11198872307055098,0.029233119370474014,47400.92064306822,47400.89140994885
275,3.77,1.5000000009651224,47400.942,47400.93160515352,0.02749205173313385,0.023971599221113138,0.16731011507774382,0.1432764493047792,0.1432764493047792,0.02749205173313385,47400.959097205254,47400.93160515352
276,3.823,1.4999999983482497,47401.0535,47400.970868379925,0.03071364811330568,0.027851546627061907,0.16731011507774382,0.16646660373235747,0.16646660373235747,0.03071364811330568,47401.00158202804,47400.970868379925
277,3.869,1.500000002231369,47401.0765,47401.009576364515,0.03482682362664491,0.03010687027724796,0.16714614225447388,0.1801230340776358,0.1801230340776358,0.03482682362664491,47401.04440318814,47401.009576364515
278,3.847,1.5000000052662703,47400.958,47401.047593653384,0.03587885110027855,0.030005406043427583,0.16660728338305633,0.18009660462706445,0.18009660462706445,0.03587885110027855,47401.083472504484,47401.047593653384
279,3.89,1.499999997114013,47401.1065,47401.08475823029,0.035298180002428126,0.028526138911224228,0.16581184167753574,0.1720392139826824,0.1720392139826824,0.035298180002428126,47401.12005641029,47401.08475823029
280,3.86,1.500000002492022,47401.117,47401.121397799136,0.031876526489213575,0.02665520624981986,0.15850720437727092,0.16816400462389375,0.16816400462389375,0.031876526489213575,47401.153274325625,47401.121397799136
282,3.906,1.5000000015499864,47401.073,47401.15743299097,0.02500727103324607,0.023792304104265187,0.1500921634653389,0.15851796359614467,0.15851796359614467,0.02500727103324607,47401.182440262004,47401.15743299097
