sample_index,axis,baseline_distance,signal,background_estimate,residual,residual_smoothed,local_scale,normalized_residual,enhanced_response,abs_residual,denoised_signal,wavelet_background
0,2.21025,1.49999999851467,47309.811,47309.61588207405,0.06924601532227825,0.02845217644062359,0.1251789716334543,0.22729198098812067,0.22729198098812067,0.06924601532227825,47309.685128089375,47309.61588207405
1,2.246,1.4999999936028554,47309.7595,47309.609298438314,0.047041662663104944,0.015360028536330598,0.12646084565678997,0.12146074507533457,0.12146074507533457,0.047041662663104944,47309.65634010098,47309.609298438314
2,2.153,1.4999999994092696,47309.7205,47309.60208697104,0.027791947759396862,0.0032260606603813358,0.12774271968012568,0.025254360236415484,0.025254360236415484,0.027791947759396862,47309.6298789188,47309.60208697104
3,2.18175,1.4999999974337144,47309.645,47309.594300216784,0.01274612299312139,-0.006271956860473438,0.12821376991330602,-0.04891796618034343,0.04891796618034343,0.01274612299312139,47309.60704633978,47309.594300216784
4,2.188,1.499999997599582,47309.5835,47309.58522457906,-0.014564866534783505,-0.013182214653675651,0.12868482014648638,-0.10243799259827134,0.10243799259827134,0.014564866534783505,47309.570659712525,47309.58522457906
5,2.178,1.5000000064867705,47309.506,47309.57504582949,-0.050100710985134356,-0.026483509756669972,0.12821376991330602,-0.20655745303002368,0.20655745303002368,0.050100710985134356,47309.52494511851,47309.57504582949
6,2.169,1.4999999948819471,47309.5025,47309.565694340665,-0.06957774659531424,-0.03583105444866103,0.12774271968012568,-0.2804939063328527,0.2804939063328527,0.06957774659531424,47309.49611659407,47309.565694340665
7,2.23,1.5000000039123542,47309.5135,47309.55727684563,-0.07275807950645685,-0.04215510296732342,0.12646084565678997,-0.33334509783155175,0.33334509783155175,0.07275807950645685,47309.48451876613,47309.55727684563
8,2.2,1.4999999944426037,47309.336500000005,47309.54901251854,-0.06846427699929336,-0.04491646024042792,0.1251789716334543,-0.3588179360663794,0.3588179360663794,0.06846427699929336,47309.48054824154,47309.54901251854
11,2.163,1.499999999630708,47309.408,47309.54143233071,-0.050465640604670625,-0.04217082560110915,0.1221446060788466,-0.3452532776919114,0.3452532776919114,0.050465640604670625,47309.49096669011,47309.54143233071
12,2.221,1.5000000008374863,47309.4265,47309.53324412618,-0.037086239564814605,-0.03329774683192631,0.11911024052423888,-0.2795540222685574,0.2795540222685574,0.037086239564814605,47309.49615788661,47309.53324412618
13,2.184,1.4999999999664688,47309.4245,47309.524403436095,-0.029124488908564672,-0.020259871908314783,0.1189292922146223,-0.17035224485952033,0.17035224485952033,0.029124488908564672,47309.495278947186,47309.524403436095
14,2.12530555555556,1.49999999338138,47309.461,47309.516029911036,-0.012106092464819085,-0.004912432815924856,0.1187483439050057,-0.041368432218765266,0.041368432218765266,0.012106092464819085,47309.50392381857,47309.516029911036
17,2.19601851851852,1.5000000049583508,47309.496,47309.507875107025,0.010145845219085459,0.011683874689171918,0.11814244069210206,0.0988965067991269,0.0988965067991269,0.010145845219085459,47309.518020952244,47309.507875107025
18,2.116,1.4999999941970226,47309.370500000005,47309.49879774483,0.029756997937511187,0.028715940703275718,0.11753653747919839,0.2443150131792666,0.2443150131792666,0.029756997937511187,47309.52855474277,47309.49879774483
19,2.19877777777778,1.4999999946604177,47309.427,47309.488850935115,0.04776312771718949,0.04744033801560161,0.11674937867045806,0.4063433874839608,0.4063433874839608,0.04776312771718949,47309.53661406283,47309.488850935115
20,2.147,1.50000000448922,47309.526,47309.47843374515,0.06536887232505251,0.0685915662947486,0.11753653747919839,0.5835765436504196,0.5835765436504196,0.06536887232505251,47309.543802617474,47309.47843374515
22,2.17244444444444,1.4999999942945277,47309.5925,47309.467285716324,0.08090249054657761,0.09150752168918391,0.11814244069210206,0.7745524906470066,0.7745524906470066,0.08090249054657761,47309.54818820687,47309.467285716324
23,2.18724074074074,1.4999999947579228,47309.606,47309.45639995147,0.10282295352226356,0.11225233506977222,0.1187483439050057,0.9452960047979276,0.9452960047979276,0.10282295352226356,47309.559222904994,47309.45639995147
26,2.095,1.50000000448922,47309.698,47309.44584459943,0.13143333624611842,0.12733515641755527,0.1189292922146223,1.0706795108791498,1.0706795108791498,0.13143333624611842,47309.57727793568,47309.44584459943
28,2.09760185185185,1.4999999946604177,47309.6185,47309.43492447802,0.1612365656037582,0.1350406097925669,0.11911024052423888,1.1337447493869026,1.1337447493869026,0.1612365656037582,47309.59616104362,47309.43492447802
29,2.1225,1.50000000448922,47309.7565,47309.42387371669,0.19413750608509872,0.13244029967447407,0.1221446060788466,1.0842910213241952,1.0842910213241952,0.19413750608509872,47309.618011222774,47309.42387371669
30,2.05659259259259,1.50000000448922,47309.7295,47309.41113918245,0.19684916564438026,0.12365795764506199,0.1251789716334543,0.9878492851591233,0.9878492851591233,0.19684916564438026,47309.60798834809,47309.41113918245
31,2.10566666666667,1.4999999941970226,47309.792,47309.3965025133,0.16550239006755874,0.11247968045225004,0.12646084565678997,0.8894427351649673,0.8894427351649673,0.16550239006755874,47309.56200490337,47309.3965025133
32,2.138,1.4999999947579228,47309.722,47309.380871714966,0.11711220809229417,0.09840323693707534,0.12774271968012568,0.7703236410143928,0.7703236410143928,0.11711220809229417,47309.49798392306,47309.380871714966
33,2.11095833333333,1.50000000448922,47309.159,47309.36379046125,0.0419660812622169,0.08332072132745655,0.12821376991330602,0.6498578224772216,0.6498578224772216,0.0419660812622169,47309.40575654251,47309.36379046125
34,2.036,1.5000000032835572,47309.29,47309.34600134637,0.0018614122818689793,0.06562181300412501,0.12868482014648638,0.5099421433656699,0.5099421433656699,0.0018614122818689793,47309.34786275865,47309.34600134637
35,2.14783333333333,1.5000000029176672,47309.243,47309.32756541352,0.0022184587869560346,0.04690650598705462,0.12967622122426944,0.36172017926040456,0.36172017926040456,0.0022184587869560346,47309.32978387231,47309.32756541352
36,2.0635,1.4999999947579228,47309.1525,47309.307701981044,0.0047453446095460095,0.03229146298043714,0.1306676223020525,0.2471267358473233,0.2471267358473233,0.0047453446095460095,47309.312447325654,47309.307701981044
37,2.088,1.4999999941970226,47309.120500000005,47309.28655298862,0.025493925117189065,0.024200262741133984,0.13077400266910053,0.1850540799180727,0.1850540799180727,0.025493925117189065,47309.312046913736,47309.28655298862
38,2.06517708333333,1.50000000448922,47309.1905,47309.26549406723,0.03484733117511496,0.02614411035028752,0.13088038303614855,0.1997557597540545,0.1997557597540545,0.03484733117511496,47309.300341398404,47309.26549406723
39,2.12833333333333,1.500000004391715,47309.2085,47309.24453140847,0.028411402490746696,0.03515510113841932,0.13156865286292266,0.26719967388467786,0.26719967388467786,0.028411402490746696,47309.27294281096,47309.24453140847
40,2.04816666666667,1.500000004391715,47309.265,47309.22308566828,0.033967003008001484,0.0470862936627883,0.13225692268969674,0.3560213915853985,0.3560213915853985,0.033967003008001484,47309.25705267129,47309.22308566828
41,2.088875,1.4999999947579228,47309.3355,47309.20149346277,0.04429140593856573,0.06217235933905209,0.13541964031554282,0.4591088795848488,0.4591088795848488,0.04429140593856573,47309.24578486871,47309.20149346277
