sample_index,axis,baseline_distance,signal,background_estimate,residual,residual_smoothed,local_scale,normalized_residual,enhanced_response,abs_residual,denoised_signal,wavelet_background
14,2.32,1.49999999308776,47407.3545,47407.56849247902,-0.18464429285813821,-0.1733390688241343,0.2829491688601067,-0.6126155787007634,0.6126155787007634,0.18464429285813821,47407.38384818616,47407.56849247902
20,2.301,1.4999999988712174,47407.539,47407.609683663126,-0.1807437260649749,-0.16921847047342453,0.2939887876827171,-0.5755949803638464,0.5755949803638464,0.1807437260649749,47407.42893993706,47407.609683663126
21,2.298,1.500000005128342,47407.516,47407.6493837196,-0.17302752867544768,-0.16199172340808823,0.3050284065053274,-0.5310709427492584,0.5310709427492584,0.17302752867544768,47407.47635619093,47407.6493837196
22,2.273,1.499999997412688,47407.557,47407.68887567946,-0.16133441113925073,-0.15161754154784526,0.3065982307867637,-0.49451538307569004,0.49451538307569004,0.16133441113925073,47407.52754126832,47407.68887567946
23,2.252,1.499999998629171,47407.5625,47407.732898167655,-0.1474279658505111,-0.1379561209339752,0.30816805506819994,-0.44766522248207863,0.44766522248207863,0.1474279658505111,47407.585470201804,47407.732898167655
25,2.23,1.4999999972198683,47407.5315,47407.78114212679,-0.1312574386538472,-0.12085126821976802,0.31754088230187494,-0.3805849103388173,0.3805849103388173,0.1312574386538472,47407.64988468814,47407.78114212679
27,2.237,1.5000000051780886,47407.6845,47407.832122217274,-0.11172727782832226,-0.10025512117701713,0.32691370953554993,-0.30667151071593396,0.30667151071593396,0.11172727782832226,47407.720394939446,47407.832122217274
30,2.26475,1.4999999988676196,47407.7705,47407.88689860478,-0.08918345336860511,-0.07612646328925621,0.33629682620795565,-0.22636687996032986,0.22636687996032986,0.08918345336860511,47407.79771515141,47407.88689860478
32,2.246,1.5000000009448295,47407.8455,47407.94111220451,-0.062258993966679554,-0.04970743301398923,0.34567994288036136,-0.14379611556228705,0.14379611556228705,0.062258993966679554,47407.87885321055,47407.94111220451
35,2.289,1.4999999981858203,47407.897,47407.99448777269,-0.030700618430273607,-0.0221735235536471,0.3461186418971994,-0.06406336114144598,0.06406336114144598,0.030700618430273607,47407.96378715426,47407.99448777269
40,2.267,1.4999999962824273,47408.024000000005,47408.05000519095,0.004621597319783177,0.005930836958416169,0.34655734091403745,0.017113580519673065,0.017113580519673065,0.004621597319783177,47408.05462678827,47408.05000519095
41,2.22066666666667,1.5000000024846218,47408.196500000005,47408.10663922049,0.044130392314400524,0.03357818842778215,0.35129043215439926,0.0955852632303514,0.0955852632303514,0.044130392314400524,47408.1507696128,47408.10663922049
42,2.20883333333333,1.5000000011560577,47408.284,47408.172594343574,0.07643686133815208,0.059929895028795324,0.35602352339476107,0.1683312789485112,0.1683312789485112,0.07643686133815208,47408.24903120491,47408.172594343574
44,2.2,1.5000000001947171,47408.3155,47408.2489542294,0.10037721929256804,0.08397764806108575,0.3600830200938503,0.23321746201528254,0.23321746201528254,0.10037721929256804,47408.34933144869,47408.2489542294
50,2.221,1.4999999921093308,47408.667,47408.33108212708,0.12168180595472222,0.1042680026657763,0.35602352339476107,0.29286829609335474,0.29286829609335474,0.12168180595472222,47408.45276393303,47408.33108212708
54,2.215,1.5000000007202523,47408.794,47408.421374949125,0.1370988853959716,0.11941672054834068,0.35129043215439926,0.3399372986505212,0.3399372986505212,0.1370988853959716,47408.55847383452,47408.421374949125
57,2.206,1.50000000304486,47408.883,47408.51576478342,0.14798190604051342,0.12902379178073412,0.35602352339476107,0.36240243495841074,0.36240243495841074,0.14798190604051342,47408.66374668946,47408.51576478342
62,2.258,1.5000000069996249,47408.958,47408.61394810058,0.1541707833239343,0.1339272338680328,0.3600830200938503,0.3719343217936982,0.3719343217936982,0.1541707833239343,47408.768118883905,47408.61394810058
69,2.28983333333333,1.4999999991584134,47409.1665,47408.720110544564,0.15191257301194128,0.13451920109380605,0.3641425167929395,0.36941360838206383,0.36941360838206383,0.15191257301194128,47408.872023117576,47408.720110544564
70,2.28316666666667,1.4999999984753716,47409.076,47408.833478088214,0.14096005826286273,0.1307685397801429,0.3666851209334551,0.35662352333045544,0.35662352333045544,0.14096005826286273,47408.97443814648,47408.833478088214
75,2.304,1.5000000002063651,47409.1365,47408.947085288746,0.13059403340594145,0.12847030855886665,0.36922772507397067,0.3479432876638098,0.3479432876638098,0.13059403340594145,47409.07767932215,47408.947085288746
78,2.33077777777778,1.4999999962854986,47409.10400000001,47409.06093482579,0.12056784012384014,0.13379066901527242,0.37156572926237935,0.36007268291634287,0.36007268291634287,0.12056784012384014,47409.18150266592,47409.06093482579
79,2.269,1.4999999928159056,47409.175,47409.17793081627,0.10570492432452738,0.13756538108282257,0.373903733450788,0.36791657524577376,0.36791657524577376,0.10570492432452738,47409.2836357406,47409.17793081627
81,2.341,1.4999999961596486,47409.1885,47409.29638266156,0.08792585413175402,0.1313088170540545,0.3774484887820879,0.34788539617087444,0.34788539617087444,0.08792585413175402,47409.38430851569,47409.29638266156
84,2.30633333333333,1.499999993195983,47409.3825,47409.42153443069,0.11641480440448504,0.1233498502454798,0.38099324411338786,0.3237586286668367,0.3237586286668367,0.11641480440448504,47409.53794923509,47409.42153443069
101,2.19,1.5000000004840175,47409.957,47409.55377711115,0.1958651501481654,0.11857848634422731,0.3848144935104142,0.3081445432642423,0.3081445432642423,0.1958651501481654,47409.7496422613,47409.55377711115
103,2.169,1.5000000037025456,47410.046,47409.6891403474,0.18814319193188567,0.11230665898943294,0.3886357429074404,0.28897666012202206,0.28897666012202206,0.18814319193188567,47409.87728353933,47409.6891403474
104,2.184,1.4999999919283782,47410.0615,47409.828832886225,0.0956034967530286,0.1027843451649662,0.38880392079501,0.2643603617854395,0.2643603617854395,0.0956034967530286,47409.92443638298,47409.828832886225
106,2.178,1.5000000021820468,47410.1405,47409.95896465251,0.06932935698569054,0.09115824765952614,0.38897209868257965,0.23435677769246824,0.23435677769246824,0.06932935698569054,47410.0282940095,47409.95896465251
107,2.147,1.50000000554306,47410.184,47410.077698674286,0.08765175829466898,0.07197056228162385,0.3910099250406892,0.1840632620108926,0.1840632620108926,0.08765175829466898,47410.16535043258,47410.077698674286
109,2.126,1.499999998238179,47410.2235,47410.192420944564,0.06412139393069083,0.038683789294736926,0.3930477513987987,0.09842007531417506,0.09842007531417506,0.06412139393069083,47410.256542338495,47410.192420944564
114,2.116,1.499999999359353,47410.4045,47410.299000194995,0.020004099904326722,0.00038302358977186185,0.39308570326971254,0.0009744022399844274,0.0009744022399844274,0.020004099904326722,47410.3190042949,47410.299000194995
115,2.11,1.5000000024208235,47410.401,47410.40448760767,-0.01670902341720648,-0.033424001180618584,0.3931236551406263,-0.08502159751405015,0.08502159751405015,0.01670902341720648,47410.387778584256,47410.40448760767
120,2.064,1.4999999952854255,47410.40700000001,47410.50924178182,-0.05627436399663566,-0.06999878037054764,0.3942218221065606,-0.17756191170874996,0.17756191170874996,0.05627436399663566,47410.45296741783,47410.50924178182
123,2.086,1.4999999964912172,47410.4725,47410.605950520716,-0.10371580673381686,-0.11449342444474395,0.3953199890724949,-0.28962214815742043,0.28962214815742043,0.10371580673381686,47410.50223471398,47410.605950520716
125,2.0865,1.4999999991094957,47410.4395,47410.69585516802,-0.1565636994127999,-0.16227039620652148,0.3955722038316615,-0.41021688236612497,0.41021688236612497,0.1565636994127999,47410.53929146861,47410.69585516802
126,2.03933333333333,1.4999999993801276,47410.4035,47410.790437847965,-0.20865972618048545,-0.21160306671340046,0.395824418590828,-0.5345882082432589,0.5345882082432589,0.20865972618048545,47410.581778121785,47410.790437847965
127,2.107,1.500000001978005,47410.5045,47410.889552114706,-0.25984365572367096,-0.26390922162762664,0.397718775667979,-0.6635573620691764,0.6635573620691764,0.25984365572367096,47410.62970845898,47410.889552114706
128,2.062,1.4999999998201607,47410.5215,47410.988286868014,-0.3128000383730978,-0.3190394690755056,0.3996131327451299,-0.7983708315186591,0.7983708315186591,0.3128000383730978,47410.67548682964,47410.988286868014
129,2.018,1.5000000008503915,47410.4575,47411.089333619275,-0.36587135192530695,-0.3764071362497311,0.4002640023639788,-0.9403971729324948,0.9403971729324948,0.36587135192530695,47410.72346226735,47411.089333619275
130,2.042,1.5000000004971568,47410.475000000006,47411.183758907515,-0.42398993465758394,-0.4337026845354962,0.4009148719828277,-1.0817824801322733,1.0817824801322733,0.42398993465758394,47410.75976897286,47411.183758907515
132,2.027,1.500000006136655,47410.5505,47411.270792799594,-0.48746441764524207,-0.48904576092334334,0.4693230042218941,-1.0420238439710583,1.0420238439710583,0.48746441764524207,47410.78332838195,47411.270792799594
136,2.033,1.500000000294189,47410.7035,47411.35696260737,-0.5524465910275467,-0.5415915936068308,0.5693113599057862,-0.9513100067008278,0.9513100067008278,0.5524465910275467,47410.804516016346,47411.35696260737
138,2.012,1.500000005477007,47410.6945,47411.440116949176,-0.6200248113018461,-0.5896012707720123,0.6755048209945638,-0.8728305889866583,0.8728305889866583,0.6200248113018461,47410.820092137874,47411.440116949176
139,1.996,1.5000000007790335,47410.791,47411.528305046384,-0.6722236339846859,-0.6325479706825313,0.7093655871683998,-0.8917094120783274,0.8917094120783274,0.6722236339846859,47410.8560814124,47411.528305046384
141,2.01716666666667,1.4999999966167863,47410.832,47411.62292544419,-0.7067474136711098,-0.6693967957132069,0.7700892306608502,-0.8692457562856263,0.8692457562856263,0.7067474136711098,47410.91617803052,47411.62292544419
142,2.035,1.5000000028589118,47410.8455,47411.71853563196,-0.7327561498750583,-0.69801398075328,0.7742614283834856,-0.9015223478336044,0.9015223478336044,0.7327561498750583,47410.985779482085,47411.71853563196
147,2.01811111111111,1.4999999999015263,47411.0105,47411.8175337784,-0.7448871328597306,-0.7168677171098857,0.7742614283834856,-0.9258729556069618,0.9258729556069618,0.7448871328597306,47411.07264664554,47411.8175337784
150,2.056,1.500000002498182,47411.168,47411.91662462583,-0.7523916511199786,-0.7282922718821081,0.7742614283834856,-0.9406283784569347,0.9406283784569347,0.7523916511199786,47411.16423297471,47411.91662462583
153,2.02875,1.49999999363808,47411.253500000006,47412.01537317078,-0.7556293599336641,-0.7368319995867851,0.7742614283834856,-0.9516578930260724,0.9516578930260724,0.7556293599336641,47411.25974381085,47412.01537317078
155,2.058,1.5000000025931273,47411.3615,47412.11755105728,-0.7450190830059,-0.745479607610226,0.7742614283834856,-0.9628267407904452,0.9628267407904452,0.7450190830059,47411.37253197427,47412.11755105728
156,2.079,1.499999994632212,47411.372,47412.22248362977,-0.7221302182369982,-0.7572727480251665,0.7742614283834856,-0.9780582116898316,0.9780582116898316,0.7221302182369982,47411.50035341153,47412.22248362977
160,2.095,1.5000000079464002,47411.516,47412.32165158333,-0.7228458042518469,-0.7742183994083057,0.7742614283834856,-0.9999444257797141,0.9999444257797141,0.7228458042518469,47411.598805779075,47412.32165158333
161,2.049,1.5000000022518447,47411.594,47412.41483205889,-0.7490811833267799,-0.7972368834008294,0.7742614283834856,-1.0296740276282552,1.0296740276282552,0.7490811833267799,47411.66575087556,47412.41483205889
163,2.06725,1.4999999982380496,47411.638,47412.50568605423,-0.7845758858820773,-0.8289665520561458,0.7742614283834856,-1.0706545898675004,1.0706545898675004,0.7845758858820773,47411.72111016835,47412.50568605423
166,2.06833333333333,1.5000000073802795,47411.7575,47412.59204059236,-0.8388944136095233,-0.8728500469167355,0.7742614283834856,-1.1273324679741372,1.1273324679741372,0.8388944136095233,47411.75314617875,47412.59204059236
171,2.101,1.49999999571199,47411.8055,47412.67981136477,-0.8973979953079834,-0.9202149881392769,0.7742614283834856,-1.1885068200549722,1.1885068200549722,0.8973979953079834,47411.78241336946,47412.67981136477
172,2.139,1.4999999959913517,47411.81,47412.76938548221,-0.9595580070526921,-0.9575153027100087,0.7742614283834856,-1.2366821691080794,1.2366821691080794,0.9595580070526921,47411.809827475154,47412.76938548221
173,2.078,1.4999999974818408,47411.8265,47412.85599281739,-1.0411963778315112,-0.9729328886193495,0.7742614283834856,-1.2565948050010098,1.2565948050010098,1.0411963778315112,47411.81479643956,47412.85599281739
181,2.153,1.4999999998467384,47411.897,47412.94092394315,-1.139970536751207,-0.9527862877795188,0.7742614283834856,-1.2305743936757383,1.2305743936757383,1.139970536751207,47411.8009534064,47412.94092394315
183,2.138,1.4999999995593616,47411.9035,47413.03644979862,-1.1484146892398712,-0.9092963634102489,0.7742614283834856,-1.17440483288531,1.17440483288531,1.1484146892398712,47411.88803510938,47413.03644979862
184,2.163,1.5000000046922477,47411.8845,47413.14324816939,-1.0585486353884335,-0.8574969560011394,0.7742614283834856,-1.1075031308113,1.1075031308113,1.0585486353884335,47412.084699534,47413.14324816939
188,2.132,1.500000002242652,47412.0965,47413.256457630196,-0.8878394565108465,-0.7325157364458492,0.7742614283834856,-0.9460832085813785,0.9460832085813785,0.8878394565108465,47412.368618173685,47413.256457630196
210,2.121,1.4999999983774588,47412.802,47413.37946860475,-0.6032564783236012,-0.46756936654775116,0.7742614283834856,-0.6038908169866467,0.6038908169866467,0.6032564783236012,47412.776212126424,47413.37946860475
214,2.07,1.5000000044996211,47412.972,47413.50405257959,-0.44748509428609395,-0.13366090883452367,0.7742614283834856,-0.17263020465010492,0.17263020465010492,0.44748509428609395,47413.056567485306,47413.50405257959
218,2.08833333333333,1.4999999991161357,47413.095,47413.62996265592,-0.43120332862599753,0.1945918399441224,0.7742614283834856,0.25132575743879443,0.25132575743879443,0.43120332862599753,47413.19875932729,47413.62996265592
234,2.097,1.5000000041107622,47413.5615,47413.764354499865,0.16527296894491883,0.5171443229305118,0.7742614283834856,0.6679195217178949,0.6679195217178949,0.16527296894491883,47413.92962746881,47413.764354499865
306,2.159,1.5000000005870486,47415.621,47413.90566976474,1.3433209512513713,0.8098070977098865,0.7742614283834856,1.0459091309773931,1.0459091309773931,1.3433209512513713,47415.24899071599,47413.90566976474
339,2.19266666666667,1.4999999950765222,47416.188,47414.0468005198,1.8652055826678406,1.0633683844369242,0.7742614283834856,1.3733970794038395,1.3733970794038395,1.8652055826678406,47415.912006102466,47414.0468005198
340,2.26466666666667,1.4999999964010182,47416.1635,47414.18812385036,1.8058600497679436,1.304190636188044,0.7742614283834856,1.6844318835705823,1.6844318835705823,1.8058600497679436,47415.99398390013,47414.18812385036
354,2.31583333333333,1.5000000009036796,47416.3615,47414.33214382018,1.8444237114890711,1.5335160528961245,0.7742614283834856,1.9806179110559878,1.9806179110559878,1.8444237114890711,47416.17656753167,47414.33214382018
358,2.372,1.5000000048692987,47416.516,47414.477266108275,1.7461255165035254,1.6788593830076732,0.7742614283834856,2.168336586923645,2.168336586923645,1.7461255165035254,47416.22339162478,47414.477266108275
363,2.387,1.5000000078753144,47416.747,47414.62976967859,1.6787951022197376,1.6821379453879974,0.7742614283834856,2.172571025396409,2.172571025396409,1.6787951022197376,47416.30856478081,47414.62976967859
365,2.434,1.5000000077038214,47416.698,47414.79011186579,1.7199151714739855,1.6208616284065,0.7742614283834856,2.0934293883017765,2.0934293883017765,1.7199151714739855,47416.510027037264,47414.79011186579
366,2.409,1.4999999956828358,47416.791,47414.95396216627,1.632725421746727,1.562437867933315,0.7742614283834856,2.0179719803366623,2.0179719803366623,1.632725421746727,47416.58668758802,47414.95396216627
367,2.449,1.5000000015709445,47416.7265,47415.12282505667,1.4733629399488564,1.5019017368112044,0.7742614283834856,1.9397863328241691,1.9397863328241691,1.4733629399488564,47416.59618799662,47415.12282505667
368,2.424,1.500000000607377,47416.8525,47415.28676418777,1.3728280126742902,1.4457626499263116,0.7742614283834856,1.867279702857982,1.867279702857982,1.3728280126742902,47416.65959220044,47415.28676418777
369,2.461,1.5000000058790672,47416.922,47415.44442016061,1.3137187298343633,1.3815515774622327,0.7742614283834856,1.7843476722670486,1.7843476722670486,1.3137187298343633,47416.758138890444,47415.44442016061
371,2.455,1.499999996608813,47417.065,47415.60162999572,1.2800462055092794,1.2979291725140583,0.7742614283834856,1.6763448687142972,1.6763448687142972,1.2800462055092794,47416.88167620123,47415.60162999572
372,2.42916666666667,1.499999999364032,47416.97749999999,47415.75549891695,1.2995985313900746,1.2067167218620953,0.7742614283834856,1.558539115633716,1.558539115633716,1.2995985313900746,47417.05509744834,47415.75549891695
373,2.486,1.4999999968361528,47417.108,47415.91084600257,1.2408737345394911,1.1202343089138997,0.7742614283834856,1.4468424589518059,1.4468424589518059,1.2408737345394911,47417.15171973711,47415.91084600257
376,2.477,1.5000000018351736,47417.2285,47416.06809242719,1.1008954500430264,1.0378643304462054,0.7742614283834856,1.3404572311100063,1.3404572311100063,1.1008954500430264,47417.16898787723,47416.06809242719
378,2.471,1.4999999982184022,47417.227,47416.222250814855,0.9673135269404156,0.9554928096727558,0.7742614283834856,1.2340700112979253,1.2340700112979253,0.9673135269404156,47417.189564341796,47416.222250814855
379,2.545,1.5000000041315305,47417.3095,47416.37426774343,0.8118133658790612,0.8728925301483186,0.7769501024708443,1.1234859579429357,1.1234859579429357,0.8118133658790612,47417.18608110931,47416.37426774343
380,2.508,1.5000000026597329,47417.369,47416.53296126902,0.6950212234150968,0.7854071002463267,0.8009917994300437,0.9805432475153846,0.9805432475153846,0.6950212234150968,47417.22798249243,47416.53296126902
381,2.514,1.499999997861378,47417.314,47416.6983981527,0.6314982064650394,0.7026069442702768,0.8177236038590616,0.8592230198009232,0.8592230198009232,0.6314982064650394,47417.329896359166,47416.6983981527
387,2.501,1.4999999974230789,47417.338,47416.86691451315,0.5723750428733183,0.6369661525758501,0.8317936311494336,0.7657742602520813,0.7657742602520813,0.5723750428733183,47417.43928955602,47416.86691451315
390,2.492,1.499999993193486,47417.517,47417.04069038123,0.5366436897893436,0.5909859135297464,0.8515172565182269,0.6940386809613602,0.6940386809613602,0.5366436897893436,47417.57733407102,47417.04069038123
392,2.529,1.4999999994195348,47417.589,47417.21323084696,0.5122296622721478,0.5622070233164576,0.8589443221548945,0.6545325567855306,0.6545325567855306,0.5122296622721478,47417.72546050923,47417.21323084696
399,2.523,1.4999999963045685,47417.6425,47417.38408521276,0.4956723307550419,0.5411707756267989,0.8747107148207811,0.6186854310315372,0.6186854310315372,0.4956723307550419,47417.87975754352,47417.38408521276
414,2.44,1.4999999941210556,47418.2685,47417.55827280234,0.510128324793186,0.520612106494405,0.8751284524715316,0.5948979318682829,0.5948979318682829,0.510128324793186,47418.06840112713,47417.55827280234
421,2.40933333333333,1.499999995046034,47418.4355,47417.73433014468,0.553491375525482,0.4966515220358916,0.9033021601063506,0.5498177065993268,0.5498177065993268,0.553491375525482,47418.28782152021,47417.73433014468
422,2.418,1.4999999995145357,47418.523,47417.89946593434,0.5528033539594617,0.46870206504132106,0.9033021601063506,0.5188762805417606,0.5188762805417606,0.5528033539594617,47418.4522692883,47417.89946593434
424,2.38983333333333,1.49999999640851,47418.473,47418.05291724738,0.5056949942081701,0.4379664672079444,0.9033021601063506,0.4848504592930236,0.4848504592930236,0.5056949942081701,47418.55861224159,47418.05291724738
428,2.381,1.499999999282957,47418.5315,47418.19961470717,0.44647018427349394,0.40166183764409247,0.9033021601063506,0.4446594455135618,0.4446594455135618,0.44647018427349394,47418.64608489144,47418.19961470717
431,2.42883333333333,1.4999999998225872,47418.559,47418.33597241682,0.3567297827466973,0.35566076073074426,0.8751284524715316,0.4064097787316704,0.4064097787316704,0.3567297827466973,47418.692702199565,47418.33597241682
448,2.403,1.500000001844397,47418.6985,47418.470500102885,0.28509857683820883,0.2985429313961908,0.8692799996957662,0.3434370185678676,0.3434370185678676,0.28509857683820883,47418.75559867972,47418.470500102885
461,2.538,1.499999999594389,47418.867,47418.60337763508,0.2356092817717581,0.236743437064029,0.8589443221548945,0.27562140054677114,0.27562140054677114,0.2356092817717581,47418.83898691685,47418.60337763508
468,2.56,1.4999999978363008,47419.0855,47418.72708884798,0.16893066468037432,0.17667543083694504,0.8515172565182269,0.2074830891382684,0.2074830891382684,0.16893066468037432,47418.896019512664,47418.72708884798
469,2.575,1.4999999996370783,47419.1105,47418.84318670739,0.09611863257305231,0.12151876618170515,0.8317936311494336,0.14609244604792368,0.14609244604792368,0.09611863257305231,47418.93930533996,47418.84318670739
470,2.597,1.5000000069846129,47419.0845,47418.95899103358,0.03943091151450062,0.0740586114989128,0.8274171209672649,0.08950577601335707,0.08950577601335707,0.03943091151450062,47418.99842194509,47418.95899103358
473,2.606,1.4999999991843882,47419.17,47419.07403919414,-0.0033920950299943797,0.031664508054543856,0.8177236038590616,0.03872275167930872,0.03872275167930872,0.0033920950299943797,47419.07064709911,47419.07403919414
474,2.622,1.5000000045409083,47419.1815,47419.18565881275,-0.03491706183558563,-0.007029752336772314,0.8009917994300437,-0.008776309996899379,0.008776309996899379,0.03491706183558563,47419.15074175091,47419.18565881275
475,2.691,1.4999999965647204,47419.28,47419.29543733276,-0.04993979762366507,-0.03950945415757209,0.7769501024708443,-0.05085198397158936,0.05085198397158936,0.04993979762366507,47419.245497535136,47419.29543733276
476,2.6955,1.5000000076974298,47419.208,47419.39677082193,-0.07041160939843394,-0.06361013932231192,0.7742614283834856,-0.08215589333323514,0.08215589333323514,0.07041160939843394,47419.32635921253,47419.39677082193
477,2.70166666666667,1.5000000009943315,47419.3245,47419.489113387135,-0.09644835416111164,-0.07934893328719125,0.7628970418301939,-0.10401001568551473,0.10401001568551473,0.09644835416111164,47419.392665032974,47419.489113387135
478,2.7045,1.5000000038146262,47419.339,47419.57689996428,-0.11263906175008742,-0.08722211721922374,0.758023301908095,-0.11506521897106378,0.11506521897106378,0.11263906175008742,47419.46426090253,47419.57689996428
479,2.71216666666667,1.499999999867571,47419.3665,47419.65849477179,-0.12338665170682361,-0.08712566715176864,0.7425988892556173,-0.11732533998145835,0.11732533998145835,0.12338665170682361,47419.535108120086,47419.65849477179
480,2.71033333333333,1.4999999924999052,47419.305,47419.74448525468,-0.12078753390960628,-0.08636944651839763,0.7425988892556173,-0.11630699664118074,0.11630699664118074,0.12078753390960628,47419.62369772077,47419.74448525468
481,2.7175,1.5000000021666002,47419.4495,47419.836248186744,-0.10221823416941334,-0.09053975514042475,0.7425988892556173,-0.12192282597026503,0.12192282597026503,0.10221823416941334,47419.734029952575,47419.836248186744
482,2.74316666666667,1.5000000014380828,47420.097,47419.92749063299,-0.07425075041828677,-0.10170380585461519,0.7425988892556173,-0.1369565822493531,0.1369565822493531,0.07425075041828677,47419.85323988257,47419.92749063299
483,2.74466666666667,1.4999999971081832,47420.089,47420.02124709671,-0.03404901122848969,-0.12559281012201812,0.7425988892556173,-0.16912604090737682,0.16912604090737682,0.03404901122848969,47419.98719808548,47420.02124709671
484,2.77920833333333,1.5000000030688987,47420.098,47420.11225038751,-0.04313381192332599,-0.1565221472386232,0.7425988892556173,-0.21077616665373863,0.21077616665373863,0.04313381192332599,47420.069116575585,47420.11225038751
485,2.73966666666667,1.4999999992074862,47420.04549999999,47420.19998570479,-0.10794438699667808,-0.18872237421439625,0.7425988892556173,-0.2541377006415562,0.2541377006415562,0.10794438699667808,47420.092041317796,47420.19998570479
486,2.7485,1.5000000009135823,47420.096000000005,47420.28974841624,-0.1969248105888255,-0.22368924746761978,0.7425988892556173,-0.3012248613674151,0.3012248613674151,0.1969248105888255,47420.09282360565,47420.28974841624
487,2.743,1.5000000008083525,47420.0855,47420.38045087455,-0.32764010015671374,-0.25937917267017635,0.758023301908095,-0.34217836314169703,0.34217836314169703,0.32764010015671374,47420.052810774396,47420.38045087455
488,2.79925,1.4999999933105546,47420.099,47420.462619690894,-0.4017506857562694,-0.30012275699684526,0.7628970418301939,-0.3933987688258028,0.3933987688258028,0.4017506857562694,47420.06086900514,47420.462619690894
489,2.82665740740741,1.5000000011286176,47420.075,47420.536122350684,-0.4105895766915637,-0.34434996263411854,0.7723805479733904,-0.4458294082335977,0.4458294082335977,0.4105895766915637,47420.12553277399,47420.536122350684
490,2.837,1.5000000062412508,47420.0915,47420.60479394779,-0.4169200934484252,-0.38453963996127843,0.7723805479733904,-0.49786292646837393,0.49786292646837393,0.4169200934484252,47420.18787385434,47420.60479394779
491,2.84205555555556,1.5000000014849697,47420.111,47420.66624410882,-0.39546007724129595,-0.41824298071636196,0.7723805479733904,-0.5414985939428022,0.5414985939428022,0.39546007724129595,47420.27078403158,47420.66624410882
492,2.877,1.5000000036234389,47420.162,47420.72734818507,-0.4007412701685098,-0.439968356744632,0.7723805479733904,-0.5696264074736765,0.5696264074736765,0.4007412701685098,47420.3266069149,47420.72734818507
493,2.868,1.500000000565071,47420.2125,47420.78852110898,-0.44117866265878547,-0.4545048390031702,0.7723805479733904,-0.5884467704368295,0.5884467704368295,0.44117866265878547,47420.34734244632,47420.78852110898
498,2.883,1.500000001952454,47420.3395,47420.84433767032,-0.46965148294111714,-0.4693397231466305,0.7723805479733904,-0.6076534738971701,0.6076534738971701,0.46965148294111714,47420.37468618738,47420.84433767032
500,2.966,1.5000000008839758,47420.4495,47420.896296291154,-0.5002548773845774,-0.48456253974614405,0.7723805479733904,-0.6273624329581613,0.6273624329581613,0.5002548773845774,47420.39604141377,47420.896296291154
501,2.893,1.4999999971943003,47420.4425,47420.951430497036,-0.5231684844111442,-0.5027718658885634,0.7723805479733904,-0.6509380216886101,0.6509380216886101,0.5231684844111442,47420.428262012625,47420.951430497036
502,2.914,1.5000000062054937,47420.4435,47421.009814896854,-0.5325790260831127,-0.5206918782835904,0.7723805479733904,-0.6741390363206415,0.6741390363206415,0.5325790260831127,47420.47723587077,47421.009814896854
504,2.899,1.5000000012887191,47420.6265,47421.06918624063,-0.5441035339827067,-0.533891455812813,0.7723805479733904,-0.6912285106268709,0.6912285106268709,0.5441035339827067,47420.52508270665,47421.06918624063
