sample_index,axis,baseline_distance,signal,background_estimate,residual,residual_smoothed,local_scale,normalized_residual,enhanced_response,abs_residual,denoised_signal,wavelet_background
16,5.34194568633287,1.50000000557322,47271.9215,47271.90879165243,-0.015259873674949631,-0.016274842115106165,0.05356545775589257,-0.30383091635795495,0.30383091635795495,0.015259873674949631,47271.893531778755,47271.90879165243
17,5.33822476811259,1.4999999980685914,47271.9055,47271.899724305906,-0.008900479508156423,-0.005700975939463306,0.05348977034799572,-0.10658067705981325,0.10658067705981325,0.008900479508156423,47271.8908238264,47271.899724305906
18,5.33445347187474,1.4999999988951382,47271.936,47271.89034500952,0.00029776798328384757,0.004379231430195634,0.05341408294009888,0.08198645730016023,0.08198645730016023,0.00029776798328384757,47271.8906427775,47271.89034500952
19,5.33063046056919,1.4999999987026988,47271.914,47271.88067168498,0.01255148317432031,0.013893817169042045,0.05314192896882474,0.2614473625372676,0.2614473625372676,0.01255148317432031,47271.893223168154,47271.88067168498
20,5.32675455719545,1.4999999978351015,47271.8405,47271.87047502894,0.024297006624692585,0.02299388324415001,0.052869774997550606,0.4349154738263079,0.4349154738263079,0.024297006624692585,47271.894772035565,47271.87047502894
21,5.32282477081834,1.4999999961991617,47271.87,47271.859830576446,0.03660678816231666,0.0315308396917923,0.05247153321780255,0.6009132525423235,0.6009132525423235,0.03660678816231666,47271.89643736461,47271.859830576446
22,5.3188403224159,1.4999999977508574,47271.931,47271.848087341685,0.04634165642346488,0.03960696894985934,0.05207329143805448,0.7606004509427857,0.7606004509427857,0.04634165642346488,47271.89442899811,47271.848087341685
23,5.31480066896858,1.4999999947147404,47271.9375,47271.835157848705,0.052799664095800836,0.046791803077212535,0.05197382611643467,0.9002955251435005,0.9002955251435005,0.052799664095800836,47271.8879575128,47271.835157848705
24,5.3107055375331,1.500000002590819,47271.9855,47271.82140364372,0.058210935916577,0.052477272884668004,0.051874360794814854,1.0116225449454292,1.0116225449454292,0.058210935916577,47271.87961457964,47271.82140364372
25,5.30655494320281,1.5000000038735488,47271.948,47271.806632770655,0.06157273435383104,0.05646566000117067,0.05137807215964797,1.0990225523782586,1.0990225523782586,0.06157273435383104,47271.86820550501,47271.806632770655
26,5.30234921660112,1.5000000021838469,47271.8865,47271.79116575389,0.06378468381444691,0.05881072442328635,0.0508817835244811,1.1558306401541596,1.1558306401541596,0.06378468381444691,47271.85495043771,47271.79116575389
27,5.29808902736211,1.5000000004860523,47271.845,47271.77502358151,0.06496127512946259,0.05991886278934544,0.0508249306133958,1.1789266028737633,1.1789266028737633,0.06496127512946259,47271.83998485664,47271.77502358151
28,5.29377539608317,1.5000000045383606,47271.868,47271.75787199959,0.06372071144141955,0.06009845421390815,0.0507680777023105,1.1837843175057428,1.1837843175057428,0.06372071144141955,47271.82159271103,47271.75787199959
29,5.28940972166733,1.4999999986024632,47271.872,47271.7397697256,0.060192490673216525,0.059498872520634905,0.050589757834081935,1.1761051064085342,1.1761051064085342,0.060192490673216525,47271.799962216275,47271.7397697256
30,5.28499380072735,1.4999999994574866,47271.875,47271.72126050828,0.05771236796135781,0.05811683713464946,0.05041143796585335,1.152850215739044,1.152850215739044,0.05771236796135781,47271.778972876244,47271.72126050828
31,5.28052983732226,1.5000000023767612,47271.82,47271.702340933545,0.05631490171799669,0.055823329830471065,0.05031639008928033,1.1094462407064445,1.1094462407064445,0.05631490171799669,47271.75865583526,47271.702340933545
32,5.2760204513132,1.499999997350271,47271.822,47271.682780790296,0.05441598691686522,0.05267727147697264,0.050221342212707284,1.0489021032903407,1.0489021032903407,0.05441598691686522,47271.73719677721,47271.682780790296
33,5.27146869089434,1.5000000004497072,47271.7975,47271.66270978596,0.0528147006771178,0.04882701781752985,0.05017092850565314,0.9732133582504485,0.9732133582504485,0.0528147006771178,47271.71552448664,47271.66270978596
34,5.26687804135834,1.4999999967140314,47271.8275,47271.641712680976,0.049134415879962035,0.0448013455647419,0.050120514798598984,0.8938724142153909,0.8938724142153909,0.049134415879962035,47271.690847096856,47271.641712680976
35,5.26225243471216,1.500000000863962,47271.7105,47271.61975592504,0.04314311807684135,0.04081761965305001,0.05007677848292393,0.8151007490821065,0.8151007490821065,0.04314311807684135,47271.66289904312,47271.61975592504
36,5.25759625331749,1.4999999975636646,47271.724,47271.597148525965,0.03664674994797679,0.036855105911349204,0.05003304216724888,0.7366153308877584,0.7366153308877584,0.03664674994797679,47271.63379527591,47271.597148525965
37,5.25291433318931,1.4999999982620864,47271.622,47271.57379254964,0.02906842850643443,0.033186637217618734,0.04965728778599756,0.6683135285325985,0.6683135285325985,0.02906842850643443,47271.60286097815,47271.57379254964
38,5.24821196415976,1.4999999980011027,47271.733,47271.55179083415,0.023961440398124978,0.02981029103911068,0.04928153340474624,0.6048977980104753,0.6048977980104753,0.023961440398124978,47271.57575227455,47271.55179083415
39,5.24349488059615,1.5000000004884202,47271.7245,47271.53138917879,0.02185883475613082,0.02697307775734872,0.04876452049532599,0.5531291497049388,0.5531291497049388,0.02185883475613082,47271.553248013544,47271.53138917879
40,5.23876925369521,1.499999997163002,47271.603,47271.5115301717,0.02065227804268943,0.02514691550216715,0.04824750758590574,0.521206519474452,0.521206519474452,0.02065227804268943,47271.532182449744,47271.5115301717
41,5.23404168097442,1.499999994338534,47271.53,47271.492830995565,0.021399768673290964,0.024568125136688143,0.04815181346527776,0.5102222194477515,0.5102222194477515,0.021399768673290964,47271.51423076424,47271.492830995565
42,5.22931918579024,1.5000000038453016,47271.63649999999,47271.474154391966,0.02242758507054532,0.02516472437127959,0.04805611934464978,0.5236528607481338,0.5236528607481338,0.02242758507054532,47271.49658197704,47271.474154391966
43,5.22460919779064,1.500000002268257,47271.5285,47271.45544975466,0.02359949634410441,0.0264668698647357,0.04815181346527776,0.5496546850477593,0.5496546850477593,0.02359949634410441,47271.47904925101,47271.45544975466
44,5.2199195372361,1.5000000032647238,47271.4875,47271.4378497805,0.026707657780207228,0.02810484815240165,0.04824750758590574,0.5825139900203208,0.5825139900203208,0.026707657780207228,47271.46455743828,47271.4378497805
45,5.21525839010965,1.4999999930272356,47271.4595,47271.42115131897,0.031437636658665724,0.029851714297061942,0.04876452049532599,0.6121605214988874,0.6121605214988874,0.031437636658665724,47271.45258895563,47271.42115131897
46,5.21063428980295,1.5000000030106522,47271.454,47271.40372241037,0.034437821617757436,0.031636397425447486,0.04928153340474624,0.6419523752562583,0.6419523752562583,0.034437821617757436,47271.438160231985,47271.40372241037
47,5.20605608813695,1.4999999946993805,47271.371,47271.38559487148,0.035680749839229975,0.033594356980756857,0.04965728778599756,0.6765242017553332,0.6765242017553332,0.035680749839229975,47271.42127562132,47271.38559487148
48,5.20153293414665,1.4999999987829695,47271.411,47271.36744944003,0.036600639345124364,0.035665879754459534,0.05003304216724888,0.7128465152136213,0.7128465152136213,0.036600639345124364,47271.40405007938,47271.36744944003
49,5.19707425270212,1.4999999963587811,47271.304,47271.34890683767,0.03637407334463205,0.03765475622882756,0.05007677848292393,0.7519404676095077,0.7519404676095077,0.03637407334463205,47271.38528091102,47271.34890683767
50,5.19268970989376,1.500000000044759,47271.2585,47271.33126484768,0.03746191682876088,0.03921203441132093,0.050120514798598984,0.7823549811666544,0.7823549811666544,0.03746191682876088,47271.36872676451,47271.33126484768
51,5.18838918201682,1.4999999949979297,47271.291,47271.314633308626,0.04004922106832964,0.04031947108806991,0.050120514798598984,0.8044504580626725,0.8044504580626725,0.04004922106832964,47271.354682529694,47271.314633308626
52,5.18418271564845,1.5000000006098146,47271.3685,47271.2980747276,0.042243201307428535,0.041095319459499374,0.050120514798598984,0.8199301149366508,0.8199301149366508,0.042243201307428535,47271.34031792891,47271.2980747276
53,5.18008049730097,1.4999999950770868,47271.285,47271.28190213852,0.04460754604951944,0.041438625071249485,0.050120514798598984,0.8267797176019392,0.8267797176019392,0.04460754604951944,47271.32650968457,47271.28190213852
54,5.17609280810472,1.499999995020591,47271.2175,47271.264786709275,0.04545314030110603,0.0413990865183425,0.050120514798598984,0.8259908479531365,0.8259908479531365,0.04545314030110603,47271.310239849576,47271.264786709275
55,5.17222999248898,1.5000000022493838,47271.311,47271.24651205985,0.044404751708498225,0.04076047301188939,0.050120514798598984,0.8132492887528914,0.8132492887528914,0.044404751708498225,47271.29091681156,47271.24651205985
56,5.16850241019988,1.500000000516014,47271.2685,47271.2279450886,0.042663385182095226,0.03920104787701146,0.050120514798598984,0.7821357788229909,0.7821357788229909,0.042663385182095226,47271.27060847378,47271.2279450886
57,5.16492039903047,1.5000000096907218,47271.3065,47271.208692967346,0.03969038985087536,0.03661877375594082,0.050120514798598984,0.730614477985458,0.730614477985458,0.03969038985087536,47271.2483833572,47271.208692967346
58,5.16149424069239,1.5000000045775048,47271.247,47271.18932931485,0.036018226368469186,0.03306428827070502,0.050120514798598984,0.6596957035171807,0.6596957035171807,0.036018226368469186,47271.22534754122,47271.18932931485
59,5.15823410739683,1.5000000042227308,47271.2125,47271.169922547284,0.03171439527068287,0.028779923764684807,0.050120514798598984,0.5742144485213726,0.5742144485213726,0.03171439527068287,47271.201636942555,47271.169922547284
60,5.15515002244802,1.4999999979613816,47271.248,47271.14983795758,0.026014394854428247,0.023949251059093513,0.050120514798598984,0.4778333014999871,0.4778333014999871,0.026014394854428247,47271.17585235243,47271.14983795758
61,5.15225180622556,1.4999999985413304,47271.205,47271.12919219934,0.01900273421779275,0.01867522239707695,0.050120514798598984,0.3726063563417145,0.3726063563417145,0.01900273421779275,47271.14819493356,47271.12919219934
62,5.149549046292,1.5000000008011791,47271.0955,47271.10933035491,0.012617176682397258,0.012969675918510701,0.050120514798598984,0.25876980654782183,0.25876980654782183,0.012617176682397258,47271.121947531596,47271.10933035491
63,5.14705105031213,1.4999999957832946,47271.1405,47271.090282369376,0.006893859746924136,0.006771860848756559,0.050120514798598984,0.1351115581308006,0.1351115581308006,0.006893859746924136,47271.09717622912,47271.090282369376
64,5.14476680947886,1.4999999976356884,47271.0475,47271.07147622048,0.0009286973581765778,0.000130962960409104,0.050120514798598984,0.002612961198330804,0.002612961198330804,0.0009286973581765778,47271.07240491784,47271.07147622048
65,5.14270495688665,1.499999992798198,47271.082,47271.05325308618,-0.004802872776053846,-0.006854408033379716,0.05003304216724888,-0.1369976266977134,0.1369976266977134,0.004802872776053846,47271.048450213406,47271.05325308618
66,5.14087372329976,1.499999994002244,47270.985,47271.03466657342,-0.011659528456220869,-0.013785975108880343,0.04928153340474624,-0.27973916711675684,0.27973916711675684,0.011659528456220869,47271.02300704496,47271.03466657342
67,5.1392808915074,1.4999999959773886,47270.976,47271.01565464414,-0.019762109259318095,-0.020436864193470683,0.04824750758590574,-0.42358383294893315,0.42358383294893315,0.019762109259318095,47270.995892534884,47271.01565464414
68,5.13793375414395,1.499999999058917,47270.918,47270.99697391607,-0.02805368572444422,-0.026755189328266878,0.04805611934464978,-0.5567488530728731,0.5567488530728731,0.02805368572444422,47270.96892023035,47270.99697391607
69,5.13683908229207,1.4999999970548117,47270.9035,47270.978416894766,-0.03685394408967113,-0.03249603973381454,0.04805611934464978,-0.6762102345542892,0.6762102345542892,0.03685394408967113,47270.94156295068,47270.978416894766
70,5.13600309101146,1.5000000060027163,47270.8335,47270.95826087432,-0.04338136946171289,-0.03761874482491597,0.04805611934464978,-0.7828086274532728,0.7828086274532728,0.04338136946171289,47270.91487950486,47270.95826087432
71,5.13543140423885,1.499999998039266,47270.8285,47270.93641974881,-0.047240825078915805,-0.041940437417199265,0.04805611934464978,-0.8727387477213889,0.8727387477213889,0.047240825078915805,47270.88917892373,47270.93641974881
72,5.13512902505253,1.499999998217617,47270.8265,47270.913556779655,-0.04997106646624161,-0.04510431019702486,0.04805611934464978,-0.9385757903909161,0.9385757903909161,0.04997106646624161,47270.86358571319,47270.913556779655
73,5.13510030224544,1.500000005325335,47270.658,47270.88919795895,-0.0507389562917524,-0.04689771996183683,0.04805611934464978,-0.9758948621193251,0.9758948621193251,0.0507389562917524,47270.83845900266,47270.88919795895
74,5.13534890551466,1.4999999925161884,47270.7625,47270.864518725786,-0.0509072185959667,-0.047343181523804866,0.04805611934464978,-0.9851644737326405,0.9851644737326405,0.0509072185959667,47270.81361150719,47270.864518725786
75,5.13587779486217,1.4999999973730094,47270.752,47270.8395519676,-0.05055476178677054,-0.04677071332116611,0.04805611934464978,-0.9732519803718447,0.9732519803718447,0.05055476178677054,47270.78899720581,47270.8395519676
76,5.13668920613862,1.499999992627176,47270.7275,47270.81328488163,-0.048236964277748484,-0.04543729714512463,0.04805611934464978,-0.9455049172667598,0.9455049172667598,0.048236964277748484,47270.76504791735,47270.81328488163
77,5.13778462607841,1.5000000017564117,47270.6765,47270.78594015837,-0.04419437360775191,-0.043493237580858275,0.047562432895397064,-0.9144451814841332,0.9144451814841332,0.04419437360775191,47270.74174578476,47270.78594015837
78,5.1391647777886,1.4999999986825296,47270.66,47270.75848407802,-0.040863098147383425,-0.04097497067980132,0.04738418001052438,-0.8647394693904268,0.8647394693904268,0.040863098147383425,47270.71762097987,47270.75848407802
79,5.14082961066026,1.4999999959900778,47270.6655,47270.730860292155,-0.03822915563796414,-0.03775003865060474,0.0458235015994646,-0.8238139237060359,0.8238139237060359,0.03822915563796414,47270.69263113652,47270.730860292155
80,5.14277829706805,1.500000003514523,47270.6755,47270.70273500339,-0.03524007949454244,-0.03383030298007523,0.04517385663466848,-0.748891183979902,0.748891183979902,0.03524007949454244,47270.667494923895,47270.70273500339
81,5.14500921980279,1.5000000020589443,47270.571,47270.67432322897,-0.032474530387844425,-0.02933892943433926,0.04336883188283003,-0.676498032356613,0.676498032356613,0.032474530387844425,47270.64184869858,47270.67432322897
82,5.14751996158918,1.5000000025477804,47270.555,47270.64475871936,-0.028074554182239808,-0.02487736550392583,0.042871675112027635,-0.5802750986267502,0.5802750986267502,0.028074554182239808,47270.61668416518,47270.64475871936
83,5.15030730777497,1.499999998200971,47270.7225,47270.613978640875,-0.02188283033319749,-0.020842468505078513,0.04144027412716144,-0.5029519940221054,0.5029519940221054,0.02188283033319749,47270.59209581054,47270.613978640875
84,5.15336724549168,1.5000000035864716,47270.483,47270.58257563385,-0.015277140752004925,-0.017358729369233415,0.04060229547180909,-0.42753073853388157,0.42753073853388157,0.015277140752004925,47270.5672984931,47270.58257563385
85,5.15669497421639,1.5000000037136545,47270.538,47270.55034156738,-0.007814602366124745,-0.014816587594395969,0.0400997169763689,-0.3694935703193992,0.3694935703193992,0.007814602366124745,47270.542526965015,47270.55034156738
86,5.16028491478966,1.4999999965899338,47270.532,47270.51870869614,-0.00404029823403107,-0.013284969165397342,0.03892513680140206,-0.3412953750985616,0.3412953750985616,0.00404029823403107,47270.514668397904,47270.51870869614
87,5.16413071914891,1.5000000004844016,47270.531,47270.48786922512,-0.004549025157757569,-0.013023888710853903,0.03892513680140206,-0.33458812944710803,0.33458812944710803,0.004549025157757569,47270.483320199965,47270.48786922512
88,5.16822528737695,1.5000000037897332,47270.4105,47270.456987885314,-0.006875503415358253,-0.014574844809734108,0.03892513680140206,-0.3744327189932735,0.3744327189932735,0.006875503415358253,47270.4501123819,47270.456987885314
89,5.17256078337394,1.4999999909877573,47270.3915,47270.426480832655,-0.012360803521005437,-0.018279312656280428,0.03892513680140206,-0.46960175758770917,0.46960175758770917,0.012360803521005437,47270.414120029134,47270.426480832655
90,5.17712866513479,1.500000000228911,47270.422,47270.39564586458,-0.018689964526856784,-0.024102510755053826,0.03892513680140206,-0.6192016967859614,0.6192016967859614,0.018689964526856784,47270.37695590005,47270.39564586458
91,5.18191971031304,1.500000001026602,47270.3115,47270.36442240162,-0.02572483009134885,-0.03150749421992158,0.03892513680140206,-0.8094382398878736,0.8094382398878736,0.02572483009134885,47270.338697571526,47270.36442240162
92,5.18692404483597,1.4999999980783905,47270.206000000006,47270.33353177144,-0.03584143522311933,-0.04007077726904148,0.0400997169763689,-0.9992783064442954,0.9992783064442954,0.03584143522311933,47270.297690336214,47270.33353177144
93,5.1921311674317,1.499999998808933,47270.28,47270.30283568096,-0.048617351370921824,-0.04954129582054318,0.04144027412716144,-1.1954866820746255,1.1954866820746255,0.048617351370921824,47270.25421832959,47270.30283568096
94,5.19752997945259,1.4999999998513849,47270.21,47270.27107532445,-0.060223385255085304,-0.05984517192296658,0.04144027412716144,-1.4441306961273674,1.4441306961273674,0.060223385255085304,47270.21085193919,47270.27107532445
95,5.20310882177558,1.4999999991666275,47270.206,47270.23824197363,-0.07068514941784088,-0.07119196962028379,0.04144027412716144,-1.7179415706041872,1.7179415706041872,0.07068514941784088,47270.16755682421,47270.23824197363
96,5.20885551541862,1.4999999953899696,47270.1425,47270.204856279175,-0.08161857259983663,-0.08356415879421143,0.04144027412716144,-2.016496284213537,2.016496284213537,0.08161857259983663,47270.123237706575,47270.204856279175
97,5.21475740285982,1.4999999956487438,47269.9475,47270.17060710149,-0.09211017037887359,-0.09675711197713907,0.04144027412716144,-2.334856948104042,2.334856948104042,0.09211017037887359,47270.07849693111,47270.17060710149
98,5.22080138867553,1.4999999944357738,47270.005000000005,47270.13642386758,-0.10509568844281603,-0.10981015974054269,0.04144027412716144,-2.649841538296417,2.649841538296417,0.10509568844281603,47270.03132817914,47270.13642386758
99,5.22697398342504,1.4999999927572862,47269.975,47270.102370555185,-0.12081114380271174,-0.1220824525904997,0.04144027412716144,-2.945985642273599,2.945985642273599,0.12081114380271174,47269.98155941138,47270.102370555185
100,5.23326134548414,1.5000000071878474,47269.857,47270.067729476345,-0.13707453265669756,-0.1333641530331483,0.04144027412716144,-3.218225647444177,3.218225647444177,0.13707453265669756,47269.93065494369,47270.067729476345
101,5.23964933353389,1.5000000035149874,47269.831,47270.03270985767,-0.15457801386946812,-0.14302839337243414,0.04144027412716144,-3.4514345376564055,3.4514345376564055,0.15457801386946812,47269.8781318438,47270.03270985767
102,5.24612355739725,1.499999994271793,47269.8085,47269.999340489754,-0.1660947812415543,-0.1509575453334643,0.04144027412716144,-3.642773811540048,3.642773811540048,0.1660947812415543,47269.83324570851,47269.999340489754
103,5.25266941899716,1.4999999965219293,47269.7635,47269.9677509904,-0.1706740209046984,-0.1567312514849214,0.04144027412716144,-3.7820997757877794,3.7820997757877794,0.1706740209046984,47269.797076969495,47269.9677509904
104,5.25927216050183,1.5000000019863329,47269.667,47269.93714283688,-0.17222045340167824,-0.15948276211484982,0.04144027412716144,-3.848496793854921,3.848496793854921,0.17222045340167824,47269.76492238348,47269.93714283688
105,5.26591691520956,1.499999995577564,47269.608,47269.90808693925,-0.16859673565340927,-0.15866144977028146,0.04144027412716144,-3.828677611625379,3.828677611625379,0.16859673565340927,47269.739490203596,47269.90808693925
106,5.27258876240597,1.4999999953028509,47269.668,47269.87925189932,-0.1634725380281452,-0.154312959518898,0.04144027412716144,-3.7237436954538814,3.7237436954538814,0.1634725380281452,47269.71577936129,47269.87925189932
107,5.27927277562334,1.499999997773481,47269.6725,47269.850608071945,-0.15705904380592983,-0.1472803501472097,0.04144027412716144,-3.5540389934505012,3.5540389934505012,0.15705904380592983,47269.69354902814,47269.850608071945
108,5.28595406879266,1.5000000014318753,47269.689,47269.82334077681,-0.14557473947206745,-0.13822707599158296,0.04144027412716144,-3.3355733981736377,3.3355733981736377,0.14557473947206745,47269.67776603734,47269.82334077681
109,5.29261784785665,1.5000000001167169,47269.648,47269.79720760432,-0.12968272155558225,-0.12754257292383248,0.04144027412716144,-3.0777444312376425,3.0777444312376425,0.12968272155558225,47269.66752488277,47269.79720760432
110,5.29924945985989,1.4999999997658395,47269.6225,47269.77101771524,-0.11544160160701722,-0.11533575609387804,0.04144027412716144,-2.7831803365963466,2.7831803365963466,0.11544160160701722,47269.65557611363,47269.77101771524
111,5.30583443533836,1.5000000034164709,47269.6415,47269.74484167808,-0.10280129689635942,-0.10126530642850816,0.04144027412716144,-2.4436447046120104,2.4436447046120104,0.10280129689635942,47269.642040381186,47269.74484167808
112,5.31235853490652,1.50000000232397,47269.66499999999,47269.71912059461,-0.0891945535040577,-0.08534970480993959,0.04144027412716144,-2.059583499569525,2.059583499569525,0.0891945535040577,47269.6299260411,47269.71912059461
113,5.31880779272444,1.4999999993733597,47269.5445,47269.69359465397,-0.07605992579192389,-0.06790474584704498,0.042871675112027635,-1.5839069891625093,1.5839069891625093,0.07605992579192389,47269.617534728175,47269.69359465397
114,5.3251685620597,1.4999999922423404,47269.621,47269.66932658679,-0.058735384183819406,-0.050081702401156586,0.042871675112027635,-1.1681769436414249,1.1681769436414249,0.058735384183819406,47269.6105912026,47269.66932658679
115,5.33142755966725,1.499999998933499,47269.5715,47269.64640468186,-0.03683849103981629,-0.03248782238935948,0.042871675112027635,-0.75779223238807,0.75779223238807,0.03683849103981629,47269.60956619082,47269.64640468186
116,5.33757189930448,1.5000000019184851,47269.5105,47269.624111115416,-0.013818629238812719,-0.015216777734167408,0.042871675112027635,-0.35493779271289416,0.35493779271289416,0.013818629238812719,47269.61029248618,47269.624111115416
117,5.34358913145892,1.4999999965150013,47269.637,47269.602708749626,0.011429891193984076,0.0010827033871060444,0.042871675112027635,0.02525451558113465,0.02525451558113465,0.011429891193984076,47269.61413864082,47269.602708749626
118,5.34946728088896,1.4999999999907945,47269.57950000001,47269.580543814154,0.030724669457413256,0.016361513135456737,0.042871675112027635,0.3816392313270381,0.3816392313270381,0.030724669457413256,47269.61126848361,47269.580543814154
119,5.35519487822454,1.5000000009242442,47269.5855,47269.55739854563,0.04290331849915674,0.03008372863890448,0.042871675112027635,0.7017157262993089,0.7017157262993089,0.04290331849915674,47269.60030186413,47269.55739854563
120,5.36076099584565,1.500000000979138,47269.6655,47269.53426133153,0.05263810500036925,0.041206518519579224,0.042871675112027635,0.9611595164383663,0.9611595164383663,0.05263810500036925,47269.58689943653,47269.53426133153
121,5.36615527692262,1.5000000003923382,47269.548,47269.51065753016,0.05750077658740338,0.04915135189124461,0.042871675112027635,1.1464761235199605,1.1464761235199605,0.05750077658740338,47269.56815830675,47269.51065753016
122,5.37136796246809,1.5000000000292866,47269.7025,47269.48740444013,0.06144936194323236,0.05402481097553391,0.04144027412716144,1.303678899655833,1.303678899655833,0.06144936194323236,47269.54885380207,47269.48740444013
123,5.37638991456461,1.5000000006024647,47269.578,47269.464582941684,0.06476455534721026,0.056843073079006795,0.0400997169763689,1.4175429994307664,1.4175429994307664,0.06476455534721026,47269.52934749703,47269.464582941684
124,5.38121263997668,1.5000000024603886,47269.6135,47269.44136795159,0.06326661788625643,0.05840683915367764,0.0366589899006746,1.5932473674786887,1.5932473674786887,0.06326661788625643,47269.50463456948,47269.44136795159
125,5.38582830577002,1.5000000065759354,47269.5625,47269.41792828264,0.057684871106175706,0.059192999491642695,0.036463615657720945,1.623344213785035,1.623344213785035,0.057684871106175706,47269.47561315374,47269.41792828264
126,5.39022975139778,1.5000000023800275,47269.4925,47269.3957545555,0.05529102295258781,0.05934232687448255,0.035222462981687575,1.6847864076210421,1.6847864076210421,0.05529102295258781,47269.451045578455,47269.3957545555
127,5.39441049855172,1.5000000003563427,47269.4405,47269.374868571875,0.05608902838866925,0.05850811794435787,0.03084758979554754,1.8966836090644197,1.8966836090644197,0.05608902838866925,47269.43095760026,47269.374868571875
128,5.39836475662311,1.500000002762823,47269.5445,47269.35466535301,0.05697721317119431,0.056770088949835755,0.03084758979554754,1.8403411522941673,1.8403411522941673,0.05697721317119431,47269.41164256618,47269.35466535301
129,5.4020874322201,1.5000000043215966,47269.4225,47269.3355212972,0.059713548042054754,0.05453115275142611,0.03084758979554754,1.7677605645319165,1.7677605645319165,0.059713548042054754,47269.395234845244,47269.3355212972
130,5.40557413034498,1.5000000029161418,47269.371,47269.31635692459,0.058844723032962065,0.052578099258729104,0.03084758979554754,1.7044475632361427,1.7044475632361427,0.058844723032962065,47269.37520164762,47269.31635692459
131,5.40882115205226,1.5000000004678755,47269.2925,47269.297106958984,0.053941481572110206,0.05098333600552804,0.03306157026366854,1.542072430284831,1.542072430284831,0.053941481572110206,47269.351048440556,47269.297106958984
132,5.41182549317693,1.5000000019775648,47269.355,47269.27862423031,0.04912229439651128,0.04949585806187113,0.035222462981687575,1.4052355761607132,1.4052355761607132,0.04912229439651128,47269.32774652471,47269.27862423031
