sample_index,axis,baseline_distance,signal,background_estimate,residual,residual_smoothed,local_scale,normalized_residual,enhanced_response,abs_residual
0,2.21025,1.49999999851467,47309.811,47309.801660610174,0.0093393898254227,0.0010204815478674647,4.783315495748428e-05,21.334188572225752,21.334188572225752,0.0093393898254227
1,2.246,1.4999999936028554,47309.7595,47309.76400837654,-0.004508376532787556,7.641268872671956e-05,4.783315495748428e-05,1.5974837702977722,1.5974837702977722,0.004508376532787556
2,2.153,1.4999999994092696,47309.7205,47309.725052970876,-0.004552970872792551,0.0014006015661092437,4.783315495748428e-05,29.280978169935594,29.280978169935594,0.004552970872792551
3,2.18175,1.4999999974337144,47309.645,47309.635681755426,0.009318244571553396,0.0006611957380380264,4.783315495748428e-05,13.822958962788874,13.822958962788874,0.009318244571553396
4,2.188,1.499999997599582,47309.5835,47309.58799387925,-0.0044938792520586674,7.050017012371571e-05,4.783315495748428e-05,1.4738766486630173,1.4738766486630173,0.0044938792520586674
5,2.178,1.5000000064867705,47309.506,47309.51064393161,-0.0046439316069770056,7.672884966689438e-05,4.882079320105298e-05,1.5716428315883952,1.5716428315883952,0.0046439316069770056
6,2.169,1.4999999948819471,47309.5025,47309.49315426517,0.009345734830404387,5.107600261551266e-05,5.165141007234391e-05,0.9888597919006408,0.9888597919006408,0.009345734830404387
7,2.23,1.5000000039123542,47309.5135,47309.51801464506,-0.004514645058460493,6.18037398188532e-05,5.290890187899343e-05,1.1681160943427424,1.1681160943427424,0.004514645058460493
8,2.2,1.4999999944426037,47309.336500000005,47309.34115506438,-0.0046550643731907695,8.554200686939798e-05,5.416639368564295e-05,1.579245008738163,1.579245008738163,0.0046550643731907695
11,2.163,1.499999999630708,47309.408,47309.398604552065,0.009395447941311308,2.111735960766453e-05,5.7394194000443104e-05,0.3679354676102167,0.3679354676102167,0.009395447941311308
12,2.221,1.5000000008374863,47309.4265,47309.43123925216,-0.00473925215624999,6.633479758317493e-05,6.0621994315243254e-05,1.0942364785662486,1.0942364785662486,0.00473925215624999
13,2.184,1.4999999999664688,47309.4245,47309.42895642124,-0.004456421237962486,0.00010607733246551263,6.080372471528825e-05,1.7445860917602793,1.7445860917602793,0.004456421237962486
14,2.12530555555556,1.49999999338138,47309.461,47309.45146811103,0.009531888975008299,-1.6124097393551825e-05,6.098545511533325e-05,-0.2643925074111291,0.2643925074111291,0.009531888975008299
17,2.19601851851852,1.5000000049583508,47309.496,47309.501073701074,-0.005073701077414267,6.831328640568275e-05,6.184901533110623e-05,1.1045169602130334,1.1045169602130334,0.005073701077414267
18,2.116,1.4999999941970226,47309.370500000005,47309.37473697467,-0.004236974665197412,0.00014737068919360753,6.098545511533325e-05,2.4164891270370283,2.4164891270370283,0.004236974665197412
19,2.19877777777778,1.4999999946604177,47309.427,47309.41729658236,0.009703417644345427,-2.2662887354268834e-05,6.184901533110623e-05,-0.3664227673301503,0.3664227673301503,0.009703417644345427
20,2.147,1.50000000448922,47309.526,47309.53161445793,-0.005614457927192073,6.534763014250505e-05,6.271257554687919e-05,1.042017961671118,1.042017961671118,0.005614457927192073
22,2.17244444444444,1.4999999942945277,47309.5925,47309.59639512792,-0.0038951279189976583,0.00018982369268753004,6.184901533110623e-05,3.069146560722374,3.069146560722374,0.0038951279189976583
23,2.18724074074074,1.4999999947579228,47309.606,47309.59589303543,0.010106964566402631,-3.255810118109162e-05,6.271257554687919e-05,-0.5191638343214534,0.5191638343214534,0.010106964566402631
26,2.095,1.50000000448922,47309.698,47309.70426955434,-0.006269554345180877,6.502908481517168e-05,6.184901533110623e-05,1.0514166550112574,1.0514166550112574,0.006269554345180877
28,2.09760185185185,1.4999999946604177,47309.6185,47309.622164326574,-0.003664326580491521,0.0002336024899378407,6.098545511533325e-05,3.83046235362286,3.83046235362286,0.003664326580491521
29,2.1225,1.50000000448922,47309.7565,47309.74584782647,0.010652173537913524,-7.798329636147494e-06,6.184901533110623e-05,-0.12608656086761363,0.12608656086761363,0.010652173537913524
30,2.05659259259259,1.50000000448922,47309.7295,47309.73657513722,-0.007075137222231862,4.366316597185226e-05,6.098545511533325e-05,0.715960320198943,0.715960320198943,0.007075137222231862
31,2.10566666666667,1.4999999941970226,47309.792,47309.79535868999,-0.0033586899912310423,0.00019054693693474137,6.080372471528825e-05,3.133803690924727,3.133803690924727,0.0033586899912310423
32,2.138,1.4999999947579228,47309.722,47309.71077942171,0.011220578290449448,2.0875742511113804e-05,6.098545511533325e-05,0.34230690697699045,0.34230690697699045,0.011220578290449448
33,2.11095833333333,1.50000000448922,47309.159,47309.166787065304,-0.0077870653033579665,2.865362546370081e-05,6.080372471528825e-05,0.47124786512455635,0.47124786512455635,0.0077870653033579665
34,2.036,1.5000000032835572,47309.29,47309.29343197446,-0.0034319744585256605,0.00012144721945321162,6.0621994315243254e-05,2.003352427201063,2.003352427201063,0.0034319744585256605
35,2.14783333333333,1.5000000029176672,47309.243,47309.231571081495,0.011428918505068632,4.94859950455916e-05,6.080372471528825e-05,0.8138645334197601,0.8138645334197601,0.011428918505068632
36,2.0635,1.4999999947579228,47309.1525,47309.160296595095,-0.007796595094993525,1.419194585133197e-05,6.0621994315243254e-05,0.23410555874377495,0.23410555874377495,0.007796595094993525
37,2.088,1.4999999941970226,47309.120500000005,47309.12409432564,-0.003594325633918238,5.3562208324786105e-05,5.829991395656671e-05,0.9187356325206555,0.9187356325206555,0.003594325633918238
38,2.06517708333333,1.50000000448922,47309.1905,47309.179012684115,0.01148731588381912,6.954882625655431e-05,6.0621994315243254e-05,1.1472540130384068,1.1472540130384068,0.01148731588381912
39,2.12833333333333,1.500000004391715,47309.2085,47309.21622278824,-0.007722788241900442,3.23964633558887e-05,5.829991395656671e-05,0.5556862979253105,0.5556862979253105,0.007722788241900442
40,2.04816666666667,1.500000004391715,47309.265,47309.26867633643,-0.003676336433979379,4.568788544265947e-05,5.597783359789016e-05,0.8161781638577288,0.8161781638577288,0.003676336433979379
41,2.088875,1.4999999947579228,47309.3355,47309.323925089346,0.011574910652710536,7.578894215700794e-05,5.829991395656671e-05,1.299983773792025,1.299983773792025,0.011574910652710536
42,2.11377777777778,1.50000000448922,47309.269,47309.276643185745,-0.007643185741972053,4.58762182690627e-05,5.597783359789016e-05,0.819542581776366,0.819542581776366,0.007643185741972053
43,2.02266666666667,1.500000004391715,47309.268,47309.27176634572,-0.0037663457246316506,4.645816252053136e-05,5.5888780377523457e-05,0.8312609830937595,0.8312609830937595,0.0037663457246316506
44,2.03701041666667,1.50000000448922,47309.3085,47309.296951458695,0.01154854130384957,9.508510525680342e-05,5.597783359789016e-05,1.6986206708147285,1.6986206708147285,0.01154854130384957
45,2.049,1.49999999318637,47309.222,47309.22952568559,-0.007525685584564389,5.0689062885633795e-05,5.5888780377523457e-05,0.9069631246778681,0.9069631246778681,0.007525685584564389
46,2.11,1.4999999941970226,47309.337,47309.34086354015,-0.003863540148909745,4.2212018236619966e-05,5.579972715715676e-05,0.7564914810019091,0.7564914810019091,0.003863540148909745
47,2.09116666666667,1.5000000044949555,47309.2765,47309.265007446615,0.011492553382082337,0.0001049032717202269,5.5888780377523457e-05,1.8770005538073145,1.8770005538073145,0.011492553382082337
48,1.99554166666667,1.50000000448922,47309.3065,47309.31378514576,-0.007285145757273993,5.026418879669028e-05,5.579972715715676e-05,0.9007963185039248,0.9007963185039248,0.007285145757273993
49,2.018,1.500000004391715,47309.2585,47309.26257590082,-0.004075900815319906,4.276314209660884e-05,5.5888780377523457e-05,0.7651471692126369,0.7651471692126369,0.004075900815319906
