sample_index,axis,baseline_distance,signal,background_estimate,residual,residual_smoothed,local_scale,normalized_residual,enhanced_response,abs_residual
0,4.177,1.4999999943931084,47306.83500000001,47306.83668534835,-0.0016853483497269806,-3.9683205717033244e-05,0.0001068643883473213,-0.3713417194515572,0.3713417194515572,0.0016853483497269806
1,4.14,1.4999999950739251,47306.8605,47306.85942274241,0.0010772575883614209,0.0001500409868906739,0.0001068643883473213,1.4040316817518648,1.4040316817518648,0.0010772575883614209
2,4.125,1.499999993763976,47306.7985,47306.79742071628,0.0010792837203945117,-0.00010359467098837319,0.0001068643883473213,-0.9694031153921814,0.9694031153921814,0.0010792837203945117
3,4.078,1.500000001633251,47306.7565,47306.75817216954,-0.0016721695331561423,2.0694409662865834e-05,0.0001068643883473213,0.19365113096054667,0.19365113096054667,0.0016721695331561423
4,4.051,1.4999999945204463,47306.7605,47306.75949743945,0.001002560545542024,0.00015345869642294414,0.0001068643883473213,1.4360134259523958,1.4360134259523958,0.001002560545542024
5,4.026,1.5000000010711436,47306.708,47306.706901338046,0.0010986619499292096,0.00016344135563010995,0.0001068643883473213,1.5294276995148948,1.5294276995148948,0.0010986619499292096
6,4.041,1.5000000030964875,47306.7475,47306.74912540861,-0.0016254086182626558,0.00011544475414289962,0.0001068643883473213,1.080292096630836,1.080292096630836,0.0016254086182626558
7,3.974,1.50000000236728,47306.746,47306.74510928203,0.000890717974221539,0.00014089039721866244,0.0001068643883473213,1.3184036272284905,1.3184036272284905,0.000890717974221539
8,3.937,1.500000000402811,47306.669,47306.66778442701,0.0012155729905035707,0.00017420600571817544,0.0001068643883473213,1.6301595733836636,1.6301595733836636,0.0012155729905035707
9,3.952,1.4999999930920382,47306.562000000005,47306.56359550442,-0.0015955044168624883,0.00010365640772135098,0.0001068643883473213,0.9699808263951877,0.9699808263951877,0.0015955044168624883
10,3.9,1.4999999972121882,47306.6145,47306.61385471183,0.0006452881749765278,0.00012905073308879675,0.0001068643883473213,1.2076121436204483,1.2076121436204483,0.0006452881749765278
11,3.823,1.4999999982809222,47306.607,47306.605691705496,0.0013082945080763772,0.00017968041309295967,0.0001068643883473213,1.6813871849336572,1.6813871849336572,0.0013082945080763772
12,3.817,1.500000002585762,47306.58,47306.581372329056,-0.0013723290566605253,9.094191577004123e-05,0.0001068643883473213,0.8510030064877157,0.8510030064877157,0.0013723290566605253
13,3.807,1.500000003239412,47306.533,47306.53263238584,0.00036761416357060383,0.00010988920420830241,0.0001068643883473213,1.0283051810594763,1.0283051810594763,0.00036761416357060383
15,3.72766666666667,1.500000001229261,47306.4435,47306.442172789124,0.0013272108782362215,0.00017384913871595963,0.0001068643883473213,1.6268201353563203,1.6268201353563203,0.0013272108782362215
16,3.74,1.4999999993014317,47306.4505,47306.451669741495,-0.0011697414982251896,8.897473192614132e-05,0.0001068643883473213,0.8325947801896683,0.8325947801896683,0.0011697414982251896
17,3.718,1.4999999934335506,47306.363,47306.3629079285,9.207149831527342e-05,0.00010742081442253112,0.0001068643883473213,1.0052068428389949,1.0052068428389949,9.207149831527342e-05
18,3.703,1.5000000031942844,47306.381,47306.379613901416,0.0013860985864479214,0.00017526662811427333,0.0001068643883473213,1.6400845110780689,1.6400845110780689,0.0013860985864479214
19,3.65,1.499999997091528,47306.3615,47306.362519865004,-0.0010198650062935735,7.90788128051628e-05,0.0001068643883473213,0.7399921903651173,0.7399921903651173,0.0010198650062935735
21,3.619,1.500000004869762,47306.484,47306.48411858148,-0.00011858148613183686,0.00011630144306163374,0.0001068643883473213,1.0883086953498573,1.0883086953498573,0.00011858148613183686
22,3.592,1.4999999936773778,47306.397,47306.39552569075,0.0014743092505438854,0.0001873355484782253,0.0001068643883473213,1.7530212952640842,1.7530212952640842,0.0014743092505438854
23,3.552,1.5000000041546837,47306.465500000006,47306.46626171674,-0.0007617167334348454,5.459018717093312e-05,0.0001068643883473213,0.5108360981163235,0.5108360981163235,0.0007617167334348454
24,3.546,1.499999991631229,47306.469,47306.46949807617,-0.000498076174211391,0.00011830901297863559,0.0001068643883473213,1.1070948405573424,1.1070948405573424,0.000498076174211391
25,3.53,1.5000000070061916,47306.294,47306.29233778545,0.00166221455054446,0.00020952965555923254,0.0001068643883473213,1.9607060761742028,1.9607060761742028,0.00166221455054446
26,3.456,1.4999999984971764,47306.263000000006,47306.26353043455,-0.0005304345494758657,2.3209907118759805e-05,0.0001068643883473213,0.21719028647153243,0.21719028647153243,0.0005304345494758657
27,3.441,1.5000000022688793,47306.2185,47306.21960263675,-0.001102636753450356,0.00010712629095094189,0.0001068643883473213,1.0024507940172678,1.0024507940172678,0.001102636753450356
29,3.364,1.5000000024543148,47306.14,47306.13804043198,0.0019595680187172435,0.00022920780987507357,0.0001068643883473213,2.1448474409465796,2.1448474409465796,0.0019595680187172435
30,3.358,1.5000000035985088,47306.0735,47306.07369887922,-0.0001988792230682009,-4.028964504207364e-06,0.0001068643883473213,-0.037701656899141886,0.037701656899141886,0.0001988792230682009
31,3.305,1.4999999946668978,47306.1305,47306.13229545922,-0.0017954592220960916,8.017111852079305e-05,0.0001068643883473213,0.7502136096098532,0.7502136096098532,0.0017954592220960916
32,3.268,1.4999999995508322,47306.0765,47306.0742704433,0.0022295567050335243,0.0002501169167333382,0.0001068643883473213,2.340507634034549,2.340507634034549,0.0022295567050335243
33,3.253,1.4999999968697764,47306.048,47306.04766298307,0.00033701693688233965,-1.0072547534872865e-05,0.0001068643883473213,-0.09425541745614967,0.09425541745614967,0.00033701693688233965
34,3.222,1.5000000003285756,47306.041,47306.04359720714,-0.0025972071436249195,4.635913994462838e-05,0.0001068643883473213,0.4338128038870719,0.4338128038870719,0.0025972071436249195
35,3.244,1.5000000001320373,47305.97,47305.9675799847,0.002420015297769464,0.0002565305667538419,0.0001068643883473213,2.4005243535394474,2.4005243535394474,0.002420015297769464
36,3.191,1.5000000064564338,47305.908,47305.907000922365,0.0009990776344370404,-5.441887649352874e-07,0.0001068643883473213,-0.005092330320243004,0.005092330320243004,0.0009990776344370404
38,3.161,1.5000000033545853,47305.771,47305.774444341936,-0.0034443419318642555,1.2855202948396788e-05,0.0001068643883473213,0.12029454477029271,0.12029454477029271,0.0034443419318642555
39,3.148,1.499999999935335,47305.78,47305.777532546796,0.0024674532060327548,0.00024008835138931438,0.0001068643883473213,2.246663786714431,2.246663786714431,0.0024674532060327548
40,3.108,1.4999999994249609,47305.7245,47305.72280733638,0.0016926636182147208,2.3242351580254007e-05,0.0001068643883473213,0.21749389052519297,0.21749389052519297,0.0016926636182147208
42,3.025,1.4999999983276353,47305.6105,47305.614609132026,-0.004109132021765086,-1.3594450885689818e-05,0.0001068643883473213,-0.12721217138778096,0.12721217138778096,0.004109132021765086
43,2.982,1.4999999973521672,47305.6575,47305.65514984877,0.0023501512304535126,0.00020457524162636605,0.0001068643883473213,1.9143443834766871,1.9143443834766871,0.0023501512304535126
44,2.96,1.500000003678932,47305.638,47305.63561788473,0.002382115272850598,4.4730239199520204e-05,0.0001068643883473213,0.4185701138731257,0.4185701138731257,0.002382115272850598
45,2.914,1.500000004676218,47305.5345,47305.53904882114,-0.004548821141906463,-2.020626283732402e-05,0.0001068643883473213,-0.1890832217338052,0.1890832217338052,0.004548821141906463
46,2.905,1.4999999920766955,47305.471000000005,47305.46891151593,0.0020884840755759694,0.0001753937649154144,0.0001068643883473213,1.641274213308225,1.641274213308225,0.0020884840755759694
47,2.899,1.500000005704629,47305.502,47305.49903739514,0.002962604867045543,5.3581044885390815e-05,0.0001068643883473213,0.5013928934983128,0.5013928934983128,0.002962604867045543
48,2.837,1.4999999930017882,47305.4255,47305.43038294695,-0.004882946953705868,-1.706103480739992e-05,0.0001068643883473213,-0.15965126522737993,0.15965126522737993,0.004882946953705868
50,2.785,1.5000000026060858,47305.354,47305.352116975315,0.0018830246877011563,0.0001557042999454866,0.0001068643883473213,1.457027007345329,1.457027007345329,0.0018830246877011563
