sample_index,axis,baseline_distance,signal,background_estimate,residual,residual_smoothed,local_scale,normalized_residual,enhanced_response,abs_residual
0,5.39594512649484,1.4999999954280332,47271.983,47271.98329492137,-0.00029492136719626836,4.779208154537291e-05,2.473170110667667e-05,1.9324219284079398,1.9324219284079398,0.00029492136719626836
1,5.39281547304389,1.49999999913311,47271.9725,47271.97220128725,0.0002987127492155748,5.6397016866098635e-05,2.473170110667667e-05,2.2803533255896205,2.2803533255896205,0.0002987127492155748
2,5.38965847380213,1.5000000018321047,47271.9245,47271.92431892373,0.0001810762712125751,9.51136864226791e-06,2.473170110667667e-05,0.3845820633704886,0.3845820633704886,0.0001810762712125751
3,5.3864734403752,1.4999999988083077,47271.8715,47271.8718164457,-0.0003164457004223248,6.110595154559692e-05,2.473170110667667e-05,2.4707540852942182,2.4707540852942182,0.0003164457004223248
4,5.38325951072395,1.4999999991246489,47271.912,47271.911629461545,0.0003705384549173078,5.184728319719004e-05,2.473170110667667e-05,2.0963896892314104,2.0963896892314104,0.0003705384549173078
5,5.38001565801986,1.5000000018220725,47271.8935,47271.8934005783,9.942169346972725e-05,5.251552469349701e-05,2.473170110667667e-05,2.1234093225928445,2.1234093225928445,9.942169346972725e-05
6,5.37674070238052,1.5000000073303534,47271.893500000006,47271.893771802526,-0.00027180252070071646,8.020412358290469e-05,2.473170110667667e-05,3.2429683359408084,3.2429683359408084,0.00027180252070071646
7,5.37343332172586,1.4999999992332922,47271.817500000005,47271.817077731976,0.0004222680318689,4.438663190710281e-05,2.473170110667667e-05,1.7947261983980558,1.7947261983980558,0.0004222680318689
8,5.37009207580135,1.5000000087107568,47271.8325,47271.83252222206,-2.2222063590065022e-05,4.681014978892399e-05,2.473170110667667e-05,1.8927185633942072,1.8927185633942072,2.2222063590065022e-05
9,5.3667154197277,1.5000000020451376,47271.7705,47271.77078890719,-0.0002889071937295055,7.601657830616061e-05,2.473170110667667e-05,3.0736494015625504,3.0736494015625504,0.0002889071937295055
10,5.36330172997782,1.500000003525661,47271.81,47271.80945208986,0.0005479101392202438,5.0138035564620103e-05,2.473170110667667e-05,2.0272780812107034,2.0272780812107034,0.0005479101392202438
11,5.35984931774918,1.500000000217813,47271.7335,47271.73364128116,-0.00014128115386964193,4.107176711084602e-05,2.473170110667667e-05,1.6606931700204852,1.6606931700204852,0.00014128115386964193
12,5.35635645249411,1.4999999976947322,47271.823,47271.823294634036,-0.00029463403948593416,6.663355224906042e-05,2.473170110667667e-05,2.6942567339644805,2.6942567339644805,0.00029463403948593416
13,5.35282138662654,1.5000000011044972,47271.8175,47271.81686660369,0.0006333963115724374,5.222066289150522e-05,2.473170110667667e-05,2.111486899597356,2.111486899597356,0.0006333963115724374
14,5.34924237429407,1.5000000004800855,47271.848,47271.84813348519,-0.0001334851912041373,6.0334813410077726e-05,2.473170110667667e-05,2.4395739358903015,2.4395739358903015,0.0001334851912041373
15,5.34561769594267,1.499999996585853,47271.7725,47271.772853398936,-0.00035339893678468313,6.4303663283798e-05,2.539856890116556e-05,2.531782933677301,2.531782933677301,0.00035339893678468313
16,5.34194568633287,1.50000000557322,47271.9215,47271.9208476759,0.0006523240981128296,5.7420143351089004e-05,2.7125198228222708e-05,2.1168561743945373,2.1168561743945373,0.0006523240981128296
17,5.33822476811259,1.4999999980685914,47271.9055,47271.90565193807,-0.0001519380678080618,7.68317361084699e-05,2.539856890116556e-05,3.025041938679625,3.025041938679625,0.0001519380678080618
18,5.33445347187474,1.4999999988951382,47271.936,47271.93621587984,-0.000215879839062353,5.674154163208294e-05,2.7125198228222708e-05,2.091838782326228,2.091838782326228,0.000215879839062353
19,5.33063046056919,1.4999999987026988,47271.914,47271.91341637021,0.0005836297880837263,5.5482862824960156e-05,2.7631217866143847e-05,2.007977465696239,2.007977465696239,0.0005836297880837263
20,5.32675455719545,1.4999999978351015,47271.8405,47271.84070323283,-0.00020323283326402288,9.764635132012293e-05,2.8137237504064987e-05,3.47036027634255,3.47036027634255,0.00020323283326402288
21,5.32282477081834,1.4999999961991617,47271.87,47271.87011992971,-0.00011992970466950608,5.733500159285802e-05,2.827268061752216e-05,2.027929447812045,2.027929447812045,0.00011992970466950608
22,5.3188403224159,1.4999999977508574,47271.931,47271.93054741544,0.00045258456128495473,6.395661923501774e-05,2.8408123730979336e-05,2.2513496435272287,2.2513496435272287,0.00045258456128495473
23,5.31480066896858,1.4999999947147404,47271.9375,47271.9376448133,-0.0001448133004682424,0.00010111733536712902,2.8623571690698304e-05,3.5326596016662988,3.5326596016662988,0.0001448133004682424
24,5.3107055375331,1.500000002590819,47271.9855,47271.98547392754,2.6072459671781843e-05,4.49242753903634e-05,2.8839019650417272e-05,1.5577601435461204,1.5577601435461204,2.6072459671781843e-05
25,5.30655494320281,1.5000000038735488,47271.948,47271.947710478045,0.00028952195056744544,6.483444813205823e-05,2.8840881328943404e-05,2.248005093623589,2.248005093623589,0.00028952195056744544
26,5.30234921660112,1.5000000021838469,47271.8865,47271.88659234351,-9.234350902862437e-05,0.00011207438946684367,2.8842743007469535e-05,3.8857049566270194,3.8857049566270194,9.234350902862437e-05
27,5.29808902736211,1.5000000004860523,47271.845,47271.8448814334,0.00011856660612664856,4.777477800905556e-05,3.171665596427955e-05,1.5062993419880473,1.5062993419880473,0.00011856660612664856
28,5.29377539608317,1.5000000045383606,47271.868,47271.867922107755,7.789224829283576e-05,5.926871458822804e-05,3.459056892108956e-05,1.71343566864818,1.71343566864818,7.789224829283576e-05
29,5.28940972166733,1.4999999986024632,47271.872,47271.87202404128,-2.40412785887694e-05,0.00010940520511026716,3.468809646068894e-05,3.153969697768024,3.153969697768024,2.40412785887694e-05
30,5.28499380072735,1.4999999994574866,47271.875,47271.87469477023,0.000305229767343563,4.729926841523701e-05,3.478562400028832e-05,1.359736091405029,1.359736091405029,0.000305229767343563
31,5.28052983732226,1.5000000023767612,47271.82,47271.82012611194,-0.00012611194183513835,5.1032104635730184e-05,4.203708151319451e-05,1.2139782972258037,1.2139782972258037,0.00012611194183513835
32,5.2760204513132,1.499999997350271,47271.822,47271.82204136787,-4.136787125569012e-05,0.00011218751933663154,4.928853902610069e-05,2.276138054674795,2.276138054674795,4.136787125569012e-05
33,5.27146869089434,1.5000000004497072,47271.7975,47271.797022699124,0.00047730087437013397,4.708300247241411e-05,4.9569534089499886e-05,0.9498375027573138,0.9498375027573138,0.00047730087437013397
34,5.26687804135834,1.4999999967140314,47271.8275,47271.82776943148,-0.0002694314796878259,4.226993272053328e-05,4.928853902610069e-05,0.8576016566072142,0.8576016566072142,0.0002694314796878259
35,5.26225243471216,1.500000000863962,47271.7105,47271.71055874798,-5.874798304418581e-05,0.00010289122183084559,4.9569534089499886e-05,2.075694753254512,2.075694753254512,5.874798304418581e-05
36,5.25759625331749,1.4999999975636646,47271.724,47271.723331034664,0.0006689653384347607,5.7499312614355964e-05,4.985052915289908e-05,1.1534343484699412,1.1534343484699412,0.0006689653384347607
