sample_index,axis,baseline_distance,signal,background_estimate,residual,residual_smoothed,local_scale,normalized_residual,enhanced_response,abs_residual
0,2.514,1.4999999981048533,47319.8305,47319.82580815214,0.004691847855964961,0.0005815474743890755,7.373794070631622e-05,7.8866790802480535,7.8866790802480535,0.004691847855964961
1,2.538,1.4999999932729569,47319.788,47319.790110418726,-0.002110418724478359,0.00011193515382292257,7.373794070631622e-05,1.5180130167824781,1.5180130167824781,0.002110418724478359
8,2.56,1.4999999977453078,47319.655,47319.65725555816,-0.002255558159481552,0.0007460765308352612,7.373794070631622e-05,10.117946388098062,10.117946388098062,0.002255558159481552
9,2.554,1.500000001463061,47319.696,47319.69138136186,0.004618638147363196,0.0004098300947416464,7.373794070631622e-05,5.5579270429305785,5.5579270429305785,0.004618638147363196
10,2.545,1.499999997408127,47319.694,47319.69603677175,-0.0020367717474228685,0.00011923144733560974,7.373794070631622e-05,1.6169619898999519,1.6169619898999519,0.0020367717474228685
11,2.569,1.4999999986892811,47319.7315,47319.73373612645,-0.002236126449007842,8.434570913172088e-05,7.373794070631622e-05,1.1438576711499624,1.1438576711499624,0.002236126449007842
12,2.575,1.499999998960069,47319.795,47319.790449075204,0.0045509247929092925,0.00012400739810146185,7.373794070631622e-05,1.681731235150152,1.681731235150152,0.0045509247929092925
13,2.606,1.500000002299853,47319.743,47319.74494389496,-0.001943894957913656,0.00013266399072486178,7.373794070631622e-05,1.7991279584716975,1.7991279584716975,0.001943894957913656
14,2.637,1.499999999089254,47319.7755,47319.77770555773,-0.0022055577319126836,8.402327291258105e-05,7.373794070631622e-05,1.139484939608353,1.139484939608353,0.0022055577319126836
15,2.622,1.4999999973588922,47319.823,47319.818622123785,0.004377876212129961,0.0001358895486456114,7.373794070631622e-05,1.8428714898186929,1.8428714898186929,0.004377876212129961
16,2.628,1.500000001229118,47319.81,47319.811753463524,-0.0017534635237506902,0.00012666028944073487,7.373794070631622e-05,1.7177085259974645,1.7177085259974645,0.0017534635237506902
19,2.658,1.5000000021511573,47319.8575,47319.85967764883,-0.0021776488258709527,9.048919241500149e-05,7.373794070631622e-05,1.2271727627355669,1.2271727627355669,0.0021776488258709527
20,2.665,1.4999999976799243,47319.718,47319.713819128316,0.004180871687052669,0.00014930531358808233,7.373794070631622e-05,2.024809916820652,2.024809916820652,0.004180871687052669
21,2.689,1.4999999996689086,47319.794,47319.79556997527,-0.0015699752658255952,0.00011012645463352299,7.373794070631622e-05,1.4934842711723548,1.4934842711723548,0.0015699752658255952
22,2.674,1.499999997256279,47319.812,47319.81431918978,-0.002319189781851731,0.00010971662453585018,7.373794070631622e-05,1.487926344089673,1.487926344089673,0.002319189781851731
23,2.695,1.4999999993449042,47319.7875,47319.78327461508,0.004225384919677692,0.00015942885562170527,7.373794070631622e-05,2.162100732602219,2.162100732602219,0.004225384919677692
25,2.705,1.499999995994039,47319.8345,47319.83591454986,-0.0014145498673559286,8.89373891498775e-05,7.373794070631622e-05,1.2061279213654434,1.2061279213654434,0.0014145498673559286
27,2.717,1.4999999969428406,47319.8455,47319.84805816747,-0.0025581674625037177,0.00012755668757857377,7.373794070631622e-05,1.7298650648057434,1.7298650648057434,0.0025581674625037177
28,2.726,1.500000001124809,47319.859,47319.85462581226,0.004374187741250906,0.00016845327285137167,7.373794070631622e-05,2.28448572387298,2.28448572387298,0.004374187741250906
29,2.8,1.500000000717985,47319.8465,47319.84780605345,-0.0013060534439779943,8.893831194782123e-05,7.373794070631622e-05,1.2061404359262637,1.2061404359262637,0.0013060534439779943
30,2.742,1.5000000013312127,47319.8285,47319.83131207203,-0.0028120720241174026,0.00013424161464300005,7.373794070631622e-05,1.8205229676491526,1.8205229676491526,0.0028120720241174026
31,2.769,1.5000000052663167,47319.855,47319.85047155463,0.0045284453729109355,0.0001646578798684855,7.373794070631622e-05,2.233014351787848,2.233014351787848,0.0045284453729109355
32,2.73683333333333,1.5000000017196753,47319.8205,47319.821701906,-0.0012019059983704142,9.24357432626157e-05,7.373794070631622e-05,1.253570989062051,1.253570989062051,0.0012019059983704142
34,2.747,1.499999998583228,47319.7795,47319.78253482443,-0.003034824429983685,0.00013753265537547025,7.373794070631622e-05,1.8651545467378305,1.8651545467378305,0.003034824429983685
