sample_index,axis,sensor_a,sensor_b,x_a,x_b,y_a,y_b,baseline_distance,mean_field,diff_field,gradient_field
111,4.146,47351.594,47355.245,393651.479453768,393651.56922334,3107843.86423785,3107845.36154925,1.500000001327839,47353.4195,-3.651000000005297,-2.433999997848891
112,4.131,47351.666,47355.249,393651.276219631,393651.363339388,3107843.87514478,3107845.3726127,1.5000000075465365,47353.457500000004,-3.5830000000059954,-2.3886666546532234
113,4.115,47351.73,47355.451,393651.073141529,393651.157878035,3107843.88439425,3107845.38199891,1.4999999979241239,47353.590500000006,-3.72099999999773,-2.480666670098191
114,4.14,47351.816,47355.442,393650.870275403,393650.95289513,3107843.89212504,3107845.38984798,1.5000000081481608,47353.629,-3.6260000000038417,-2.4173333202046807
116,4.072,47351.799,47355.481,393650.465408152,393650.544593369,3107843.90381592,3107845.40172437,1.500000007920273,47353.64,-3.6820000000006985,-2.4546666537060453
117,4.063,47351.695,47355.543,393650.263523732,393650.341391052,3107843.9082681,3107845.40624563,1.4999999996215805,47353.619,-3.8479999999981374,-2.565333333979273
118,4.057,47351.964,47355.605,393650.062084362,393650.138899865,3107843.91217176,3107845.4102036,1.5000000047778415,47353.7845,-3.6410000000032596,-2.427333325603897
120,4.051,47351.971,47355.576,393649.660738176,393649.73633082,3107843.91959158,3107845.41768562,1.5000000001387643,47353.773499999996,-3.6050000000032014,-2.403333333113136
121,4.041,47352.053,47355.725,393649.461018798,393649.536304367,3107843.92374577,3107845.42185527,1.4999999968876823,47353.888999999996,-3.6719999999986612,-2.44800000507841
122,4.035,47352.111,47355.766,393649.261982904,393649.337227244,3107843.92861362,3107845.42672519,1.4999999958768424,47353.938500000004,-3.655000000006112,-2.4366666733685816
124,4.026,47352.048,47355.738,393648.866194973,393648.942154336,3107843.94161011,3107845.4396856,1.4999999994093478,47353.893,-3.6899999999950523,-2.4600000009653713
128,4.011,47352.167,47355.908,393648.085481822,393648.165728424,3107843.98629795,3107845.48414991,1.5000000036290668,47354.037500000006,-3.7410000000018044,-2.4939999939672743
131,4.02,47352.389,47356.09,393647.511097728,393647.596959002,3107844.03846615,3107845.53600675,1.5000000024747617,47354.239499999996,-3.7009999999936554,-2.4673333292583957
138,4.078,47352.513,47356.206,393646.220586241,393646.314742361,3107844.19929475,3107845.6963367,1.4999999916686526,47354.3595,-3.6929999999993015,-2.4620000136740527
141,4.08416666666667,47352.593,47356.419,393645.690693728,393645.784926837,3107844.26671736,3107845.76375447,1.4999999957708203,47354.506,-3.8260000000009313,-2.5506666738587724
143,4.103,47352.555,47356.282,393645.344501464,393645.438768851,3107844.30555083,3107845.80258578,1.4999999941060014,47354.4185,-3.7269999999989523,-2.4846666764290495
149,4.155,47352.775,47356.494,393644.336608187,393644.430918364,3107844.38045694,3107845.8774892,1.499999999046837,47354.6345,-3.7189999999973224,-2.479333334907021
150,4.162,47352.949,47356.483,393644.172460478,393644.266768451,3107844.38685708,3107845.88388948,1.5000000003636895,47354.716,-3.5339999999996508,-2.355999999428532
151,4.223,47352.863,47356.487,393644.009189506,393644.103492768,3107844.39180178,3107845.88883447,1.499999993247174,47354.675,-3.6240000000034343,-2.4160000108788413
153,4.208,47352.804,47356.544,393643.684864235,393643.779150606,3107844.398085,3107845.89511876,1.4999999993984614,47354.674,-3.7400000000052387,-2.4933333343367168
157,4.22133333333333,47353.029,47356.871,393643.041715238,393643.135937861,3107844.40251138,3107845.89954915,1.4999999955907872,47354.95,-3.841999999996915,-2.5613333408602523
163,4.266,47353.389,47357.023,393642.073243532,393642.167295651,3107844.41565876,3107845.91270726,1.5000000041412442,47355.206000000006,-3.6339999999981956,-2.422666659976894
173,4.359,47353.445,47357.271,393640.34868366,393640.450516061,3107844.51628106,3107846.01282046,1.5000000045083395,47355.358,-3.8260000000009313,-2.5506666590011067
174,4.312,47353.411,47357.281,393640.163006419,393640.264854849,3107844.53095816,3107846.02749647,1.5000000056414056,47355.346000000005,-3.8700000000026193,-2.579999990298529
186,4.239,47353.821,47357.635,393637.633678171,393637.71480595,3107844.7011531,3107846.19895759,1.500000002180098,47355.728,-3.8139999999984866,-2.542666662970149
192,4.183,47354.248,47357.998,393636.109404563,393636.161396971,3107844.75983065,3107846.25892931,1.5000000009265242,47356.123,-3.75,-2.499999998455793
196,4.125,47354.612,47358.203,393634.978069814,393635.014701115,3107844.79147543,3107846.29102808,1.5000000006909537,47356.4075,-3.5910000000003492,-2.3939999988974705
197,4.094,47354.479,47358.383,393634.680358877,393634.714442855,3107844.79902006,3107846.29863277,1.499999999155887,47356.431,-3.90400000000227,-2.60266666813281
204,3.995,47354.959,47358.884,393632.433254466,393632.471979491,3107844.85433916,3107846.3538392,1.499999999139207,47356.9215,-3.9249999999956344,-2.6166666681653616
205,3.989,47355.031,47358.977,393632.090419765,393632.133041951,3107844.86319825,3107846.36259258,1.5000000022560236,47357.004,-3.9459999999962747,-2.630666662707619
206,3.958,47355.155,47359.055,393631.742632164,393631.789969651,3107844.87242822,3107846.37168109,1.5000000017088198,47357.104999999996,-3.900000000001455,-2.5999999970390157
207,3.943,47355.254,47359.103,393631.392232704,393631.440846007,3107844.88199628,3107846.38120832,1.4999999981383227,47357.1785,-3.849000000001979,-2.5660000031860286
208,3.952,47355.29,47359.191,393631.038357334,393631.086992785,3107844.89196586,3107846.39117718,1.4999999965580535,47357.2405,-3.900999999998021,-2.6006666726329177
210,3.915,47355.574,47359.265,393630.319109661,393630.368158537,3107844.91329691,3107846.41249476,1.4999999952323264,47357.4195,-3.690999999998894,-2.460666674487033
211,3.906,47355.443,47359.393,393629.954261716,393630.0037262,3107844.92471268,3107846.42389688,1.50000000031136,47357.418,-3.9499999999970896,-2.633333332784783
212,3.86,47355.522,47359.331,393629.586314728,393629.636331021,3107844.93665913,3107846.43582503,1.5000000084813605,47357.4265,-3.809000000001106,-2.5393333189760696
214,3.838,47355.858,47359.444,393628.842302323,393628.893930846,3107844.96221319,3107846.46132443,1.5000000050237643,47357.651,-3.5860000000029686,-2.390666658661882
216,3.817,47355.857,47359.77,393628.089739044,393628.143454951,3107844.99003901,3107846.48907691,1.50000000810792,47357.813500000004,-3.9129999999931897,-2.608666652561553
217,3.801,47356.034,47359.749,393627.71109438,393627.766058317,3107845.00480386,3107846.50379651,1.499999999545563,47357.8915,-3.7150000000037835,-2.476666667419515
220,3.764,47356.166,47359.876,393626.569951851,393626.629669721,3107845.05234078,3107846.55115156,1.4999999929826802,47358.02099999999,-3.709999999999127,-2.473333344903532
224,3.795,47356.267,47360.089,393625.048470234,393625.120802061,3107845.12220319,3107846.62045821,1.4999999993924447,47358.178,-3.8220000000001164,-2.5480000010321118
225,3.77,47356.447,47360.182,393624.671746451,393624.746265465,3107845.14048171,3107846.63862954,1.500000001227933,47358.3145,-3.735000000000582,-2.4899999979620193
226,3.786,47356.463,47360.279,393624.297184005,393624.373675593,3107845.15898033,3107846.65702874,1.5000000004007028,47358.371,-3.815999999998894,-2.543999999319671
227,3.755,47356.475,47360.173,393623.92537409,393624.003229215,3107845.17763248,3107846.67561064,1.499999996266763,47358.324,-3.698000000003958,-2.4653333394717545
230,3.78,47356.615,47360.292,393622.829702695,393622.90930866,3107845.23400694,3107846.73189308,1.4999999992556323,47358.4535,-3.677000000003318,-2.4513333345520074
233,3.832,47356.727,47360.369,393621.771593403,393621.849568868,3107845.29007053,3107846.78804244,1.5000000054814777,47358.547999999995,-3.6419999999998254,-2.4279999911271983
241,3.9,47356.753,47360.62,393619.187754844,393619.279555011,3107845.43481972,3107846.93200799,1.4999999951221958,47358.686499999996,-3.867000000005646,-2.5780000083870833
242,3.884,47356.799,47360.733,393618.895153918,393618.989319599,3107845.45246151,3107846.94950287,1.5000000030183183,47358.766,-3.934000000001106,-2.622666661390042
245,3.967,47356.862,47360.677,393618.064089746,393618.165444472,3107845.50518265,3107847.00175447,1.499999997862867,47358.7695,-3.8150000000023283,-2.543333336958513
248,3.97566666666667,47356.76,47360.65,393617.306746613,393617.415520554,3107845.55797099,3107847.05402187,1.5000000017551487,47358.705,-3.889999999999418,-2.593333330298488
256,4.089,47356.923,47360.917,393615.602018961,393615.861933835,3107845.70912084,3107847.18643065,1.5000000054877056,47358.92,-3.9939999999987776,-2.6626666569245647
258,4.177,47357.148,47360.751,393615.254366865,393615.568643855,3107845.75014189,3107847.21684908,1.5000000025825224,47358.9495,-3.602999999995518,-2.401999995861533
263,4.198,47357.16,47360.965,393614.55833415,393614.950408015,3107845.84884294,3107847.29669587,1.5000000075582152,47359.0625,-3.804999999993015,-2.5366666538802285
264,4.229,47357.292,47360.919,393614.445166844,393614.847346929,3107845.86805891,3107847.31313717,1.4999999992432367,47359.105500000005,-3.6270000000004075,-2.418000001220174
265,4.217,47357.359,47361.119,393614.341338086,393614.749486417,3107845.88671565,3107847.33011959,1.4999999977584901,47359.239,-3.7600000000020373,-2.506666670413837
275,4.25033333333333,47357.479,47361.347,393613.657535521,393614.092021784,3107846.06860211,3107847.50429765,1.4999999989137527,47359.413,-3.868000000002212,-2.5786666685355213
291,4.13,47358.369,47362.253,393613.220307787,393613.645886035,3107846.35214848,3107847.79050976,1.5000000057814178,47360.311,-3.8839999999981956,-2.5893333233521187
293,4.109,47358.466,47362.435,393613.160682633,393613.582653017,3107846.38722714,3107847.82665098,1.499999998743209,47360.4505,-3.9689999999973224,-2.646000002215194
294,4.088,47358.581,47362.5,393613.127312936,393613.547253812,3107846.40473541,3107847.84475265,1.4999999966193125,47360.5405,-3.919000000001688,-2.612666672556198
302,3.983,47359.003,47362.986,393612.744537713,393613.13582704,3107846.54315121,3107847.99121635,1.499999995528327,47360.9945,-3.9830000000001746,-2.6553333412493045
303,3.974,47359.0,47363.012,393612.680237436,393613.063951182,3107846.55994328,3107848.01003423,1.5000000006010112,47361.006,-4.012000000002445,-2.6746666655966265
304,3.937,47359.241,47363.102,393612.609493075,393612.989185361,3107846.57721916,3107848.02836828,1.5000000001756726,47361.1715,-3.860999999997148,-2.5739999996966443
308,3.875,47359.371,47363.105,393612.291186712,393612.627588917,3107846.64311799,3107848.10490921,1.5000000049158932,47361.238,-3.7340000000040163,-2.489333325177813
309,3.927,47359.389,47363.243,393612.199232425,393612.524259563,3107846.65963735,3107848.12399979,1.4999999984118852,47361.316000000006,-3.8539999999993597,-2.5693333360531705
311,3.854,47359.437,47363.234,393612.007405184,393612.294425882,3107846.69128668,3107848.16357033,1.5000000092349357,47361.3355,-3.7969999999986612,-2.5313333177479738
330,3.749,47360.322,47363.923,393609.105650096,393609.246163531,3107847.01940956,3107848.51281372,1.5000000032910321,47362.1225,-3.6010000000023865,-2.400666661401144
334,3.823,47360.258,47364.173,393608.301349114,393608.438107484,3107847.09007767,3107848.58383038,1.5000000035242225,47362.215500000006,-3.915000000000873,-2.609999993868435
337,3.74,47360.473,47364.123,393607.672214694,393607.80639819,3107847.14257859,3107848.6365648,1.5000000019450708,47362.297999999995,-3.650000000001455,-2.4333333301789666
347,3.807,47360.749,47364.418,393605.482562083,393605.612065641,3107847.31764602,3107848.81204518,1.5000000066618442,47362.5835,-3.668999999994412,-2.4459999891330275
351,3.80133333333333,47360.8,47364.622,393604.594910079,393604.722978565,3107847.39081453,3107848.88533735,1.4999999986356942,47362.711,-3.8220000000001164,-2.548000002317578
366,3.869,47361.139,47364.924,393601.39292679,393601.49951117,3107847.65487295,3107849.15108141,1.4999999948862925,47363.0315,-3.7849999999962165,-2.523333341933203
372,3.921,47361.396,47365.094,393600.243611494,393600.257202078,3107847.71615463,3107849.21609306,1.4999999995192226,47363.244999999995,-3.697999999996682,-2.465333334121306
380,3.9525,47361.68,47365.469,393598.765059938,393598.726037166,3107847.74064975,3107849.24014207,1.4999999983896257,47363.5745,-3.7889999999970314,-2.5260000027098912
388,4.004,47362.093,47365.678,393597.337805039,393597.327314928,3107847.70817314,3107849.20813646,1.5000000011185934,47363.885500000004,-3.584999999999127,-2.389999998217126
429,3.847,47363.483,47367.186,393590.756214797,393590.784180421,3107848.07660229,3107849.57634158,1.5000000049135427,47365.3345,-3.7030000000013388,-2.46866665858096
456,3.89,47364.466,47368.109,393586.292553,393586.298239895,3107848.08617461,3107849.58616383,1.500000000238367,47366.2875,-3.642999999996391,-2.428666666278318
514,3.81316666666667,47367.163,47370.755,393575.379314996,393575.452370197,3107848.26745253,3107849.76567245,1.4999999968816855,47368.959,-3.591999999996915,-2.3946666716428258
516,3.76936111111111,47367.226,47370.773,393574.979969526,393575.071272658,3107848.31403832,3107849.81125699,1.500000002428486,47368.999500000005,-3.5469999999986612,-2.3646666628374007
518,3.81027777777778,47367.322,47370.921,393574.581191096,393574.688609161,3107848.36263502,3107849.85878386,1.4999999974335982,47369.1215,-3.599000000001979,-2.3993333374397547
519,3.82035185185185,47367.382,47370.943,393574.382433368,393574.496272651,3107848.38694577,3107849.88261974,1.50000000215086,47369.1625,-3.5610000000015134,-2.3739999965969147
548,4.06166666666667,47367.911,47371.578,393568.825584688,393568.603485554,3107848.35240014,3107849.83586634,1.4999999973528186,47369.7445,-3.6670000000012806,-2.444666670981838
557,4.16916666666667,47368.099,47371.721,393567.008582496,393566.833444204,3107848.1415433,3107849.63128374,1.5000000001228468,47369.91,-3.621999999995751,-2.414666666466078
559,4.1635,47368.133,47371.946,393566.586236435,393566.458141504,3107848.1029405,3107849.59746105,1.4999999953690943,47370.0395,-3.813000000001921,-2.542000007849122
564,4.2265,47368.281,47371.906,393565.506856578,393565.544502002,3107848.04267573,3107849.54220326,1.4999999973380467,47370.0935,-3.625,-2.4166666709553692
571,4.26,47368.355,47372.19,393564.091260916,393564.177295371,3107848.05918173,3107849.55671239,1.5000000018244928,47370.27250000001,-3.834999999999127,-2.556666663556338
602,3.718,47370.115,47374.037,393558.10690977,393558.112918902,3107848.26770451,3107849.76769247,1.499999996465952,47372.076,-3.9219999999986612,-2.6146666728260124
604,3.681,47370.291,47374.008,393557.72722209,393557.732959567,3107848.25587717,3107849.7558662,1.5000000033378724,47372.1495,-3.717000000004191,-2.477999994488629
606,3.659,47370.422,47374.317,393557.347556143,393557.354401592,3107848.25017821,3107849.75016259,1.4999999999963587,47372.3695,-3.8950000000040745,-2.5966666666756866
607,3.613,47370.499,47374.305,393557.157618697,393557.165676253,3107848.25040121,3107849.75037957,1.5000000013476464,47372.402,-3.805999999996857,-2.537333331051619
609,3.582,47370.462,47374.321,393556.777684869,393556.788999377,3107848.25827561,3107849.75823293,1.499999993584512,47372.3915,-3.8590000000040163,-2.572666677672619
611,3.576,47370.691,47374.405,393556.397404472,393556.413360408,3107848.27727968,3107849.77719481,1.4999999963361619,47372.547999999995,-3.713999999999942,-2.4760000060477365
613,3.567,47370.639,47374.649,393556.016232092,393556.038972741,3107848.30817469,3107849.8080023,1.4999999988082509,47372.644,-4.009999999994761,-2.6733333354538025
614,3.552,47370.921,47374.739,393555.825757911,393555.851693152,3107848.32806485,3107849.82784062,1.4999999991212722,47372.83,-3.8179999999993015,-2.545333334823971
615,3.539,47370.734,47374.73,393555.634669831,393555.664985357,3107848.35080635,3107849.85049998,1.5000000052563227,47372.732,-3.996000000006461,-2.6639999906690783
616,3.499,47370.709,47374.72,393555.443322602,393555.478449044,3107848.37623191,3107849.87582056,1.4999999950982048,47372.7145,-4.010999999998603,-2.6740000087373357
617,3.493,47370.958,47374.663,393555.250492037,393555.293262328,3107848.40415949,3107849.9035496,1.4999999998283116,47372.8105,-3.7050000000017462,-2.470000000283878
618,3.478,47370.982,47374.838,393555.047423261,393555.118133664,3107848.43470488,3107849.9330373,1.500000000538372,47372.91,-3.855999999999767,-2.5706666657438615
619,3.462,47370.978,47374.743,393554.845463605,393554.941669093,3107848.46730894,3107849.9642206,1.500000004887907,47372.8605,-3.764999999999418,-2.5099999918205143
620,3.432,47370.928,47374.99,393554.646799045,393554.761635979,3107848.50138791,3107849.99698561,1.500000000676051,47372.959,-4.061999999998079,-2.707999998778222
621,3.441,47371.21,47374.983,393554.446747177,393554.582670207,3107848.53684345,3107850.0306724,1.5000000006343972,47373.0965,-3.7730000000010477,-2.515333332270218
623,3.416,47371.227,47374.989,393554.049722639,393554.220515286,3107848.60960458,3107850.09984948,1.4999999970879525,47373.108,-3.7620000000024447,-2.5080000048705733
624,3.395,47371.211,47375.045,393553.85397474,393554.036010686,3107848.64583067,3107850.134744,1.4999999968764481,47373.128,-3.833999999995285,-2.556000005319389
625,3.404,47371.352,47375.148,393553.657647789,393553.851584188,3107848.68163288,3107850.16904294,1.5000000041505461,47373.25,-3.7960000000020955,-2.530666659665631
627,3.388,47371.419,47375.211,393553.267715727,393553.478335604,3107848.74971769,3107850.23485717,1.500000002414253,47373.315,-3.7920000000012806,-2.5279999959320327
634,3.447,47371.915,47375.579,393551.927123771,393552.126181559,3107848.91482833,3107850.40156166,1.4999999995762876,47373.747,-3.6639999999970314,-2.4426666673546795
639,3.472,47372.038,47376.011,393550.989704401,393551.115331997,3107848.93546408,3107850.43019406,1.5000000018903912,47374.0245,-3.9729999999981374,-2.6486666633274143
640,3.484,47372.151,47375.901,393550.802350808,393550.910269323,3107848.92944345,3107850.42555628,1.5000000019947402,47374.026,-3.75,-2.499999996675433
642,3.546,47372.326,47375.967,393550.43411081,393550.490834207,3107848.90757309,3107850.40650019,1.4999999983894152,47374.1465,-3.6409999999959837,-2.42733333593694
643,3.53,47372.189,47376.254,393550.253758225,393550.275922539,3107848.89221957,3107850.39205581,1.5000000011745205,47374.2215,-4.065000000002328,-2.709999997879585
644,3.524,47372.41,47376.144,393550.07939854,393550.054068821,3107848.87443141,3107850.37421753,1.5000000000446427,47374.277,-3.7339999999967404,-2.4893333332570733
646,3.561,47372.524,47376.207,393549.72329633,393549.614923096,3107848.83264558,3107850.32872554,1.500000001426586,47374.3655,-3.68300000000454,-2.4553333310011975
649,3.598,47372.488,47376.441,393549.170464862,393548.968017992,3107848.75537486,3107850.2416505,1.5000000042675001,47374.4645,-3.9530000000013388,-2.635333325836702
650,3.672,47372.76,47376.58,393548.981282981,393548.755531021,3107848.72623913,3107850.20915385,1.5000000049410231,47374.67,-3.819999999999709,-2.5466666582777133
651,3.629,47372.754,47376.624,393548.789711601,393548.544595795,3107848.69573661,3107850.17557384,1.499999995156765,47374.689,-3.8700000000026193,-2.58000000833211
656,3.687,47372.739,47376.728,393547.797578715,393547.512765915,3107848.5323253,3107850.00503765,1.4999999990394177,47374.7335,-3.989000000001397,-2.65933333503727
658,3.703,47372.833,47376.666,393547.38600069,393547.110160739,3107848.46806687,3107849.94248619,1.5000000032555356,47374.7495,-3.8329999999987194,-2.555333327786494
660,3.733,47372.955,47376.941,393546.965847917,393546.714061972,3107848.40860824,3107849.8873252,1.5000000030175042,47374.948000000004,-3.985999999997148,-2.6573333279857554
667,3.83383333333333,47373.139,47377.094,393545.424080503,393545.389159566,3107848.2762,3107849.77579345,1.4999999954639227,47375.116500000004,-3.9549999999944703,-2.636666674636396
695,4.01416666666667,47373.535,47377.534,393539.813905114,393539.760704136,3107848.5021702,3107850.00122645,1.4999999947661424,47375.5345,-3.9989999999961583,-2.6660000092997485
720,3.727,47375.086,47378.982,393535.162236932,393535.110985594,3107848.29878133,3107849.79790551,1.5000000018315793,47377.034,-3.8960000000006403,-2.5973333301622787
725,3.65,47375.519,47379.402,393534.251643734,393534.205157801,3107848.26551524,3107849.76479476,1.5000000070284412,47377.4605,-3.88300000000163,-2.5886666545382258
726,3.619,47375.609,47379.551,393534.069282698,393534.023700913,3107848.25837112,3107849.75767839,1.4999999964937756,47377.58,-3.9420000000027358,-2.628000006144729
729,3.592,47375.783,47379.761,393533.520684704,393533.47836129,3107848.2353344,3107849.73473719,1.4999999992089743,47377.772,-3.977999999995518,-2.6520000013955456
733,3.515,47376.01,47379.834,393532.784931656,393532.747016596,3107848.20179795,3107849.70131869,1.5000000004931047,47377.922000000006,-3.824000000000524,-2.5493333324956238
737,3.456,47376.27,47380.071,393532.042297576,393532.009044673,3107848.17053283,3107849.6701642,1.5000000004334442,47378.1705,-3.801000000006752,-2.5339999992722695
