sample_index,axis,sensor_a,sensor_b,x_a,x_b,y_a,y_b,baseline_distance,mean_field,diff_field,gradient_field
17,2.61053183630889,47328.35,47325.246,388670.043528573,388669.999836094,3107992.48008422,3107990.9807207,1.4999999989938853,47326.797999999995,3.1039999999993597,2.0693333347208975
18,2.60784618303645,47328.35,47325.097,388670.294121134,388670.252647489,3107992.48191845,3107990.98249191,1.5000000040148829,47326.7235,3.252999999996973,2.1686666608600205
19,2.60507771106377,47328.386,47325.125,388670.542619388,388670.503166176,3107992.48360563,3107990.98412457,1.5000000018232151,47326.7555,3.260999999998603,2.1739999973566224
20,2.60222540510669,47328.271,47325.171,388670.789180787,388670.751549647,3107992.48506395,3107990.98553606,1.4999999987629793,47326.721000000005,3.099999999998545,2.0666666683700363
21,2.59928854211378,47328.228,47325.134,388671.033988732,388670.997981363,3107992.48621107,3107990.9866433,1.5000000090817578,47326.681,3.0940000000045984,2.062666654181306
22,2.59626668204754,47328.207,47325.168,388671.277250502,388671.242668582,3107992.48696466,3107990.98736335,1.4999999995008957,47326.6875,3.0390000000043074,2.026000000676995
23,2.59315966119344,47328.23,47325.071,388671.519194754,388671.48584001,3107992.48724306,3107990.98761395,1.5000000022672964,47326.6505,3.1589999999996508,2.1059999968164833
24,2.58996758638137,47328.282,47325.264,388671.760068882,388671.727743009,3107992.48696582,3107990.98731419,1.499999991552011,47326.773,3.017999999996391,2.0120000113291634
25,2.58669084215924,47328.287,47325.249,388671.996173307,388671.972603352,3107992.48612713,3107990.98631233,1.4999999928120233,47326.768,3.0379999999931897,2.025333343034159
26,2.58333008560116,47328.193,47325.18,388672.231067549,388672.217412823,3107992.48456035,3107990.9846225,1.5000000018519877,47326.686499999996,3.0129999999990105,2.0086666641859896
27,2.57988624901454,47328.309,47325.157,388672.465047006,388672.462445762,3107992.48218085,3107990.98218311,1.4999999956375267,47326.733,3.1520000000018626,2.1013333394459153
28,2.57636053235781,47328.271,47325.18,388672.699716444,388672.706678661,3107992.478914,3107990.97893016,1.4999999977318332,47326.7255,3.0910000000003492,2.0606666697828566
29,2.57275439224137,47328.232,47325.212,388672.935368485,388672.950404609,3107992.47470909,3107990.97478446,1.4999999934950052,47326.722,3.0200000000040745,2.0133333420671984
30,2.56906952623831,47328.177,47325.05,388673.172893152,388673.193316615,3107992.46952659,3107990.96966563,1.500000005783505,47326.61350000001,3.1270000000004075,2.0846666586291516
31,2.5653078573614,47328.275,47325.194,388673.411229706,388673.437048675,3107992.46330459,3107990.96352681,1.500000002761883,47326.734500000006,3.080999999998312,2.053999996216936
32,2.56147151813504,47328.174,47325.174,388673.651403587,388673.681131842,3107992.45600995,3107990.95630457,1.4999999984776438,47326.674,3.0,2.0000000020298083
33,2.55756283835902,47328.23,47325.035,388673.893680746,388673.925833115,3107992.44760682,3107990.94795145,1.5000000013350767,47326.63250000001,3.194999999999709,2.129999998103997
34,2.55358433595597,47328.186,47325.206,388674.138312315,388674.171404291,3107992.43806425,3107990.93842932,1.5000000006502596,47326.695999999996,2.9800000000032014,1.9866666658075682
35,2.54953871506225,47328.301,47325.288,388674.385531645,388674.418078851,3107992.42735663,3107990.92770978,1.4999999983755228,47326.7945,3.0129999999990105,2.0086666688413626
36,2.54542886176803,47328.332,47325.11,388674.63555148,388674.666069147,3107992.41546408,3107990.91577455,1.50000000491263,47326.721000000005,3.2220000000015716,2.1479999929661613
37,2.54125783660252,47328.364,47325.255,388674.888561401,388674.915563819,3107992.40237277,3107990.90261584,1.4999999931507149,47326.8095,3.1090000000040163,2.0726666761335344
38,2.5370288614078,47328.261,47325.275,388675.144725487,388675.166725595,3107992.38807525,3107990.88823659,1.500000003600131,47326.768,2.985999999997148,1.9906666618869913
39,2.53274530642104,47328.38,47325.322,388675.404180305,388675.41968937,3107992.37257054,3107990.87265072,1.4999999988210189,47326.850999999995,3.0579999999972642,2.038666668267209
40,2.52841066490679,47328.463,47325.379,388675.667033125,388675.674560751,3107992.3558644,3107990.85588329,1.4999999984875776,47326.921,3.084000000002561,2.056000002074734
41,2.52402853654688,47328.415,47325.359,388675.933360584,388675.931414869,3107992.3379693,3107990.83797057,1.4999999916122293,47326.887,3.0560000000041327,2.037333344728545
42,2.5196026152817,47328.611,47325.445,388676.204393757,388676.18910953,3107992.31889333,3107990.8189712,1.5000000014761927,47327.028,3.165999999997439,2.110666664587792
43,2.51513667203357,47328.649,47325.276,388676.477921902,388676.449880457,3107992.29867206,3107990.79893419,1.500000000398284,47326.962499999994,3.3729999999995925,2.248666666069323
44,2.51063453623477,47328.602,47325.32,388676.754961347,388676.712672161,3107992.27733548,3107990.77793172,1.5000000034214886,47326.960999999996,3.2819999999992433,2.187999995008684
45,2.50610008928027,47328.652,47325.489,388677.037015494,388676.975878485,3107992.2548601,3107990.75610653,1.499999999172773,47327.0705,3.1630000000004657,2.1086666678298744
46,2.50153725909333,47328.572,47325.325,388677.319776534,388677.243642182,3107992.23145347,3107990.73338686,1.5000000022435112,47326.9485,3.247000000003027,2.1646666634310487
47,2.49695001022914,47328.688,47325.529,388677.605647073,388677.513335318,3107992.20709835,3107990.70994153,1.5000000010557848,47327.1085,3.1589999999996508,2.1059999985174453
48,2.49234233619932,47328.506,47325.416,388677.891789242,388677.787512911,3107992.18205143,3107990.68568034,1.4999999973425149,47326.960999999996,3.0900000000037835,2.060000003652135
49,2.48771824233062,47328.624,47325.549,388678.180428392,388678.063612635,3107992.15627037,3107990.66082593,1.4999999978884062,47327.086500000005,3.0750000000043656,2.0500000028887553
50,2.48308172112166,47328.568,47325.534,388678.4700938,388678.34271815,3107992.12995424,3107990.63537221,1.5000000001937108,47327.051,3.0339999999996508,2.0226666664052257
51,2.47843673999425,47328.614,47325.618,388678.759924678,388678.625257675,3107992.10328462,3107990.60934192,1.4999999978521952,47327.116,2.995999999999185,1.9973333361927115
52,2.47378722877503,47328.801,47325.731,388679.05114505,388678.909534197,3107992.07625568,3107990.58295518,1.5000000055202098,47327.266,3.069999999999709,2.046666659134453
53,2.46913706791107,47328.598,47325.731,388679.342692024,388679.196102715,3107992.04906102,3107990.55624101,1.5000000026478797,47327.1645,2.86699999999837,1.9113333299582596
54,2.46449007876402,47328.714,47325.564,388679.634299118,388679.484692783,3107992.02182503,3107990.52930436,1.5000000018944444,47327.138999999996,3.150000000001455,2.099999997348748
55,2.45985002031787,47328.856,47325.707,388679.925687736,388679.775023173,3107991.99467076,3107990.50225655,1.4999999949096774,47327.2815,3.1489999999976135,2.0993333404559316
56,2.45522058081589,47328.935,47325.564,388680.2167132,388680.06666219,3107991.96770463,3107990.4752286,1.5000000016929067,47327.2495,3.370999999999185,2.24733333079644
57,2.45060536488972,47328.825,47325.634,388680.506959427,388680.359439453,3107991.94105708,3107990.44832875,1.5000000030331309,47327.2295,3.190999999998894,2.1273333290309426
58,2.44600788108805,47328.76,47325.53,388680.796110311,388680.653081014,3107991.91484422,3107990.42167892,1.4999999978684682,47327.145000000004,3.2300000000032014,2.1533333363954
59,2.44143153001497,47328.907,47325.485,388681.083870727,388680.947294796,3107991.88917494,3107990.39540554,1.5000000020531241,47327.195999999996,3.4219999999986612,2.281333330209867
60,2.43687959216457,47328.878,47325.674,388681.36994961,388681.241793854,3107991.86415193,3107990.36963659,1.4999999996069724,47327.276,3.2039999999979045,2.1360000005582744
61,2.43235522120823,47328.758,47325.551,388681.654063342,388681.536299105,3107991.83987067,3107990.34450062,1.5000000006156906,47327.154500000004,3.2070000000021537,2.1379999991238714
62,2.42786143194894,47328.863,47325.595,388681.937038212,388681.829442722,3107991.81634017,3107990.32020407,1.5000000064285863,47327.229,3.267999999996391,2.178666657327096
63,2.42340108506328,47328.778,47325.631,388682.216652272,388682.122931795,3107991.79379079,3107990.2967215,1.499999995528771,47327.2045,3.146999999997206,2.098000006251896
64,2.41897687790492,47328.747,47325.514,388682.502193442,388682.406995334,3107991.77172202,3107990.27474596,1.5000000016531014,47327.1305,3.2330000000001746,2.155333330958127
65,2.414591334605,47328.656,47325.676,388682.785429746,388682.689418703,3107991.75075694,3107990.2538328,1.5000000004559262,47327.166,2.9800000000032014,1.9866666660649521
66,2.41024680206265,47328.659,47325.538,388683.065965569,388682.970191497,3107991.73098974,3107990.23405042,1.500000000326172,47327.0985,3.120999999999185,2.080666666213687
67,2.40594544895237,47328.676,47325.627,388683.343659883,388683.249092913,3107991.71249026,3107990.2154742,1.4999999987376997,47327.1515,3.0489999999990687,2.032666668376603
68,2.4016892653164,47328.711,47325.657,388683.618114032,388683.526206954,3107991.69533536,3107990.19815365,1.4999999944408653,47327.184,3.0540000000037253,2.036000007548082
69,2.39748006226872,47328.71,47325.775,388683.889638526,388683.800958027,3107991.67954821,3107990.18217192,1.4999999950687701,47327.2425,2.9349999999976717,1.9566666730976299
70,2.39331947223397,47328.653,47325.615,388684.157480501,388684.073885221,3107991.66520582,3107990.16753703,1.499999991958508,47327.134,3.0380000000004657,2.025333344191445
71,2.38920894380673,47328.805,47325.616,388684.422406008,388684.344061126,3107991.65228634,3107990.15433372,1.4999999907999613,47327.2105,3.1889999999984866,2.126000013038513
72,2.38514973359977,47328.749,47325.759,388684.683982192,388684.611810125,3107991.64082719,3107990.14256447,1.4999999953151735,47327.254,2.9900000000052387,1.9933333395624397
73,2.38114290454331,47328.758,47325.567,388684.941414965,388684.87787053,3107991.63086372,3107990.13221029,1.4999999995168902,47327.162500000006,3.190999999998894,2.127333334017753
74,2.37718932275883,47328.848,47325.583,388685.196139126,388685.140803653,3107991.62231925,3107990.12334027,1.49999999890499,47327.2155,3.264999999999418,2.17666666825526
75,2.37328965864647,47328.713,47325.617,388685.447504265,388685.401306478,3107991.6152025,3107990.11591409,1.4999999905759334,47327.165,3.096000000005006,2.064000012970853
76,2.36944438766812,47328.811,47325.713,388685.695557021,388685.659427446,3107991.60947715,3107990.10991233,1.4999999984927734,47327.262,3.0979999999981374,2.065333335407375
77,2.3656537946698,47328.729,47325.599,388685.940367196,388685.915237851,3107991.60509412,3107990.10530463,1.4999999993305895,47327.164000000004,3.1299999999973807,2.0866666675961447
78,2.36191797449839,47328.795,47325.485,388686.182026392,388686.168830274,3107991.60199176,3107990.1020498,1.5000000069434665,47327.14,3.3099999999976717,2.206666656450504
79,2.35823683866497,47328.752,47325.486,388686.420646422,388686.420316802,3107991.60009622,3107990.10009626,1.4999999961695847,47327.119,3.2660000000032596,2.177333338895567
80,2.35461011551283,47328.695,47325.501,388686.656357562,388686.669827068,3107991.59932194,3107990.09938242,1.4999999969952185,47327.098,3.194000000003143,2.129333337600883
81,2.35103735426921,47328.615,47325.395,388686.890816809,388686.915995988,3107991.59959902,3107990.09981036,1.5000000053299354,47327.005,3.220000000001164,2.146666659039713
82,2.34751792446787,47328.63,47325.437,388687.121257837,388687.161909561,3107991.60078473,3107990.10133568,1.5000000054582012,47327.0335,3.1929999999993015,2.128666658920407
83,2.34405102250356,47328.752,47325.433,388687.351773669,388687.403817798,3107991.60286466,3107990.1037678,1.4999999953873722,47327.0925,3.319000000003143,2.2126666734729006
84,2.34063567200779,47328.741,47325.484,388687.582080327,388687.642366623,3107991.60575616,3107990.10696813,1.4999999986727428,47327.1125,3.257000000005064,2.1713333352579878
85,2.33727072415755,47328.722,47325.378,388687.811755446,388687.8783549,3107991.60934056,3107990.11081979,1.4999999952404262,47327.05,3.3440000000045984,2.229333340410183
86,2.33395486200376,47328.746,47325.373,388688.039414068,388688.113554356,3107991.61342963,3107990.11526301,1.5000000014607175,47327.0595,3.3729999999995925,2.2486666644766173
87,2.33068661242031,47328.583,47325.48,388688.266760699,388688.346653304,3107991.61796691,3107990.12009603,1.500000000210099,47327.0315,3.102999999995518,2.068666666373929
88,2.32746435435202,47328.672,47325.538,388688.492554514,388688.57928736,3107991.62274769,3107990.12525732,1.4999999984520271,47327.104999999996,3.1339999999981956,2.0893333354882846
89,2.32428632730268,47328.745,47325.415,388688.71835985,388688.810285035,3107991.62771378,3107990.13053318,1.4999999959376416,47327.08,3.3300000000017462,2.220000006013455
90,2.32115064037933,47328.685,47325.589,388688.943072017,388689.041138238,3107991.63265222,3107990.13586131,1.5000000036607644,47327.137,3.09599999999773,2.063999994961275
91,2.31805527993388,47328.724,47325.541,388689.167548289,388689.27136785,3107991.63746577,3107990.14106292,1.499999996821715,47327.1325,3.18300000000454,2.1220000044992404
92,2.31499811125149,47328.63,47325.605,388689.392492505,388689.500635981,3107991.64205726,3107990.14596068,1.4999999958505021,47327.1175,3.0249999999941792,2.0166666722415556
93,2.31197688126573,47328.731,47325.754,388689.61699888,388689.730199361,3107991.64621668,3107990.15049423,1.4999999986276218,47327.2425,2.9769999999989523,1.984666668481777
94,2.30898921825474,47328.843,47325.707,388689.842245402,388689.959213511,3107991.64988813,3107990.15445559,1.5000000065845505,47327.275,3.135999999998603,2.0906666574883355
95,2.30603263422175,47328.689,47325.783,388690.067446879,388690.188777648,3107991.65287311,3107990.15778822,1.4999999947708025,47327.236000000004,2.9059999999954016,1.9373333400840669
96,2.30310452554931,47328.825,47325.751,388690.293622094,388690.418165839,3107991.65512032,3107990.16029964,1.5000000032627334,47327.288,3.074000000000524,2.0493333288760636
97,2.30020218875205,47328.88,47325.729,388690.520102731,388690.64831676,3107991.65644978,3107990.16193943,1.5000000076492133,47327.3045,3.150999999998021,2.100666655953049
98,2.29732283256961,47328.979,47325.857,388690.74774613,388690.878619983,3107991.65681702,3107990.16253725,1.4999999985253734,47327.418000000005,3.121999999995751,2.081333335376627
99,2.29446358554491,47328.877,47325.916,388690.975998571,388691.109852127,3107991.65606684,3107990.16205103,1.5000000050695148,47327.3965,2.9610000000029686,1.9739999933304977
100,2.291621507196,47328.817,47325.809,388691.20555517,388691.341516716,3107991.6541638,3107990.16033835,1.5000000057579965,47327.313,3.00800000000163,2.0053333256366184
101,2.2887935942071,47328.905,47325.921,388691.435976022,388691.574228164,3107991.65098277,3107990.15736758,1.499999996888344,47327.413,2.9839999999967404,1.9893333374579076
102,2.28597678156317,47328.769,47325.925,388691.667618989,388691.807779418,3107991.64648281,3107990.15304548,1.500000001272221,47327.347,2.8439999999973224,1.8959999983901277
103,2.28316794821417,47329.021,47325.847,388691.900685231,388692.042097174,3107991.64062256,3107990.14730322,1.4999999963259898,47327.434,3.1739999999990687,2.116000005182183
104,2.28036392409687,47328.853,47325.95,388692.134914722,388692.277547359,3107991.63333044,3107990.14012719,1.500000005207163,47327.4015,2.9030000000057044,1.935333326618739
105,2.27756149706969,47328.96,47325.839,388692.370010997,388692.514511619,3107991.62454415,3107990.13152051,1.5000000064630563,47327.3995,3.120999999999185,2.0806666577011463
106,2.27475742289739,47329.005,47326.03,388692.606474038,388692.752555776,3107991.61429203,3107990.12142227,1.4999999985401402,47327.5175,2.974999999998545,1.9833333352626223
107,2.27194843979474,47328.96,47326.065,388692.844089214,388692.991942411,3107991.60254824,3107990.10985288,1.500000002319134,47327.5125,2.8949999999967986,1.9299999970139132
108,2.26913127853866,47328.859,47325.907,388693.083081498,388693.232478346,3107991.58934435,3107990.09680269,1.5000000084304104,47327.383,2.951999999997497,1.967999988937633
109,2.26630266902288,47328.994,47326.116,388693.323459681,388693.474172266,3107991.57470534,3107990.08229597,1.5000000035576542,47327.555,2.877999999996973,1.9186666621140138
110,2.26345935063012,47329.063,47325.952,388693.565226351,388693.717026681,3107991.55866973,3107990.06637061,1.5000000011862749,47327.5075,3.111000000004424,2.0739999983627264
111,2.26059808412689,47329.068,47326.004,388693.808378941,388693.961038921,3107991.5412893,3107990.04907788,1.4999999972516174,47327.536,3.0639999999984866,2.042666670408344
112,2.25771565819898,47329.021,47326.039,388694.052964772,388694.206148187,3107991.52263435,3107990.03047657,1.4999999997818445,47327.53,2.982000000003609,1.9880000002915346
113,2.25480889676176,47329.137,47326.245,388694.298843187,388694.452475567,3107991.50276867,3107990.01065705,1.4999999982696237,47327.691000000006,2.8919999999998254,1.9280000022239938
114,2.25187466039391,47329.254,47326.167,388694.546079297,388694.69993241,3107991.48178934,3107989.98970046,1.5000000019858282,47327.7105,3.0869999999995343,2.0579999972751333
115,2.24890985084623,47329.172,47326.239,388694.794660423,388694.948506024,3107991.45979685,3107989.9677072,1.4999999976571277,47327.7055,2.9329999999972642,1.9553333363855738
116,2.24591141518899,47329.405,47326.282,388695.044574019,388695.198183861,3107991.43690228,3107989.94478834,1.4999999977866079,47327.8435,3.1229999999995925,2.082000003071917
117,2.24287635327789,47329.409,47326.356,388695.295808728,388695.448954524,3107991.41322648,3107989.92106484,1.499999998204099,47327.8825,3.0529999999998836,2.035333335770094
118,2.23980173202643,47329.337,47326.416,388695.548355327,388695.700808826,3107991.38889911,3107989.89666658,1.4999999975649567,47327.8765,2.9210000000020955,1.9473333364959575
119,2.23668470014695,47329.506,47326.197,388695.80220772,388695.953740721,3107991.36405773,3107989.87173145,1.4999999922237743,47327.851500000004,3.309000000001106,2.206000011436973
120,2.23352248786711,47329.387,47326.361,388696.057363898,388696.207748181,3107991.33884677,3107989.84640429,1.499999996512744,47327.873999999996,3.026000000005297,2.0173333380268366
121,2.23031241411504,47329.507,47326.27,388696.313978093,388696.462682767,3107991.31343151,3107989.82082073,1.5000000064771106,47327.8885,3.2370000000009895,2.1579999906822565
122,2.22705189104217,47329.378,47326.142,388696.571778928,388696.718833084,3107991.28793867,3107989.79516439,1.499999991731039,47327.759999999995,3.235999999997148,2.1573333452240355
123,2.22373842722999,47329.502,47326.264,388696.830910019,388696.976085655,3107991.26253955,3107989.7695814,1.5000000013155654,47327.883,3.2379999999975553,2.158666664771792
124,2.22036963118,47329.535,47326.186,388697.091393506,388697.234462754,3107991.23739478,3107989.74423331,1.4999999947718707,47327.8605,3.349000000001979,2.232666674449766
125,2.21694321515666,47329.457,47326.29,388697.353500076,388697.493753607,3107991.21268883,3107989.71926024,1.5000000023689315,47327.8735,3.1670000000012806,2.1113333299997845
126,2.21345699453597,47329.565,47326.298,388697.617616966,388697.753647415,3107991.18861378,3107989.69479461,1.4999999982736596,47327.931500000006,3.2669999999998254,2.17800000250653
127,2.20990889594728,47329.465,47326.234,388697.882622588,388698.015359604,3107991.16522181,3107989.67110639,1.5000000009159735,47327.8495,3.230999999999767,2.153999998684507
128,2.20629696075203,47329.584,47326.364,388698.148934947,388698.278584051,3107991.14270624,3107989.6483197,1.5000000072952173,47327.974,3.220000000001164,2.1466666562271763
129,2.20261935045448,47329.556,47326.296,388698.416619141,388698.543386043,3107991.12122289,3107989.62658911,1.499999994447032,47327.926,3.2599999999947613,2.1733333413754745
130,2.19887435145112,47329.388,47326.441,388698.686004921,388698.809584954,3107991.10094411,3107989.60604345,1.5000000027329599,47327.9145,2.9470000000001164,1.9646666630871743
131,2.19506038043627,47329.484,47326.238,388698.956644999,388699.077795943,3107991.08197093,3107989.58687146,1.499999992164043,47327.861,3.245999999999185,2.1640000113041307
132,2.19117598437061,47329.354,47326.502,388699.229118302,388699.347626477,3107991.06448211,3107989.56917084,1.4999999939137705,47327.928,2.8519999999989523,1.9013333410472688
133,2.18721984676666,47329.488,47326.268,388699.503086534,388699.61961932,3107991.04857342,3107989.5531069,1.5000000009622791,47327.878,3.220000000001164,2.1466666652903146
134,2.1831907814141,47329.398,47326.457,388699.779055634,388699.893490381,3107991.03439855,3107989.53877003,1.4999999941009798,47327.927500000005,2.940999999998894,1.9606666743766041
135,2.17908772568115,47329.468,47326.308,388700.056795024,388700.169708536,3107991.0220436,3107989.52629946,1.499999998196391,47327.888,3.1600000000034925,2.1066666692020637
136,2.17490973686187,47329.445,47326.36,388700.33673568,388700.448096352,3107991.01163474,3107989.51577418,1.5000000046092634,47327.9025,3.084999999999127,2.056666660346272
137,2.17065598602184,47329.643,47326.365,388700.618752439,388700.729046336,3107991.00324471,3107989.50730512,1.500000000254902,47328.004,3.2779999999984284,2.1853333329609215
138,2.16632575575264,47329.671,47326.39,388700.903198334,388701.01248489,3107990.99697019,3107989.50095667,1.500000001401257,47328.0305,3.2810000000026776,2.187333331291774
139,2.16191845152292,47329.638,47326.49,388701.19009903,388701.298675911,3107990.99287134,3107989.49680615,1.499999997334295,47328.064,3.1480000000010477,2.0986666703969825
140,2.15743360479091,47329.777,47326.523,388701.479579254,388701.587792163,3107990.99100323,3107989.49491166,1.5000000067401704,47328.15,3.254000000000815,2.1693333235860925
141,2.15287086793507,47329.974,47326.557,388701.77186328,388701.879912349,3107990.99141538,3107989.49531198,1.4999999948340943,47328.2655,3.4170000000012806,2.2780000078461424
142,2.14823001549063,47330.124,47326.711,388702.067055165,388702.175238214,3107990.99413582,3107989.4980421,1.4999999967719042,47328.4175,3.4130000000004657,2.2753333382303063
143,2.14351094362199,47330.05,47326.852,388702.365307806,388702.473922627,3107990.99918329,3107989.50312085,1.5000000015700834,47328.451,3.198000000003958,2.1319999977710267
144,2.13871366121251,47330.155,47326.776,388702.666798075,388702.776091446,3107991.00656558,3107989.51055256,1.4999999991475692,47328.4655,3.379000000000815,2.2526666679473717
145,2.13383827900893,47330.475,47327.025,388702.972655812,388703.080911377,3107991.01634763,3107989.52025915,1.5000000025577265,47328.75,3.4499999999970896,2.2999999960762123
146,2.12888500707783,47330.695,47327.09,388703.283457676,388703.388092782,3107991.02853904,3107989.53219299,1.5000000021944178,47328.8925,3.6050000000032014,2.4033333298195227
147,2.12385414785072,47330.712,47327.149,388703.599339454,388703.697773896,3107991.0430991,3107989.54633236,1.500000004435039,47328.9305,3.563000000001921,2.375333326311483
148,2.11874608849404,47330.853,47327.183,388703.921289027,388704.009224255,3107991.06001963,3107989.56259938,1.5000000031146248,47329.018,3.6700000000055297,2.446666661590054
149,2.11356130076596,47331.298,47327.358,388704.247929411,388704.324057932,3107991.07912634,3107989.58105944,1.4999999960277834,47329.328,3.9400000000023283,2.6266666736240114
150,2.10830034226776,47331.339,47327.258,388704.581342602,388704.64040591,3107991.1004189,3107989.60158217,1.5000000059907157,47329.298500000004,4.080999999998312,2.7206666557997146
151,2.10296385353415,47331.763,47327.458,388704.919190411,388704.960791408,3107991.12366823,3107989.62424522,1.5000000022319415,47329.610499999995,4.305000000000291,2.8699999957297457
152,2.09755254798683,47331.781,47327.452,388705.264468101,388705.282372394,3107991.1488226,3107989.64892946,1.4999999984230177,47329.616500000004,4.3290000000051805,2.8860000030375677
153,2.09206720949735,47331.952,47327.613,388705.615913203,388705.606528949,3107991.17564928,3107989.67567864,1.4999999950841765,47329.7825,4.338999999999942,2.8926666761465203
154,2.0865086893523,47332.093,47327.519,388705.971249677,388705.935615311,3107991.20400601,3107989.70442934,1.499999999200017,47329.806,4.574000000000524,3.049333334959959
155,2.08087789907395,47332.33,47327.785,388706.334862799,388706.265281306,3107991.23361942,3107989.73523415,1.5000000001669034,47330.0575,4.544999999998254,3.029999999661691
156,2.07517579828186,47332.301,47327.796,388706.704667123,388706.597600849,3107991.26426113,3107989.76808707,1.50000000142238,47330.048500000004,4.504999999997381,3.0033333304836662
157,2.06940338688557,47332.272,47327.755,388707.080594259,388706.932580798,3107991.29567626,3107989.80299679,1.4999999946896412,47330.0135,4.516999999999825,3.0113333439940573
158,2.06356169764811,47332.231,47327.778,388707.465823262,388707.266927444,3107991.32716335,3107989.84040835,1.499999992105931,47330.004499999995,4.453000000001339,2.9686666822907988
159,2.05765178946366,47332.108,47327.687,388707.854531728,388707.606292547,3107991.35904794,3107989.87973144,1.4999999994013482,47329.8975,4.4210000000020955,2.9473333345110144
160,2.05167475086322,47332.264,47327.863,388708.252289916,388707.944876658,3107991.39009284,3107989.92193172,1.4999999952372978,47330.063500000004,4.401000000005297,2.934000009319377
161,2.04563170009655,47332.146,47327.989,388708.653461939,388708.288025736,3107991.42091757,3107989.96611298,1.5000000044939266,47330.067500000005,4.156999999999243,2.77133332503005
162,2.03952377966708,47331.972,47327.792,388709.050573116,388708.642861979,3107991.45352234,3107990.00999485,1.499999995102617,47329.882,4.180000000000291,2.78666667576511
163,2.03335215585694,47331.971,47327.891,388709.449486786,388709.003105645,3107991.4866221,3107990.05458025,1.4999999947754192,47329.931,4.07999999999447,2.72000000947022
164,2.0271180110251,47331.688,47327.829,388709.845193505,388709.373284954,3107991.52181859,3107990.09798492,1.5000000002008331,47329.758499999996,3.8590000000040163,2.572666666324893
165,2.02082253478126,47331.57,47327.736,388710.241155266,388709.74939146,3107991.55806887,3107990.14097029,1.5000000087182113,47329.653,3.834000000002561,2.5559999851458755
166,2.01446691415854,47331.461,47327.712,388710.635010736,388710.133174929,3107991.59609672,3107990.18253355,1.500000004258214,47329.586500000005,3.7490000000034343,2.499333326240492
167,2.00805233054092,47331.662,47327.957,388711.026467884,388710.52425137,3107991.63586474,3107990.22243678,1.500000008037954,47329.8095,3.7049999999944703,2.4699999867604827
168,2.00157995197199,47331.422,47327.865,388711.415156143,388710.922252099,3107991.67724247,3107990.2605401,1.5000000007511338,47329.6435,3.5570000000006985,2.3713333321463397
