sample_index,axis,sensor_a,sensor_b,x_a,x_b,y_a,y_b,baseline_distance,mean_field,diff_field,gradient_field
0,5.39594512649484,47273.418,47270.548,388555.463428779,388555.573091736,3107841.60670499,3107840.11071902,1.4999999954280332,47271.983,2.8699999999953434,1.9133333391620266
1,5.39281547304389,47273.261,47270.684,388555.7177303,388555.826373735,3107841.62530191,3107840.12924155,1.49999999913311,47271.9725,2.576999999997497,1.7180000009912093
2,5.38965847380213,47273.348,47270.501,388555.972924417,388556.080325134,3107841.64352573,3107840.14737564,1.5000000018321047,47271.924499999994,2.8470000000015716,1.8979999976828246
3,5.3864734403752,47273.256,47270.487,388556.228793627,388556.335142664,3107841.66154974,3107840.16532453,1.4999999988083077,47271.8715,2.769000000000233,1.8460000014667313
4,5.38325951072395,47273.393,47270.431,388556.485534849,388556.590602602,3107841.67957122,3107840.18325549,1.4999999991246489,47271.912,2.9619999999995343,1.9746666678187073
5,5.38001565801986,47273.335,47270.452,388556.74302743,388556.846792858,3107841.69770887,3107840.20130226,1.5000000018220725,47271.8935,2.88300000000163,1.9219999976664044
6,5.37674070238052,47273.336,47270.451,388557.001141092,388557.103805155,3107841.71599765,3107840.21951507,1.5000000073303534,47271.893500000006,2.8850000000020373,1.9233333239355495
7,5.37343332172586,47273.248,47270.387,388557.260074009,388557.361397156,3107841.73441875,3107840.23784479,1.4999999992332922,47271.817500000005,2.860999999997148,1.9073333343063434
8,5.37009207580135,47273.133,47270.532,388557.519692197,388557.619653332,3107841.75288563,3107840.25622007,1.5000000087107568,47271.832500000004,2.6010000000023865,1.7339999899319563
9,5.3667154197277,47273.2,47270.341,388557.779852383,388557.878662416,3107841.77130844,3107840.27456645,1.5000000020451376,47271.7705,2.8589999999967404,1.9059999973991386
10,5.36330172997782,47273.135,47270.485,388558.0407552,388558.138164574,3107841.78964529,3107840.29281149,1.500000003525661,47271.81,2.650000000001455,1.7666666625151914
11,5.35984931774918,47273.131,47270.336,388558.30225469,388558.398242334,3107841.80786229,3107840.31093665,1.500000000217813,47271.7335,2.7949999999982538,1.8633333330615969
12,5.35635645249411,47273.147,47270.499,388558.56419631,388558.658983047,3107841.82595062,3107840.32894846,1.4999999976947322,47271.823000000004,2.647999999993772,1.7653333360422252
13,5.35282138662654,47273.27,47270.365,388558.826785021,388558.920111325,3107841.84393363,3107840.34683971,1.5000000011044972,47271.8175,2.904999999998836,1.936666665239862
14,5.34924237429407,47273.287,47270.409,388559.089865061,388559.181709824,3107841.86180731,3107840.36462177,1.5000000004800855,47271.848,2.877999999996973,1.918666666050566
15,5.34561769594267,47273.172,47270.373,388559.353398848,388559.44374094,3107841.8795639,3107840.38228694,1.499999996585853,47271.7725,2.7989999999990687,1.8660000042465779
16,5.34194568633287,47273.286,47270.557,388559.617220353,388559.706294085,3107841.89717485,3107840.39982189,1.5000000055732199,47271.9215,2.7289999999993597,1.8193333265732101
17,5.33822476811259,47273.233,47270.578,388559.881544555,388559.969076891,3107841.9146266,3107840.41718275,1.4999999980685914,47271.9055,2.654999999998836,1.770000002278286
18,5.33445347187474,47273.288,47270.584,388560.146206763,388560.232176567,3107841.93188686,3107840.43435249,1.4999999988951382,47271.936,2.7039999999979045,1.802666667993068
19,5.33063046056919,47273.232,47270.596,388560.411137633,388560.495585579,3107841.94894269,3107840.45132173,1.4999999987026988,47271.914000000004,2.636000000005879,1.757333334857113
20,5.32675455719545,47273.272,47270.409,388560.676189885,388560.759375616,3107841.96579116,3107840.46809956,1.4999999978351017,47271.8405,2.8629999999975553,1.9086666694197496
21,5.32282477081834,47273.266,47270.474,388560.941583509,388561.023253074,3107841.98246194,3107840.4846869,1.4999999961991617,47271.87,2.7920000000012806,1.8613333380506052
22,5.3188403224159,47273.443,47270.419,388561.207156849,388561.287308648,3107841.99897084,3107840.50111381,1.4999999977508574,47271.931,3.0239999999976135,2.0160000030212566
23,5.31480066896858,47273.33,47270.545,388561.472876103,388561.551508477,3107842.01533986,3107840.5174023,1.4999999947147404,47271.9375,2.7850000000034925,1.8566666732109718
24,5.3107055375331,47273.406,47270.565,388561.738709397,388561.815820705,3107842.03157606,3107840.53355942,1.5000000025908187,47271.9855,2.8410000000003492,1.8939999967288925
25,5.30655494320281,47273.417,47270.479,388562.004627138,388562.080215694,3107842.0476604,3107840.54956615,1.5000000038735488,47271.948000000004,2.938000000001921,1.9586666616099533
26,5.30234921660112,47273.29,47270.483,388562.270475111,388562.344793438,3107842.06353527,3107840.56537747,1.5000000021838469,47271.8865,2.8070000000006985,1.8713333306093287
27,5.29808902736211,47273.3,47270.39,388562.536483003,388562.6092755,3107842.07912445,3107840.58089174,1.5000000004860523,47271.845,2.9100000000034925,1.9399999993737007
28,5.29377539608317,47273.264,47270.472,388562.802502435,388562.873767393,3107842.09429728,3107840.59599113,1.5000000045383606,47271.868,2.7920000000012806,1.8613333277025859
29,5.28940972166733,47273.288,47270.456,388563.068515107,388563.138250791,3107842.10891691,3107840.61053881,1.4999999986024632,47271.872,2.8320000000021537,1.8880000017604688
30,5.28499380072735,47273.426,47270.324,388563.334505946,388563.402710653,3107842.12287407,3107840.6244255,1.4999999994574866,47271.875,3.1019999999989523,2.0680000007472468
31,5.28052983732226,47273.19,47270.45,388563.600335508,388563.667263048,3107842.13612419,3107840.63761803,1.5000000023767612,47271.82,2.7400000000052387,1.826666663775792
32,5.2760204513132,47273.349,47270.295,388563.866250969,388563.931644305,3107842.14873715,3107840.65016326,1.499999997350271,47271.822,3.0540000000037253,2.036000003599049
33,5.27146869089434,47273.326,47270.269,388564.132119917,388564.195977279,3107842.16085843,3107840.6622183,1.5000000004497072,47271.7975,3.0570000000006985,2.0379999993894637
34,5.26687804135834,47273.198,47270.457,388564.39794105,388564.460260652,3107842.17268954,3107840.67398468,1.4999999967140314,47271.8275,2.7409999999945285,1.8273333373327256
35,5.26225243471216,47273.18,47270.241,388564.663716473,388564.724496532,3107842.18441938,3107840.68565129,1.500000000863962,47271.7105,2.9389999999984866,1.959333332203798
36,5.25759625331749,47273.245,47270.203,388564.929323141,388564.988818853,3107842.19616465,3107840.69734503,1.4999999975636646,47271.724,3.0420000000012806,2.028000003294779
37,5.25291433318931,47272.978,47270.266,388565.195026573,388565.252979399,3107842.20796809,3107840.70908802,1.4999999982620864,47271.622,2.7119999999995343,1.8080000020944547
38,5.24821196415976,47273.252,47270.214,388565.460408168,388565.517420176,3107842.21977459,3107840.72085844,1.4999999980011027,47271.733,3.0380000000004657,2.0253333360325994
39,5.24349488059615,47273.163,47270.286,388565.725728345,388565.781909869,3107842.23153195,3107840.73258444,1.5000000004884202,47271.7245,2.8770000000004075,1.917999999375745
40,5.23876925369521,47273.005,47270.201,388565.991080395,388566.046389539,3107842.2432027,3107840.74422275,1.499999997163002,47271.603,2.8039999999964493,1.8693333368664962
41,5.23404168097442,47272.913,47270.147,388566.256406206,388566.310956363,3107842.25478671,3107840.75577895,1.499999994338534,47271.53,2.7660000000032596,1.844000006962002
42,5.22931918579024,47273.09,47270.183,388566.521879179,388566.575480149,3107842.26632533,3107840.76728332,1.5000000038453016,47271.63649999999,2.9069999999992433,1.9379999950313658
43,5.22460919779064,47272.897,47270.16,388566.787448543,388566.840058372,3107842.27785173,3107840.77877461,1.500000002268257,47271.5285,2.7369999999937136,1.8246666639032671
44,5.2199195372361,47272.988,47269.987,388567.053139047,388567.104715815,3107842.28935427,3107840.79024125,1.5000000032647238,47271.4875,3.0009999999965657,2.000666662309961
45,5.21525839010965,47272.941,47269.978,388567.31897653,388567.369478277,3107842.30074147,3107840.80159186,1.4999999930272356,47271.4595,2.9629999999961,1.9753333425130895
