sample_index,axis,sensor_a,sensor_b,x_a,x_b,y_a,y_b,baseline_distance,mean_field,diff_field,gradient_field
82,2.545,47388.309,47392.489,393660.471793554,393660.37916904,3107714.07056067,3107715.56769817,1.499999998140784,47390.399000000005,-4.180000000000291,-2.7866666701208707
84,2.53,47388.349,47392.519,393660.246142843,393660.112140091,3107714.00781352,3107715.50181595,1.4999999996929165,47390.434,-4.169999999998254,-2.7800000005679637
91,2.58366666666667,47388.455,47392.562,393659.339010529,393659.109109671,3107713.84482079,3107715.32709796,1.5000000042322597,47390.508499999996,-4.106999999996333,-2.737999992272271
92,2.57175,47388.516,47392.537,393659.184300975,393658.948866766,3107713.82448687,3107715.30589523,1.499999998563764,47390.5265,-4.020999999993364,-2.6806666692289562
94,2.54925,47388.495,47392.586,393658.86088588,393658.623111116,3107713.80539089,3107715.28642538,1.4999999994735422,47390.5405,-4.091000000000349,-2.7273333342907833
97,2.51966666666667,47388.398,47392.698,393658.350206309,393658.130741753,3107713.78626892,3107715.27012717,1.499999998767825,47390.547999999995,-4.299999999995634,-2.8666666690185796
98,2.55845833333333,47388.433,47392.692,393658.166128463,393657.960941409,3107713.78682094,3107715.27272076,1.5000000007278664,47390.5625,-4.2590000000054715,-2.8393333319592107
100,2.60283333333333,47388.593,47392.609,393657.824930673,393657.653756597,3107713.80972012,3107715.29992126,1.5000000009344936,47390.600999999995,-4.015999999995984,-2.6773333316626884
105,2.52475,47388.509,47392.619,393656.917584182,393656.891982029,3107713.92318895,3107715.42297044,1.4999999958325239,47390.564,-4.110000000000582,-2.740000007612978
107,2.53225,47388.621,47392.65,393656.531137968,393656.591711038,3107714.004332,3107715.50310847,1.5000000011245143,47390.635500000004,-4.02900000000227,-2.6859999979878832
114,2.55,47388.887,47393.144,393655.428081229,393655.655064297,3107714.29852389,3107715.78125066,1.4999999958722572,47391.0155,-4.256999999997788,-2.838000007808215
136,2.553,47390.086,47394.265,393653.380599964,393653.66048822,3107714.76438693,3107716.23804312,1.5000000008136085,47392.1755,-4.178999999996449,-2.7859999984864907
139,2.628,47390.039,47394.372,393653.100257726,393653.370693414,3107714.76603904,3107716.24145917,1.5000000070746256,47392.2055,-4.333000000005995,-2.888666653046507
142,2.551,47390.101,47394.271,393652.649374325,393652.896773424,3107714.72379473,3107716.20325196,1.5000000034974792,47392.186,-4.169999999998254,-2.779999993516841
150,2.58516666666667,47390.194,47394.423,393651.384374601,393651.503351842,3107714.48385304,3107715.97912707,1.5000000030256746,47392.3085,-4.22899999999936,-2.819333327645983
152,2.5885,47390.182,47394.383,393651.008249358,393651.092095895,3107714.43074212,3107715.92839687,1.499999997332705,47392.2825,-4.201000000000931,-2.800666671647424
159,2.622,47390.321,47394.41,393649.610947975,393649.656795457,3107714.35383782,3107715.85313699,1.4999999980383298,47392.3655,-4.088999999999942,-2.7260000035649696
166,2.612,47390.485,47394.756,393648.324587998,393648.371058605,3107714.55370901,3107716.052989,1.500000001770511,47392.620500000005,-4.27100000000064,-2.847333329972937
172,2.606,47390.802,47394.831,393647.49148369,393647.556869601,3107714.79414917,3107716.29272339,1.500000003047756,47392.8165,-4.028999999994994,-2.6859999945391477
174,2.59966666666667,47390.706,47394.974,393647.292332802,393647.363807803,3107714.85145186,3107716.349748,1.4999999998625302,47392.84,-4.268000000003667,-2.845333333596543
188,2.5355,47391.204,47395.321,393646.039933419,393646.161872847,3107715.04133658,3107716.53637195,1.4999999937676778,47393.2625,-4.117000000005646,-2.7446666780741955
193,2.53566666666667,47391.295,47395.513,393645.524639717,393645.655048919,3107715.05732143,3107716.55164183,1.500000005537179,47393.403999999995,-4.218000000000757,-2.8119999896201398
194,2.572,47391.456,47395.504,393645.425574329,393645.557515333,3107715.05826255,3107716.55244848,1.50000000743441,47393.479999999996,-4.048000000002503,-2.6986666532930057
195,2.54633333333333,47391.405,47395.482,393645.316624118,393645.450009608,3107715.04820478,3107716.54226244,1.4999999934389312,47393.4435,-4.077000000004773,-2.7180000118918386
196,2.546,47391.425,47395.523,393645.207816086,393645.342558757,3107715.04922694,3107716.54316282,1.5000000000981524,47393.474,-4.097999999998137,-2.73199999981999
197,2.5415,47391.441,47395.417,393645.098953136,393645.234965775,3107715.03916258,3107716.53298337,1.4999999970665236,47393.429000000004,-3.9760000000023865,-2.6506666718520364
198,2.544,47391.37,47395.666,393644.980162813,393645.117640262,3107715.02919511,3107716.52288181,1.5000000024878746,47393.518,-4.2959999999948195,-2.8639999952463646
203,2.55866666666667,47391.676,47395.82,393644.476565359,393644.618188794,3107715.01167929,3107716.50497859,1.4999999992242468,47393.748,-4.144000000000233,-2.762666668095587
208,2.52916666666667,47391.7,47395.847,393643.954505463,393644.09866822,3107715.03859879,3107716.53165509,1.5000000052516786,47393.773499999996,-4.147000000004482,-2.7646666569902276
213,2.52083333333333,47391.912,47396.064,393642.78715422,393642.9292505,3107715.20406372,3107716.69731811,1.50000000876091,47393.988,-4.152000000001863,-2.7679999838344425
217,2.59583333333333,47392.017,47396.027,393641.791403551,393641.923238782,3107715.41200445,3107716.9061997,1.499999991410326,47394.022,-4.010000000002037,-2.6733333486433994
218,2.52594444444444,47391.98,47395.948,393641.548037852,393641.676289445,3107715.4805324,3107716.97503951,1.4999999911968394,47393.964,-3.9679999999934807,-2.64533334885385
230,2.56883333333333,47392.015,47396.237,393640.098690844,393640.182366854,3107715.81347493,3107717.31113922,1.5000000000761313,47394.126000000004,-4.222000000001572,-2.8146666665248583
233,2.5435,47392.001,47396.273,393639.768679068,393639.844730414,3107715.86057575,3107717.35864657,1.4999999960890318,47394.137,-4.272000000004482,-2.848000007428613
255,2.563,47392.827,47396.814,393637.586384644,393637.657403798,3107715.591691,3107717.09000882,1.5000000033434624,47394.8205,-3.9870000000009895,-2.6579999940760444
279,2.60225,47393.387,47397.404,393633.62386865,393634.002719029,3107716.25865019,3107717.71001934,1.500000006043347,47395.3955,-4.016999999999825,-2.677999989210495
283,2.637,47393.361,47397.573,393633.021047259,393633.389385986,3107716.41788181,3107717.87195422,1.4999999969029518,47395.467,-4.211999999999534,-2.8080000057973638
286,2.6135,47393.547,47397.654,393632.574143803,393632.914048063,3107716.51828396,3107717.97926483,1.5000000026596465,47395.6005,-4.107000000003609,-2.7379999951476646
287,2.643,47393.544,47397.677,393632.432548309,393632.761336366,3107716.55157362,3107718.01509623,1.5000000052691778,47395.6105,-4.13300000000163,-2.7553333236555257
289,2.665,47393.608,47397.752,393632.144667384,393632.440943013,3107716.61731881,3107718.08776798,1.5000000033977468,47395.68,-4.144000000000233,-2.7626666604089274
291,2.63877777777778,47393.513,47397.78,393631.886568764,393632.149352879,3107716.66092225,3107718.13772437,1.4999999980181224,47395.6465,-4.266999999999825,-2.8446666704250707
293,2.658,47393.557,47397.815,393631.616064829,393631.830848277,3107716.7040065,3107718.18854955,1.4999999986609713,47395.686,-4.25800000000163,-2.838666669201791
295,2.64066666666667,47393.83,47397.874,393631.347135035,393631.510375363,3107716.72552085,3107718.21661193,1.5000000045261594,47395.852,-4.044000000001688,-2.695999991866108
296,2.58166666666667,47393.664,47397.812,393631.212978055,393631.349830993,3107716.73658855,3107718.2303326,1.500000004666989,47395.738,-4.148000000001048,-2.7653333247301783
298,2.649,47393.758,47397.916,393630.967369132,393630.986180233,3107716.74731214,3107718.24719419,1.5000000070033737,47395.837,-4.157999999995809,-2.7719999870549716
301,2.60408333333333,47393.906,47398.036,393630.709957768,393630.634134823,3107716.75092138,3107718.24900378,1.4999999990245807,47395.971000000005,-4.129999999997381,-2.7533333351220235
305,2.61029166666667,47394.163,47398.041,393630.342448398,393630.155086141,3107716.6930955,3107718.18134796,1.5000000000377534,47396.102,-3.877999999996973,-2.5853333332662456
307,2.62725,47394.096,47398.118,393630.130595086,393629.894116508,3107716.64328244,3107718.12452445,1.5000000032539804,47396.107,-4.022000000004482,-2.6813333275196505
309,2.60025,47394.288,47398.225,393629.896032889,393629.616141786,3107716.57176578,3107718.04542143,1.5000000013738406,47396.2565,-3.936999999998079,-2.62466666426147
310,2.64675,47394.274,47398.24,393629.766733449,393629.469414325,3107716.53036523,3107718.00060376,1.4999999989371857,47396.257,-3.9660000000003492,-2.64400000187362
315,2.59225,47394.518,47398.612,393629.100228293,393628.755784932,3107716.31998029,3107717.77989767,1.4999999951259175,47396.565,-4.094000000004598,-2.729333342205063
319,2.59475,47394.749,47398.73,393628.550790299,393628.220972237,3107716.15685296,3107717.62014379,1.5000000020836348,47396.7395,-3.980999999999767,-2.6539999963132
320,2.605875,47394.755,47398.668,393628.438364913,393628.116547486,3107716.12367467,3107717.58874584,1.4999999966177051,47396.7115,-3.9130000000004657,-2.608666672549164
321,2.5715,47394.806,47398.676,393628.323723868,393628.014338388,3107716.09004875,3107717.55779553,1.4999999953956051,47396.740999999995,-3.8700000000026193,-2.5800000079213055
332,2.55616666666667,47394.851,47398.972,393626.625532004,393626.662683963,3107715.94361837,3107717.44315821,1.499999999505182,47396.9115,-4.120999999999185,-2.7473333342390767
340,2.48566666666667,47394.809,47399.043,393625.009191787,393625.256524509,3107716.25527717,3107717.7347455,1.5000000052209321,47396.926,-4.23399999999674,-2.8226666568398597
341,2.515,47394.854,47399.144,393624.869233389,393625.121835637,3107716.29019569,3107717.76877342,1.499999999573171,47396.998999999996,-4.290000000000873,-2.8600000008144026
343,2.524,47394.986,47399.098,393624.589759757,393624.852211844,3107716.3710836,3107717.84794477,1.5000000045045627,47397.042,-4.1120000000009895,-2.7413333251016545
344,2.47961111111111,47394.889,47399.011,393624.450591966,393624.716732374,3107716.40588693,3107717.88208789,1.499999997134054,47396.95,-4.121999999995751,-2.7480000052475804
346,2.49866666666667,47394.917,47399.199,393624.172751043,393624.445278778,3107716.4754163,3107717.95045143,1.5000000004016887,47397.058000000005,-4.281999999999243,-2.854666665901704
347,2.4945,47394.941,47399.075,393624.044196917,393624.318845544,3107716.50999884,3107717.98464054,1.500000004174007,47397.008,-4.133999999998196,-2.755999992329755
354,2.461,47395.335,47399.292,393623.473469408,393623.75166425,3107716.64839903,3107718.12237584,1.5000000021724753,47397.313500000004,-3.9570000000021537,-2.637999996180776
359,2.52258333333333,47395.477,47399.391,393623.140858792,393623.417020996,3107716.71767886,3107718.19203785,1.499999998418211,47397.434,-3.9140000000043074,-2.609333336087815
379,2.64133333333333,47395.913,47399.918,393620.676005161,393620.87195184,3107716.92198816,3107718.40913472,1.4999999974101708,47397.9155,-4.004999999997381,-2.67000000460815
380,2.674,47395.771,47399.778,393620.460661866,393620.654974526,3107716.93488715,3107718.42224809,1.4999999922065494,47397.7745,-4.006999999997788,-2.6713333472111285
381,2.689,47395.846,47400.016,393620.245579088,393620.437933801,3107716.95884927,3107718.4464647,1.5000000013202583,47397.931,-4.17000000000553,-2.7799999975568075
382,2.726,47395.776,47399.892,393620.030559802,393620.220632479,3107716.97170881,3107718.45961753,1.4999999939008737,47397.834,-4.116000000001804,-2.744000011158538
383,2.63360185185185,47395.89,47399.889,393619.815801348,393620.003267438,3107716.99563285,3107718.48387224,1.5000000054566536,47397.889500000005,-3.9990000000034343,-2.6659999903039973
384,2.64938888888889,47395.798,47399.804,393619.601303987,393619.785838403,3107717.03062223,3107718.51922797,1.499999999965404,47397.801,-4.005999999993946,-2.6706666667242276
385,2.711,47395.911,47399.828,393619.386870981,393619.568147917,3107717.05451152,3107718.54351745,1.4999999954882972,47397.8695,-3.9170000000012806,-2.61133334118856
389,2.68961111111111,47395.877,47399.792,393618.560464715,393618.72543412,3107717.17182579,3107718.66272656,1.5000000038161556,47397.8345,-3.915000000000873,-2.6099999933604714
390,2.742,47395.813,47399.914,393618.404895148,393618.56683957,3107717.19522492,3107718.6864573,1.500000002594925,47397.8635,-4.100999999995111,-2.733999995267057
391,2.705,47395.898,47399.865,393618.249615243,393618.407758254,3107717.20750272,3107718.69914302,1.4999999988594672,47397.8815,-3.966999999996915,-2.644666668675496
393,2.67390277777778,47395.947,47399.783,393617.939534363,393618.08951091,3107717.25421099,3107718.7466945,1.499999997592522,47397.865000000005,-3.8360000000029686,-2.557333337439795
394,2.64333333333333,47395.823,47399.815,393617.784635508,393617.930245656,3107717.27755977,3107718.77047561,1.5000000071904667,47397.819,-3.992000000005646,-2.6613333205796117
395,2.63016666666667,47395.873,47399.987,393617.629831553,393617.770885505,3107717.30090603,3107718.79425924,1.5000000089924563,47397.93,-4.114000000001397,-2.742666650225391
396,2.68233333333333,47395.775,47399.867,393617.475122861,393617.611430087,3107717.32425061,3107718.81804455,1.499999998056572,47397.820999999996,-4.091999999996915,-2.728000003532391
397,2.627,47395.842,47399.868,393617.330020162,393617.462225687,3107717.35862703,3107718.85278957,1.4999999988787869,47397.854999999996,-4.026000000005297,-2.684000002009755
399,2.64283333333333,47395.835,47399.84,393617.059824151,393617.182535961,3107717.39391929,3107718.88889147,1.500000002537619,47397.837499999994,-4.004999999997381,-2.669999995481292
400,2.66483333333333,47396.001,47400.073,393617.00174238,393617.122658356,3107717.3943706,3107718.8894891,1.5000000004994376,47398.037,-4.072000000000116,-2.714666665762873
402,2.60527777777778,47395.979,47400.05,393616.876343546,393616.992675661,3107717.40640832,3107718.90189046,1.4999999970995292,47398.014500000005,-4.071000000003551,-2.7140000052502855
404,2.68,47396.152,47400.076,393616.721805255,393616.832458509,3107717.39650827,3107718.89242132,1.499999998732913,47398.114,-3.9239999999990687,-2.616000002209179
405,2.63529166666667,47396.177,47400.056,393616.634792039,393616.742532668,3107717.39718868,3107718.89331433,1.500000001367815,47398.116500000004,-3.878999999993539,-2.58599999763758
407,2.661,47396.002,47400.227,393616.461149102,393616.561903257,3107717.37635238,3107718.87296475,1.4999999952738994,47398.114499999996,-4.224999999998545,-2.8166666755402634
408,2.6205,47396.132,47400.176,393616.364190556,393616.461868624,3107717.35495818,3107718.85177446,1.4999999939800477,47398.153999999995,-4.044000000001688,-2.6960000108209865
409,2.66383333333333,47396.128,47400.2,393616.258482152,393616.350923944,3107717.3335871,3107718.83073589,1.4999999951623828,47398.164,-4.072000000000116,-2.7146666754217565
414,2.6245,47396.455,47400.407,393615.647464616,393615.582397833,3107717.15057223,3107718.64916034,1.5000000030821126,47398.431,-3.951999999997497,-2.6346666612514387
415,2.632,47396.322,47400.418,393615.516111345,393615.418064199,3107717.10844868,3107718.60524083,1.4999999945748421,47398.369999999995,-4.09599999999773,-2.7306666765413516
416,2.611,47396.485,47400.374,393615.390773208,393615.26737533,3107717.06627796,3107718.56119366,1.4999999955206929,47398.4295,-3.889000000002852,-2.592666674410802
417,2.63366666666667,47396.503,47400.512,393615.266689477,393615.115432053,3107717.02444975,3107718.51680399,1.4999999955908174,47398.5075,-4.0090000000054715,-2.6726666745264978
418,2.66605555555556,47396.473,47400.464,393615.139122349,393614.966775054,3107716.97140179,3107718.4614677,1.5000000019998387,47398.4685,-3.9910000000018044,-2.6606666631206
419,2.60566666666667,47396.576,47400.592,393615.020523784,393614.829006503,3107716.92937665,3107718.41710013,1.5000000072668171,47398.584,-4.015999999995984,-2.677333320360195
420,2.60375,47396.616,47400.622,393614.92073195,393614.711948127,3107716.89825104,3107718.38364975,1.500000004377075,47398.619000000006,-4.006000000001222,-2.670666658874343
423,2.593,47396.643,47400.709,393614.593857214,393614.348952433,3107716.80432515,3107718.28419732,1.499999997463058,47398.676,-4.06600000000617,-2.710666671255316
424,2.64683333333333,47396.667,47400.741,393614.480002701,393614.226493951,3107716.78393255,3107718.26235513,1.5000000040762134,47398.704,-4.074000000000524,-2.7159999926196856
427,2.58383333333333,47396.794,47400.731,393614.116370808,393613.841867064,3107716.72263215,3107718.19730082,1.4999999972255509,47398.7625,-3.936999999998079,-2.6246666715200555
428,2.58491666666667,47396.814,47400.67,393613.990434588,393613.711830384,3107716.70198676,3107718.17588625,1.5000000032345595,47398.742,-3.855999999999767,-2.5706666611231954
437,2.5655,47397.014,47400.974,393612.38671712,393612.1910041,3107716.78682913,3107718.27400646,1.4999999990882404,47398.994000000006,-3.959999999999127,-2.6400000016041147
438,2.55633333333333,47396.973,47400.974,393612.177138201,393612.008173573,3107716.83127221,3107718.32172548,1.499999998324102,47398.9735,-4.001000000003842,-2.667333336316014
454,2.55416666666667,47397.236,47401.14,393610.294445163,393610.438018398,3107717.25540538,3107718.74851848,1.5000000011315213,47399.187999999995,-3.90400000000227,-2.6026666647048646
463,2.57166666666667,47397.457,47401.4,393609.325104407,393609.540457524,3107717.31236909,3107718.79682961,1.500000000242994,47399.4285,-3.9429999999993015,-2.6286666662403673
468,2.6125,47397.539,47401.727,393608.767321083,393608.997286672,3107717.31836121,3107718.80062834,1.5000000053064357,47399.633,-4.188000000001921,-2.7919999901242347
469,2.57066666666667,47397.537,47401.707,393608.639081321,393608.869750658,3107717.30846915,3107718.79062692,1.4999999990149429,47399.622,-4.17000000000553,-2.780000001829326
472,2.587,47397.64,47401.812,393608.218768413,393608.444490902,3107717.30076426,3107718.78368347,1.5000000085778518,47399.725999999995,-4.171999999998661,-2.7813333174271975
475,2.624,47397.821,47401.736,393607.804479913,393608.013206743,3107717.29219635,3107718.77760307,1.5000000040818926,47399.7785,-3.914999999993597,-2.6099999928932385
479,2.62966666666667,47397.781,47401.939,393607.274368892,393607.442166446,3107717.28341947,3107718.77400458,1.4999999965759494,47399.86,-4.157999999995809,-2.7720000063248516
485,2.70066666666667,47398.071,47402.16,393606.616553339,393606.703735104,3107717.26402034,3107718.76148464,1.4999999967743005,47400.1155,-4.088999999999942,-2.7260000058621325
486,2.695,47397.975,47402.051,393606.506283136,393606.578086552,3107717.26466132,3107718.76294175,1.4999999927001053,47400.013,-4.076000000000931,-2.717333346558119
494,2.62941666666667,47398.058,47402.246,393605.075602473,393605.020660111,3107717.28867601,3107718.78766945,1.4999999988342636,47400.152,-4.188000000001921,-2.7920000021711044
495,2.63916666666667,47398.033,47402.245,393604.86283807,393604.800906794,3107717.29073553,3107718.78945649,1.4999999993927717,47400.139,-4.211999999999534,-2.808000001136421
504,2.67533333333333,47398.009,47402.174,393603.58324537,393603.505053074,3107717.30256805,3107718.80052865,1.4999999981741845,47400.091499999995,-4.165000000000873,-2.776666670047036
505,2.63166666666667,47397.983,47402.218,393603.484627594,393603.406874748,3107717.29234766,3107718.79033114,1.5000000041423323,47400.1005,-4.235000000000582,-2.8233333255369315
509,2.65466666666667,47398.242,47402.223,393603.078391844,393603.005871918,3107717.22930169,3107718.72754762,1.5000000019768103,47400.2325,-3.980999999999767,-2.6539999965022085
530,2.602,47398.627,47402.745,393600.61460046,393600.645300078,3107716.8177566,3107718.31744241,1.499999998367511,47400.686,-4.118000000002212,-2.7453333363226258
531,2.5755,47398.529,47402.71,393600.435365468,393600.470459773,3107716.80829528,3107718.30788468,1.4999999928455743,47400.6195,-4.180999999996857,-2.7873333466257506
533,2.5985,47398.6,47402.838,393600.07736812,393600.120700817,3107716.81155032,3107718.31092429,1.5000000082671034,47400.719,-4.238000000004831,-2.8253333177650055
537,2.596,47398.684,47402.732,393599.324891987,393599.380010478,3107716.87380412,3107718.37279109,1.499999994927461,47400.708,-4.048000000002503,-2.6986666757943967
582,2.60216666666667,47399.152,47403.4,393593.991718704,393593.923251734,3107717.11049173,3107718.60892834,1.500000000270547,47401.276,-4.2479999999995925,-2.8319999994889358
583,2.59316666666667,47399.24,47403.236,393593.844556878,393593.775317948,3107717.10073775,3107718.59913889,1.5000000017876725,47401.238,-3.995999999999185,-2.6639999968245505
641,2.54933333333333,47399.877,47404.019,393585.991426232,393586.061556125,3107717.38058682,3107718.87894652,1.499999997226953,47401.948000000004,-4.141999999999825,-2.7613333384380883
655,2.55183333333333,47399.936,47403.781,393583.850273074,393583.860040916,3107717.52102144,3107719.02098964,1.5000000039069694,47401.8585,-3.845000000001164,-2.5633333266575327
658,2.55366666666667,47399.805,47403.724,393583.448082503,393583.456372881,3107717.53568519,3107719.03566228,1.5000000002278964,47401.764500000005,-3.919000000001688,-2.6126666662708473
662,2.5485,47399.904,47403.742,393582.955526048,393582.96613166,3107717.55114765,3107719.05111016,1.5000000035455636,47401.823000000004,-3.8379999999961,-2.5586666606161232
665,2.57916666666667,47399.808,47403.764,393582.599007365,393582.614499699,3107717.53215038,3107719.03207038,1.500000006592783,47401.786,-3.956000000005588,-2.6373333217454813
673,2.54133333333333,47399.739,47403.882,393581.682947102,393581.720666362,3107717.47389298,3107718.97341865,1.4999999929482353,47401.8105,-4.142999999996391,-2.7620000129822437
674,2.57516666666667,47399.776,47403.756,393581.572958643,393581.614395951,3107717.47490389,3107718.97433143,1.4999999996280138,47401.766,-3.9800000000032014,-2.6533333339934697
675,2.57283333333333,47399.782,47403.966,393581.472590737,393581.517967706,3107717.46475215,3107718.96406564,1.5000000035379049,47401.873999999996,-4.184000000001106,-2.78933332675514
684,2.53783333333333,47399.988,47404.011,393580.278120473,393580.392175737,3107717.45473188,3107718.95038939,1.4999999964801312,47401.9995,-4.023000000001048,-2.682000006294224
692,2.55525,47400.218,47404.159,393578.961563395,393579.155903898,3107717.63649726,3107719.12385457,1.4999999995938296,47402.188500000004,-3.940999999998894,-2.627333334044026
693,2.532,47400.199,47404.298,393578.781719266,393578.982658613,3107717.68284253,3107719.16932273,1.5000000022555564,47402.2485,-4.099000000001979,-2.7326666625588634
698,2.52891666666667,47400.185,47404.35,393577.892195416,393578.106932607,3107717.92442453,3107719.40897427,1.4999999971150093,47402.2675,-4.165000000000873,-2.776666672007687
701,2.51433333333333,47400.182,47404.176,393577.501830699,393577.713070499,3107718.04958647,3107719.5346379,1.5000000012473695,47402.179000000004,-3.9939999999987776,-2.662666664451632
702,2.57083333333333,47400.203,47404.294,393577.375572143,393577.584341958,3107718.08379817,3107719.56919885,1.5000000052514133,47402.2485,-4.091000000000349,-2.72733332378533
704,2.53766666666667,47400.154,47404.326,393577.114205623,393577.316074393,3107718.15218148,3107719.63853575,1.5000000054351588,47402.240000000005,-4.171999999998661,-2.7813333232544486
719,2.469,47400.355,47404.618,393575.33145957,393575.426955185,3107718.41814557,3107719.91510267,1.4999999905738186,47402.4865,-4.2629999999990105,-2.8420000178588123
721,2.48325,47400.543,47404.598,393575.12855759,393575.217196538,3107718.4308543,3107719.92823305,1.4999999944571554,47402.5705,-4.055000000000291,-2.7033333433229654
