sample_index,axis,sensor_a,sensor_b,x_a,x_b,y_a,y_b,baseline_distance,mean_field,diff_field,gradient_field
40,2.04816666666667,47311.784,47306.746,388554.627728033,388554.479922874,3107823.97620884,3107822.48350872,1.500000004391715,47309.265,5.038000000000466,3.358666656833439
41,2.088875,47311.954,47306.717,388554.904989807,388554.757184647,3107823.94875475,3107822.45605464,1.4999999947579228,47309.3355,5.2370000000009895,3.491333345535219
42,2.11377777777778,47311.781,47306.757,388555.182251581,388555.034446421,3107823.92130067,3107822.42860055,1.50000000448922,47309.269,5.024000000004889,3.3493333233126634
43,2.02266666666667,47311.763,47306.773,388555.459513354,388555.311708195,3107823.89384658,3107822.40114646,1.500000004391715,47309.268,4.989999999997963,3.3266666569254606
44,2.03701041666667,47311.816,47306.801,388555.736775128,388555.588969968,3107823.86639249,3107822.37369237,1.50000000448922,47309.3085,5.014999999999418,3.3433333233269726
45,2.049,47311.834,47306.61,388556.014036894,388555.86623175,3107823.8389384,3107822.34623829,1.49999999318637,47309.222,5.224000000001979,3.482666682487721
46,2.11,47311.952,47306.722,388556.291298675,388556.143493516,3107823.81148431,3107822.3187842,1.4999999941970226,47309.337,5.2299999999959255,3.486666680152649
47,2.09116666666667,47311.785,47306.768,388556.568560449,388556.420755289,3107823.78403023,3107822.29133011,1.5000000044949557,47309.2765,5.017000000007101,3.3446666566486485
48,1.99554166666667,47311.852,47306.761,388556.845822223,388556.698017063,3107823.75657614,3107822.26387602,1.50000000448922,47309.3065,5.091000000000349,3.3939999898426243
49,2.018,47311.884,47306.633,388557.123083996,388556.975278837,3107823.72912205,3107822.23642193,1.500000004391715,47309.258499999996,5.250999999996566,3.5006666564150906
51,2.033,47311.855,47306.799,388557.677607544,388557.529802384,3107823.67421387,3107822.18151376,1.4999999947636584,47309.327000000005,5.056000000004133,3.3706666784360633
52,2.09564583333333,47311.826,47306.721,388557.954869317,388557.807064158,3107823.64675979,3107822.15405967,1.500000004391715,47309.273499999996,5.105000000003201,3.4033333233711542
53,1.98308333333333,47311.928,47306.872,388558.232131091,388558.084325931,3107823.6193057,3107822.12660558,1.5000000044949557,47309.4,5.055999999996857,3.3706666565639063
54,2.05438888888889,47311.929,47306.914,388558.509392865,388558.361587705,3107823.59185161,3107822.0991515,1.4999999947636584,47309.4215,5.014999999999418,3.3433333450041687
55,2.05322222222222,47311.85,47306.839,388558.78665463,388558.638849487,3107823.56439752,3107822.07169741,1.499999992619734,47309.3445,5.010999999998603,3.3406666831024077
56,2.00559722222222,47311.888,47306.769,388559.063916404,388558.91611126,3107823.53694344,3107822.04424332,1.5000000029119316,47309.3285,5.118999999998778,3.412666660040884
57,1.981,47311.796,47306.696,388559.341178186,388559.193373026,3107823.50948935,3107822.01678923,1.5000000044949557,47309.246,5.099999999998545,3.3999999898104636
58,2.01725,47311.506,47306.462,388559.618439959,388559.4706348,3107823.48203526,3107821.98933514,1.5000000043974506,47308.984,5.044000000001688,3.362666656809685
59,2.01599305555556,47311.708,47306.355,388559.895701733,388559.747896573,3107823.45458117,3107821.96188106,1.4999999943002633,47309.0315,5.352999999995518,3.5686666802239855
60,1.965,47311.599,47306.589,388560.172963507,388560.025158347,3107823.42712708,3107821.93442697,1.4999999947636584,47309.094,5.010000000002037,3.3400000116609454
61,2.0495,47311.61,47306.423,388560.45022528,388560.302420121,3107823.399673,3107821.90697288,1.5000000043974506,47309.0165,5.186999999998079,3.45799998986113
62,1.9985,47311.502,47306.447,388560.727487054,388560.579681895,3107823.37221891,3107821.87951879,1.5000000043974506,47308.9745,5.055000000000291,3.369999990120588
63,2.040625,47311.626,47306.345,388561.004748828,388560.856943668,3107823.34476482,3107821.8520647,1.5000000044949557,47308.985499999995,5.280999999995402,3.5206666561134403
65,2.0355,47311.348,47306.37,388561.559272375,388561.411467216,3107823.28985664,3107821.79715653,1.4999999946661533,47308.859,4.977999999995518,3.3186666784645182
69,2.03475,47311.246,47306.195,388562.66831947,388562.52051431,3107823.18004029,3107821.68734018,1.4999999947636584,47308.720499999996,5.050999999999476,3.367333345087989
70,2.012,47311.21,47306.306,388562.945581243,388562.797776084,3107823.15258621,3107821.65988609,1.5000000043974506,47308.758,4.90400000000227,3.269333323750359
72,2.058,47311.194,47306.061,388563.500104791,388563.352299631,3107823.09767803,3107821.60497791,1.5000000044949557,47308.6275,5.13300000000163,3.421999989746594
73,2.002,47311.203,47306.127,388563.777366565,388563.629561405,3107823.07022394,3107821.57752383,1.4999999947636584,47308.665,5.076000000000931,3.3840000118138076
74,2.0225,47311.124,47306.014,388564.054628338,388563.906823179,3107823.04276985,3107821.55006974,1.4999999946661533,47308.569,5.110000000000582,3.4066666787808133
75,2.052875,47311.08,47305.95,388564.331890112,388564.184084952,3107823.01531577,3107821.52261565,1.5000000044949557,47308.515,5.130000000004657,3.419999989754605
77,2.004,47310.981,47306.053,388564.886413659,388564.7386085,3107822.96040759,3107821.46770748,1.4999999946661533,47308.517,4.927999999999884,3.2853333450155655
78,2.0105,47310.93,47305.876,388565.163675433,388565.015870273,3107822.9329535,3107821.44025339,1.4999999947636584,47308.403,5.054000000003725,3.369333345097804
79,2.03620833333333,47310.909,47305.904,388565.440937207,388565.293132047,3107822.90549942,3107821.4127993,1.5000000044949557,47308.4065,5.004999999997381,3.336666656666141
80,2.0005,47310.771,47305.924,388565.718198972,388565.570393829,3107822.87804533,3107821.38534521,1.5000000028144265,47308.3475,4.847000000001572,3.2313333272714813
81,2.0195,47310.834,47305.852,388565.995460754,388565.847655594,3107822.85059124,3107821.35789112,1.5000000044949557,47308.343,4.982000000003609,3.3213333233829085
82,1.97625,47310.849,47305.788,388566.272722528,388566.124917368,3107822.82313715,3107821.33043704,1.4999999947636584,47308.3185,5.061000000001513,3.3740000117792865
83,2.0365,47310.943,47305.92,388566.549984301,388566.402179142,3107822.79568306,3107821.30298295,1.4999999941970226,47308.4315,5.023000000001048,3.34866667962219
84,1.944,47310.796,47305.768,388566.827246075,388566.679440915,3107822.76822898,3107821.27552886,1.50000000448922,47308.282,5.028000000005704,3.351999989971892
85,2.027,47310.872,47305.819,388567.104507849,388566.956702689,3107822.74077489,3107821.24807477,1.5000000044949557,47308.3455,5.052999999999884,3.3686666565719174
86,1.944625,47310.721,47305.679,388567.381769614,388567.233964471,3107822.7133208,3107821.22062068,1.500000002820162,47308.2,5.042000000001281,3.361333327014517
88,2.03304166666667,47310.685,47305.794,388567.936294123,388567.788487057,3107822.65841253,3107821.1657126,1.5000000032373009,47308.239499999996,4.890999999995984,3.2606666596268163
89,1.99,47310.698,47305.741,388568.213558293,388568.065746434,3107822.63095821,3107821.13825875,1.5000000079773619,47308.2195,4.956999999994878,3.3046666490882375
91,2.036875,47310.716,47305.774,388568.76808534,388568.620266482,3107822.57604968,3107821.08335092,1.5000000007328687,47308.244999999995,4.942000000002736,3.2946666650587852
92,1.989125,47310.734,47305.652,388569.045348215,388568.897527154,3107822.54859549,3107821.05589695,1.4999999991073967,47308.193,5.081999999994878,3.3880000020126784
93,1.907,47310.664,47305.58,388569.322610729,388569.174788187,3107822.52114132,3107821.02844293,1.4999999958472505,47308.122,5.083999999995285,3.389333342713558
94,2.00389583333333,47310.728,47305.726,388569.59987267,388569.452049794,3107822.49368722,3107821.00098886,1.499999998641356,47308.227,5.0020000000004075,3.3346666696873553
95,1.95425,47310.667,47305.733,388569.877134171,388569.729311841,3107822.46623316,3107820.97353474,1.5000000046130242,47308.2,4.934000000001106,3.289333323218221
96,1.99716666666667,47310.803,47305.761,388570.154395256,388570.006574303,3107822.43877914,3107820.94608059,1.4999999981980139,47308.282,5.042000000001281,3.361333337372238
97,1.96475,47310.696,47305.613,388570.431655671,388570.283837435,3107822.41132519,3107820.91862637,1.4999999996780584,47308.154500000004,5.083000000005995,3.3886666673979655
98,2.00398958333333,47310.589,47305.654,388570.708915812,388570.561100841,3107822.38387126,3107820.89117212,1.4999999962900812,47308.1215,4.934999999997672,3.2900000081355363
100,1.966125,47310.687,47305.561,388571.263434801,388571.115628947,3107822.32896354,3107820.83626349,1.5000000033713523,47308.123999999996,5.125999999996566,3.417333325650354
101,1.98175,47310.563,47305.691,388571.540693119,388571.392894177,3107822.30150979,3107820.80880906,1.4999999988506114,47308.127,4.872000000003027,3.2480000024908273
102,1.9915,47310.624,47305.538,388571.817951463,388571.67015938,3107822.27405604,3107820.78135463,1.500000000050089,47308.081000000006,5.086000000002969,3.3906666665554224
105,1.97347222222222,47310.663,47305.694,388572.649723079,388572.501958406,3107822.19169514,3107820.69899101,1.5000000063433794,47308.1785,4.9689999999973224,3.3126666526558806
106,1.989375,47310.634,47305.542,388572.926979619,388572.779225413,3107822.16424157,3107820.67153641,1.4999999998516569,47308.088,5.091999999996915,3.394666667000327
107,1.98445833333333,47310.708,47305.743,388573.202083324,388573.058645256,3107822.13699794,3107820.64387185,1.5000000001505898,47308.2255,4.9649999999965075,3.3099999996653704
108,1.975,47310.62,47305.652,388573.476960546,388573.338291581,3107822.10976909,3107820.61619253,1.500000007644143,47308.136,4.968000000000757,3.3119999831222366
109,1.9930625,47310.581,47305.583,388573.751884388,388573.617891286,3107822.08252837,3107820.58852507,1.500000004020947,47308.081999999995,4.9979999999995925,3.331999991067865
110,1.95,47310.678,47305.701,388574.027522882,388573.896776339,3107822.05521809,3107820.56092718,1.4999999938026178,47308.1895,4.976999999998952,3.318000013707911
111,1.996,47310.567,47305.468,388574.303512826,388574.175309943,3107822.0278742,3107820.5333629,1.5000000019107194,47308.0175,5.099000000001979,3.399333329004538
112,1.966375,47310.642,47305.649,388574.579854233,388574.453492083,3107822.00049849,3107820.50583043,1.500000000828954,47308.1455,4.993000000002212,3.3286666648286003
114,1.98920833333333,47310.465,47305.423,388575.133589561,388575.00880385,3107821.94565653,3107820.45085604,1.4999999927199432,47307.944,5.041999999994005,3.361333349643135
115,2.0035,47310.578,47305.506,388575.41104425,388575.285872708,3107821.91818631,3107820.42341808,1.4999999923577472,47308.042,5.072000000000116,3.3813333505607472
116,1.93375,47310.497,47305.397,388575.688850668,388575.562589837,3107821.89068642,3107820.3960098,1.4999999983771923,47307.947,5.100000000005821,3.4000000036822446
117,1.8995,47310.394,47305.438,388575.967192567,388575.838771486,3107821.8631403,3107820.36864774,1.4999999950081604,47307.916,4.955999999998312,3.3040000109942333
120,1.9365,47310.466,47305.297,388576.803955902,388576.665578793,3107821.83367091,3107820.34006729,1.4999999995374373,47307.8815,5.169000000001688,3.446000001063786
121,1.911,47310.487,47305.503,388577.084009872,388576.94004837,3107821.79103991,3107820.29796419,1.5000000066055208,47307.994999999995,4.984000000004016,3.3226666520373818
124,1.92375,47310.477,47305.289,388577.925791877,388577.761837008,3107821.71661491,3107820.22560223,1.500000003539366,47307.883,5.188000000001921,3.458666658506956
125,1.929,47310.334,47305.217,388578.071714006,388577.903955974,3107821.66833764,3107820.17774808,1.4999999979077072,47307.7755,5.117000000005646,3.411333338095436
126,1.98516666666667,47310.2,47305.227,388578.264823676,388578.089676,3107821.69859491,3107820.20885558,1.499999993274996,47307.7135,4.972999999998137,3.3153333481958454
127,1.87325,47310.18,47305.421,388578.37322155,388578.192540931,3107821.65587132,3107820.1667929,1.5000000092135772,47307.8005,4.758999999998196,3.1726666471777243
128,1.873,47310.26,47305.331,388578.471553275,388578.287297233,3107821.69292043,3107820.20428021,1.4999999977774843,47307.7955,4.929000000003725,3.2860000048712745
129,1.9795,47310.189,47305.247,388578.700902138,388578.508103173,3107821.6220988,3107820.13454088,1.500000001788756,47307.718,4.94199999999546,3.2946666627347367
130,1.898,47310.298,47305.201,388578.773284155,388578.577226074,3107821.57664346,3107820.08951158,1.5000000000083933,47307.749500000005,5.097000000001572,3.397999999982034
131,1.94133333333333,47310.143,47305.326,388578.947403532,388578.745097718,3107821.56416791,3107820.07787306,1.5000000076106634,47307.7345,4.81699999999546,3.211333317036722
132,1.91183333333333,47310.285,47305.136,388579.098865225,388578.890671711,3107821.47370217,3107819.98822061,1.5000000012202503,47307.7105,5.149000000004889,3.432666663877451
133,1.882,47310.116,47305.196,388579.299186109,388579.084138074,3107821.49963903,3107820.01513428,1.5000000033702987,47307.656,4.919999999998254,3.279999992629116
134,1.94458333333333,47310.204,47305.146,388579.452019207,388579.233127233,3107821.53524406,3107820.05130124,1.4999999966617044,47307.675,5.057999999997264,3.3720000075026646
136,1.91197916666667,47310.146,47304.973,388579.735259423,388579.508179976,3107821.44191389,3107819.95920188,1.4999999936581971,47307.5595,5.173000000002503,3.4486666812488447
139,1.937,47309.951,47304.992,388580.156363605,388579.919479184,3107821.30297818,3107819.82180102,1.500000002784808,47307.4715,4.959000000002561,3.3059999938639906
140,1.90166666666667,47310.024,47304.951,388580.349176998,388580.108991309,3107821.31373609,3107819.83309068,1.499999998240509,47307.4875,5.072999999996682,3.382000003964854
141,1.87,47309.938,47305.034,388580.462821194,388580.220391678,3107821.24484704,3107819.76456736,1.5000000007606253,47307.486000000004,4.90400000000227,3.2693333316770214
142,1.959,47310.028,47304.983,388580.635894843,388580.390167003,3107821.32894246,3107819.84920674,1.4999999907789714,47307.5055,5.044999999998254,3.3633333540077643
145,1.94549305555556,47310.008,47304.836,388581.08533375,388580.834660617,3107821.23022811,3107819.7513221,1.500000002282185,47307.422000000006,5.171999999998661,3.4479999947531246
146,1.88566666666667,47309.97,47304.904,388581.253446695,388581.001124921,3107821.11871916,3107819.64009354,1.500000000825241,47307.437000000005,5.065999999998894,3.37733333147452
147,1.939,47309.776,47304.866,388581.322257826,388581.06967217,3107821.11482203,3107819.63624147,1.4999999954124452,47307.320999999996,4.9099999999962165,3.273333343341875
150,1.855,47309.84,47304.861,388581.779908953,388581.525867951,3107821.10913339,3107819.63080218,1.4999999986864994,47307.3505,4.97899999999936,3.3193333362395374
151,1.913,47309.746,47304.638,388581.860102011,388581.606060275,3107821.1115969,3107819.63326582,1.4999999954134127,47307.191999999995,5.108000000000175,3.4053333437460225
152,1.92591010802469,47309.893,47304.683,388582.062614056,388581.809028277,3107821.01419705,3107819.53578769,1.4999999945080464,47307.288,5.209999999999127,3.473333346049675
154,1.87025,47309.672,47304.747,388582.367033713,388582.114693703,3107820.97713602,3107819.49851351,1.5000000026649427,47307.2095,4.924999999995634,3.2833333274971594
155,1.892,47309.768,47304.651,388582.411197272,388582.159448167,3107821.00680623,3107819.52808301,1.4999999911382578,47307.2095,5.11699999999837,3.411333353485818
157,1.8845,47309.647,47304.705,388582.735014205,388582.486025768,3107820.99876193,3107819.51957135,1.500000004653658,47307.176,4.94199999999546,3.2946666564421387
159,1.8855,47309.776,47304.645,388583.025163426,388582.777612368,3107820.92807369,3107819.44864189,1.4999999920095468,47307.2105,5.131000000001222,3.4206666848892664
160,1.87157407407407,47309.69,47304.703,388583.124099831,388582.874742344,3107820.85682366,3107819.37769525,1.5000000032973606,47307.196500000005,4.9870000000009895,3.32466665935891
161,1.91075,47309.667,47304.641,388583.286195797,388583.034626479,3107820.86312076,3107819.38436693,1.500000003666458,47307.154,5.025999999998021,3.3506666584752947
162,1.86877777777778,47309.829,47304.682,388583.411932961,388583.15885226,3107820.82074545,3107819.34224953,1.5000000089757308,47307.2555,5.146999999997206,3.431333312798988
163,1.82599845679012,47309.749,47304.681,388583.55851637,388583.304050713,3107820.80910432,3107819.33084615,1.4999999961053567,47307.215,5.0680000000065775,3.3786666754435193
164,1.88466666666667,47309.654,47304.793,388583.698688973,388583.442964707,3107820.86591067,3107819.3878697,1.5000000030043252,47307.2235,4.861000000004424,3.2406666601789382
165,1.86821527777778,47309.754,47304.721,388583.816051097,388583.558845228,3107820.75795643,3107819.28017257,1.4999999983554888,47307.2375,5.033000000003085,3.355333337013979
166,1.86054166666667,47309.798,47304.659,388583.896758755,388583.638896294,3107820.74136945,3107819.26370001,1.5000000077799318,47307.2285,5.139000000002852,3.425999982232537
167,1.914375,47309.739,47304.791,388584.065257335,388583.806250072,3107820.79536621,3107819.31789701,1.499999999550359,47307.265,4.948000000003958,3.298666667658116
168,1.9205625,47309.792,47304.636,388584.103581304,388583.844085814,3107820.69283506,3107819.21545153,1.5000000011190524,47307.214,5.1560000000026776,3.4373333307707474
170,1.85544444444444,47309.903,47304.796,388584.416727535,388584.155840139,3107820.67522839,3107819.19809002,1.4999999989850255,47307.3495,5.106999999996333,3.4046666689679888
171,1.93933333333333,47309.964,47304.575,388584.532743314,388584.271648159,3107820.61262795,3107819.13552629,1.4999999978448473,47307.269499999995,5.389000000002852,3.5926666718303983
172,1.84516666666667,47309.937,47304.776,388584.62317704,388584.361875434,3107820.6412171,3107819.16415194,1.5000000053383848,47307.356499999994,5.161000000000058,3.440666654421637
173,1.845,47309.85,47304.747,388584.737618736,388584.476249582,3107820.59555899,3107819.11850578,1.500000006285341,47307.298500000004,5.102999999995518,3.401999985741859
174,1.88653935185185,47309.857,47304.597,388584.856502977,388584.595137658,3107820.62447583,3107819.14742195,1.4999999979003875,47307.227,5.260000000002037,3.5066666715764523
176,1.94505555555556,47309.809,47304.535,388585.016627844,388584.755549291,3107820.49859599,3107819.0214914,1.4999999933640789,47307.172000000006,5.2739999999976135,3.5160000155530082
179,1.90225,47309.541,47304.593,388585.412550784,388585.153097302,3107820.38848287,3107818.91109196,1.500000003455882,47307.066999999995,4.947999999996682,3.2986666590645863
180,1.93296990740741,47309.606,47304.545,388585.5461456,388585.287453071,3107820.4388252,3107818.96130086,1.4999999996417335,47307.0755,5.061000000001513,3.37400000080687
181,1.89965972222222,47309.619,47304.613,388585.555835491,388585.297424655,3107820.45275644,3107818.9751828,1.5000000069771182,47307.115999999995,5.006000000001222,3.3373333178108355
183,1.88494444444444,47309.479,47304.409,388585.7945578,388585.537765862,3107820.38355264,3107818.9056968,1.4999999946399825,47306.944,5.069999999999709,3.380000012077712
184,1.92394097222222,47309.544,47304.298,388585.965134421,388585.709890136,3107820.33964739,3107818.86152346,1.4999999989817907,47306.921,5.245999999999185,3.4973333357068017
185,1.89216666666667,47309.605,47304.428,388586.05819438,388585.804258166,3107820.39875462,3107818.92040541,1.4999999955998942,47307.0165,5.177000000003318,3.4513333434596998
186,1.94390972222222,47309.404,47304.262,388586.170451479,388585.917949647,3107820.33001425,3107818.85141937,1.49999999772902,47306.833,5.141999999999825,3.42800000518983
187,1.93125462962963,47309.386,47304.227,388586.292945261,388586.042004179,3107820.24680742,3107818.76794686,1.4999999945238434,47306.8065,5.158999999999651,3.4393333458893194
188,1.90268479938272,47309.419,47304.18,388586.377869827,388586.12803944,3107820.28379749,3107818.80474889,1.4999999944239486,47306.7995,5.239000000001397,3.492666679651124
189,1.89275,47309.297,47304.106,388586.464996868,388586.216333345,3107820.27698792,3107818.79774269,1.4999999994717357,47306.701499999996,5.190999999998894,3.460666667884694
190,1.936,47309.17,47304.076,388586.603613102,388586.356805216,3107820.23239475,3107818.75283878,1.5000000003746294,47306.623,5.0939999999973224,3.395999999150054
194,1.95876157407407,47309.104,47304.058,388587.019685054,388586.780763037,3107820.16663169,3107818.68578184,1.5000000032758523,47306.581,5.0460000000020955,3.3639999926547524
196,1.91456539351852,47308.99,47303.808,388587.2819159,388587.049153325,3107820.12322257,3107818.64139209,1.4999999959733525,47306.399,5.1820000000006985,3.454666675940949
197,1.98683333333333,47308.843,47303.95,388587.320389167,388587.087626593,3107820.12996903,3107818.64813855,1.49999999581077,47306.3965,4.893000000003667,3.2620000091126236
198,1.98316666666667,47308.793,47303.774,388587.516082123,388587.287782779,3107820.09463162,3107818.61210695,1.4999999960627277,47306.2835,5.019000000000233,3.346000008782897
199,1.9175,47308.725,47303.71,388587.567155594,388587.339722784,3107820.05650943,3107818.57385158,1.4999999946622051,47306.2175,5.014999999999418,3.343333345230297
200,1.922,47308.835,47303.781,388587.696865792,388587.471980311,3107820.06620899,3107818.58316263,1.4999999950082377,47306.308000000005,5.053999999996449,3.369333344543574
202,1.925125,47308.664,47303.755,388587.918229102,388587.697414516,3107820.03301892,3107818.54936097,1.49999999806176,47306.2095,4.908999999999651,3.272666670895243
204,1.93275,47308.675,47303.566,388588.203990908,388587.988507894,3107819.99457804,3107818.51013637,1.5000000004413974,47306.120500000005,5.109000000004016,3.4059999990004113
205,1.95169444444444,47308.563,47303.526,388588.256873197,388588.04211673,3107819.962698,3107818.47815105,1.4999999957062802,47306.0445,5.0370000000039,3.3580000096148073
207,1.983,47308.52,47303.58,388588.511306321,388588.300724647,3107819.92197297,3107818.43682807,1.5000000052977807,47306.05,4.939999999995052,3.293333321698463
209,1.9195,47308.628,47303.475,388588.715496985,388588.50815218,3107819.94141756,3107818.4558173,1.5000000003106633,47306.0515,5.152999999998428,3.4353333326207975
212,1.88603703703704,47308.445,47303.356,388589.133896796,388588.932363925,3107819.88251364,3107818.39611379,1.500000003935283,47305.9005,5.088999999999942,3.392666657765892
214,1.91233333333333,47308.451,47303.232,388589.380138945,388589.182148278,3107819.7988759,3107818.31200008,1.500000002749343,47305.8415,5.2189999999973224,3.4793333269542948
215,1.93466666666667,47308.372,47303.341,388589.442081495,388589.244561439,3107819.79058736,3107818.30364895,1.5000000025304219,47305.8565,5.0310000000026776,3.353999994343762
218,1.89131944444444,47308.333,47303.154,388589.881319073,388589.68839052,3107819.69430885,3107818.20676773,1.5000000034557777,47305.7435,5.178999999996449,3.4526666587098673
220,1.92163888888889,47308.326,47303.087,388590.104708534,388589.913512043,3107819.71341997,3107818.22565523,1.5000000064852717,47305.7065,5.239000000001397,3.4926666515670033
222,1.886,47308.339,47303.213,388590.445735527,388590.256848421,3107819.61317089,3107818.12511119,1.5000000031961582,47305.776,5.125999999996566,3.4173333260494854
223,1.96213888888889,47308.277,47303.29,388590.572187726,388590.384019994,3107819.62419252,3107818.13604169,1.4999999959778731,47305.783500000005,4.9870000000009895,3.3246666755821472
227,1.92952430555556,47308.142,47303.043,388591.23072418,388591.044953007,3107819.58539565,3107818.09694374,1.5000000059016039,47305.5925,5.099000000001979,3.399333319960307
228,1.9095,47308.183,47303.215,388591.359709027,388591.174177045,3107819.58703674,3107818.098555,1.5000000022195028,47305.69899999999,4.968000000000757,3.311999995099842
229,1.9460162037037,47308.335,47303.083,388591.508403715,388591.323066174,3107819.57455316,3107818.0860472,1.4999999989945605,47305.709,5.2520000000004075,3.501333335680524
230,1.91709722222222,47308.086,47303.04,388591.671521272,388591.486236212,3107819.53564412,3107818.04713163,1.4999999953895697,47305.563,5.0460000000020955,3.3640000103410554
234,1.9245,47307.909,47302.946,388592.379244072,388592.193283943,3107819.45003694,3107817.96160863,1.5000000012234596,47305.427500000005,4.9629999999961,3.308666663965387
