sample_index,axis,sensor_a,sensor_b,x_a,x_b,y_a,y_b,baseline_distance,mean_field,diff_field,gradient_field
41,1.50451076752746,47281.336,47278.027,388761.712181891,388761.463346922,3108108.75401653,3108107.27480013,1.4999999995518547,47279.681500000006,3.309000000001106,2.2060000006598095
42,1.50764891788523,47281.48,47278.091,388761.937222646,388761.704058656,3108108.72918419,3108107.24741682,1.4999999949143707,47279.7855,3.389000000002852,2.2593333409953225
43,1.51073525217768,47281.474,47278.308,388762.143356528,388761.963330133,3108108.71099178,3108107.22183414,1.4999999931341716,47279.891,3.166000000004715,2.1106666763307933
44,1.51376787610269,47281.46,47278.315,388762.353901107,388762.218134504,3108108.69633904,3108107.20249586,1.5000000057673033,47279.8875,3.1449999999967986,2.096666658603124
45,1.51674502009156,47281.515,47278.241,388762.561566977,388762.476052994,3108108.68650004,3108107.18893957,1.5000000007634011,47279.878,3.2739999999976135,2.182666665554242
46,1.51966503677697,47281.678,47278.492,388762.776621197,388762.727108858,3108108.68103206,3108107.18184944,1.5000000000268077,47280.085,3.1860000000015134,2.1239999999630492
47,1.52252640026201,47281.606,47278.45,388762.990260701,388762.980391366,3108108.68040536,3108107.18043783,1.4999999986455423,47280.028,3.1560000000026776,2.1040000019016376
48,1.52532770414553,47281.833,47278.485,388763.207446593,388763.231218972,3108108.68413892,3108107.18432731,1.4999999973721814,47280.159,3.3479999999981374,2.2320000039089525
49,1.5280676650967,47281.708,47278.561,388763.43083756,388763.477203454,3108108.69182652,3108107.19254329,1.4999999998949705,47280.1345,3.146999999997206,2.0980000001450385
50,1.53074512297796,47281.789,47278.496,388763.654900151,388763.724137312,3108108.70254423,3108107.20414301,1.5000000001418152,47280.1425,3.2929999999978463,2.195333333124343
51,1.53335904466562,47281.947,47278.638,388763.882856581,388763.969043748,3108108.71534105,3108107.21781917,1.500000003026053,47280.292499999996,3.309000000001106,2.205999995550422
52,1.5359085177515,47281.8,47278.603,388764.115670938,388764.21118842,3108108.72914002,3108107.2321843,1.5000000054480378,47280.2015,3.1970000000001164,2.1313333255923546
53,1.53839274676417,47281.812,47278.613,388764.351099733,388764.453027016,3108108.74264736,3108107.24611442,1.5000000041497474,47280.212499999994,3.199000000000524,2.132666660766997
54,1.54081105054779,47281.878,47278.642,388764.590686453,388764.693209035,3108108.75492748,3108107.25843521,1.4999999979107035,47280.259999999995,3.235999999997148,2.1573333363363045
55,1.54316285695227,47281.873,47278.695,388764.833761149,388764.932576723,3108108.76514439,3108107.26840277,1.499999998125172,47280.284,3.1779999999998836,2.1186666693146794
56,1.54544770431406,47281.779,47278.644,388765.081332395,388765.170271889,3108108.77287389,3108107.27551295,1.500000006167309,47280.211500000005,3.1350000000020373,2.089999991408241
57,1.54766523417991,47281.84,47278.516,388765.333307511,388765.406514665,3108108.77789889,3108107.27968638,1.500000003961101,47280.178,3.323999999993248,2.215999994143632
58,1.54981519220894,47281.872,47278.749,388765.589760995,388765.641334296,3108108.7802182,3108107.28110507,1.499999993887924,47280.31050000001,3.1229999999995925,2.08200000848329
59,1.55189741598882,47281.786,47278.428,388765.847758996,388765.877744138,3108108.7798654,3108107.28016513,1.5000000029870633,47280.107,3.3580000000001746,2.238666662208757
60,1.55391183185442,47281.805,47278.605,388766.112741316,388766.110359361,3108108.77707018,3108107.27707207,1.500000001118631,47280.205,3.1999999999970896,2.1333333317404515
61,1.55585844898561,47281.83,47278.446,388766.382327191,388766.341591106,3108108.77168139,3108107.27223463,1.5000000048313085,47280.138000000006,3.3839999999981956,2.255999992732509
62,1.55773734563964,47281.757,47278.573,388766.656498294,388766.571463665,3108108.7634846,3108107.26589684,1.4999999956550092,47280.16499999999,3.184000000001106,2.122666672816049
63,1.55954867468702,47281.923,47278.472,388766.935184782,388766.800028831,3108108.75215355,3108107.25825501,1.4999999927749994,47280.1975,3.4510000000009313,2.300666677748833
64,1.56129264975901,47281.829,47278.429,388767.196859905,388767.048771923,3108108.73974999,3108107.24707791,1.4999999959818648,47280.129,3.400000000001455,2.2666666727394853
65,1.56296954781118,47281.906,47278.386,388767.454073765,388767.305078868,3108108.72555611,3108107.23297428,1.4999999994235587,47280.146,3.5200000000040745,2.3466666675711934
66,1.56457969696838,47281.826,47278.449,388767.713008212,388767.562682335,3108108.70897502,3108107.21652665,1.5000000021106967,47280.1375,3.3770000000004075,2.2513333301656835
67,1.56612347151123,47281.914,47278.518,388767.97381119,388767.821328584,3108108.69000918,3108107.19777962,1.5000000015487938,47280.216,3.3960000000006403,2.263999997662781
68,1.56760128980254,47281.937,47278.499,388768.23606071,388768.081314858,3108108.66870992,3108107.17671336,1.5000000043681838,47280.218,3.437999999994645,2.291999993321845
69,1.56901360954494,47281.87,47278.506,388768.49984406,388768.342411633,3108108.64503207,3108107.1533166,1.50000000449549,47280.188,3.364000000001397,2.242666659946341
70,1.57036092632946,47281.798,47278.453,388768.765081969,388768.604540093,3108108.61888543,3108107.12750141,1.499999996426966,47280.1255,3.345000000001164,2.2300000053126867
71,1.57164376034205,47281.903,47278.432,388769.031688085,388768.867614344,3108108.59012708,3108107.09912748,1.5000000002779525,47280.167499999996,3.47099999999773,2.3139999995696985
72,1.57286264712538,47281.919,47278.575,388769.299990414,388769.131121743,3108108.55855438,3108107.06809023,1.500000003467593,47280.247,3.3440000000045984,2.229333328182785
73,1.57401813055917,47281.926,47278.382,388769.569091786,388769.395764247,3108108.52415018,3108107.03419798,1.4999999981119374,47280.153999999995,3.544000000001688,2.3626666696417002
74,1.57511075577117,47281.8,47278.551,388769.839268283,388769.661061856,3108108.48688218,3108106.99750564,1.5000000026692761,47280.1755,3.2490000000034343,2.1659999961478547
75,1.57614107496384,47281.858,47278.364,388770.110968919,388769.926354815,3108108.44685683,3108106.95826097,1.5000000002161016,47280.111000000004,3.4939999999987776,2.329333332996937
76,1.57710963964747,47281.96,47278.567,388770.383017191,388770.192603939,3108108.40456958,3108106.9167044,1.500000000377526,47280.2635,3.392999999996391,2.261999999428285
77,1.57801700338564,47281.86,47278.572,388770.655816029,388770.459187484,3108108.36050385,3108106.87344729,1.499999999000473,47280.216,3.2880000000004657,2.1920000014609524
78,1.57886371201551,47281.82,47278.636,388770.929942316,388770.725308433,3108108.31524365,3108106.82926755,1.4999999990473951,47280.228,3.184000000001106,2.122666668015446
79,1.57965030232949,47281.92,47278.487,388771.203950854,388770.992192215,3108108.26970838,3108106.78473085,1.4999999955809744,47280.2035,3.4329999999972642,2.288666673407294
80,1.58037729910954,47281.775,47278.489,388771.479156061,388771.258306634,3108108.22441681,3108106.74076404,1.5000000038379848,47280.132,3.286000000000058,2.1906666610615417
81,1.58104520443765,47281.83,47278.456,388771.75393424,388771.525061105,3108108.18022073,3108106.69778453,1.4999999998013356,47280.143,3.3740000000034343,2.249333333633531
82,1.58165449854498,47281.789,47278.412,388772.028916402,388771.791615234,3108108.13751367,3108106.65640322,1.5000000034911818,47280.1005,3.3770000000004075,2.251333328093729
83,1.58220563554596,47281.938,47278.347,388772.300853997,388772.061014347,3108108.09715398,3108106.61645247,1.5000000063397643,47280.1425,3.5910000000003492,2.3939999898819693
84,1.58269904731179,47281.75,47278.221,388772.571541091,388772.331268456,3108108.0590312,3108106.5783999,1.49999999547009,47279.985499999995,3.52900000000227,2.352666673773092
85,1.58313513939574,47281.735,47278.28,388772.841924627,388772.601242973,3108108.02298006,3108106.54241519,1.4999999975605391,47280.0075,3.4550000000017462,2.303333337080425
86,1.58351428930439,47281.624,47278.336,388773.111952394,388772.870811587,3108107.9888097,3108106.50831954,1.5000000010564847,47279.98,3.2880000000004657,2.191999998456434
87,1.58383685116556,47281.615,47278.285,388773.381463448,388773.139966547,3108107.95615095,3108106.47571883,1.5000000051850504,47279.95,3.3299999999944703,2.219999992322439
88,1.584103150703,47281.661,47278.274,388773.650418094,388773.408589245,3108107.92441284,3108106.44403492,1.499999992718839,47279.9675,3.3870000000024447,2.258000010962204
89,1.58431349368797,47281.827,47278.318,388773.918771871,388773.676576644,3108107.89281611,3108106.41249808,1.4999999991880533,47280.072499999995,3.5089999999981956,2.339333334598406
90,1.58446816250767,47281.853,47278.348,388774.186395482,388773.943921656,3108107.86044832,3108106.3801759,1.49999999765444,47280.1005,3.5050000000046566,2.3366666703236323
91,1.58456742149197,47281.677,47278.455,388774.453258108,388774.210530011,3108107.82631635,3108106.3460856,1.5000000008251033,47280.066000000006,3.2220000000015716,2.1479999988195
92,1.58461151233646,47281.897,47278.431,388774.719324389,388774.476323342,3108107.78948391,3108106.30929795,1.499999994962167,47280.164,3.4660000000003492,2.3106666744274014
93,1.58460065621467,47281.925,47278.492,388774.984497627,388774.741295948,3108107.74921051,3108106.26905749,1.5000000064376995,47280.2085,3.43300000000454,2.2886666568471945
94,1.58453505716396,47281.894,47278.389,388775.248756158,388775.005378299,3108107.70503697,3108106.22491292,1.4999999950365919,47280.1415,3.5049999999973807,2.3366666743968074
95,1.58441490387308,47281.808,47278.543,388775.512059891,388775.268530311,3108107.65685819,3108106.17675909,1.5000000008720114,47280.1755,3.264999999999418,2.176666665400893
96,1.58424037540794,47281.911,47278.529,388775.774385367,388775.53070604,3108107.60491388,3108106.12483943,1.499999997228657,47280.22,3.381999999997788,2.2546666708308285
97,1.58401163923163,47281.952,47278.537,388776.035678156,388775.791900965,3108107.54973806,3108106.06967972,1.5000000032416183,47280.2445,3.415000000000873,2.2766666617471927
98,1.58372885561566,47281.941,47278.626,388776.295927518,388776.052076988,3108107.49205087,3108106.01200462,1.4999999943019493,47280.2835,3.3150000000023283,2.21000000839668
99,1.58339218452892,47282.054,47278.604,388776.55511391,388776.311214527,3108107.43265449,3108105.95261629,1.4999999942012483,47280.329,3.4499999999970896,2.300000008889479
100,1.58300178453294,47281.962,47278.718,388776.813223395,388776.569297722,3108107.37232332,3108105.89228944,1.500000006263798,47280.34,3.2439999999987776,2.1626666576348472
101,1.58255781628163,47282.038,47278.634,388777.070241167,388776.826320501,3108107.31171195,3108105.83167726,1.4999999919792657,47280.335999999996,3.40400000000227,2.2693333454693265
102,1.58206043901109,47282.089,47278.789,388777.327710802,388777.080726944,3108107.25103304,3108105.77150643,1.500000005382351,47280.439,3.3000000000029104,2.1999999921078253
103,1.58150982382089,47282.289,47278.824,388777.584149087,388777.333996091,3108107.19078441,3108105.71179033,1.5000000036946077,47280.5565,3.4649999999965075,2.309999994307976
104,1.58090614893931,47282.327,47279.076,388777.839260065,388777.586427554,3108107.13107211,3108105.65253374,1.499999996944953,47280.701499999996,3.2509999999965657,2.1673333377452475
105,1.58024959676741,47282.377,47279.14,388778.093049133,388777.838027131,3108107.0718174,3108105.59365511,1.4999999924284724,47280.758499999996,3.2370000000009895,2.158000010893564
106,1.57954035481464,47282.448,47279.175,388778.345525368,388778.088804243,3108107.01291494,3108105.53504679,1.5000000015877382,47280.811499999996,3.272999999993772,2.181999997686218
107,1.57877861846884,47282.443,47279.129,388778.596792895,388778.338680366,3108106.95435219,3108105.47672642,1.4999999975014466,47280.786,3.3139999999984866,2.2093333370124157
108,1.57796459055596,47282.493,47279.335,388778.846636023,388778.58790375,3108106.89640816,3108105.41889078,1.499999999473212,47280.914000000004,3.158000000003085,2.105333334074766
109,1.57709848756304,47282.534,47279.212,388779.095214959,388778.836353606,3108106.83960693,3108105.36211216,1.499999998673838,47280.873,3.3220000000001164,2.2146666686247487
110,1.57618053954508,47282.619,47279.346,388779.342552884,388779.084052992,3108106.78479736,3108105.3072393,1.5000000050309101,47280.9825,3.2730000000010477,2.1819999926824014
111,1.57521098997101,47282.734,47279.549,388779.588676415,388779.331028361,3108106.73301956,3108105.25531273,1.4999999984009027,47281.1415,3.1849999999976717,2.123333335595392
112,1.57419009992979,47282.863,47279.409,388779.83376946,388779.577155767,3108106.68530211,3108105.2074153,1.5000000034980217,47281.136,3.4539999999979045,2.302666661295418
113,1.57311814827918,47282.889,47279.644,388780.077607084,388779.82272709,3108106.64256852,3108105.16438173,1.499999999063395,47281.2665,3.2450000000026193,2.163333334685872
114,1.57199543172181,47282.96,47279.558,388780.320331327,388780.067674331,3108106.60535106,3108105.12678268,1.5000000042105421,47281.259,3.4020000000018626,2.267999993634902
115,1.57082225830531,47282.967,47279.672,388780.561983088,388780.312037835,3108106.57380515,3108105.09477596,1.4999999917068925,47281.3195,3.2949999999982538,2.1966666788102978
116,1.56959895423823,47282.841,47279.668,388780.80260704,388780.555861531,3108106.54772483,3108105.06815846,1.4999999966139423,47281.254499999995,3.173000000002503,2.1153333381100956
117,1.56832586305723,47282.873,47279.758,388781.042251621,388780.79919306,3108106.52664492,3108105.0464684,1.4999999982119023,47281.3155,3.1149999999979627,2.07666666914083
118,1.56700333940125,47282.977,47279.8,388781.281405926,388781.041647017,3108106.50989418,3108105.0291796,1.5000000006637677,47281.3885,3.176999999996042,2.117999999060121
119,1.56563175238812,47282.969,47279.678,388781.519301212,388781.284103562,3108106.49696643,3108105.01552049,1.5000000027746287,47281.3235,3.290999999997439,2.1939999959399357
120,1.56421148077371,47283.064,47279.617,388781.7563859,388781.526233498,3108106.4871563,3108105.00491817,1.5000000004424245,47281.3405,3.4470000000001164,2.297999999322283
121,1.56274292863502,47283.004,47279.632,388781.993296323,388781.76752757,3108106.47973288,3108104.99682073,1.4999999912285136,47281.318,3.372000000003027,2.248000013147552
122,1.56122652238921,47283.095,47279.787,388782.21258306,388782.02557014,3108106.47645624,3108104.98815984,1.5000000019972712,47281.441,3.30800000000454,2.2053333303999274
123,1.55966271288549,47283.117,47279.723,388782.427404047,388782.287346003,3108106.4741927,3108104.98074576,1.5000000061844627,47281.42,3.394000000000233,2.2626666573379035
124,1.55805196905888,47283.086,47279.701,388782.643913256,388782.54685161,3108106.47156477,3108104.97470838,1.5000000051686289,47281.393500000006,3.3850000000020373,2.25666665889211
125,1.55639477115889,47283.011,47279.638,388782.865991506,388782.800364036,3108106.46808751,3108104.96952385,1.5000000029401541,47281.3245,3.3729999999995925,2.248666662258777
126,1.55469161793176,47282.933,47279.638,388783.085908999,388783.055778181,3108106.46403466,3108104.96433731,1.5000000025627827,47281.2855,3.2949999999982538,2.19666666291245
127,1.55294302280256,47282.85,47279.703,388783.307921436,388783.309010274,3108106.4592644,3108104.95926479,1.500000004965314,47281.2765,3.146999999997206,2.0979999930533184
128,1.55114952348632,47283.083,47279.684,388783.534651045,388783.55761638,3108106.4542125,3108104.95438831,1.500000002087906,47281.383499999996,3.3989999999976135,2.265999996844279
129,1.54931168187252,47283.024,47279.46,388783.760722229,388783.807156178,3108106.44938952,3108104.9501084,1.4999999961560186,47281.242,3.5639999999984866,2.3760000060878577
130,1.54743008188623,47282.902,47279.647,388783.989173466,388784.054780384,3108106.44542541,3108104.94686086,1.4999999924579261,47281.2745,3.2550000000046566,2.1700000109139714
131,1.54550533281951,47282.882,47279.522,388784.22141017,388784.299277112,3108106.44296239,3108104.94498484,1.4999999999954725,47281.202,3.360000000000582,2.240000000007149
132,1.54353805579684,47282.995,47279.466,388784.454455589,388784.543820089,3108106.44228437,3108104.94494874,1.5000000009136685,47281.230500000005,3.52900000000227,2.352666665235142
133,1.54152889399003,47282.791,47279.686,388784.690144208,388784.786774271,3108106.44375929,3108104.94687498,1.5000000023497375,47281.2385,3.1049999999959255,2.069999996754646
134,1.53947850560242,47283.016,47279.509,388784.928704892,388785.028111603,3108106.44756724,3108104.95086476,1.5000000022750024,47281.2625,3.507000000005064,2.3379999964574054
135,1.53738757032097,47282.897,47279.546,388785.169540286,388785.268630441,3108106.45374396,3108104.95702049,1.500000001300515,47281.2215,3.3509999999951106,2.23399999805984
136,1.53525679563743,47282.986,47279.599,388785.413307976,388785.507873127,3108106.46233557,3108104.96531939,1.5000000034981453,47281.292499999996,3.3869999999951688,2.2579999947309046
137,1.53308690805628,47282.937,47279.502,388785.66011131,388785.745933826,3108106.47325883,3108104.97571601,1.5000000006019543,47281.2195,3.4349999999976717,2.2899999990794644
138,1.53087865341846,47283.013,47279.548,388785.908587996,388785.98436852,3108106.48621407,3108104.98812952,1.5000000025128715,47281.2805,3.4649999999965075,2.3099999961278495
139,1.52863279525298,47282.998,47279.702,388786.161351764,388786.22075188,3108106.50091599,3108105.00209257,1.5000000061863366,47281.35,3.2960000000020955,2.1973333242724347
140,1.52635012639088,47283.109,47279.572,388786.417461189,388786.456206926,3108106.51663826,3108105.01713875,1.5000000042523496,47281.3405,3.536999999996624,2.3579999933130558
141,1.52403146524337,47283.118,47279.757,388786.677011596,388786.690811583,3108106.53249093,3108105.03255441,1.500000001345944,47281.4375,3.361000000004424,2.2406666646590745
142,1.52167765865512,47283.225,47279.526,388786.940087195,388786.924644995,3108106.54743323,3108105.04751272,1.499999999507813,47281.375499999995,3.699000000000524,2.4660000008095047
143,1.51928959097102,47283.072,47279.718,388787.190396701,388787.174150348,3108106.56074919,3108105.06083717,1.50000000372763,47281.395000000004,3.3539999999993597,2.235999994442919
144,1.51686817974634,47283.091,47279.738,388787.439929404,388787.427477283,3108106.57163791,3108105.0716896,1.4999999957309669,47281.4145,3.353000000002794,2.235333339697004
145,1.5144143870899,47283.03,47279.684,388787.691744322,388787.681691288,3108106.57949675,3108105.07953044,1.4999999985463768,47281.357,3.34599999999773,2.2306666688268524
146,1.51192921427083,47283.009,47279.581,388787.945894109,388787.936848373,3108106.58406418,3108105.08409146,1.4999999955264267,47281.295,3.4279999999998836,2.285333340148993
147,1.50941370202954,47283.121,47279.624,388788.202423418,388788.19299538,3108106.58535504,3108105.08538467,1.4999999995649278,47281.3725,3.496999999995751,2.3313333340066995
148,1.50686894038352,47282.906,47279.623,388788.461368236,388788.450169405,3108106.58356618,3108105.08360798,1.5000000051019582,47281.264500000005,3.283000000003085,2.1886666592243995
149,1.50429606713333,47282.918,47279.481,388788.722755355,388788.708397188,3108106.5789563,3108105.07902502,1.5000000005963248,47281.1995,3.436999999998079,2.2913333324211336
150,1.50169627547442,47283.052,47279.617,388788.986601798,388788.967694661,3108106.57174913,3108105.07186829,1.500000004280907,47281.3345,3.4350000000049477,2.2899999934677804
151,1.49907081273061,47283.009,47279.528,388789.252914328,388789.228066565,3108106.56208577,3108105.06229159,1.499999997935443,47281.2685,3.480999999999767,2.3206666698606107
152,1.4964209761646,47282.967,47279.467,388789.521688999,388789.489506165,3108106.55003724,3108105.05038253,1.49999999497037,47281.217,3.5,2.333333341157202
153,1.49374811445422,47282.983,47279.648,388789.793868043,388789.75103781,3108106.53563588,3108105.03624748,1.5000000009706203,47281.3155,3.334999999999127,2.2233333318940764
154,1.49105362912166,47282.937,47279.557,388790.067650708,388790.014405698,3108106.51904009,3108105.0199854,1.4999999981263683,47281.247,3.3799999999973807,2.2533333361461985
155,1.48833898594129,47283.168,47279.596,388790.343816054,388790.278750884,3108106.50044103,3108105.00185285,1.5000000033634964,47281.382,3.5720000000001164,2.3813333279936737
156,1.48560571489783,47283.128,47279.791,388790.623721305,388790.542612913,3108106.48004395,3108104.98223841,1.500000002285889,47281.4595,3.3369999999995343,2.2246666632761287
157,1.48285540844745,47283.143,47279.705,388790.904630334,388790.808601517,3108106.45824292,3108104.96131992,1.5000000006272325,47281.424,3.437999999994645,2.2919999990380187
158,1.48008972740339,47283.173,47279.692,388791.187734915,388791.075375761,3108106.43512174,3108104.93933585,1.500000002882069,47281.4325,3.480999999999767,2.3206666622076306
159,1.4773104048563,47283.189,47279.66,388791.474806121,388791.340993221,3108106.41043374,3108104.9164143,1.4999999930159178,47281.4245,3.528999999994994,2.3526666776174743
160,1.47451924675407,47283.129,47279.777,388791.762168524,388791.608936574,3108106.38412213,3108104.89196933,1.500000002864368,47281.453,3.3519999999989523,2.234666662398696
161,1.47171813920661,47283.123,47279.656,388792.053591846,388791.875222943,3108106.35522402,3108104.86586693,1.5000000019898094,47281.389500000005,3.466999999996915,2.3113333302652013
162,1.46890904686652,47282.988,47279.694,388792.345971431,388792.142724623,3108106.32333594,3108104.83716949,1.4999999942197129,47281.341,3.293999999994412,2.1960000084586153
163,1.46609402278489,47283.158,47279.637,388792.640918322,388792.409580389,3108106.28754282,3108104.80548926,1.4999999981936656,47281.39750000001,3.5210000000006403,2.3473333361604727
164,1.46327520799994,47283.054,47279.683,388792.935107579,388792.67884876,3108106.24780808,3108104.7698597,1.4999999989127233,47281.3685,3.370999999999185,2.2473333349617723
165,1.4604548272538,47283.202,47279.927,388793.226698671,388792.952089376,3108106.20426369,3108104.72961467,1.4999999990360715,47281.5645,3.2749999999941792,2.183333334732504
166,1.45763519839762,47283.052,47279.761,388793.519222324,388793.225478072,3108106.15629906,3108104.68534212,1.5000000018400288,47281.4065,3.291000000004715,2.1939999973117943
167,1.4548187254713,47283.156,47279.872,388793.8105713,388793.500818171,3108106.10451974,3108104.6368505,1.499999999843895,47281.514,3.2839999999996508,2.189333333560944
168,1.45200790575239,47283.276,47279.945,388794.099633781,388793.7789093,3108106.04953819,3108104.58422736,1.5000000072335207,47281.610499999995,3.330999999998312,2.220666655956716
