sample_index,axis,baseline_distance,signal_0,signal_1
0,11.2814098085822,1.4999999988007444,47440.361,-2.197333335086656
1,11.2691140305496,1.5000000073865778,47440.4135,-2.2006666558293877
2,11.2567260073833,1.5000000088098009,47440.4525,-2.188666653809394
3,11.2442410332549,1.4999999973708134,47440.5015,-2.210000003875221
4,11.2316543905188,1.5000000055212,47440.464,-2.171999992006389
5,11.2189613684699,1.5000000006471874,47440.635,-2.121333332418532
6,11.2061572824787,1.5000000030396927,47440.522,-2.197333328877068
7,11.1932374934505,1.5000000037307912,47440.587,-2.2746666610068784
8,11.1801974254367,1.4999999981478516,47440.6265,-2.152666669324278
9,11.1670325853184,1.500000004067503,47440.6975,-2.257999993878682
10,11.1537385911182,1.4999999909233437,47440.669,-2.2186666800929427
11,11.1403111937845,1.5000000052543074,47440.809,-2.1866666590062778
12,11.1267463027341,1.4999999970703446,47440.8125,-2.087333337406076
13,11.1130400115387,1.500000003278941,47440.8355,-2.0846666621099392
14,11.0991886246798,1.5000000047966917,47440.983,-2.182666659690207
15,11.085188682989,1.5000000063112038,47440.995,-2.1866666574655578
16,11.071036986574,1.499999999044679,47441.097,-2.170666668049937
17,11.0567306179953,1.4999999907278918,47441.0745,-1.9953333456687723
18,11.0422669747212,1.4999999990653017,47441.1145,-2.0126666679209797
19,11.027643794003,1.4999999993971087,47441.130000000005,-2.1506666675326698
20,11.0128591753671,1.4999999973805964,47441.283,-2.032000003550088
21,10.9979116043566,1.499999999351559,47441.25199999999,-1.978666667522537
22,10.9827999825313,1.499999999618559,47441.3785,-2.099333333870441
23,10.9675236501979,1.5000000013927135,47441.277,-2.161333331325501
24,10.9520824066651,1.4999999941336055,47441.325,-2.060000008059037
25,10.9364765312366,1.4999999997907572,47441.4145,-2.003333333615893
26,10.9207068095317,1.5000000016017767,47441.4395,-2.04466666448024
27,10.9047745522254,1.500000001822848,47441.576,-2.109333330772876
28,10.8886816170869,1.5000000029054514,47441.5685,-2.056666662682388
29,10.8724304286004,1.499999997918006,47441.6695,-2.0833333362249915
30,10.8560239970992,1.500000008268985,47441.6425,-2.09399998845867
31,10.8394659302907,1.5000000033713847,47441.6745,-2.065999995357799
32,10.8227604462624,1.5000000008602892,47441.713,-2.1719999987505374
33,10.8059123843435,1.4999999966101436,47441.84299999999,-2.1933333382906386
34,10.7889272145346,1.499999997477177,47441.7785,-2.086000003508949
35,10.771811046895,1.5000000076904385,47441.873,-2.298666654884136
36,10.7545706334391,1.500000005011213,47441.9245,-2.207333325960064
37,10.7372133724634,1.50000000159038,47441.985,-2.153333331047538
38,10.7197473071265,1.5000000044796733,47442.037,-2.25199999327735
39,10.7021811221057,1.500000003885798,47442.018,-2.1266666611541702
40,10.6845241393524,1.50000000312898,47442.2245,-2.164666662148368
41,10.6667863100024,1.5000000024623137,47442.166,-2.282666662918952
42,10.6489782038377,1.5000000024857496,47442.1945,-2.2233333296483178
43,10.6311109983885,1.4999999991854729,47442.259000000005,-2.198666667862251
