sample_index,axis,baseline_distance,signal_0,signal_1
0,2.55502361158243,1.499999998388396,47452.3505,-2.407333335922728
1,2.57239118556952,1.50000000410392,47452.428,-2.374666660173275
2,2.59004440944029,1.5000000086135667,47452.424,-2.3839999863107924
3,2.60796200015511,1.5000000084088374,47452.46,-2.383999986636175
4,2.6261216365571,1.5000000065129675,47452.53200000001,-2.238666656946541
5,2.64449998178813,1.4999999962170334,47452.579,-2.3320000058809804
6,2.66307271283295,1.4999999959598058,47452.6155,-2.3126666728939638
7,2.68181457038254,1.4999999958095775,47452.5715,-2.4193333400925625
8,2.70069941910167,1.5000000009219694,47452.715,-2.491999998471522
9,2.71970031282111,1.4999999951558671,47452.7515,-2.4206666744848357
10,2.73878957004299,1.4999999959304509,47452.8255,-2.308666672932405
11,2.75793884602045,1.499999990787362,47452.859,-2.409333348126958
12,2.7771191973734,1.5000000039257773,47452.829,-2.402666660378017
13,2.79630114123405,1.5000000018837605,47452.9645,-2.50199999685587
14,2.81545471239462,1.500000002300138,47452.949,-2.4159999962926832
15,2.83454951909167,1.5000000017609032,47452.98299999999,-2.5239999970370257
16,2.85355481499356,1.5000000006928194,47453.077000000005,-2.3973333322245405
17,2.8724395744227,1.4999999943119564,47453.0505,-2.363333342293998
18,2.89117257285655,1.4999999993264843,47453.135,-2.37600000106584
19,2.90972248006531,1.500000000694682,47453.286,-2.4466666655323994
20,2.92805795345104,1.4999999979116103,47453.1505,-2.5086666701587226
21,2.94614772025178,1.5000000085483836,47453.2635,-2.553999985443827
22,2.96396065355801,1.4999999947501037,47453.1895,-2.479333342009044
23,2.98146584012986,1.4999999953038905,47453.438,-2.4506666743387173
24,2.9986326447283,1.5000000011084167,47453.24800000001,-2.4759999981703347
25,3.01543077478259,1.500000005720148,47453.3945,-2.631333323299
26,3.03183035894324,1.5000000024022362,47453.441,-2.4626666627248244
27,3.04780203840643,1.4999999957957544,47453.3855,-2.444666673514656
28,3.06331706452893,1.4999999993057824,47453.393,-2.424000001125775
29,3.07834738766004,1.5000000017087654,47453.4285,-2.496666663824268
30,3.0928657335661,1.500000006920413,47453.553,-2.470666655271703
31,3.1068456752468,1.4999999969964035,47453.4815,-2.5046666716805306
32,3.1202616927994,1.5000000053529572,47453.612,-2.4359999913034605
33,3.13308922139599,1.4999999999864806,47453.545,-2.6386666666895957
34,3.14530470611855,1.5000000055084148,47453.6485,-2.4979999908238204
35,3.15688566586763,1.5000000026883753,47453.5505,-2.580666662040923
36,3.16781076610647,1.499999994534853,47453.703,-2.5253333425345224
37,3.1780598922841,1.500000005928292,47453.618,-2.5239999900247
38,3.18761421439834,1.5000000008883545,47453.673,-2.519999998506788
39,3.19645624089466,1.5000000081859806,47453.6245,-2.4873333197590037
40,3.20456986091802,1.4999999977059677,47453.663,-2.5626666705841084
41,3.21194037485735,1.500000000416127,47453.683000000005,-2.4413333326586635
42,3.21855451690496,1.5000000012422536,47453.685,-2.562666664547411
43,3.2244004741636,1.5000000005740048,47453.705,-2.563999999017321
44,3.22946791763226,1.4999999985519026,47453.7295,-2.632666669208588
45,3.23374804134739,1.5000000039855348,47453.789,-2.5706666598361907
46,3.23723359903139,1.4999999955251224,47453.6635,-2.636666674533671
47,3.23991893209619,1.4999999981552323,47453.739,-2.577333336504257
48,3.24179999040192,1.5000000003697895,47453.7895,-2.632666666017994
49,3.24287433623063,1.4999999952815968,47453.8615,-2.60066667484601
50,3.24314114369889,1.500000002236762,47453.8355,-2.6206666627567
51,3.24260118153699,1.4999999985719688,47453.9695,-2.6566666691962566
52,3.24125679203954,1.5000000020980468,47453.8835,-2.4819999965320405
53,3.23911187448327,1.4999999965927195,47453.9535,-2.738000006216978
54,3.23617187042371,1.500000002419528,47454.048,-2.631999995752323
