sample_index,axis,baseline_distance,signal_0,signal_1
0,2.44150872539943,1.4999999993192124,47407.222,-2.532000001150838
1,2.4395432659129,1.4999999919869265,47407.1865,-2.6193333473235736
2,2.43749026756462,1.5000000013362842,47407.3835,-2.580666664371971
3,2.43534570172651,1.5000000044670967,47407.373,-2.6613333254066247
4,2.43310568501961,1.5000000013899204,47407.429,-2.5586666642931712
5,2.43076650034151,1.4999999949934133,47407.549,-2.566666675232523
6,2.42832460509854,1.4999999981969634,47407.521,-2.6293333364959515
7,2.42577664844193,1.5000000037778776,47407.523,-2.5853333268199337
8,2.42311949127336,1.5000000015515378,47407.600000000006,-2.5386666640389515
9,2.42035022288376,1.5000000024247473,47407.691,-2.438666662721773
10,2.41746617706872,1.5000000022068514,47407.8005,-2.563333329562845
11,2.4144649502744,1.499999996501917,47407.823,-2.6026666727377425
12,2.41134441709991,1.4999999967367754,47407.8045,-2.590000005635859
13,2.40810273832147,1.4999999978254128,47407.8485,-2.5820000037477686
14,2.40473837202096,1.500000001622002,47407.9325,-2.4899999973078644
15,2.40125009145056,1.4999999945614126,47407.9775,-2.578000009346032
16,2.39763699879022,1.4999999979189813,47407.933,-2.4946666701265454
17,2.39389854246244,1.5000000087317291,47408.057,-2.4239999858885946
18,2.39003452868667,1.5000000062405283,47408.1255,-2.3459999902399686
19,2.38604512602805,1.5000000010816383,47408.1405,-2.5859999981357986
20,2.38193086729892,1.4999999969220412,47408.2105,-2.487333338437118
21,2.37769265610214,1.5000000040002763,47408.31,-2.527999993259055
22,2.37333177898915,1.5000000023478657,47408.3265,-2.504666662749629
23,2.36884991038758,1.5000000005741916,47408.4225,-2.465999999056378
24,2.36424911505048,1.4999999982480716,47408.361,-2.5506666696463443
25,2.35953185855597,1.5000000018599724,47408.507,-2.5799999968025937
26,2.35470101011888,1.5000000028387588,47408.5245,-2.508666661923191
27,2.34975984440683,1.4999999963752335,47408.705,-2.5733333395522098
28,2.3447120382922,1.4999999985868395,47408.7635,-2.515333335703745
29,2.33956167316157,1.4999999937573534,47408.692,-2.5586666773126345
30,2.33431323369987,1.499999995031273,47408.7805,-2.520666675018121
31,2.32897160404151,1.5000000066151278,47408.8295,-2.6873333214837496
32,2.32354205980614,1.499999993790048,47408.868,-2.62000001084691
33,2.31803026629497,1.4999999982949408,47408.937,-2.505333336182248
34,2.31244226919513,1.5000000029421316,47409.011,-2.5786666616102902
35,2.30678447947098,1.500000003050099,47408.991,-2.682666661210143
36,2.30106366233871,1.4999999981321583,47409.0205,-2.6860000033461957
37,2.29528691767467,1.5000000014209185,47409.1375,-2.623333330851604
38,2.28946166777225,1.5000000040018284,47409.169,-2.633333326305961
39,2.28359564641487,1.5000000019761928,47409.1665,-2.672666663149178
40,2.27769687755706,1.5000000006997776,47409.2315,-2.7033333320723725
41,2.27177366137124,1.4999999994151905,47409.2355,-2.576666667669881
42,2.26583454938599,1.4999999977120329,47409.267,-2.704000004122346
43,2.25988832930497,1.5000000011534338,47409.3195,-2.613999997991346
44,2.25394400280716,1.499999997716721,47409.4255,-2.6806666707475664
45,2.24801075905901,1.4999999926724965,47409.447,-2.624000012819255
46,2.24209795708716,1.4999999966316084,47409.4445,-2.6366666725887145
47,2.23621509923706,1.5000000038883752,47409.5645,-2.58999999328258
48,2.23037181536246,1.499999997578629,47409.6035,-2.690000004339804
49,2.2245778346395,1.4999999932908998,47409.67,-2.666666678593956
50,2.21884295198847,1.5000000075814584,47409.5895,-2.621999986745787
51,2.21317700794815,1.4999999951582423,47409.6745,-2.588666675023551
52,2.20758985687387,1.5000000039671364,47409.72,-2.7573333260399235
53,2.2020913530721,1.499999993883918,47409.807,-2.525333343630408
54,2.19669131754009,1.5000000033973382,47409.9205,-2.596666660788213
55,2.1913995179975,1.4999999955037968,47409.8085,-2.619333341187186
56,2.18622564625838,1.4999999935076158,47409.9505,-2.718000011767382
57,2.18117929147445,1.499999999713765,47409.846000000005,-2.708000000515469
58,2.1762699188997,1.4999999996755111,47409.9835,-2.6726666672436306
59,2.1715068404965,1.5000000003420888,47410.0995,-2.663333332727682
60,2.16689919577429,1.500000009426593,47410.07,-2.555999983938793
61,2.16245593406262,1.4999999931932992,47410.133,-2.5866666784026977
62,2.1581857859955,1.5000000019658009,47410.1225,-2.793999996337631
63,2.15409725113878,1.499999995759587,47410.105500000005,-2.6473333408156776
64,2.15019856624178,1.4999999938032442,47410.143,-2.6306666775367664
65,2.14649769031918,1.499999996276555,47410.313,-2.6586666732646367
66,2.14300228994011,1.4999999970950124,47410.348,-2.712000005251752
67,2.13971971410876,1.5000000004879066,47410.259,-2.726666665777433
68,2.13665698197352,1.5000000021146165,47410.2775,-2.7819999960797603
69,2.13382076787697,1.4999999946110003,47410.3955,-2.59400000932155
70,2.1312173883032,1.500000000027297,47410.3815,-2.577999999956849
71,2.12885279409998,1.4999999935021382,47410.3885,-2.738000011863169
72,2.12673255335641,1.5000000012938492,47410.4425,-2.5659999977879746
73,2.12486184170618,1.500000005377032,47410.517,-2.742666656835994
74,2.12324543536339,1.4999999991776585,47410.548,-2.613333334764871
75,2.1218877053698,1.5000000072254407,47410.612,-2.658666653858345
76,2.12079261371678,1.5000000003147202,47410.5465,-2.793999999413044
77,2.11996370509008,1.5000000037417551,47410.566000000006,-2.617333326804037
78,2.11940411178397,1.5000000054391802,47410.716,-2.765333323306601
79,2.11911655200805,1.5000000000933875,47410.7205,-2.555333333178239
80,2.11910332717087,1.5000000005828922,47410.8075,-2.657999998967775
81,2.11936632007821,1.500000005724335,47410.761,-2.73866665621542
82,2.11990699398446,1.4999999946595552,47410.759000000005,-2.7946666766183323
83,2.12072639755193,1.4999999995788718,47410.859,-2.5253333340426365
84,2.12182516409931,1.499999995243381,47410.879,-2.554666674764303
85,2.12320352174285,1.5000000002969955,47410.997,-2.7253333327911253
86,2.12486130138033,1.5000000016197623,47410.9295,-2.753999997026931
87,2.12679794253077,1.500000005494987,47411.015,-2.6439999903144025
88,2.12901250655679,1.49999999320206,47411.059,-2.62533334523252
89,2.13150368763119,1.5000000060766296,47411.1045,-2.581999989539823
90,2.13426982931247,1.5000000002329028,47411.1225,-2.624666666257858
91,2.13730893572102,1.4999999995973774,47411.2385,-2.6846666673885133
92,2.14061868076574,1.5000000036012748,47411.312000000005,-2.797333326619723
93,2.14419642554499,1.5000000017416746,47411.257,-2.642666663598184
94,2.14803923286313,1.500000001233632,47411.295,-2.709333331104111
95,2.15214388309662,1.4999999936206512,47411.3225,-2.787333345185486
96,2.15650688848218,1.4999999928362266,47411.373,-2.6373333459325643
97,2.16112450938696,1.4999999942529545,47411.4515,-2.7606666772411077
98,2.16599277156504,1.500000000928851,47411.506,-2.767999998287202
99,2.17110748351029,1.5000000080317988,47411.502,-2.7466666519564464
100,2.17646425271516,1.4999999932387684,47411.4905,-2.7846666792158787
