sample_index,axis,baseline_distance,signal_0,signal_1
0,1.667,1.5000000028937377,47277.026,3.182666660525208
1,1.734,1.499999998486632,47276.9985,3.271333336633316
2,1.719,1.5000000022756854,47277.0695,3.1473333285569263
3,1.778,1.500000001834769,47277.176,3.3373333292471403
4,1.68629166666667,1.4999999969377846,47277.194,3.270666673340592
5,1.76708333333333,1.499999996794967,47277.2415,3.1780000067902794
6,1.756,1.5000000009591568,47277.3265,3.287333331234043
7,1.742,1.5000000005521694,47277.318,3.262666665465792
8,1.7095,1.4999999981367025,47277.359,3.446666670951797
9,1.688,1.4999999996017277,47277.466,3.2386666675266973
10,1.752125,1.5000000041657986,47277.469,3.231999991022851
11,1.704,1.4999999956453482,47277.524,3.376000009799861
12,1.7075,1.5000000025898637,47277.4755,3.293999994316773
13,1.72283333333333,1.4999999917194276,47277.509000000005,3.326666685029778
15,1.694,1.4999999928339038,47277.51,3.3346666825979665
16,1.72383333333333,1.499999999978586,47277.552500000005,3.248666666712773
17,1.679,1.4999999979798435,47277.553,3.31333333779641
18,1.762,1.49999999801656,47277.571500000005,3.336666671076973
21,1.7175,1.500000001831111,47277.4145,3.3059999959659385
23,1.64675,1.5000000020029494,47277.4915,3.341999995536769
24,1.7135,1.4999999961858084,47277.336,3.2586666749521265
25,1.75040046296296,1.500000005727794,47277.4225,3.343333320566329
26,1.66188425925926,1.500000002857021,47277.368,3.346666660290201
27,1.7169375,1.5000000050481888,47277.375,3.209333322531444
28,1.66541666666667,1.4999999960452082,47277.3985,3.239333341876604
30,1.73275,1.500000002579726,47277.283500000005,3.3219999942868834
31,1.673,1.4999999927693832,47277.297000000006,3.28933334919001
32,1.65769444444444,1.499999994905888,47277.3405,3.2780000111331864
34,1.75903240740741,1.499999998774442,47277.311,3.1800000026009
36,1.72675810185185,1.5000000014626549,47277.331,3.16666666357884
37,1.67241666666667,1.500000000777091,47277.4195,3.348666664927702
38,1.74275,1.500000007277308,47277.477,3.186666651205654
39,1.747,1.499999996003603,47277.5225,3.262000008688425
42,1.72166666666667,1.4999999929318777,47277.5225,3.315333348954213
43,1.69825,1.500000003508036,47277.6345,3.2526666590602287
44,1.67225,1.5000000023953264,47277.723,3.2919999947443377
45,1.73175694444444,1.499999997920362,47277.873,3.32133333794052
46,1.75247222222222,1.4999999962332142,47277.8885,3.3046666749619
48,1.67425,1.500000002440182,47278.114,3.275999994673514
50,1.749,1.4999999996017002,47278.2965,3.2713333342014765
54,1.70883333333333,1.4999999930056302,47278.490000000005,3.218666681675922
55,1.689875,1.500000001468499,47278.5935,3.2486666634859525
56,1.74128125,1.5000000066182932,47278.658,3.347999985230957
57,1.72545833333333,1.500000002702608,47278.6585,3.3006666607203483
59,1.71996875,1.5000000038139134,47278.776,3.2573333250502774
60,1.723,1.50000000063325,47278.783,3.1679999986628475
61,1.70946875,1.4999999937876602,47278.783500000005,3.168666679792722
62,1.771,1.5000000008977603,47278.776,3.209333331411516
63,1.676,1.5000000025379634,47278.767,3.2173333278903047
64,1.72355555555556,1.4999999971444888,47278.866,3.3320000063427706
65,1.72458333333333,1.5000000041815322,47278.7415,3.267333324228558
66,1.77975,1.4999999946335938,47278.8955,3.2993333451373914
67,1.72770833333333,1.4999999971686138,47278.802,3.378666673048592
68,1.73964583333333,1.500000002420395,47278.795,3.303999994667551
69,1.70354166666667,1.500000000603223,47278.8055,3.324666665330316
72,1.7515,1.4999999976939618,47278.5065,3.418000005254964
73,1.74116666666667,1.4999999983064367,47278.476,3.4400000038813827
74,1.6975,1.5000000085156917,47278.4235,3.3859999807806997
76,1.70525,1.4999999983064367,47278.414,3.312000003739892
79,1.6845,1.4999999983064367,47279.8905,3.359333337129034
80,1.78966666666667,1.4999999987704935,47279.859500000006,3.324666669392459
81,1.74233333333333,1.4999999971478373,47279.9405,3.291333339590332
82,1.73508333333333,1.4999999987704935,47280.0295,3.199333335955113
83,1.75633333333333,1.5000000085156917,47280.059,3.3639999809035395
84,1.77727777777778,1.4999999983064367,47280.1635,3.171333336912428
85,1.725,1.4999999987704935,47280.3105,3.3526666694114127
86,1.741,1.4999999983064367,47280.192,3.3800000038159688
87,1.70901388888889,1.5000000085156917,47280.2625,3.329999981096911
88,1.73033333333333,1.4999999987704935,47280.3235,3.2633333360109087
89,1.70158333333333,1.4999999983064367,47280.252,3.324000003755885
90,1.72183333333333,1.4999999976939618,47280.37,3.2080000049305664
91,1.68275,1.4999999983064367,47280.515,3.308000003734561
92,1.74488888888889,1.500000008433624,47280.401,3.361333314435373
93,1.71787152777778,1.4999999976939618,47280.5135,3.266000005024273
95,1.72775,1.4999999987704935,47280.5475,3.3566666694203566
99,1.7215625,1.4999999983064367,47280.586,3.2946666703883083
104,1.74677777777778,1.4999999983064367,47280.677,3.305333337069191
105,1.73296875,1.5000000085156917,47280.6485,3.273999981413123
106,1.642,1.4999999976118945,47280.8305,3.1953333384190934
107,1.70416666666667,1.4999999983064367,47280.8195,3.130000003533708
109,1.7115,1.4999999983064367,47280.7895,3.1500000035555127
111,1.68825,1.4999999987704935,47280.7205,3.2726666693489435
113,1.68858333333333,1.4999999987704935,47280.8,3.202666669289432
115,1.67566666666667,1.4999999987704935,47280.893,3.181333335943968
116,1.67138888888889,1.4999999976939618,47280.7705,3.334000005128116
118,1.743,1.4999999987704935,47280.9575,3.243333335990441
119,1.68033333333333,1.5000000079032167,47280.889,3.287999982676615
120,1.66058333333333,1.4999999987704935,47281.461,3.1506666692507674
121,1.7165,1.4999999987704935,47281.4405,3.266000002675454
123,1.63166666666667,1.5000000085156917,47281.3265,3.2699999814350167
124,1.657,1.4999999987704935,47281.236,3.212000002632317
125,1.6875,1.4999999976939618,47281.399000000005,3.1426666714980342
126,1.714,1.4999999987704935,47281.268,3.226666669313994
127,1.66555555555556,1.4999999987704935,47281.2695,3.1686666692667638
129,1.6656875,1.4999999983064367,47281.3315,3.215333336966219
131,1.627,1.499999997229905,47281.323,3.2546666726805333
132,1.685,1.5000000085156917,47281.346,3.123999982265662
133,1.63483333333333,1.4999999987704935,47281.324,3.144000002577278
134,1.66975,1.499999997229905,47281.3915,3.148666672480162
135,1.71716666666667,1.4999999987704935,47281.536,3.106666669215439
137,1.63388888888889,1.4999999983064367,47281.611,3.18000000358822
138,1.713,1.4999999987704935,47281.692,3.1373333359037887
139,1.683625,1.4999999982243692,47281.698,3.293333337228531
141,1.69720833333333,1.500000008433624,47281.745500000005,3.3193333146702337
142,1.643,1.4999999983064367,47281.8475,3.2846666703774057
143,1.70172916666667,1.4999999987704935,47281.7845,3.220666669305428
144,1.70233333333333,1.4999999983064367,47281.9555,3.2793333370369644
146,1.71775,1.5000000085156917,47282.0035,3.3006666479289817
147,1.64641666666667,1.4999999983064367,47282.0085,3.3353333371018983
149,1.7125,1.4999999983064367,47282.156,3.272000003696282
150,1.69525,1.5000000085156917,47282.205,3.391999980745434
153,1.627875,1.4999999987753212,47282.2855,3.330000002720533
154,1.68983333333333,1.4999999983112642,47282.293000000005,3.418666670518316
155,1.67129513888889,1.4999999983112642,47282.299,3.3720000037993048
156,1.71425,1.4999999987753212,47282.373,3.413333336117053
158,1.69145833333333,1.4999999987753212,47282.784,3.5533333362356254
160,1.71691666666667,1.4999999983112642,47283.033,3.7200000041843775
161,1.69295833333333,1.4999999987753212,47283.202000000005,3.796000003096499
163,1.73075,1.4999999987753212,47283.428,3.837333336462298
164,1.70321875,1.5000000085156917,47283.37,3.713333312252072
166,1.72006481481481,1.4999999986884265,47283.343,3.77733333663446
167,1.68316666666667,1.4999999986884265,47283.3815,3.676666669881092
168,1.758,1.500000008520519,47283.2925,3.6313333127061815
170,1.69675,1.4999999987753212,47283.147,3.3973333361055813
171,1.73916666666667,1.4999999987753212,47283.19,3.38533333609819
172,1.76918518518518,1.4999999976939618,47283.1565,3.486000005358806
178,1.70177777777778,1.4999999987704935,47283.135,3.292000002699637
179,1.67155208333333,1.4999999987704935,47283.0165,3.347333336077472
181,1.69516666666667,1.4999999983064367,47282.9535,3.2326666703129523
182,1.68525,1.4999999983064367,47283.0105,3.1806666702582005
183,1.681625,1.4999999987704935,47282.9475,3.398000002786289
185,1.6975625,1.4999999987704935,47282.990000000005,3.4026666694553063
186,1.7636875,1.5000000085156917,47282.996,3.298666647942354
187,1.71601041666667,1.4999999982243692,47282.972,3.342666670625462
189,1.71,1.4999999982243692,47282.876,3.294666670568565
190,1.73438020833333,1.4999999986884265,47282.875,3.2986666695536018
191,1.71616666666667,1.4999999986884265,47282.878,3.230666669489992
192,1.6915,1.4999999983064367,47282.8895,3.3380000037672684
193,1.7015,1.4999999987704935,47282.928,3.248000002664309
194,1.6830625,1.4999999983064367,47282.952000000005,3.2413333369935957
197,1.72175,1.4999999983064367,47282.885,3.278666670366984
198,1.71871875,1.4999999987704935,47282.953,3.1520000025854653
199,1.782,1.4999999983064367,47282.8715,3.306000003734321
200,1.727375,1.4999999983064367,47282.9755,3.3380000037672684
201,1.7745,1.4999999987704935,47282.9745,3.284666669361224
202,1.68675,1.4999999983064367,47282.9485,3.3500000037832613
206,1.67040625,1.4999999987704935,47283.0855,3.2180000026408826
207,1.74629166666667,1.499999997229905,47283.11,3.3333333394891
208,1.70993055555556,1.4999999987704935,47283.0355,3.375333336101276
209,1.74433333333333,1.4999999987704935,47283.088,3.505333336202789
210,1.802,1.499999997229905,47283.188,3.4253333396583394
213,1.79389583333333,1.5000000074391595,47283.1945,3.40866664975996
214,1.815,1.4999999986884265,47283.3265,3.511333336403465
215,1.808,1.4999999983064367,47283.332,3.3560000037888327
218,1.79955555555556,1.4999999987704935,47283.385,3.4253333361403198
219,1.77875,1.4999999976939618,47283.321500000005,3.4633333386575256
221,1.79625,1.4999999987704935,47283.449,3.520000002884465
222,1.76463425925926,1.5000000079032167,47283.531,3.4039999820648115
224,1.73311111111111,1.4999999987704935,47283.537,3.496000002864754
225,1.83483333333333,1.4999999976118945,47283.519,3.3133333386091697
227,1.77468055555556,1.4999999987704935,47283.5195,3.482000002852852
228,1.80205555555556,1.4999999987704935,47283.603,3.3093333360458588
229,1.78326543209877,1.4999999987704935,47283.5565,3.380666669435217
230,1.73669444444444,1.4999999987704935,47283.5795,3.339333336074135
231,1.78689814814815,1.5000000085156917,47283.5455,3.5193333133502915
233,1.71188888888889,1.4999999987704935,47283.548,3.3506666694117917
234,1.7775,1.4999999983064367,47283.582,3.372000003805306
236,1.793,1.4999999987704935,47283.631,3.401333336120609
238,1.787,1.4999999986884265,47283.72,3.282666669536352
239,1.77675,1.4999999983064367,47283.6465,3.2446666703289457
241,1.74630555555556,1.4999999987704935,47283.6805,3.4500000028249542
242,1.813375,1.4999999983064367,47283.888,3.324000003755885
243,1.72883333333333,1.4999999987704935,47283.867,3.370666669427409
244,1.77483333333333,1.4999999983064367,47283.8685,3.408666670518416
245,1.7825,1.4999999983064367,47283.787,3.325333337090996
246,1.78858333333333,1.4999999987704935,47283.802500000005,3.3580000027550545
247,1.75972222222222,1.4999999983064367,47283.797000000006,3.2306666703127123
249,1.80597222222222,1.5000000085156917,47283.746,3.3386666477137164
250,1.80775,1.4999999983064367,47283.815,3.34666667044306
253,1.7895462962963,1.4999999987704935,47283.807,3.3400000027342083
254,1.8395,1.4999999987704935,47283.9175,3.462000002837234
255,1.87,1.4999999983064367,47283.927,3.3800000038159688
257,1.861,1.499999997229905,47283.934,3.3346666728251675
258,1.847,1.5000000085156917,47283.9725,3.395333314058097
259,1.882,1.4999999987704935,47283.908500000005,3.2966666693686544
261,1.7975,1.4999999986884265,47284.0625,3.3740000029511754
