sample_index,axis,baseline_distance,signal_0,signal_1
0,2.52116666666667,1.5000000063832408,47388.856,-2.843999987899549
1,2.56,1.5000000012879526,47388.850000000006,-2.7466666643100286
2,2.575,1.5000000038396368,47388.863,-2.8266666594297263
3,2.591,1.5000000025506075,47388.90700000001,-2.8293333285215057
4,2.597,1.5000000080469318,47388.992,-2.8213333182003546
6,2.529,1.5000000047076727,47388.8935,-2.689999991559902
9,2.569,1.500000002992992,47388.9355,-2.74466666118907
14,2.554,1.5000000078334317,47388.9735,-2.7579999855985604
16,2.53066666666667,1.5000000018069293,47389.0945,-2.7779999966544207
17,2.58533333333333,1.500000000958328,47389.1365,-2.735333331587632
18,2.56933333333333,1.5000000077597433,47389.0325,-2.7153333192891123
20,2.55864814814815,1.4999999945093767,47389.072,-2.704000009895668
24,2.523,1.5000000007921312,47389.107,-2.849333331827045
26,2.55144444444444,1.500000002157559,47388.9885,-2.815333329282593
27,2.508,1.499999999302166,47389.0995,-2.710000001257455
29,2.514,1.5000000000999538,47389.0445,-2.795333333151449
33,2.538,1.500000006489402,47389.2065,-2.79799998789518
35,2.4955,1.4999999997595226,47389.142,-2.80133333378562
36,2.54566666666667,1.5000000014323196,47389.2135,-2.745999997377085
37,2.492,1.50000000265041,47389.2095,-2.7099999952082943
39,2.477,1.5000000044509127,47389.2765,-2.6979999919982496
41,2.449,1.5000000009812176,47389.323,-2.679999998244757
45,2.471,1.4999999977894385,47389.514500000005,-2.742000004044128
46,2.5305,1.4999999993091413,47389.4325,-2.778000001280324
51,2.501,1.4999999961543782,47389.624500000005,-2.7660000070897355
53,2.47133333333333,1.500000000704858,47389.783500000005,-2.867333331985609
54,2.48375,1.5000000039814316,47389.776,-2.7973333259107727
55,2.51241666666667,1.4999999966716586,47389.7755,-2.7060000060050653
56,2.49925,1.4999999944578042,47389.855500000005,-2.6220000096859346
57,2.486,1.4999999964152242,47389.929,-2.626666672940709
63,2.47616666666667,1.4999999991352733,47390.0735,-2.6273333348472128
79,2.581,1.4999999941047286,47390.4975,-2.6326666770138725
81,2.5895,1.5000000005622387,47390.4785,-2.6779999989961003
82,2.545,1.499999998140784,47390.399000000005,-2.7866666701208707
84,2.53,1.4999999996929163,47390.434,-2.780000000567964
91,2.58366666666667,1.5000000042322597,47390.5085,-2.737999992272271
92,2.57175,1.499999998563764,47390.5265,-2.680666669228956
94,2.54925,1.4999999994735422,47390.5405,-2.7273333342907837
97,2.51966666666667,1.499999998767825,47390.548,-2.86666666901858
98,2.55845833333333,1.5000000007278664,47390.5625,-2.8393333319592107
100,2.60283333333333,1.5000000009344936,47390.601,-2.6773333316626884
105,2.52475,1.499999995832524,47390.564,-2.740000007612978
107,2.53225,1.5000000011245145,47390.6355,-2.6859999979878832
114,2.55,1.4999999958722572,47391.0155,-2.838000007808215
136,2.553,1.5000000008136083,47392.1755,-2.7859999984864907
139,2.628,1.5000000070746256,47392.2055,-2.888666653046507
142,2.551,1.5000000034974792,47392.186,-2.779999993516841
150,2.58516666666667,1.5000000030256746,47392.3085,-2.819333327645983
152,2.5885,1.499999997332705,47392.2825,-2.800666671647424
159,2.622,1.4999999980383298,47392.3655,-2.7260000035649696
166,2.612,1.500000001770511,47392.620500000005,-2.847333329972937
172,2.606,1.500000003047756,47392.8165,-2.685999994539148
174,2.59966666666667,1.4999999998625302,47392.84,-2.845333333596543
188,2.5355,1.4999999937676778,47393.2625,-2.7446666780741955
193,2.53566666666667,1.500000005537179,47393.404,-2.81199998962014
194,2.572,1.50000000743441,47393.48,-2.6986666532930057
195,2.54633333333333,1.4999999934389312,47393.4435,-2.7180000118918386
196,2.546,1.5000000000981524,47393.474,-2.73199999981999
197,2.5415,1.4999999970665236,47393.429,-2.6506666718520364
198,2.544,1.5000000024878746,47393.518,-2.8639999952463646
203,2.55866666666667,1.4999999992242468,47393.748,-2.762666668095587
208,2.52916666666667,1.5000000052516786,47393.7735,-2.764666656990228
213,2.52083333333333,1.50000000876091,47393.988,-2.7679999838344425
217,2.59583333333333,1.499999991410326,47394.022,-2.6733333486433994
218,2.52594444444444,1.4999999911968394,47393.964,-2.64533334885385
230,2.56883333333333,1.500000000076131,47394.126,-2.8146666665248583
233,2.5435,1.4999999960890318,47394.137,-2.848000007428613
255,2.563,1.5000000033434624,47394.8205,-2.6579999940760444
279,2.60225,1.500000006043347,47395.3955,-2.677999989210495
283,2.637,1.4999999969029518,47395.467,-2.808000005797364
286,2.6135,1.5000000026596465,47395.6005,-2.737999995147665
287,2.643,1.5000000052691778,47395.6105,-2.7553333236555257
289,2.665,1.5000000033977468,47395.68,-2.7626666604089274
291,2.63877777777778,1.4999999980181224,47395.6465,-2.8446666704250707
293,2.658,1.4999999986609711,47395.686,-2.838666669201791
295,2.64066666666667,1.5000000045261594,47395.852,-2.695999991866108
296,2.58166666666667,1.500000004666989,47395.738,-2.7653333247301783
298,2.649,1.5000000070033737,47395.837,-2.771999987054972
301,2.60408333333333,1.4999999990245807,47395.971000000005,-2.7533333351220235
305,2.61029166666667,1.5000000000377534,47396.102,-2.5853333332662456
307,2.62725,1.5000000032539804,47396.107,-2.6813333275196505
309,2.60025,1.5000000013738406,47396.2565,-2.62466666426147
310,2.64675,1.4999999989371855,47396.257,-2.64400000187362
315,2.59225,1.4999999951259175,47396.565,-2.729333342205063
319,2.59475,1.5000000020836348,47396.7395,-2.6539999963132
320,2.605875,1.4999999966177051,47396.7115,-2.608666672549164
321,2.5715,1.4999999953956051,47396.741,-2.580000007921305
332,2.55616666666667,1.499999999505182,47396.9115,-2.7473333342390767
340,2.48566666666667,1.500000005220932,47396.926,-2.82266665683986
341,2.515,1.499999999573171,47396.999,-2.860000000814402
343,2.524,1.5000000045045627,47397.042,-2.7413333251016545
344,2.47961111111111,1.499999997134054,47396.95,-2.7480000052475804
346,2.49866666666667,1.500000000401689,47397.058000000005,-2.854666665901704
347,2.4945,1.500000004174007,47397.008,-2.755999992329755
354,2.461,1.5000000021724753,47397.3135,-2.637999996180776
359,2.52258333333333,1.499999998418211,47397.434,-2.609333336087815
379,2.64133333333333,1.4999999974101708,47397.9155,-2.67000000460815
380,2.674,1.4999999922065494,47397.7745,-2.6713333472111285
381,2.689,1.5000000013202583,47397.931,-2.7799999975568075
382,2.726,1.4999999939008737,47397.834,-2.744000011158538
383,2.63360185185185,1.5000000054566536,47397.889500000005,-2.6659999903039973
384,2.64938888888889,1.499999999965404,47397.801,-2.670666666724228
385,2.711,1.4999999954882972,47397.8695,-2.61133334118856
389,2.68961111111111,1.5000000038161556,47397.8345,-2.6099999933604714
390,2.742,1.500000002594925,47397.8635,-2.733999995267057
391,2.705,1.4999999988594672,47397.8815,-2.644666668675496
393,2.67390277777778,1.499999997592522,47397.865000000005,-2.557333337439795
394,2.64333333333333,1.5000000071904669,47397.819,-2.661333320579612
395,2.63016666666667,1.5000000089924563,47397.93,-2.742666650225391
396,2.68233333333333,1.499999998056572,47397.821,-2.728000003532391
397,2.627,1.4999999988787869,47397.855,-2.684000002009755
399,2.64283333333333,1.500000002537619,47397.8375,-2.669999995481292
400,2.66483333333333,1.5000000004994376,47398.037,-2.714666665762873
402,2.60527777777778,1.4999999970995292,47398.014500000005,-2.714000005250285
404,2.68,1.499999998732913,47398.114,-2.616000002209179
405,2.63529166666667,1.500000001367815,47398.1165,-2.58599999763758
407,2.661,1.4999999952738994,47398.1145,-2.8166666755402634
408,2.6205,1.4999999939800477,47398.154,-2.6960000108209865
409,2.66383333333333,1.4999999951623828,47398.164,-2.7146666754217565
414,2.6245,1.5000000030821126,47398.431,-2.6346666612514387
415,2.632,1.499999994574842,47398.37,-2.730666676541352
416,2.611,1.4999999955206929,47398.4295,-2.592666674410802
417,2.63366666666667,1.4999999955908174,47398.5075,-2.6726666745264978
418,2.66605555555556,1.5000000019998387,47398.4685,-2.6606666631206
419,2.60566666666667,1.5000000072668171,47398.584,-2.677333320360195
420,2.60375,1.500000004377075,47398.619000000006,-2.670666658874343
423,2.593,1.499999997463058,47398.676,-2.710666671255316
424,2.64683333333333,1.5000000040762134,47398.704,-2.7159999926196856
427,2.58383333333333,1.4999999972255509,47398.7625,-2.6246666715200555
428,2.58491666666667,1.5000000032345595,47398.742,-2.5706666611231954
437,2.5655,1.4999999990882404,47398.994000000006,-2.6400000016041147
438,2.55633333333333,1.499999998324102,47398.9735,-2.667333336316014
454,2.55416666666667,1.500000001131521,47399.188,-2.6026666647048646
463,2.57166666666667,1.500000000242994,47399.4285,-2.6286666662403677
468,2.6125,1.5000000053064355,47399.633,-2.7919999901242347
469,2.57066666666667,1.4999999990149429,47399.622,-2.780000001829326
472,2.587,1.5000000085778518,47399.726,-2.781333317427197
475,2.624,1.5000000040818926,47399.7785,-2.6099999928932385
479,2.62966666666667,1.4999999965759494,47399.86,-2.772000006324852
485,2.70066666666667,1.4999999967743003,47400.1155,-2.7260000058621325
486,2.695,1.499999992700105,47400.013,-2.717333346558119
494,2.62941666666667,1.4999999988342636,47400.152,-2.7920000021711044
495,2.63916666666667,1.4999999993927715,47400.139,-2.808000001136421
504,2.67533333333333,1.4999999981741845,47400.0915,-2.776666670047036
505,2.63166666666667,1.5000000041423325,47400.1005,-2.8233333255369315
509,2.65466666666667,1.5000000019768105,47400.2325,-2.6539999965022085
530,2.602,1.499999998367511,47400.686,-2.7453333363226258
531,2.5755,1.4999999928455745,47400.6195,-2.7873333466257506
533,2.5985,1.5000000082671034,47400.719,-2.825333317765005
537,2.596,1.499999994927461,47400.708,-2.6986666757943967
582,2.60216666666667,1.500000000270547,47401.276,-2.831999999488936
583,2.59316666666667,1.5000000017876725,47401.238,-2.6639999968245505
641,2.54933333333333,1.499999997226953,47401.948,-2.7613333384380883
655,2.55183333333333,1.5000000039069694,47401.8585,-2.5633333266575327
658,2.55366666666667,1.5000000002278964,47401.764500000005,-2.6126666662708478
662,2.5485,1.5000000035455636,47401.823,-2.5586666606161232
665,2.57916666666667,1.500000006592783,47401.786,-2.6373333217454813
673,2.54133333333333,1.4999999929482353,47401.8105,-2.762000012982244
674,2.57516666666667,1.4999999996280138,47401.766,-2.6533333339934697
675,2.57283333333333,1.5000000035379049,47401.874,-2.78933332675514
684,2.53783333333333,1.4999999964801312,47401.9995,-2.682000006294224
692,2.55525,1.4999999995938296,47402.1885,-2.627333334044026
693,2.532,1.5000000022555564,47402.2485,-2.732666662558864
698,2.52891666666667,1.4999999971150093,47402.2675,-2.776666672007687
701,2.51433333333333,1.5000000012473695,47402.179,-2.662666664451632
702,2.57083333333333,1.5000000052514133,47402.2485,-2.72733332378533
704,2.53766666666667,1.5000000054351588,47402.240000000005,-2.7813333232544486
719,2.469,1.4999999905738186,47402.4865,-2.8420000178588123
721,2.48325,1.4999999944571554,47402.5705,-2.7033333433229654
726,2.54733333333333,1.5000000066935062,47402.576,-2.781333320921193
729,2.48247916666667,1.500000000741754,47402.701,-2.83999999859212
732,2.51458333333333,1.5000000026759484,47402.64750000001,-2.819333328303313
735,2.44,1.500000003598588,47402.824,-2.7079999935069194
738,2.5245,1.4999999997727846,47402.877,-2.737333333747821
740,2.5015,1.5000000028242286,47402.824,-2.793333328075544
741,2.455,1.4999999970053364,47402.882,-2.9226666725004
744,2.489,1.4999999993497253,47402.893500000006,-2.748666667857987
776,2.47783333333333,1.4999999995669793,47403.323,-2.862666667494188
778,2.49566666666667,1.5000000009591796,47403.442,-2.9506666647795043
782,2.424,1.499999997278168,47403.5815,-2.6953333382275777
784,2.49825,1.499999999724955,47403.6295,-2.852666667191255
788,2.51955555555555,1.5000000068295034,47403.8655,-2.81133332053612
789,2.53183333333333,1.5000000001639906,47403.7885,-2.7846666663644397
791,2.45866666666667,1.499999994674151,47403.9295,-2.77266667651097
794,2.5175,1.5000000074266242,47403.9405,-2.888666652368636
811,2.535,1.5000000048432862,47404.3435,-2.7113333245806484
813,2.51116666666667,1.500000000257187,47404.2965,-2.7419999995330837
815,2.4575,1.4999999957998298,47404.5225,-2.736666674326928
817,2.51825,1.4999999954093377,47404.5105,-2.7686666751389613
825,2.44075,1.5000000042015575,47404.495,-2.8439999920311694
834,2.50988888888889,1.499999995104006,47404.7195,-2.755333342327817
835,2.4905,1.5000000026178624,47404.6945,-2.7086666619406694
837,2.51733333333333,1.4999999949904783,47404.63649999999,-2.726000009103932
838,2.46616666666667,1.4999999991627806,47404.696,-2.776000001547435
844,2.43375,1.499999999765263,47404.967,-2.8293333337752844
852,2.46375,1.5000000030508616,47405.286,-2.789333327655973
854,2.448375,1.49999999454014,47405.3855,-2.69533334314266
855,2.49666666666667,1.4999999966756998,47405.3395,-2.85266667299026
858,2.458375,1.4999999975072111,47405.4305,-2.6366666710496
860,2.43616666666667,1.5000000014362609,47405.458,-2.697333330752014
862,2.443625,1.4999999992455952,47405.47,-2.636000001324344
865,2.43875,1.50000000070012,47405.522,-2.591999998789533
866,2.409,1.500000000121264,47405.476,-2.642666666452988
870,2.403,1.500000002851299,47405.55,-2.657333328280197
871,2.4155,1.5000000042551118,47405.6165,-2.780666658775181
878,2.4135,1.4999999933651218,47405.6135,-2.7473333454849382
879,2.394,1.5000000035184342,47405.739,-2.594666660580441
880,2.3798125,1.4999999996376985,47405.799,-2.61733333396516
881,2.38266666666667,1.4999999966197488,47405.7025,-2.662000006000293
882,2.41429166666667,1.4999999998191662,47405.82,-2.648000000315429
883,2.434,1.4999999918490892,47405.801,-2.557333347226859
884,2.444875,1.499999997933933,47405.8455,-2.620666670279071
885,2.418,1.500000003820144,47405.8205,-2.628666659971611
886,2.41375,1.499999995006402,47405.8835,-2.640666675459597
887,2.366,1.500000000901316,47405.885,-2.7159999983683663
888,2.369,1.5000000037739236,47406.015,-2.611999993431756
890,2.39925,1.5000000016398016,47405.9905,-2.689999997061617
891,2.39175,1.4999999990094406,47406.04,-2.7026666684539182
892,2.36375,1.4999999940028486,47406.004,-2.73200001092157
894,2.37941666666667,1.500000000618411,47406.0595,-2.697999998886792
895,2.381,1.499999993483892,47406.127,-2.616000011363471
896,2.38973958333333,1.4999999931528778,47406.238,-2.55200001165013
900,2.37060416666667,1.50000000331967,47406.347,-2.619999994201837
901,2.372,1.50000000044764,47406.384,-2.649333332544021
902,2.40833333333333,1.5000000067114507,47406.4705,-2.785999987532232
903,2.4515,1.4999999957045504,47406.514,-2.5800000073899194
908,2.37375,1.4999999948526213,47406.7205,-2.692666675904805
910,2.44916666666667,1.5000000028156897,47406.745500000005,-2.6166666617519425
912,2.43820833333333,1.500000005504296,47406.802,-2.673333323524813
914,2.44077777777778,1.499999999146475,47406.8505,-2.6446666681743203
916,2.47647222222222,1.4999999994399833,47406.7245,-2.744666667695137
918,2.42375,1.4999999992888673,47406.7785,-2.6300000012466587
920,2.46630092592593,1.4999999983629029,47406.847,-2.509333336073917
922,2.444,1.500000008199227,47406.8275,-2.555333319364641
926,2.42541666666667,1.4999999995128452,47406.8925,-2.660666667531974
929,2.46877083333333,1.5000000042536468,47407.02,-2.662666659115156
930,2.45660416666667,1.4999999941234827,47406.939,-2.5973333435092765
932,2.42166666666667,1.4999999968038955,47406.9595,-2.702000005757172
933,2.50377777777778,1.5000000047933362,47407.083,-2.7039999913571173
934,2.4645,1.4999999944798783,47406.999,-2.7106666766414023
935,2.48880555555556,1.4999999976303144,47407.123,-2.596000004101291
936,2.42927777777778,1.5000000082289884,47407.2025,-2.772666651455606
943,2.504625,1.500000005741924,47407.368,-2.723999989574645
948,2.459,1.5000000036098375,47407.621,-2.773333326661473
961,2.387,1.4999999979664522,47408.233,-2.7453333370566524
964,2.42566666666667,1.5000000065985075,47408.2655,-2.7126666547357274
965,2.40683333333333,1.5000000068142183,47408.2095,-2.7859999873413583
967,2.42483333333333,1.500000002514729,47408.164,-2.750666662052923
968,2.40494444444444,1.4999999998496294,47408.16499999999,-2.7813333336112613
975,2.39469444444444,1.5000000000614853,47408.3855,-2.948666666547469
977,2.40825,1.5000000004034326,47408.505000000005,-2.913333332551524
978,2.46275,1.4999999932608037,47408.5065,-2.826000012692727
980,2.43016666666667,1.4999999999276774,47408.4715,-2.8940000001397674
982,2.4405,1.5000000009280792,47408.6535,-2.960666664838958
993,2.4965,1.4999999970182374,47408.990000000005,-2.8453333389918503
1012,2.57983333333333,1.4999999997631024,47409.095,-2.792000000442226
1033,2.47066666666667,1.4999999919533753,47409.959,-2.9040000155781103
1035,2.436,1.4999999971587397,47409.9885,-2.8726666721038825
1044,2.37891666666667,1.499999998741378,47410.434,-2.8733333357427417
1045,2.40216666666667,1.50000000520802,47410.556,-2.7919999903074197
1046,2.38066666666667,1.4999999985013643,47410.531,-2.837333336168901
1047,2.35,1.499999997848539,47410.5695,-2.7686666706367378
1050,2.40975,1.4999999969356537,47410.6475,-2.687333338825065
1052,2.3815,1.4999999936239456,47410.7125,-2.780666678487852
1053,2.4145,1.4999999998637512,47410.7385,-2.7380000002511053
1054,2.378,1.5000000026966307,47410.8485,-2.787333328320299
1056,2.37725,1.4999999964406323,47410.974,-2.682666673030807
1084,2.46416666666667,1.5000000048553137,47411.535,-2.7919999909639235
1085,2.49675,1.499999994908074,47411.6675,-2.8006666761696284
1088,2.52081481481481,1.5000000066209909,47411.7445,-2.699333321417872
1094,2.54111111111111,1.500000001281547,47411.954,-2.7653333309714285
1095,2.48675,1.4999999990641797,47412.013,-2.650666668317106
1099,2.496,1.4999999965390758,47412.071,-2.793333339775045
1111,2.50566666666667,1.5000000071146096,47412.302,-2.669333320668183
1113,2.5455,1.4999999940949271,47412.3475,-2.5593333434086607
1129,2.51494444444444,1.4999999974504752,47412.8955,-2.6913333379054967
1135,2.48416666666667,1.5000000087124412,47413.0245,-2.708666650930364
1166,2.44316666666667,1.5000000076283586,47413.693,-2.7066666529001653
1167,2.42816666666667,1.500000003789401,47413.6985,-2.7406666597459592
1168,2.37529166666667,1.499999995700131,47413.7415,-2.679333341009159
1169,2.43566666666667,1.50000000614523,47413.826,-2.6706666557262406
1170,2.388,1.5000000014046908,47413.942500000005,-2.8099999973710683
1176,2.411,1.5000000073147262,47414.0425,-2.7313333200150773
1185,2.44133333333333,1.500000006581239,47414.3385,-2.64066665508274
1192,2.3795,1.499999997191355,47414.5715,-2.7073333384036347
1202,2.4971875,1.5000000091061414,47414.787,-2.645333317274652
1206,2.542,1.500000001363694,47414.784,-2.5599999976703005
1207,2.531,1.5000000062339072,47414.804,-2.782666655106306
1208,2.50860416666667,1.499999999996631,47414.8585,-2.61266666667366
1210,2.499375,1.500000004407415,47414.8535,-2.572666659110137
1212,2.49575,1.50000000261461,47414.8995,-2.735333328567309
1213,2.55713888888889,1.5000000019247863,47415.0135,-2.613999996647136
1214,2.47916666666667,1.499999997632305,47415.013,-2.67466667089016
1218,2.50025,1.50000000150073,47415.0985,-2.6113333307215827
1220,2.55054166666667,1.4999999935796149,47415.2315,-2.690000011516219
1221,2.53489583333333,1.499999999599064,47415.2175,-2.6393333340405096
1222,2.57669444444444,1.5000000060077736,47415.240000000005,-2.7079999891526856
1223,2.55316666666667,1.5000000035102312,47415.256,-2.713333326983521
1225,2.53666666666667,1.499999999190808,47415.317,-2.60000000140357
1227,2.505,1.5000000004519405,47415.3145,-2.663333332527784
1228,2.526,1.499999993722642,47415.2335,-2.6473333444106597
1229,2.509,1.4999999992630797,47415.25,-2.5973333346049285
1231,2.50083333333333,1.5000000048847408,47415.266,-2.7066666578557217
1244,2.51322222222222,1.499999998453071,47415.485,-2.641333336056993
1247,2.49133333333333,1.5000000010823078,47415.528000000006,-2.5799999981401767
1253,2.50683333333333,1.5000000007765812,47415.547,-2.6386666652997204
1254,2.47883333333333,1.4999999980451426,47415.6615,-2.7300000035586165
1271,2.4765,1.500000004577439,47416.143,-2.7226666583549624
1294,2.51,1.4999999986104775,47417.0795,-2.854000002645583
1298,2.527,1.4999999989313109,47417.2265,-2.6486666685573432
1310,2.47666666666667,1.5000000019630313,47417.7195,-2.643333329871708
1317,2.468,1.5000000046037831,47417.781,-2.6573333251755744
1321,2.50933333333333,1.4999999973331068,47417.743,-2.566666671229047
1334,2.51333333333333,1.5000000042753938,47417.8685,-2.533999992777085
1338,2.51375,1.500000001383935,47417.925,-2.651999997550215
1349,2.5825,1.4999999998009437,47418.1565,-2.663333333688516
