sample_index,axis,baseline_distance,signal_0,signal_1
0,1.90415281185717,1.4999999916147868,47334.835,2.265333345997567
1,1.90121128321286,1.4999999964773605,47334.8305,2.252666671952581
2,1.89821669856382,1.4999999960967465,47334.8785,2.19933333905575
3,1.89516972823188,1.499999996761236,47335.0145,2.422000005230611
4,1.89207111117529,1.5000000016096573,47334.983,2.289333330872525
5,1.8889216602503,1.4999999990101776,47335.059,2.320000001528209
6,1.88572225875644,1.500000003717037,47335.274000000005,2.4639999938965147
7,1.88247385964021,1.500000003898087,47335.288,2.4093333270730706
8,1.87917747571821,1.500000002231528,47335.3695,2.375333329796015
9,1.87583416788388,1.5000000022322408,47335.519,2.273333329952577
10,1.87244503381802,1.4999999936880617,47335.4785,2.427333343544775
11,1.86901120410768,1.500000000997206,47335.4515,2.248666665171472
12,1.86553383461578,1.4999999978813048,47335.611,2.174666669735083
13,1.86201410572406,1.5000000000404474,47335.5745,2.2299999999406444
14,1.85845322602451,1.5000000004875649,47335.68550000001,2.129999999307464
15,1.85485243802346,1.499999994357469,47335.664,2.249333341796912
16,1.85121301361439,1.499999995758734,47335.7505,2.162000006114553
17,1.84753624956267,1.5000000089380323,47335.825,2.1146666540651347
18,1.84382345850974,1.500000005163469,47335.773,2.1679999925373377
19,1.84007595593933,1.5000000027772982,47335.8105,2.33933332900563
20,1.83629504948189,1.5000000010168193,47335.8145,2.096666665248096
21,1.83248203603386,1.500000001855036,47335.8195,2.260666663868244
22,1.82863819797999,1.4999999951853904,47335.871,2.173333340305675
23,1.82476480284502,1.4999999953192114,47335.8635,2.194000006844726
24,1.82086310573667,1.499999998902152,47335.8265,2.152666668241774
25,1.81693435431021,1.5000000030840714,47335.8255,2.1419999955981965
26,1.8129797888411,1.5000000004907552,47335.9585,2.121999999308772
27,1.80900064326797,1.499999992442806,47335.9845,2.263333344739016
28,1.80499813440022,1.5000000043909756,47336.058000000005,2.213333326854011
29,1.80097344826561,1.5000000011437145,47336.1465,2.3859999981793347
30,1.79692772879684,1.4999999994091344,47336.3185,2.478000000978904
31,1.79286207784341,1.4999999953321226,47336.353,2.5800000080304955
