sample_index,axis,baseline_distance,signal_0,signal_1
0,2.64593026566294,1.4999999924197205,47326.9285,2.042000010320568
1,2.64421549619008,1.5000000003348488,47326.852,2.006666666220072
2,2.64247835681008,1.4999999988586752,47326.912,2.045333334893978
3,2.64071338279686,1.4999999994998972,47326.912,2.224000000743465
4,2.63891528147345,1.5000000005735736,47326.9835,2.164666665840954
5,2.63707895432067,1.4999999996655822,47326.9705,1.9860000004423424
6,2.63519951493511,1.499999993626241,47326.869000000006,2.0160000085647414
7,2.63327231083592,1.4999999969627458,47326.8245,2.148666671016123
8,2.63129293605567,1.5000000010692731,47326.9485,2.121999998485511
9,2.62925723780911,1.4999999959974883,47326.819,2.0893333389071844
10,2.62716131724156,1.500000000936165,47326.793,1.9799999987650383
11,2.62500153518015,1.500000000812501,47326.7985,2.165999998829038
12,2.6227745090664,1.5000000066428285,47326.801,2.2626666566464846
13,2.62047712309735,1.5000000016938542,47326.86,2.205333330846018
14,2.61810654596039,1.4999999944013105,47326.8185,2.194000008187309
15,2.61566024453815,1.5000000015215422,47326.783500000005,2.172666664461594
16,2.61313598392736,1.5000000007583032,47326.874,2.13599999892363
17,2.61053183630889,1.4999999989938853,47326.798,2.069333334720897
18,2.60784618303645,1.5000000040148829,47326.7235,2.1686666608600205
19,2.60507771106377,1.5000000018232151,47326.7555,2.1739999973566224
20,2.60222540510669,1.4999999987629793,47326.721000000005,2.0666666683700363
21,2.59928854211378,1.5000000090817578,47326.681,2.062666654181306
22,2.59626668204754,1.4999999995008957,47326.6875,2.026000000676995
23,2.59315966119344,1.5000000022672964,47326.6505,2.1059999968164838
24,2.58996758638137,1.499999991552011,47326.773,2.0120000113291634
25,2.58669084215924,1.4999999928120231,47326.768,2.025333343034159
26,2.58333008560116,1.5000000018519877,47326.6865,2.0086666641859896
27,2.57988624901454,1.4999999956375267,47326.733,2.1013333394459157
28,2.57636053235781,1.4999999977318332,47326.7255,2.0606666697828566
29,2.57275439224137,1.4999999934950052,47326.722,2.0133333420671984
30,2.56906952623831,1.500000005783505,47326.61350000001,2.084666658629152
31,2.5653078573614,1.500000002761883,47326.734500000006,2.053999996216936
32,2.56147151813504,1.4999999984776438,47326.674,2.0000000020298083
33,2.55756283835902,1.5000000013350767,47326.63250000001,2.129999998103997
34,2.55358433595597,1.5000000006502596,47326.696,1.986666665807568
35,2.54953871506225,1.4999999983755228,47326.7945,2.0086666688413626
36,2.54542886176803,1.50000000491263,47326.721000000005,2.1479999929661613
37,2.54125783660252,1.4999999931507149,47326.8095,2.0726666761335344
38,2.5370288614078,1.500000003600131,47326.768,1.9906666618869917
39,2.53274530642104,1.4999999988210189,47326.851,2.038666668267209
40,2.52841066490679,1.4999999984875776,47326.921,2.056000002074734
41,2.52402853654688,1.4999999916122293,47326.887,2.037333344728545
42,2.5196026152817,1.5000000014761927,47327.028,2.110666664587792
43,2.51513667203357,1.500000000398284,47326.9625,2.248666666069323
44,2.51063453623477,1.5000000034214886,47326.961,2.187999995008684
45,2.50610008928027,1.499999999172773,47327.0705,2.1086666678298744
46,2.50153725909333,1.5000000022435112,47326.9485,2.1646666634310487
47,2.49695001022914,1.5000000010557848,47327.1085,2.1059999985174453
48,2.49234233619932,1.4999999973425149,47326.961,2.060000003652135
49,2.48771824233062,1.4999999978884062,47327.086500000005,2.0500000028887557
50,2.48308172112166,1.5000000001937108,47327.051,2.0226666664052257
51,2.47843673999425,1.4999999978521952,47327.116,1.9973333361927117
52,2.47378722877503,1.5000000055202098,47327.266,2.046666659134453
53,2.46913706791107,1.5000000026478797,47327.1645,1.91133332995826
54,2.46449007876402,1.5000000018944444,47327.139,2.099999997348748
55,2.45985002031787,1.4999999949096774,47327.2815,2.099333340455932
56,2.45522058081589,1.5000000016929067,47327.2495,2.24733333079644
57,2.45060536488972,1.5000000030331309,47327.2295,2.127333329030942
58,2.44600788108805,1.4999999978684682,47327.145,2.1533333363954
59,2.44143153001497,1.500000002053124,47327.196,2.281333330209867
60,2.43687959216457,1.4999999996069724,47327.276,2.1360000005582744
61,2.43235522120823,1.5000000006156906,47327.1545,2.1379999991238714
62,2.42786143194894,1.5000000064285863,47327.229,2.178666657327096
63,2.42340108506328,1.499999995528771,47327.2045,2.098000006251896
64,2.41897687790492,1.5000000016531014,47327.1305,2.155333330958127
65,2.414591334605,1.5000000004559262,47327.166,1.986666666064952
66,2.41024680206265,1.500000000326172,47327.0985,2.080666666213687
67,2.40594544895237,1.4999999987376995,47327.1515,2.032666668376603
68,2.4016892653164,1.4999999944408653,47327.184,2.036000007548082
69,2.39748006226872,1.49999999506877,47327.2425,1.9566666730976296
70,2.39331947223397,1.499999991958508,47327.134,2.025333344191445
71,2.38920894380673,1.4999999907999613,47327.2105,2.126000013038513
72,2.38514973359977,1.4999999953151737,47327.254,1.99333333956244
73,2.38114290454331,1.4999999995168902,47327.162500000006,2.127333334017753
74,2.37718932275883,1.49999999890499,47327.2155,2.17666666825526
75,2.37328965864647,1.4999999905759334,47327.165,2.064000012970853
76,2.36944438766812,1.4999999984927734,47327.262,2.065333335407375
77,2.3656537946698,1.4999999993305897,47327.164,2.0866666675961447
78,2.36191797449839,1.5000000069434665,47327.14,2.206666656450504
79,2.35823683866497,1.499999996169585,47327.119,2.177333338895567
80,2.35461011551283,1.4999999969952185,47327.098,2.129333337600883
81,2.35103735426921,1.5000000053299354,47327.005,2.146666659039713
82,2.34751792446787,1.5000000054582012,47327.0335,2.128666658920407
83,2.34405102250356,1.4999999953873722,47327.0925,2.2126666734729006
84,2.34063567200779,1.4999999986727428,47327.1125,2.171333335257988
85,2.33727072415755,1.4999999952404262,47327.05,2.229333340410183
86,2.33395486200376,1.5000000014607175,47327.0595,2.2486666644766173
87,2.33068661242031,1.500000000210099,47327.0315,2.068666666373929
88,2.32746435435202,1.4999999984520271,47327.105,2.0893333354882846
89,2.32428632730268,1.4999999959376416,47327.08,2.220000006013455
90,2.32115064037933,1.5000000036607644,47327.137,2.063999994961275
91,2.31805527993388,1.499999996821715,47327.1325,2.1220000044992404
92,2.31499811125149,1.499999995850502,47327.1175,2.016666672241556
93,2.31197688126573,1.4999999986276218,47327.2425,1.984666668481777
94,2.30898921825474,1.5000000065845505,47327.275,2.0906666574883355
95,2.30603263422175,1.4999999947708025,47327.236,1.9373333400840669
96,2.30310452554931,1.5000000032627334,47327.288,2.049333328876064
97,2.30020218875205,1.5000000076492133,47327.3045,2.100666655953049
98,2.29732283256961,1.4999999985253734,47327.418000000005,2.081333335376627
99,2.29446358554491,1.5000000050695148,47327.3965,1.9739999933304977
100,2.291621507196,1.5000000057579963,47327.313,2.0053333256366184
101,2.2887935942071,1.499999996888344,47327.413,1.989333337457908
102,2.28597678156317,1.500000001272221,47327.347,1.895999998390128
103,2.28316794821417,1.4999999963259898,47327.434,2.116000005182183
104,2.28036392409687,1.500000005207163,47327.4015,1.935333326618739
105,2.27756149706969,1.5000000064630563,47327.3995,2.0806666577011463
106,2.27475742289739,1.4999999985401402,47327.5175,1.9833333352626223
107,2.27194843979474,1.500000002319134,47327.5125,1.9299999970139128
108,2.26913127853866,1.5000000084304104,47327.383,1.967999988937633
109,2.26630266902288,1.5000000035576542,47327.555,1.9186666621140136
110,2.26345935063012,1.5000000011862749,47327.5075,2.0739999983627264
111,2.26059808412689,1.4999999972516174,47327.536,2.042666670408344
112,2.25771565819898,1.4999999997818445,47327.53,1.9880000002915343
113,2.25480889676176,1.4999999982696235,47327.691000000006,1.9280000022239936
114,2.25187466039391,1.5000000019858282,47327.7105,2.0579999972751333
115,2.24890985084623,1.4999999976571277,47327.7055,1.9553333363855736
116,2.24591141518899,1.499999997786608,47327.8435,2.082000003071917
117,2.24287635327789,1.499999998204099,47327.8825,2.035333335770094
118,2.23980173202643,1.4999999975649567,47327.8765,1.9473333364959573
119,2.23668470014695,1.4999999922237743,47327.8515,2.206000011436973
120,2.23352248786711,1.499999996512744,47327.874,2.017333338026837
121,2.23031241411504,1.5000000064771106,47327.8885,2.1579999906822565
122,2.22705189104217,1.499999991731039,47327.76,2.1573333452240355
123,2.22373842722999,1.5000000013155654,47327.883,2.158666664771792
124,2.22036963118,1.4999999947718707,47327.8605,2.232666674449766
125,2.21694321515666,1.5000000023689315,47327.8735,2.1113333299997845
126,2.21345699453597,1.4999999982736596,47327.931500000006,2.17800000250653
127,2.20990889594728,1.5000000009159735,47327.8495,2.153999998684507
128,2.20629696075203,1.500000007295217,47327.974,2.1466666562271763
129,2.20261935045448,1.499999994447032,47327.926,2.1733333413754745
130,2.19887435145112,1.50000000273296,47327.9145,1.9646666630871743
131,2.19506038043627,1.499999992164043,47327.861,2.1640000113041307
132,2.19117598437061,1.4999999939137705,47327.928,1.9013333410472688
133,2.18721984676666,1.5000000009622791,47327.878,2.1466666652903146
134,2.1831907814141,1.4999999941009798,47327.927500000005,1.960666674376604
135,2.17908772568115,1.499999998196391,47327.888,2.106666669202064
136,2.17490973686187,1.5000000046092634,47327.9025,2.056666660346272
137,2.17065598602184,1.500000000254902,47328.004,2.185333332960921
138,2.16632575575264,1.500000001401257,47328.0305,2.187333331291774
139,2.16191845152292,1.499999997334295,47328.064,2.0986666703969825
140,2.15743360479091,1.5000000067401704,47328.15,2.1693333235860925
141,2.15287086793507,1.4999999948340943,47328.2655,2.2780000078461424
142,2.14823001549063,1.4999999967719042,47328.4175,2.2753333382303063
143,2.14351094362199,1.5000000015700834,47328.451,2.1319999977710267
144,2.13871366121251,1.4999999991475692,47328.4655,2.252666667947372
145,2.13383827900893,1.5000000025577265,47328.75,2.2999999960762123
146,2.12888500707783,1.5000000021944178,47328.8925,2.4033333298195227
147,2.12385414785072,1.500000004435039,47328.9305,2.375333326311483
148,2.11874608849404,1.5000000031146248,47329.018,2.446666661590054
149,2.11356130076596,1.4999999960277834,47329.328,2.6266666736240114
150,2.10830034226776,1.5000000059907157,47329.2985,2.7206666557997146
151,2.10296385353415,1.5000000022319415,47329.6105,2.8699999957297457
152,2.09755254798683,1.4999999984230177,47329.6165,2.886000003037568
153,2.09206720949735,1.4999999950841765,47329.7825,2.8926666761465203
154,2.0865086893523,1.499999999200017,47329.806,3.049333334959959
155,2.08087789907395,1.5000000001669034,47330.0575,3.029999999661691
156,2.07517579828186,1.50000000142238,47330.0485,3.0033333304836662
157,2.06940338688557,1.4999999946896412,47330.0135,3.0113333439940573
158,2.06356169764811,1.499999992105931,47330.0045,2.9686666822907988
