candidate_id,start_index,end_index,num_points,axis_start,axis_end,peak_sample_index,peak_axis,peak_score
1,21892,21907,16,4.49959301004505,4.51592130874754,21899,4.51260224505733,22.345310459429342
3,24907,24919,13,5.05620221483184,5.00638526561608,24913,5.03318930792815,16.941262443598834
