candidate_id,start_index,end_index,num_points,axis_start,axis_end,peak_sample_index,peak_axis,peak_score
1,410,421,12,1.10217940317039,1.09363179182853,415,1.09664823371943,20.059789048061575
2,5796,5803,8,3.07067821291847,3.10246918051896,5799,3.08432855584356,15.825178251439745
3,12696,12731,36,6.96305981483045,6.53177467185942,12703,6.88251001795019,22.888655366104935
