candidate_id,start_index,end_index,num_points,axis_start,axis_end,peak_sample_index,peak_axis,peak_score
1,4054,4138,31,7.291,7.5,4072,7.411,16.79241320542715
2,4746,4802,16,4.9345,4.61308333333333,4796,4.67854861111111,23.93239461834355
3,6347,6579,19,2.8788125,2.59866666666667,6486,2.5645,51.16355351746553
4,7568,7702,11,2.52961111111111,2.44375,7666,2.179,37.65663105876271
