track_id,source_file,method,input_dir,signal_column,num_samples,signal_mean,signal_std,background_std,residual_mean,residual_std,residual_rms,peak_abs_residual,response_mean,response_std,peak_response,baseline_family,hankel_window,lambda_value,pcp_iterations,pcp_final_rel_error,pcp_estimated_rank,reconstruction_error
A1-3.1_preprocessed,A1-3.1_preprocessed__single_channel.csv,lowrank_sparse,D:\桌面\朝闻道\202604\华堪数据\实验代码\data\processed\single_channel,signal,27104,47351.17085671857,65.52520888138146,65.52585688467104,0.005087745734792423,0.526799032462856,0.5268236002311047,17.39456034127943,1.1525897639899154,1.7446304844164258,32.47188026118678,lowrank_sparse,96,0.00608479214697427,18,7.85635882538313e-06,2,4.957466869609697e-06
A1-30.1_preprocessed,A1-30.1_preprocessed__single_channel.csv,lowrank_sparse,D:\桌面\朝闻道\202604\华堪数据\实验代码\data\processed\single_channel,signal,6501,47321.648978695586,45.9089853137576,45.87205265565208,0.051438015912039746,1.9627848003616772,1.9634586937370992,60.683225431639585,1.0503891255807396,1.9731937071029784,52.43074546802776,lowrank_sparse,96,0.012494144741657035,24,8.370905953186345e-06,4,7.067952115900742e-06
A1-31.1_preprocessed,A1-31.1_preprocessed__single_channel.csv,lowrank_sparse,D:\桌面\朝闻道\202604\华堪数据\实验代码\data\processed\single_channel,signal,6830,47365.41532510982,54.625719437217946,54.62179469571299,0.03629210434603814,0.8704452851169641,0.8712015330681051,12.995673100755084,0.9477747263379477,1.028250123183874,12.311989679179888,lowrank_sparse,96,0.012185158984614301,23,9.721527319346163e-06,4,8.262169014795403e-06
A1-32.1_preprocessed,A1-32.1_preprocessed__single_channel.csv,lowrank_sparse,D:\桌面\朝闻道\202604\华堪数据\实验代码\data\processed\single_channel,signal,3913,47387.159819575776,52.621148499593,52.39332630014951,0.166231458973586,6.814427080583175,6.816454308109003,290.9382905958628,1.627352207395464,15.285652930062787,348.89619227091896,lowrank_sparse,96,0.016183857208774653,25,9.874956618922654e-06,4,8.856402030616529e-06
A1-4.1_preprocessed,A1-4.1_preprocessed__single_channel.csv,lowrank_sparse,D:\桌面\朝闻道\202604\华堪数据\实验代码\data\processed\single_channel,signal,26988,47326.33081573292,66.8450195681527,66.84879894899869,0.01315432093281876,0.6378073387444975,0.6379429735607577,28.807250074089097,0.8230581179837684,0.7950780433387974,23.550189943135514,lowrank_sparse,96,0.006097901067321419,18,6.997208728921704e-06,2,5.550523456921255e-06
A1-5.1_preprocessed,A1-5.1_preprocessed__single_channel.csv,lowrank_sparse,D:\桌面\朝闻道\202604\华堪数据\实验代码\data\processed\single_channel,signal,28967,47342.61502720337,66.80818150167894,66.82531822819915,-0.01195813085348935,0.9720790645367646,0.9721526138442361,36.34327587830194,1.2554165048918633,2.4579990371818767,60.88418983126646,lowrank_sparse,96,0.005885204596220405,17,9.039467850819566e-06,2,6.709929210860942e-06
A1-6.1_preprocessed,A1-6.1_preprocessed__single_channel.csv,lowrank_sparse,D:\桌面\朝闻道\202604\华堪数据\实验代码\data\processed\single_channel,signal,25024,47343.69338758791,65.13787690882785,65.12207207006746,0.012147879147761168,0.7824378588081955,0.7825321551630593,32.20899025994731,0.9697860929997684,0.8940851332893768,10.526713653826166,lowrank_sparse,96,0.006333555363527008,18,8.588155142954696e-06,2,6.725259148345135e-06
A1-6.2_preprocessed,A1-6.2_preprocessed__single_channel.csv,lowrank_sparse,D:\桌面\朝闻道\202604\华堪数据\实验代码\data\processed\single_channel,signal,18873,47339.83626296826,65.92722247349494,65.90634257356226,0.0330893044512466,1.9266385616399746,1.9269226889699589,82.09617729803722,0.8187268279941454,0.8403371999827436,23.834965692225435,lowrank_sparse,96,0.007297520650689985,18,8.501563902015633e-06,2,6.710813608893688e-06
A1-7.1_preprocessed,A1-7.1_preprocessed__single_channel.csv,lowrank_sparse,D:\桌面\朝闻道\202604\华堪数据\实验代码\data\processed\single_channel,signal,27273,47346.636747222525,66.09618959497318,66.00922907106259,0.15068406048832853,4.213885698775638,4.216578988757484,162.70542433140508,0.8782429049474998,1.0237774040967706,27.151141017992135,lowrank_sparse,96,0.006065844220905834,18,7.995823464631782e-06,2,6.442431533217639e-06
A1-8.1_preprocessed,A1-8.1_preprocessed__single_channel.csv,lowrank_sparse,D:\桌面\朝闻道\202604\华堪数据\实验代码\data\processed\single_channel,signal,23266,47392.331283955136,63.71691379870818,63.73582148138702,0.04233701329366373,1.0524983235876397,1.0533494879902967,34.77331694652821,0.886030904514177,0.9545805354183723,22.614698194972092,lowrank_sparse,96,0.006569428819892687,19,8.220728225246516e-06,2,7.004122296386337e-06
A1-9.1_preprocessed,A1-9.1_preprocessed__single_channel.csv,lowrank_sparse,D:\桌面\朝闻道\202604\华堪数据\实验代码\data\processed\single_channel,signal,24353,47323.120894817876,60.91123414575416,60.906966591759804,-0.003097212836428203,0.5250965233269527,0.5251056574989524,15.354009179289278,0.6927899684878351,0.5718742678948735,12.712516600174018,lowrank_sparse,96,0.006420554017553639,19,6.088917236887412e-06,2,5.243657856744655e-06
