sample_index,axis,baseline_distance,signal,detection_score,is_candidate
0,1.36646000366275,1.5000000016166564,47278.7535,0.0,False
1,1.36917700961611,1.4999999903904042,47278.7775,0.0,False
2,1.37196251150757,1.499999999158572,47278.7855,0.0,False
3,1.37481481766952,1.4999999916554043,47278.8165,0.0,False
4,1.37773207195039,1.5000000061561694,47278.8645,0.0,False
5,1.38071224538041,1.499999999721234,47278.794,0.0,False
6,1.38375314983451,1.4999999979806034,47278.802500000005,0.0,False
7,1.38685243935824,1.4999999997782252,47278.7975,0.0,False
8,1.39000762013663,1.4999999955182497,47278.8795,0.0,False
9,1.39321605568981,1.4999999998975226,47278.9165,0.0,False
10,1.39647497139315,1.499999996227379,47278.8945,0.0,False
11,1.3997814672578,1.4999999926652634,47278.9185,0.0,False
12,1.40313252632007,1.4999999997323894,47278.952000000005,0.0,False
13,1.40652502973115,1.4999999972449425,47278.955,0.0,False
14,1.40995576383799,1.5000000017960784,47279.049,0.0,False
15,1.41342143276745,1.5000000017198254,47278.9625,0.0,False
16,1.4169186680701,1.500000003671807,47278.9885,0.0,False
17,1.42044404271862,1.5000000008901069,47278.996,0.0,False
18,1.42399407664522,1.4999999943972508,47279.0095,0.0,False
19,1.42756524340757,1.499999996743037,47278.9355,0.0,False
20,1.43115398329419,1.5000000032253962,47279.006,0.0,False
21,1.43475672593459,1.4999999989820538,47279.0035,0.0,False
22,1.4383699026985,1.5000000020446262,47278.9115,0.0,False
23,1.44198995791117,1.4999999978092726,47279.0585,0.0,False
24,1.44561334678374,1.4999999986687684,47279.019,0.0,False
25,1.44923654356089,1.499999998137669,47279.0305,0.0,False
26,1.45285605473638,1.5000000035385006,47279.015,0.0,False
27,1.45646842613266,1.5000000004845668,47279.097,0.0,False
28,1.46007025002237,1.5000000038790826,47279.142,0.0,False
29,1.46365817399728,1.5000000070410182,47279.1645,0.0,False
30,1.46722890493135,1.4999999960267856,47279.185,0.0,False
31,1.47077922578213,1.5000000004398284,47279.2555,0.0,False
32,1.47430598632378,1.5000000048478004,47279.2065,0.0,False
33,1.47780611647881,1.4999999991542274,47279.314,0.0,False
34,1.48127663089006,1.4999999960353925,47279.378500000006,0.0,False
35,1.48471463596216,1.4999999993866056,47279.4305,0.0,False
36,1.48811733520612,1.4999999960823207,47279.4765,0.0,False
37,1.49148203163567,1.5000000065341117,47279.5215,0.0,False
38,1.49480614087781,1.5000000007558547,47279.715500000006,0.0,False
39,1.49808718864144,1.5000000033778378,47279.6375,0.0,False
40,1.50132281324474,1.5000000031010718,47279.811,0.0,False
41,1.50451076752746,1.4999999995518547,47279.681500000006,0.0,False
42,1.50764891788523,1.4999999949143707,47279.7855,0.0,False
43,1.51073525217768,1.4999999931341716,47279.891,0.0,False
44,1.51376787610269,1.5000000057673033,47279.8875,0.0,False
45,1.51674502009156,1.5000000007634011,47279.878,0.0,False
46,1.51966503677697,1.5000000000268077,47280.085,0.0,False
47,1.52252640026201,1.4999999986455423,47280.028,0.0,False
48,1.52532770414553,1.4999999973721814,47280.159,0.0,False
49,1.5280676650967,1.4999999998949705,47280.1345,0.0,False
50,1.53074512297796,1.5000000001418152,47280.1425,0.0,False
51,1.53335904466562,1.500000003026053,47280.2925,0.0,False
52,1.5359085177515,1.5000000054480378,47280.2015,0.0,False
53,1.53839274676417,1.5000000041497474,47280.2125,0.0,False
54,1.54081105054779,1.4999999979107037,47280.26,0.0,False
55,1.54316285695227,1.499999998125172,47280.284,0.0,False
56,1.54544770431406,1.500000006167309,47280.211500000005,0.0,False
57,1.54766523417991,1.500000003961101,47280.178,0.0,False
58,1.54981519220894,1.499999993887924,47280.31050000001,0.0,False
59,1.55189741598882,1.5000000029870633,47280.107,0.0,False
60,1.55391183185442,1.500000001118631,47280.205,0.0,False
61,1.55585844898561,1.5000000048313085,47280.138000000006,0.0,False
62,1.55773734563964,1.4999999956550092,47280.16499999999,0.0,False
63,1.55954867468702,1.4999999927749994,47280.1975,0.0,False
64,1.56129264975901,1.4999999959818648,47280.129,0.0,False
65,1.56296954781118,1.4999999994235589,47280.146,0.0,False
66,1.56457969696838,1.5000000021106967,47280.1375,0.0,False
67,1.56612347151123,1.5000000015487938,47280.216,0.0,False
68,1.56760128980254,1.5000000043681838,47280.218,0.0,False
69,1.56901360954494,1.50000000449549,47280.188,0.0,False
70,1.57036092632946,1.499999996426966,47280.1255,0.0,False
71,1.57164376034205,1.5000000002779523,47280.1675,0.0,False
72,1.57286264712538,1.500000003467593,47280.247,0.0,False
73,1.57401813055917,1.4999999981119374,47280.154,0.0,False
