sample_index,axis,baseline_distance,signal,detection_score,is_candidate
0,5.39594512649484,1.4999999954280332,47271.983,0.0,False
1,5.39281547304389,1.49999999913311,47271.9725,0.0,False
2,5.38965847380213,1.5000000018321047,47271.9245,0.0,False
3,5.3864734403752,1.4999999988083077,47271.8715,0.0,False
4,5.38325951072395,1.4999999991246489,47271.912,0.0,False
5,5.38001565801986,1.5000000018220725,47271.8935,0.0,False
6,5.37674070238052,1.5000000073303534,47271.893500000006,0.0,False
7,5.37343332172586,1.4999999992332922,47271.817500000005,0.0,False
8,5.37009207580135,1.5000000087107568,47271.8325,0.0,False
9,5.3667154197277,1.5000000020451376,47271.7705,0.0,False
10,5.36330172997782,1.500000003525661,47271.81,0.0,False
11,5.35984931774918,1.500000000217813,47271.7335,0.0,False
12,5.35635645249411,1.4999999976947322,47271.823,0.0,False
13,5.35282138662654,1.5000000011044972,47271.8175,0.0,False
14,5.34924237429407,1.5000000004800855,47271.848,0.0,False
15,5.34561769594267,1.499999996585853,47271.7725,0.0,False
16,5.34194568633287,1.50000000557322,47271.9215,0.0,False
17,5.33822476811259,1.4999999980685914,47271.9055,0.0,False
18,5.33445347187474,1.4999999988951382,47271.936,0.0,False
19,5.33063046056919,1.4999999987026988,47271.914,0.0,False
20,5.32675455719545,1.4999999978351015,47271.8405,0.0,False
21,5.32282477081834,1.4999999961991617,47271.87,0.0,False
22,5.3188403224159,1.4999999977508574,47271.931,0.0,False
23,5.31480066896858,1.4999999947147404,47271.9375,0.0,False
24,5.3107055375331,1.500000002590819,47271.9855,0.0,False
25,5.30655494320281,1.5000000038735488,47271.948,0.0,False
26,5.30234921660112,1.5000000021838469,47271.8865,0.0,False
27,5.29808902736211,1.5000000004860523,47271.845,0.0,False
28,5.29377539608317,1.5000000045383606,47271.868,0.0,False
29,5.28940972166733,1.4999999986024632,47271.872,0.0,False
30,5.28499380072735,1.4999999994574866,47271.875,0.0,False
31,5.28052983732226,1.5000000023767612,47271.82,0.0,False
32,5.2760204513132,1.499999997350271,47271.822,0.0,False
33,5.27146869089434,1.5000000004497072,47271.7975,0.0,False
34,5.26687804135834,1.4999999967140314,47271.8275,0.0,False
35,5.26225243471216,1.500000000863962,47271.7105,0.0,False
36,5.25759625331749,1.4999999975636646,47271.724,0.0,False
37,5.25291433318931,1.4999999982620864,47271.622,0.0,False
38,5.24821196415976,1.4999999980011027,47271.733,0.0,False
39,5.24349488059615,1.5000000004884202,47271.7245,0.0,False
40,5.23876925369521,1.499999997163002,47271.603,0.0,False
41,5.23404168097442,1.499999994338534,47271.53,0.0,False
42,5.22931918579024,1.5000000038453016,47271.63649999999,0.0,False
43,5.22460919779064,1.500000002268257,47271.5285,0.0,False
44,5.2199195372361,1.5000000032647238,47271.4875,0.0,False
45,5.21525839010965,1.4999999930272356,47271.4595,0.0,False
46,5.21063428980295,1.5000000030106522,47271.454,0.0,False
47,5.20605608813695,1.4999999946993805,47271.371,0.0,False
48,5.20153293414665,1.4999999987829695,47271.411,0.0,False
49,5.19707425270212,1.4999999963587811,47271.304,0.0,False
50,5.19268970989376,1.500000000044759,47271.2585,0.0,False
51,5.18838918201682,1.4999999949979297,47271.291,0.0,False
52,5.18418271564845,1.5000000006098146,47271.3685,0.0,False
53,5.18008049730097,1.4999999950770868,47271.285,0.0,False
54,5.17609280810472,1.499999995020591,47271.2175,0.0,False
55,5.17222999248898,1.5000000022493838,47271.311,0.0,False
56,5.16850241019988,1.500000000516014,47271.2685,0.0,False
57,5.16492039903047,1.5000000096907218,47271.3065,0.0,False
58,5.16149424069239,1.5000000045775048,47271.247,0.0,False
59,5.15823410739683,1.5000000042227308,47271.2125,0.0,False
60,5.15515002244802,1.4999999979613816,47271.248,0.0,False
61,5.15225180622556,1.4999999985413304,47271.205,0.0,False
62,5.149549046292,1.5000000008011791,47271.0955,0.0,False
63,5.14705105031213,1.4999999957832946,47271.1405,0.0,False
64,5.14476680947886,1.4999999976356884,47271.0475,0.0,False
65,5.14270495688665,1.499999992798198,47271.082,0.0,False
66,5.14087372329976,1.499999994002244,47270.985,0.0,False
67,5.1392808915074,1.4999999959773886,47270.976,0.0,False
68,5.13793375414395,1.499999999058917,47270.918,0.0,False
69,5.13683908229207,1.4999999970548117,47270.9035,0.0,False
70,5.13600309101146,1.5000000060027163,47270.8335,0.0,False
71,5.13543140423885,1.499999998039266,47270.8285,0.0,False
72,5.13512902505253,1.499999998217617,47270.8265,0.0,False
73,5.13510030224544,1.500000005325335,47270.658,0.0,False
74,5.13534890551466,1.4999999925161884,47270.7625,0.0,False
75,5.13587779486217,1.4999999973730094,47270.752,0.0,False
76,5.13668920613862,1.499999992627176,47270.7275,0.0,False
77,5.13778462607841,1.5000000017564117,47270.6765,0.0,False
78,5.1391647777886,1.4999999986825296,47270.66,0.0,False
79,5.14082961066026,1.4999999959900778,47270.6655,0.0,False
80,5.14277829706805,1.500000003514523,47270.6755,0.0,False
81,5.14500921980279,1.5000000020589443,47270.571,0.0,False
82,5.14751996158918,1.5000000025477804,47270.555,0.0,False
83,5.15030730777497,1.499999998200971,47270.7225,0.0,False
84,5.15336724549168,1.5000000035864716,47270.483,0.0,False
85,5.15669497421639,1.5000000037136545,47270.538,0.0,False
86,5.16028491478966,1.4999999965899338,47270.532,0.0,False
87,5.16413071914891,1.5000000004844016,47270.531,0.0,False
88,5.16822528737695,1.5000000037897332,47270.4105,0.0,False
89,5.17256078337394,1.4999999909877573,47270.3915,0.0,False
90,5.17712866513479,1.500000000228911,47270.422,0.0,False
91,5.18191971031304,1.500000001026602,47270.3115,0.0,False
92,5.18692404483597,1.4999999980783905,47270.206000000006,0.0,False
93,5.1921311674317,1.499999998808933,47270.28,0.0,False
94,5.19752997945259,1.4999999998513849,47270.21,0.0,False
95,5.20310882177558,1.4999999991666275,47270.206,0.0,False
96,5.20885551541862,1.4999999953899696,47270.1425,0.0,False
97,5.21475740285982,1.4999999956487438,47269.9475,0.0,False
98,5.22080138867553,1.4999999944357738,47270.005000000005,0.0,False
99,5.22697398342504,1.4999999927572862,47269.975,0.0,False
100,5.23326134548414,1.5000000071878474,47269.857,0.0,False
101,5.23964933353389,1.5000000035149874,47269.831,0.0,False
102,5.24612355739725,1.499999994271793,47269.8085,0.0,False
103,5.25266941899716,1.4999999965219293,47269.7635,0.0,False
104,5.25927216050183,1.5000000019863329,47269.667,0.0,False
105,5.26591691520956,1.499999995577564,47269.608,0.0,False
106,5.27258876240597,1.4999999953028509,47269.668,0.0,False
107,5.27927277562334,1.499999997773481,47269.6725,0.0,False
108,5.28595406879266,1.5000000014318753,47269.689,0.0,False
109,5.29261784785665,1.5000000001167169,47269.648,0.0,False
110,5.29924945985989,1.4999999997658395,47269.6225,0.0,False
111,5.30583443533836,1.5000000034164709,47269.6415,0.0,False
112,5.31235853490652,1.50000000232397,47269.66499999999,0.0,False
113,5.31880779272444,1.4999999993733597,47269.5445,0.0,False
114,5.3251685620597,1.4999999922423404,47269.621,0.0,False
115,5.33142755966725,1.499999998933499,47269.5715,0.0,False
116,5.33757189930448,1.5000000019184851,47269.5105,0.0,False
117,5.34358913145892,1.4999999965150013,47269.637,0.0,False
118,5.34946728088896,1.4999999999907945,47269.57950000001,0.0,False
119,5.35519487822454,1.5000000009242442,47269.5855,0.0,False
120,5.36076099584565,1.500000000979138,47269.6655,0.0,False
121,5.36615527692262,1.5000000003923382,47269.548,0.0,False
122,5.37136796246809,1.5000000000292866,47269.7025,0.0,False
123,5.37638991456461,1.5000000006024647,47269.578,0.0,False
124,5.38121263997668,1.5000000024603886,47269.6135,0.0,False
125,5.38582830577002,1.5000000065759354,47269.5625,0.0,False
126,5.39022975139778,1.5000000023800275,47269.4925,0.0,False
127,5.39441049855172,1.5000000003563427,47269.4405,0.0,False
128,5.39836475662311,1.500000002762823,47269.5445,0.0,False
129,5.4020874322201,1.5000000043215966,47269.4225,0.0,False
130,5.40557413034498,1.5000000029161418,47269.371,0.0,False
131,5.40882115205226,1.5000000004678755,47269.2925,0.0,False
132,5.41182549317693,1.5000000019775648,47269.355,0.0,False
133,5.41458482881469,1.5000000047017576,47269.3875,0.0,False
134,5.41709750878483,1.5000000086811909,47269.291,0.0,False
135,5.41936254391067,1.5000000029068743,47269.2895,0.0,False
136,5.42137959745818,1.4999999937400634,47269.2355,0.0,False
137,5.4231489627209,1.4999999977791216,47269.114,0.0,False
138,5.42467153969978,1.5000000013413748,47269.1285,0.0,False
139,5.4259488154932,1.500000008203607,47269.1155,0.0,False
140,5.42698283263713,1.4999999981300638,47269.1035,0.0,False
141,5.4277761614109,1.4999999999698532,47269.181500000006,0.0,False
142,5.42833186519115,1.5000000006850756,47269.1425,0.0,False
143,5.42865347124125,1.500000002118283,47269.22749999999,0.0,False
144,5.42874493734277,1.4999999994520654,47269.185,0.0,False
145,5.42861061445394,1.500000001487589,47269.113,0.0,False
146,5.42825521430581,1.4999999973162703,47269.084,0.0,False
147,5.42768376778756,1.500000002667221,47269.1605,0.0,False
148,5.42690159024853,1.5000000046670132,47269.131,0.0,False
149,5.42591423621383,1.4999999961297945,47269.109,0.0,False
150,5.42472747135695,1.50000000660112,47269.2185,0.0,False
151,5.42334723434631,1.5000000024916482,47269.100000000006,0.0,False
152,5.42177959401505,1.500000002714248,47269.184,0.0,False
153,5.42003071099313,1.5000000020885007,47269.0315,0.0,False
154,5.41810679518483,1.499999999496492,47269.1,0.0,False
155,5.41601407320706,1.4999999957450243,47269.1125,0.0,False
156,5.41375874291775,1.5000000021068078,47269.054,0.0,False
157,5.41134693893884,1.4999999942118003,47269.0365,0.0,False
158,5.40878470148664,1.5000000067713202,47268.9375,0.0,False
159,5.40607793860728,1.4999999958143777,47268.921,0.0,False
160,5.40323240126458,1.5000000096621833,47268.822,0.0,False
161,5.40025364844424,1.5000000010102523,47268.763,0.0,False
162,5.39714702366122,1.4999999948734488,47268.7965,0.0,False
163,5.39391762118123,1.500000003561617,47268.8165,0.0,False
164,5.39057026116066,1.499999999596732,47268.815,0.0,False
165,5.38710946807461,1.499999996254994,47268.7775,0.0,False
166,5.3835394449637,1.5000000017739044,47268.7595,0.0,False
167,5.37986406087858,1.5000000026517148,47268.745500000005,0.0,False
168,5.37608683412444,1.5000000044987587,47268.7605,0.0,False
169,5.37221092136805,1.5000000049006847,47268.734,0.0,False
170,5.36823910811691,1.5000000008022352,47268.625,0.0,False
