sample_index,axis,baseline_distance,signal,detection_score,is_candidate
0,2.55502361158243,1.499999998388396,47452.3505,0.0,False
1,2.57239118556952,1.50000000410392,47452.428,0.0,False
2,2.59004440944029,1.5000000086135667,47452.424,0.0,False
3,2.60796200015511,1.5000000084088374,47452.46,0.0,False
4,2.6261216365571,1.5000000065129675,47452.53200000001,0.0,False
5,2.64449998178813,1.4999999962170334,47452.579,0.0,False
6,2.66307271283295,1.4999999959598058,47452.6155,0.0,False
7,2.68181457038254,1.4999999958095775,47452.5715,0.0,False
8,2.70069941910167,1.5000000009219694,47452.715,0.0,False
9,2.71970031282111,1.4999999951558671,47452.7515,0.0,False
10,2.73878957004299,1.4999999959304509,47452.8255,0.0,False
11,2.75793884602045,1.499999990787362,47452.859,0.0,False
12,2.7771191973734,1.5000000039257773,47452.829,0.0,False
13,2.79630114123405,1.5000000018837605,47452.9645,0.0,False
14,2.81545471239462,1.500000002300138,47452.949,0.0,False
15,2.83454951909167,1.5000000017609032,47452.98299999999,0.0,False
16,2.85355481499356,1.5000000006928194,47453.077000000005,0.0,False
17,2.8724395744227,1.4999999943119564,47453.0505,0.0,False
18,2.89117257285655,1.4999999993264843,47453.135,0.0,False
19,2.90972248006531,1.500000000694682,47453.286,0.0,False
20,2.92805795345104,1.4999999979116103,47453.1505,0.0,False
21,2.94614772025178,1.5000000085483836,47453.2635,0.0,False
22,2.96396065355801,1.4999999947501037,47453.1895,0.0,False
23,2.98146584012986,1.4999999953038905,47453.438,0.0,False
24,2.9986326447283,1.5000000011084167,47453.24800000001,0.0,False
25,3.01543077478259,1.500000005720148,47453.3945,0.0,False
26,3.03183035894324,1.5000000024022362,47453.441,0.0,False
27,3.04780203840643,1.4999999957957544,47453.3855,0.0,False
28,3.06331706452893,1.4999999993057824,47453.393,0.0,False
29,3.07834738766004,1.5000000017087654,47453.4285,0.0,False
30,3.0928657335661,1.500000006920413,47453.553,0.0,False
31,3.1068456752468,1.4999999969964035,47453.4815,0.0,False
32,3.1202616927994,1.5000000053529572,47453.612,0.0,False
33,3.13308922139599,1.4999999999864806,47453.545,0.0,False
34,3.14530470611855,1.5000000055084148,47453.6485,0.0,False
35,3.15688566586763,1.5000000026883753,47453.5505,0.0,False
36,3.16781076610647,1.499999994534853,47453.703,0.0,False
37,3.1780598922841,1.500000005928292,47453.618,0.0,False
38,3.18761421439834,1.5000000008883545,47453.673,0.0,False
39,3.19645624089466,1.5000000081859806,47453.6245,0.0,False
40,3.20456986091802,1.4999999977059677,47453.663,0.0,False
41,3.21194037485735,1.500000000416127,47453.683000000005,0.0,False
42,3.21855451690496,1.5000000012422536,47453.685,0.0,False
43,3.2244004741636,1.5000000005740048,47453.705,0.0,False
44,3.22946791763226,1.4999999985519026,47453.7295,0.0,False
45,3.23374804134739,1.5000000039855348,47453.789,0.0,False
46,3.23723359903139,1.4999999955251224,47453.6635,0.0,False
47,3.23991893209619,1.4999999981552323,47453.739,0.0,False
48,3.24179999040192,1.5000000003697895,47453.7895,0.0,False
49,3.24287433623063,1.4999999952815968,47453.8615,0.0,False
50,3.24314114369889,1.500000002236762,47453.8355,0.0,False
51,3.24260118153699,1.4999999985719688,47453.9695,0.0,False
52,3.24125679203954,1.5000000020980468,47453.8835,0.0,False
53,3.23911187448327,1.4999999965927195,47453.9535,0.0,False
54,3.23617187042371,1.500000002419528,47454.048,0.0,False
55,3.23244375352117,1.5000000023924458,47453.9985,0.0,False
56,3.22793602097596,1.4999999991225286,47454.066,0.0,False
57,3.22265867449775,1.5000000019962336,47454.0015,0.0,False
58,3.21662319000394,1.5000000011029857,47454.17,0.0,False
59,3.20984247640972,1.500000004392141,47454.229,0.0,False
60,3.20233082849118,1.500000004715092,47454.2625,0.0,False
61,3.19410386359853,1.5000000086242082,47454.2125,0.0,False
62,3.18517846458179,1.5000000021469075,47454.3355,0.0,False
63,3.17557272523606,1.4999999977524263,47454.377,0.0,False
64,3.16530590715358,1.500000002462768,47454.408,0.0,False
65,3.15439839691251,1.4999999972072258,47454.5405,0.0,False
66,3.14287165827491,1.5000000063162322,47454.506,0.0,False
67,3.13074817063608,1.4999999959770325,47454.59450000001,0.0,False
68,3.11805135878683,1.5000000021761772,47454.532,0.0,False
69,3.10480550866793,1.4999999958124264,47454.6245,0.0,False
70,3.09103568102495,1.4999999996905993,47454.69,0.0,False
71,3.07676762463072,1.5000000002494795,47454.6995,0.0,False
72,3.06202770457775,1.5000000001021063,47454.8345,0.0,False
73,3.04684283779291,1.5000000040568735,47454.8135,0.0,False
