sample_index,axis,baseline_distance,signal,detection_score,is_candidate
0,2.65152777777778,1.4999999946908529,47392.28,0.0,False
1,2.628,1.499999998974728,47392.2405,0.0,False
2,2.612,1.5000000021750794,47392.339,0.0,False
3,2.66070833333333,1.4999999981738403,47392.4055,0.0,False
4,2.597,1.4999999992996842,47392.4915,0.0,False
5,2.575,1.4999999978301537,47392.5135,0.0,False
7,2.56,1.4999999919248796,47392.631,0.0,False
9,2.545,1.4999999927711023,47392.7785,0.0,False
10,2.569,1.4999999958745247,47392.9815,0.0,False
12,2.554,1.499999994935061,47393.1215,0.0,False
14,2.55957407407407,1.4999999989303825,47393.1565,0.0,False
16,2.57861111111111,1.4999999969498483,47393.359,0.0,False
17,2.64116666666667,1.5000000023560196,47393.4785,0.0,False
18,2.604,1.4999999988749169,47393.433000000005,0.0,False
20,2.58950925925926,1.5000000033663323,47393.541,0.0,False
21,2.56333333333333,1.499999995770759,47393.786,0.0,False
22,2.60116666666667,1.4999999925230885,47393.8035,0.0,False
23,2.65916666666667,1.4999999947455047,47393.8195,0.0,False
24,2.591,1.5000000025592268,47393.9515,0.0,False
25,2.60395833333333,1.499999997294222,47393.982,0.0,False
26,2.57969444444444,1.5000000003515632,47393.862,0.0,False
31,2.57393518518519,1.4999999969326197,47394.00199999999,0.0,False
32,2.538,1.4999999980761871,47394.130000000005,0.0,False
34,2.56618055555556,1.5000000005723413,47394.1745,0.0,False
36,2.643,1.5000000061377274,47394.189,0.0,False
37,2.606,1.5000000046525546,47394.159,0.0,False
39,2.66525,1.500000002561103,47394.235,0.0,False
40,2.59877777777778,1.4999999990211628,47394.235,0.0,False
41,2.622,1.5000000048029971,47394.2265,0.0,False
42,2.62722222222222,1.4999999940234312,47394.214,0.0,False
43,2.665,1.49999999231311,47394.156,0.0,False
45,2.649,1.4999999974549745,47394.02099999999,0.0,False
46,2.65705497685185,1.500000000376301,47394.095,0.0,False
48,2.62483333333333,1.5000000040224846,47394.125,0.0,False
49,2.59266666666667,1.4999999976830367,47394.158500000005,0.0,False
50,2.59895833333333,1.500000002750269,47394.2225,0.0,False
51,2.6414375,1.4999999921840226,47394.2895,0.0,False
52,2.598,1.500000000330331,47394.267,0.0,False
53,2.63579166666667,1.5000000011960049,47394.3495,0.0,False
54,2.711,1.5000000031860732,47394.3885,0.0,False
55,2.705,1.500000003416181,47394.4115,0.0,False
56,2.68,1.4999999972643792,47394.4415,0.0,False
57,2.67009635416667,1.499999992748662,47394.461,0.0,False
58,2.63066666666667,1.4999999956573045,47394.547,0.0,False
59,2.67166840277778,1.500000001895052,47394.6065,0.0,False
60,2.67736111111111,1.5000000023913198,47394.589,0.0,False
61,2.65830208333333,1.499999995941285,47394.66,0.0,False
62,2.63417361111111,1.500000001203609,47394.6665,0.0,False
63,2.71483333333333,1.499999994377374,47394.756,0.0,False
64,2.62502199074074,1.5000000033772525,47394.736,0.0,False
65,2.67966840277778,1.5000000005483825,47394.8315,0.0,False
66,2.69677662037037,1.5000000014468249,47394.9,0.0,False
67,2.67857552083333,1.499999997638657,47394.963,0.0,False
68,2.65229513888889,1.5000000050374147,47394.9375,0.0,False
69,2.658,1.4999999976007958,47394.951,0.0,False
70,2.67025347222222,1.5000000075911768,47394.844,0.0,False
71,2.68418055555556,1.4999999984109078,47395.046,0.0,False
72,2.6333125,1.4999999952080978,47394.952,0.0,False
73,2.697,1.499999998464318,47394.958,0.0,False
74,2.67,1.499999996736913,47394.957,0.0,False
75,2.65847569444444,1.5000000035584775,47394.8965,0.0,False
78,2.66966666666667,1.5000000045545216,47394.995,0.0,False
79,2.65925,1.5000000009573038,47395.0525,0.0,False
80,2.62825,1.500000003702644,47395.021,0.0,False
81,2.675046875,1.500000000029806,47395.1315,0.0,False
82,2.69655555555556,1.5000000004317628,47395.129,0.0,False
83,2.64275,1.5000000046812378,47395.139500000005,0.0,False
84,2.64558680555556,1.4999999945781946,47395.1415,0.0,False
85,2.717,1.4999999973650315,47395.1405,0.0,False
86,2.64544791666667,1.5000000039897623,47395.1835,0.0,False
87,2.6665,1.5000000009263788,47395.18,0.0,False
88,2.61,1.4999999990548496,47395.2255,0.0,False
89,2.6944921875,1.5000000023859266,47395.299,0.0,False
90,2.61929166666667,1.5000000013542252,47395.2585,0.0,False
91,2.63570833333333,1.4999999965971114,47395.302,0.0,False
92,2.60279166666667,1.4999999953837706,47395.3365,0.0,False
94,2.67865277777778,1.5000000020470547,47395.366,0.0,False
98,2.60494444444444,1.499999994093876,47395.5325,0.0,False
105,2.69095572916667,1.5000000012577095,47395.7815,0.0,False
106,2.6485,1.4999999969188598,47395.813,0.0,False
107,2.597125,1.4999999943381537,47395.7555,0.0,False
108,2.65410532407407,1.4999999982577152,47395.769,0.0,False
109,2.645,1.4999999996927211,47395.844,0.0,False
110,2.59608333333333,1.5000000004612692,47395.8425,0.0,False
111,2.6045,1.4999999995568465,47395.9345,0.0,False
112,2.56983333333333,1.4999999961421293,47395.9945,0.0,False
113,2.61354861111111,1.4999999978665208,47396.069,0.0,False
114,2.62136805555556,1.4999999936214343,47396.177500000005,0.0,False
115,2.64233333333333,1.4999999935952837,47396.182,0.0,False
116,2.57109722222222,1.4999999993207758,47396.1885,0.0,False
117,2.64883333333333,1.4999999973152855,47396.2665,0.0,False
119,2.57563715277778,1.5000000072304982,47396.399,0.0,False
126,2.6405,1.499999996519108,47396.637,0.0,False
129,2.574125,1.5000000042418018,47396.7665,0.0,False
130,2.581,1.500000000313339,47396.7235,0.0,False
134,2.67352777777778,1.4999999973557598,47396.898,0.0,False
136,2.61475,1.5000000019607345,47396.86,0.0,False
141,2.59516666666667,1.499999996440882,47397.0005,0.0,False
142,2.60475694444444,1.4999999930837593,47396.8815,0.0,False
143,2.61975,1.4999999986643624,47396.8795,0.0,False
144,2.63125,1.4999999984063672,47396.857,0.0,False
145,2.61459722222222,1.4999999992722577,47396.9135,0.0,False
147,2.633,1.499999998355604,47396.937,0.0,False
148,2.62917361111111,1.4999999978499432,47396.9605,0.0,False
149,2.63533333333333,1.4999999987762231,47396.9475,0.0,False
150,2.61083333333333,1.4999999925688958,47396.9805,0.0,False
152,2.60323611111111,1.500000000379721,47397.06,0.0,False
153,2.65745833333333,1.5000000074075082,47396.9905,0.0,False
156,2.654,1.5000000069683803,47397.11,0.0,False
157,2.63883333333333,1.4999999969808029,47397.019,0.0,False
158,2.6510625,1.4999999972413738,47397.0745,0.0,False
159,2.64733333333333,1.499999993061985,47397.156,0.0,False
161,2.637,1.500000000077175,47397.293000000005,0.0,False
162,2.626,1.5000000007082797,47397.2145,0.0,False
163,2.73133333333333,1.500000002845862,47397.412500000006,0.0,False
164,2.70983333333333,1.5000000050647104,47397.3275,0.0,False
165,2.642,1.4999999985887134,47397.4655,0.0,False
169,2.649125,1.500000001759536,47397.584,0.0,False
170,2.674,1.5000000023921594,47397.6475,0.0,False
173,2.664,1.499999995510071,47397.813,0.0,False
174,2.70522222222222,1.5000000019040545,47397.912,0.0,False
176,2.662,1.499999998671673,47397.8515,0.0,False
179,2.68366666666667,1.4999999990458768,47398.1345,0.0,False
180,2.689,1.4999999976926817,47398.0875,0.0,False
185,2.695,1.4999999982193777,47398.2635,0.0,False
188,2.72379166666667,1.5000000016503197,47398.307,0.0,False
190,2.73098148148148,1.5000000003355072,47398.39,0.0,False
192,2.74252777777778,1.499999999387865,47398.359,0.0,False
193,2.6755,1.4999999957593793,47398.3595,0.0,False
194,2.74766666666667,1.500000002915438,47398.4235,0.0,False
195,2.71525,1.4999999999735978,47398.45,0.0,False
196,2.757,1.5000000031525422,47398.555,0.0,False
197,2.6955,1.5000000002758085,47398.5415,0.0,False
198,2.748,1.4999999916212827,47398.548,0.0,False
199,2.779,1.5000000033759326,47398.4755,0.0,False
201,2.6875,1.5000000007723695,47398.533500000005,0.0,False
202,2.72411111111111,1.4999999982903314,47398.5355,0.0,False
203,2.70104166666667,1.500000004954477,47398.5625,0.0,False
205,2.7715,1.499999997871116,47398.51,0.0,False
206,2.769,1.4999999979371064,47398.6225,0.0,False
207,2.7068125,1.4999999991939557,47398.6615,0.0,False
208,2.687625,1.5000000045411312,47398.711,0.0,False
209,2.742,1.5000000032223737,47398.6765,0.0,False
210,2.75440277777778,1.500000005594319,47398.7365,0.0,False
211,2.794,1.4999999963270885,47398.72,0.0,False
212,2.816,1.4999999972144364,47398.734,0.0,False
