candidate_id,start_index,end_index,num_points,axis_start,axis_end,peak_sample_index,peak_axis,peak_score
1,397,433,37,1.12923312251525,1.09970611720507,407,1.10680221057058,209.34324158805885
2,6077,6093,17,2.98559688535495,2.9179636254331,6084,2.95942431781319,271.25991317730404
