candidate_id,start_index,end_index,num_points,axis_start,axis_end,peak_sample_index,peak_axis,peak_score
1,7481,7495,15,2.81184937572405,2.77448509147562,7489,2.78442380583419,162.4705084956545
2,9496,9518,23,2.77625648255752,2.84477705610499,9508,2.81355554143507,194.6290962694271
3,17443,17453,11,3.58254460936277,3.59125079095562,17450,3.58888751211707,138.8202007047638
4,17516,17532,17,3.70180278162355,3.74884880812844,17523,3.72371776303995,347.9910982630586
