sample_index,axis,baseline_distance,signal_0,signal_1,signal,background_estimate,residual,residual_smoothed,local_scale,normalized_residual,enhanced_response,abs_residual
0,2.21025,1.49999999851467,47309.811,3.4146666700499555,3.4146666700499555,3.5600891040866114,-0.1454224340366559,-0.16705733040798593,0.029262930447344897,-5.708838036866656,5.708838036866656,0.1454224340366559
1,2.246,1.4999999936028554,47309.7595,3.3953333478092795,3.3953333478092795,3.5580306892751428,-0.16269734146586323,-0.14086259027580894,0.032203193694259356,-4.37418076024303,4.37418076024303,0.16269734146586323
2,2.153,1.4999999994092696,47309.7205,3.3873333346662085,3.3873333346662085,3.5559814854025076,-0.16864815073629913,-0.13795977799580297,0.035143456941173816,-3.925617739505026,3.925617739505026,0.16864815073629913
3,2.18175,1.4999999974337144,47309.645,3.342666672387393,3.342666672387393,3.5539414659307513,-0.21127479354335854,-0.1311988947698709,0.032203193694259356,-4.074095756324281,4.074095756324281,0.21127479354335854
4,2.188,1.499999997599582,47309.5835,3.404666672117488,3.404666672117488,3.551910604375241,-0.14724393225775279,-0.1328299283393067,0.029480464867357628,-4.505693140761265,4.505693140761265,0.14724393225775279
5,2.178,1.5000000064867705,47309.506,3.5399999846896697,3.5399999846896697,3.5498888743045938,-0.009888889614924068,-0.1275488513631798,0.029371697657351262,-4.342576750283836,4.342576750283836,0.009888889614924068
6,2.169,1.4999999948819471,47309.5025,3.427333345024838,3.427333345024838,3.547876249340605,-0.12054290431576709,-0.1286472515770892,0.029262930447344897,-4.3962531985159305,4.3962531985159305,0.12054290431576709
7,2.23,1.5000000039123542,47309.5135,3.461999990969821,3.461999990969821,3.5458727031581674,-0.08387271218834647,-0.1144954698124172,0.02839860642920077,-4.031728461671543,4.031728461671543,0.08387271218834647
8,2.2,1.4999999944426037,47309.336500000005,3.398000012590403,3.398000012590403,3.543878209485196,-0.1458781968947931,-0.11650088775664037,0.027534282411056637,-4.231121262483253,4.231121262483253,0.1458781968947931
11,2.163,1.499999999630708,47309.408,3.4440000008510374,3.4440000008510374,3.5418927421025512,-0.09789274125151382,-0.11058940909580632,0.02616478929620848,-4.226650092375548,4.226650092375548,0.09789274125151382
12,2.221,1.5000000008374863,47309.4265,3.367333331452921,3.367333331452921,3.5399162748439688,-0.17258294339104774,-0.12631655534121095,0.024795296181360317,-5.09437574035387,5.09437574035387,0.17258294339104774
13,2.184,1.4999999999664688,47309.4245,3.496666666741727,3.496666666741727,3.5379487815959783,-0.04128211485425126,-0.11923786403805181,0.02616478929620848,-4.5571880089755,4.5571880089755,0.04128211485425126
14,2.12530555555556,1.49999999338138,47309.461,3.3066666812564645,3.3066666812564645,3.5359902362978315,-0.22932355504136703,-0.10668663963277128,0.027534282411056637,-3.874683859199843,3.874683859199843,0.22932355504136703
17,2.19601851851852,1.5000000049583508,47309.496,3.439999988631177,3.439999988631177,3.5340406129414235,-0.09404062431024629,-0.09969989266427667,0.02839860642920077,-3.510731870341377,3.510731870341377,0.09404062431024629
18,2.116,1.4999999941970226,47309.370500000005,3.3806666797476552,3.3806666797476552,3.532099885571221,-0.15143320582356568,-0.10427759624937281,0.029262930447344897,-3.5634707343137673,3.5634707343137673,0.15143320582356568
19,2.19877777777778,1.4999999946604177,47309.427,3.473333345696851,3.473333345696851,3.530168028284186,-0.05683468258733493,-0.08864195004172333,0.029371697657351262,-3.0179375763640164,3.0179375763640164,0.05683468258733493
20,2.147,1.50000000448922,47309.526,3.5573333226888777,3.5573333226888777,3.5282450152296994,0.029088307459178342,-0.09382996075468647,0.029480464867357628,-3.1827843006159684,3.1827843006159684,0.029088307459178342
22,2.17244444444444,1.4999999942945277,47309.5925,3.443333346431144,3.443333346431144,3.526330820609486,-0.08299747417834169,-0.07539716456602294,0.029993489782233613,-2.513784328313933,2.513784328313933,0.08299747417834169
23,2.18724074074074,1.4999999947579228,47309.606,3.385333345160161,3.385333345160161,3.52442541867754,-0.13909207351737907,-0.06645463985221471,0.030506514697109598,-2.1783753572646267,2.1783753572646267,0.13909207351737907
26,2.095,1.50000000448922,47309.698,3.490666656217851,3.490666656217851,3.5225287837400536,-0.03186212752220241,-0.05574310459337598,0.03282498581914171,-1.6981912772333843,1.6981912772333843,0.03186212752220241
28,2.09760185185185,1.4999999946604177,47309.6185,3.4326666788844133,3.4326666788844133,3.5206408901553328,-0.08797421127091942,-0.07266994061532846,0.035143456941173816,-2.0678085464662668,2.0678085464662668,0.08797421127091942
29,2.1225,1.50000000448922,47309.7565,3.4553333229903416,3.4553333229903416,3.518761712333737,-0.06342838934339534,-0.08871660354061886,0.035261788632017094,-2.515941674611075,2.515941674611075,0.06342838934339534
30,2.05659259259259,1.50000000448922,47309.7295,3.503333322851615,3.503333322851615,3.516891224737587,-0.013557901885972168,-0.08869788513231017,0.035143456941173816,-2.5238804845175142,2.5238804845175142,0.013557901885972168
31,2.10566666666667,1.4999999941970226,47309.792,3.460000013387087,3.460000013387087,3.515029401881104,-0.05502938849401717,-0.08328042399309993,0.03351374916095756,-2.4849629205352812,2.4849629205352812,0.05502938849401717
32,2.138,1.4999999947579228,47309.722,3.304000011545424,3.304000011545424,3.5131762183303312,-0.20917620678490723,-0.07927900516216753,0.035143456941173816,-2.2558681490802583,2.2558681490802583,0.20917620678490723
33,2.11095833333333,1.50000000448922,47309.159,3.3959999898346207,3.3959999898346207,3.511331648703056,-0.11533165886843522,-0.07269361022274011,0.035261788632017094,-2.061540637695717,2.061540637695717,0.11533165886843522
34,2.036,1.5000000032835572,47309.29,3.4266666591651744,3.4266666591651744,3.509495667668738,-0.08282900850356345,-0.05485754497291993,0.03538012032286038,-1.5505188923135031,1.5505188923135031,0.08282900850356345
35,2.14783333333333,1.5000000029176672,47309.243,3.4173333266839494,3.4173333266839494,3.5076682499484364,-0.090334923264487,-0.04280782094401806,0.035261788632017094,-1.214000270682506,1.214000270682506,0.090334923264487
36,2.0635,1.4999999947579228,47309.1525,3.510000012270923,3.510000012270923,3.505849370314734,0.004150641956189194,-0.05224811922949119,0.035143456941173816,-1.486709725709359,1.486709725709359,0.004150641956189194
37,2.088,1.4999999941970226,47309.120500000005,3.475333346775588,3.475333346775588,3.5040390035916604,-0.028705656816072622,-0.02962285386979567,0.03351374916095756,-0.8839015213584441,0.8839015213584441,0.028705656816072622
38,2.06517708333333,1.50000000448922,47309.1905,3.5993333225596094,3.5993333225596094,3.502237124654623,0.09709619790498625,-0.03300607652400172,0.031884041380741315,-1.0351911205314812,1.0351911205314812,0.09709619790498625
39,2.12833333333333,1.500000004391715,47309.2085,3.5953333228044744,3.5953333228044744,3.5004437084303297,0.09488961437414467,-0.042323688252571094,0.03134428678217445,-1.3502839782795968,1.3502839782795968,0.09488961437414467
40,2.04816666666667,1.500000004391715,47309.265,3.358666656833439,3.358666656833439,3.4986587298967144,-0.13999207306327532,-0.04876084907758186,0.030804532183607583,-1.582911527009964,1.582911527009964,0.13999207306327532
41,2.088875,1.4999999947579228,47309.3355,3.491333345535219,3.491333345535219,3.4968821640828667,-0.005548818547647549,-0.05002123683998313,0.03065552344035859,-1.6317202000253306,1.6317202000253306,0.005548818547647549
42,2.11377777777778,1.50000000448922,47309.269,3.3493333233126634,3.3493333233126634,3.495113986068953,-0.14578066275628965,-0.04699371666564235,0.030506514697109598,-1.5404485609788412,1.5404485609788412,0.14578066275628965
43,2.02266666666667,1.500000004391715,47309.268,3.3266666569254606,3.3266666569254606,3.4933541709861484,-0.16668751406068782,-0.07353011506863034,0.029993489782233613,-2.4515358366929774,2.4515358366929774,0.16668751406068782
44,2.03701041666667,1.50000000448922,47309.3085,3.3433333233269726,3.3433333233269726,3.4916026940165565,-0.1482693706895839,-0.09414892587112567,0.029480464867357628,-3.1936038422301976,3.1936038422301976,0.1482693706895839
