sample_index,axis,baseline_distance,signal_0,signal_1,signal,background_estimate,residual,residual_smoothed,local_scale,normalized_residual,enhanced_response,abs_residual
0,2.52116666666667,1.5000000063832408,47388.856,-2.843999987899549,-2.843999987899549,-2.749857900408849,-0.09414208749070019,-0.064297709469992,0.02494654001289751,-2.577419932253118,2.577419932253118,0.09414208749070019
1,2.56,1.5000000012879526,47388.850000000006,-2.7466666643100286,-2.7466666643100286,-2.7495785903031336,0.002911925993104969,-0.043835364869103964,0.025739440837400266,-1.703042624197559,1.703042624197559,0.002911925993104969
2,2.575,1.5000000038396368,47388.863,-2.8266666594297263,-2.8266666594297263,-2.7493007822157653,-0.07736587721396093,-0.037067760167668586,0.025924365250189877,-1.4298425365456957,1.4298425365456957,0.07736587721396093
3,2.591,1.5000000025506075,47388.90700000001,-2.8293333285215057,-2.8293333285215057,-2.7490244741181993,-0.08030885440330637,-0.03369251328713868,0.025435452631543693,-1.324628021179974,1.324628021179974,0.08030885440330637
4,2.597,1.5000000080469318,47388.992,-2.8213333182003546,-2.8213333182003546,-2.748749663965257,-0.0725836542350975,-0.033319415736846034,0.02494654001289751,-1.3356327458485104,1.3356327458485104,0.0725836542350975
6,2.529,1.5000000047076727,47388.8935,-2.689999991559902,-2.689999991559902,-2.7484763496952382,0.05847635813533625,-0.021518664010108553,0.02448027324407165,-0.8790205810026935,0.8790205810026935,0.05847635813533625
9,2.569,1.500000002992992,47388.9355,-2.74466666118907,-2.74466666118907,-2.748204529230014,0.0035378680409436924,-0.018309008676435774,0.02401400647524579,-0.7624304047435456,0.7624304047435456,0.0035378680409436924
14,2.554,1.5000000078334317,47388.9735,-2.7579999855985604,-2.7579999855985604,-2.747934200475131,-0.010065785123429372,-0.004949716740594055,0.02346534952204722,-0.21093726884159444,0.21093726884159444,0.010065785123429372
16,2.53066666666667,1.5000000018069293,47389.0945,-2.7779999966544207,-2.7779999966544207,-2.747665361319916,-0.030334635334504867,-0.007440785574338558,0.02291669256884865,-0.32468845807413943,0.32468845807413943,0.030334635334504867
17,2.58533333333333,1.500000000958328,47389.1365,-2.735333331587632,-2.735333331587632,-2.747398009637569,0.01206467804993716,-0.007041478963809923,0.021236752925696427,-0.33157041419876143,0.33157041419876143,0.01206467804993716
18,2.56933333333333,1.5000000077597433,47389.0325,-2.7153333192891123,-2.7153333192891123,-2.747132143285272,0.031798823996159964,-0.009529575811340112,0.021236752925696427,-0.4487303612130527,0.4487303612130527,0.031798823996159964
20,2.55864814814815,1.4999999945093767,47389.072,-2.704000009895668,-2.704000009895668,-2.7468677601042826,0.04286775020861455,-0.015423596458616561,0.021236752925696427,-0.7262690540583556,0.7262690540583556,0.04286775020861455
24,2.523,1.5000000007921312,47389.107,-2.849333331827045,-2.849333331827045,-2.746604857920038,-0.1027284739070069,-0.02013095064313846,0.021236752925696427,-0.9479297853854133,0.9479297853854133,0.1027284739070069
