sample_index,axis,baseline_distance,signal_0,signal_1,signal,background_estimate,residual,residual_smoothed,local_scale,normalized_residual,enhanced_response,abs_residual
17235,2.27483333333333,1.4999999990507191,47296.1945,-2.6406666683398017,-2.6406666683398017,-2.605703595399803,-0.034963072939998785,0.00822117626382848,0.038173207138055436,0.21536509191109246,0.21536509191109246,0.034963072939998785
17236,2.26552546296296,1.4999999976871905,47296.221,-2.5986666706741794,-2.5986666706741794,-2.6058950663285816,0.007228395654402142,-0.0032169845756985596,0.038173207138055436,-0.08427336388226862,0.08427336388226862,0.007228395654402142
17237,2.25344444444444,1.5000000047714088,47296.3325,-2.521999991979728,-2.521999991979728,-2.606086255310271,0.08408626333054325,-0.0076183906051434415,0.038173207138055436,-0.19957428721121404,0.19957428721121404,0.08408626333054325
17241,2.22477777777778,1.500000002302308,47296.2445,-2.6299999959630926,-2.6299999959630926,-2.6062771620917933,-0.023722833871299365,-0.015353409592475073,0.038173207138055436,-0.4022038163298318,0.4022038163298318,0.023722833871299365
17242,2.27208333333333,1.4999999980530818,47296.399,-2.646666670102672,-2.646666670102672,-2.6064677864207066,-0.04019888368196556,-0.04197759949935525,0.038173207138055436,-1.0996613239108002,1.0996613239108002,0.04019888368196556
17252,2.28586111111111,1.4999999983705985,47296.36,-2.6693333362334872,-2.6693333362334872,-2.606658128045207,-0.06267520818828043,-0.04171318421106158,0.038173207138055436,-1.0927345994326236,1.0927345994326236,0.06267520818828043
17253,2.17798611111111,1.4999999967369753,47296.248,-2.680000005832654,-2.680000005832654,-2.6068481867141258,-0.0731518191185283,-0.05907868157949676,0.038173207138055436,-1.547647840167989,1.547647840167989,0.0731518191185283
17254,2.23745138888889,1.5000000042526545,47296.194,-2.6679999924362168,-2.6679999924362168,-2.607037962176936,-0.06096203025928082,-0.06362964806157992,0.038173207138055436,-1.6668667065740614,1.6668667065740614,0.06096203025928082
17256,2.2334375,1.5000000032714425,47296.2695,-2.7806666606035364,-2.7806666606035364,-2.607227454183747,-0.17343920641978938,-0.05381052916620287,0.038173207138055436,-1.4096412955713735,1.4096412955713735,0.17343920641978938
17257,2.26851388888889,1.5000000012322463,47296.261,-2.6399999978306643,-2.6399999978306643,-2.6074166624853086,-0.032583335345355735,-0.05858428513639094,0.038173207138055436,-1.5346964410016102,1.5346964410016102,0.032583335345355735
17258,2.27375,1.499999999550271,47296.1605,-2.756666667494527,-2.756666667494527,-2.6076055868330124,-0.14906108066151447,-0.050321287743706575,0.038173207138055436,-1.3182357867316978,1.3182357867316978,0.14906108066151447
17262,2.250875,1.5000000027347231,47296.0985,-2.5646666619870944,-2.5646666619870944,-2.607794226978889,0.04312756499179482,-0.04731783311630543,0.038173207138055436,-1.2395561354113624,1.2395561354113624,0.04312756499179482
17266,2.23308333333333,1.4999999922422864,47296.0645,-2.54333334648852,-2.54333334648852,-2.6079825826756142,0.06464923618709406,-0.045722071670384924,0.038173207138055436,-1.197752955496472,1.197752955496472,0.06464923618709406
17267,2.19902777777778,1.4999999956782242,47295.9745,-2.6913333410901594,-2.6913333410901594,-2.6081706536765012,-0.08316268741365818,-0.040941407709856215,0.038173207138055436,-1.0725168456972827,1.0725168456972827,0.08316268741365818
17268,2.22713194444444,1.499999997270481,47296.0365,-2.596666671389633,-2.596666671389633,-2.608358439735512,0.011691768345878817,-0.03334621523041598,0.038173207138055436,-0.8735502654995065,0.8735502654995065,0.011691768345878817
17269,2.27913657407407,1.499999999200495,47296.086,-2.654666668079168,-2.654666668079168,-2.60854594060725,-0.04612072747191798,-0.02738093707945118,0.038173207138055436,-0.7172815472492673,0.7172815472492673,0.04612072747191798
17271,2.27066203703704,1.5000000000228717,47295.9295,-2.655333333292962,-2.655333333292962,-2.6087331560469655,-0.0466001772459963,-0.048230759003854796,0.038173207138055436,-1.2634714926997275,1.2634714926997275,0.0466001772459963
17277,2.18241666666667,1.5000000091721757,47295.8245,-2.73933331658558,-2.73933331658558,-2.6089200858105492,-0.13041323077503097,-0.06782160730034098,0.038173207138055436,-1.7766808813066328,1.7766808813066328,0.13041323077503097
17282,2.21622222222222,1.5000000003781766,47295.675,-2.5733333326849386,-2.5733333326849386,-2.609106729654545,0.03577339696960635,-0.06185718545770453,0.038173207138055436,-1.6204345952383494,1.6204345952383494,0.03577339696960635
17283,2.21048611111111,1.5000000011248131,47295.6255,-2.704666664638969,-2.704666664638969,-2.609293087336138,-0.09537357730283125,-0.07004119712665505,0.038173207138055436,-1.8348261091437073,1.8348261091437073,0.09537357730283125
17288,2.20920833333333,1.5000000049345383,47295.6385,-2.7539999909410025,-2.7539999909410025,-2.6094791586131647,-0.14452083232783774,-0.07126253385726579,0.038173207138055436,-1.8668207153656502,1.8668207153656502,0.14452083232783774
17291,2.26206462191358,1.499999995375087,47295.721000000005,-2.7213333417253884,-2.7213333417253884,-2.609664943244107,-0.11166839848128163,-0.07529897281192384,0.038173207138055436,-1.9725608209863295,1.9725608209863295,0.11166839848128163
17295,2.27180092592593,1.5000000008621563,47295.7105,-2.6393333318180288,-2.6393333318180288,-2.6098504409880987,-0.029482890829930053,-0.0500023653367908,0.038173207138055436,-1.3098811728329396,1.3098811728329396,0.029482890829930053
17300,2.20919791666667,1.500000006580177,47295.778,-2.6719999882795977,-2.6719999882795977,-2.610035651604922,-0.061964336674675824,-0.051743080876950516,0.038173207138055436,-1.3554816258906124,1.3554816258906124,0.061964336674675824
17301,2.23136111111111,1.5000000002437677,47295.8185,-2.667333332902422,-2.667333332902422,-2.610220574855007,-0.05711275804741467,-0.044595196783375486,0.038173207138055436,-1.168232908020921,1.168232908020921,0.05711275804741467
17303,2.17804166666667,1.499999997213428,47295.887,-2.6933333383373603,-2.6933333383373603,-2.6104052104994415,-0.08292812783791881,-0.015225377769743136,0.038173207138055436,-0.3988498455128422,0.3988498455128422,0.08292812783791881
17305,2.15095833333333,1.5000000068827355,47295.991,-2.513333321798793,-2.513333321798793,-2.6105895582999596,0.09725623650116644,-3.993846826588765e-06,0.038173207138055436,-0.00010462434587025412,0.00010462434587025412,0.09725623650116644
17308,2.17562037037037,1.500000003334936,47296.056,-2.590666660910781,-2.590666660910781,-2.61077361801895,0.0201069571081689,0.009661547637586507,0.038173207138055436,0.2530976137961111,0.2530976137961111,0.0201069571081689
17309,2.16740277777778,1.4999999943918283,47296.1835,-2.6420000098801104,-2.6420000098801104,-2.6109573894194544,-0.03104262046065598,0.024215687666966405,0.038173207138055436,0.6343634575787431,0.6343634575787431,0.03104262046065598
17315,2.18900231481482,1.4999999999179223,47296.2755,-2.491333333470315,-2.491333333470315,-2.6111408722651683,0.1198075387948534,0.04247324379337833,0.038173207138055436,1.112645412259221,1.112645412259221,0.1198075387948534
