sample_index,axis,baseline_distance,signal_0,signal_1,signal,background_estimate,residual,residual_smoothed,local_scale,normalized_residual,enhanced_response,abs_residual
0,2.523,1.5000000040655377,47394.909,-2.3599999935992857,-2.3599999935992857,-2.451458294103625,0.09145830050433945,0.014397480187226109,0.033797752879141746,0.4259892732724104,0.4259892732724104,0.09145830050433945
1,2.545,1.500000003422216,47394.806500000006,-2.471333327696478,-2.471333327696478,-2.452063092935396,-0.019270234761081806,0.0099640540072398,0.035115967989612244,0.2837470979067784,0.2837470979067784,0.019270234761081806
2,2.501,1.5000000034704926,47394.9175,-2.469999994281569,-2.469999994281569,-2.452666015709506,-0.017333978572063202,0.01631095754612539,0.036434183100082736,0.447682812081173,0.447682812081173,0.017333978572063202
3,2.508,1.4999999988656092,47394.819,-2.4306666685053107,-2.4306666685053107,-2.453267067980307,0.02260039947499637,0.021728674722392816,0.04009364287342119,0.5419481285597312,0.5419481285597312,0.02260039947499637
4,2.486,1.499999995328911,47394.9095,-2.4593333409908347,-2.4593333409908347,-2.4538662552807744,-0.005467085710060271,0.04134154100202,0.043753102646759634,0.9448824997804302,0.9448824997804302,0.005467085710060271
6,2.471,1.5000000040435948,47394.892,-2.46666666001526,-2.46666666001526,-2.454463583122568,-0.012203076892691733,0.024383330540310992,0.04420165561578363,0.5516383990739961,0.5516383990739961,0.012203076892691733
8,2.477,1.4999999927842589,47394.999500000005,-2.400666678216651,-2.400666678216651,-2.45505905699609,0.05439237877943892,0.02838623066514101,0.044650208584807644,0.6357468769989018,0.6357468769989018,0.05439237877943892
9,2.455,1.5000000078780835,47395.007,-2.395999987414289,-2.395999987414289,-2.455652682370554,0.059652694956264796,0.02572061321312333,0.044941113235803125,0.5723181150001544,0.5723181150001544,0.059652694956264796
11,2.461,1.5000000043457349,47394.9555,-2.2579999934549995,-2.2579999934549995,-2.456244464694037,0.19824447123903743,0.014534637462195596,0.045232017886798606,0.3213351546369473,0.3213351546369473,0.19824447123903743
12,2.418,1.4999999981870458,47394.9495,-2.5180000030445875,-2.5180000030445875,-2.456834409393546,-0.06116559365104157,0.010532009356050143,0.049270444400975597,0.21375917112372544,0.21375917112372544,0.06116559365104157
13,2.434,1.500000006855103,47395.0325,-2.4406666555126915,-2.4406666555126915,-2.45742252187508,0.01675586636238835,0.0060090277472187,0.05330887091515258,0.11272097202701561,0.11272097202701561,0.01675586636238835
14,2.492,1.499999994098543,47395.0055,-2.4993333431639115,-2.4993333431639115,-2.458008807523689,-0.041324535640222315,0.006669406466604361,0.05319449398340155,0.125377759372717,0.125377759372717,0.041324535640222315
16,2.424,1.5000000074980144,47394.946500000005,-2.5366666539868854,-2.5366666539868854,-2.458593271703532,-0.07807338228335325,0.011994627415332637,0.0530801170516505,0.22597213573702302,0.22597213573702302,0.07807338228335325
17,2.409,1.5000000049433202,47394.9635,-2.500666658423313,-2.500666658423313,-2.4591759197579437,-0.04149073866536934,-0.006978262922120769,0.05319449398340155,-0.1311839327637597,0.1311839327637597,0.04149073866536934
20,2.44,1.499999998976281,47394.8385,-2.5126666683816654,-2.5126666683816654,-2.4597567570094907,-0.05290991137217471,-0.001360371006238549,0.05330887091515258,-0.025518661019921833,0.025518661019921833,0.05290991137217471
21,2.4265,1.4999999990610988,47394.943,-2.4000000015061222,-2.4000000015061222,-2.460335788760032,0.06033578725390987,0.0038853434362852526,0.05319449398340155,0.07304033078118215,0.07304033078118215,0.06033578725390987
22,2.46466666666667,1.499999997792446,47394.949,-2.353333336795964,-2.353333336795964,-2.4609130202907834,0.10757968349481928,0.010832962904894265,0.0530801170516505,0.20408701989773437,0.20408701989773437,0.10757968349481928
23,2.46133333333333,1.500000000824732,47394.9455,-2.433999998660416,-2.433999998660416,-2.461488456862373,0.027488458201956778,0.025926934164055806,0.050601537015696155,0.5123744394565228,0.5123744394565228,0.027488458201956778
24,2.4965,1.4999999979043086,47394.9415,-2.472666670123005,-2.472666670123005,-2.4620621037149033,-0.01060456640810159,0.037611707980691717,0.048122956979741796,0.7815751637316266,0.7815751637316266,0.01060456640810159
28,2.47627777777778,1.499999998088009,47394.888,-2.398666669722911,-2.398666669722911,-2.4626339660680134,0.06396729634510256,0.04210951358024367,0.0466774874332702,0.9021375377250783,0.9021375377250783,0.06396729634510256
29,2.403,1.499999994137982,47394.9565,-2.442000009543676,-2.442000009543676,-2.4632040491209346,0.021204039577258804,0.03579072517792693,0.045232017886798606,0.7912696989884415,0.7912696989884415,0.021204039577258804
31,2.457,1.5000000006229586,47394.8115,-2.405999999003452,-2.405999999003452,-2.4637723580525526,0.05777235904910061,0.01658127309812945,0.044941113235803125,0.3689555488118102,0.3689555488118102,0.05777235904910061
37,2.48033333333333,1.4999999964579471,47394.7775,-2.4006666723371164,-2.4006666723371164,-2.46433889802147,0.06367222568435382,0.012999681120776232,0.044650208584807644,0.2911449136029212,0.2911449136029212,0.06367222568435382
