sample_index,axis,baseline_distance,signal_0,signal_1,signal,background_estimate,residual,residual_smoothed,local_scale,normalized_residual,enhanced_response,abs_residual
62,2.258,1.5000000069996249,47408.958,-2.4946666550244263,-2.4946666550244263,-2.576467987910533,0.08180133288610669,-0.005553484530884272,0.0474160205488665,-0.1171225350967803,0.1171225350967803,0.08180133288610669
69,2.28983333333333,1.4999999991584134,47409.1665,-2.5420000014226387,-2.5420000014226387,-2.576487467325139,0.03448746590250007,0.015577403142441357,0.04647874573803376,0.3351511082127653,0.3351511082127653,0.03448746590250007
70,2.28316666666667,1.4999999984753716,47409.076,-2.5320000025703906,-2.5320000025703906,-2.5765005952750566,0.044500592704666,0.024109346951545527,0.0474160205488665,0.508464157735436,0.508464157735436,0.044500592704666
75,2.304,1.5000000002063651,47409.1365,-2.448666666326605,-2.448666666326605,-2.576507460711119,0.12784079438451412,0.04937576476342828,0.04647874573803376,1.062329974257973,1.062329974257973,0.12784079438451412
78,2.33077777777778,1.4999999962854986,47409.10400000001,-2.549333339646684,-2.549333339646684,-2.5765081519928703,0.02717481234618635,0.045969340725361234,0.0474160205488665,0.969489640700355,0.969489640700355,0.02717481234618635
79,2.269,1.4999999928159056,47409.175,-2.446666678388409,-2.446666678388409,-2.5765027568908874,0.12983607850247836,0.04448275415593702,0.04647874573803376,0.9570558208832342,0.9570558208832342,0.12983607850247836
81,2.341,1.4999999961596486,47409.1885,-2.6206666733789423,-2.6206666733789423,-2.576491362589081,-0.04417531078986148,0.04610127680247242,0.04570936799277609,1.0085739275537187,1.0085739275537187,0.04417531078986148
84,2.30633333333333,1.499999993195983,47409.3825,-2.530000011474944,-2.530000011474944,-2.576474055687004,0.04647404421206014,0.049713886951750975,0.04493999024751842,1.106228254121532,1.106228254121532,0.04647404421206014
101,2.19,1.5000000004840175,47409.957,-2.6106666658225537,-2.6106666658225537,-2.5764509222021545,-0.03421574362039914,0.03317252077630788,0.04464378169981007,0.7430490767866337,0.7430490767866337,0.03421574362039914
103,2.169,1.5000000037025456,47410.046,-2.5079999938109734,-2.5079999938109734,-2.576422047572262,0.06842205376128874,0.02195874419080315,0.04493999024751842,0.4886236972874223,0.4886236972874223,0.06842205376128874
104,2.184,1.4999999919283782,47410.0615,-2.5273333469362624,-2.5273333469362624,-2.576387516657581,0.04905416972131871,0.017554125047267572,0.04464378169981007,0.3932042577688317,0.3932042577688317,0.04905416972131871
106,2.178,1.5000000021820468,47410.1405,-2.4993333296949976,-2.4993333296949976,-2.5763474137431706,0.077014084048173,0.02677356164043533,0.04493999024751842,0.5957625155896371,0.5957625155896371,0.077014084048173
107,2.147,1.50000000554306,47410.184,-2.597333323735644,-2.597333323735644,-2.5763018225411702,-0.021031501194473723,0.03050602576473491,0.045237342746947205,0.6743549446611468,0.6743549446611468,0.021031501194473723
109,2.126,1.499999998238179,47410.2235,-2.6500000031164306,-2.6500000031164306,-2.5762508261930743,-0.07374917692335625,0.04386271133406626,0.04553469524637599,0.9632811001970459,0.9632811001970459,0.07374917692335625
114,2.116,1.499999999359353,47410.4045,-2.486000001061339,-2.486000001061339,-2.576194507271997,0.09019450621065817,0.03647333158527043,0.046006720492204875,0.7927826890301878,0.7927826890301878,0.09019450621065817
115,2.11,1.5000000024208235,47410.401,-2.5373333292362803,-2.5373333292362803,-2.5761329477849286,0.03879961854864833,0.03626389682883321,0.04553469524637599,0.7964014392238493,0.7964014392238493,0.03879961854864833
120,2.064,1.4999999952854255,47410.40700000001,-2.496000007844237,-2.496000007844237,-2.576066229174993,0.08006622133075636,0.019160410778069674,0.046006720492204875,0.41646982382315445,0.41646982382315445,0.08006622133075636
123,2.086,1.4999999964912172,47410.4725,-2.490000005820117,-2.490000005820117,-2.5759944323237,0.08599442650358302,0.022570362054676045,0.04553469524637599,0.4956739456046403,0.4956739456046403,0.08599442650358302
125,2.0865,1.4999999991094957,47410.4395,-2.5740000015310547,-2.5740000015310547,-2.575917637553181,0.0019176360221262456,0.02516050035210451,0.045237342746947205,0.5561887331192202,0.5561887331192202,0.0019176360221262456
126,2.03933333333333,1.4999999993801276,47410.4035,-2.5286666677150484,-2.5286666677150484,-2.575835924628432,0.047169256913383695,0.032412385008256224,0.04493999024751842,0.7212370280842691,0.7212370280842691,0.047169256913383695
127,2.107,1.500000001978005,47410.5045,-2.652666663168248,-2.652666663168248,-2.575749372759549,-0.07691729040869877,0.03180757751904749,0.04464378169981007,0.7124749810158401,0.7124749810158401,0.07691729040869877
128,2.062,1.4999999998201607,47410.5215,-2.566000000308964,-2.566000000308964,-2.5756580606039474,0.009658060294983617,0.029864674801101505,0.04434757315210171,0.6734229784947356,0.6734229784947356,0.009658060294983617
129,2.018,1.5000000008503915,47410.4575,-2.625999998515089,-2.625999998515089,-2.575562066268589,-0.05043793224650006,0.023546718459137337,0.044155655354115045,0.5332661981868405,0.5332661981868405,0.05043793224650006
130,2.042,1.5000000004971568,47410.475000000006,-2.419999999196174,-2.419999999196174,-2.5754614673121976,0.15546146811602357,0.03152045060684502,0.04434757315210171,0.7107593125499182,0.7107593125499182,0.15546146811602357
132,2.027,1.500000006136655,47410.5505,-2.541999989601696,-2.541999989601696,-2.5753563407474656,0.033356351145769736,0.03741557844129782,0.04434757315210171,0.8436894238377198,0.8436894238377198,0.033356351145769736
136,2.033,1.500000000294189,47410.7035,-2.512666666174023,-2.512666666174023,-2.5752467630432654,0.06258009686924249,0.05093588361079219,0.04434757315210171,1.1485607890220764,1.1485607890220764,0.06258009686924249
138,2.012,1.500000005477007,47410.6945,-2.5459999907009383,-2.5459999907009383,-2.575132810126844,0.02913281942590551,0.05763699682416136,0.04434757315210171,1.2996651840785078,1.2996651840785078,0.02913281942590551
139,1.996,1.5000000007790335,47410.791,-2.501333332034523,-2.501333332034523,-2.575014557386018,0.07368122535149535,0.08500047534852524,0.04434757315210171,1.9166883170132822,1.9166883170132822,0.07368122535149535
141,2.01716666666667,1.4999999966167863,47410.832,-2.474666672247907,-2.474666672247907,-2.574892079671366,0.10022540742345898,0.08791528117897969,0.04434757315210171,1.9824147057033095,1.9824147057033095,0.10022540742345898
142,2.035,1.5000000028589118,47410.8455,-2.5299999951816554,-2.5299999951816554,-2.574765451298406,0.044765456116750535,0.10038149065866955,0.04434757315210171,2.2635171109450507,2.2635171109450507,0.044765456116750535
147,2.01811111111111,1.4999999999015263,47411.0105,-2.504666666834472,-2.504666666834472,-2.574634746049778,0.06996807921530612,0.10862139893650749,0.04434757315210171,2.4493200239833133,2.4493200239833133,0.06996807921530612
150,2.056,1.500000002498182,47411.168,-2.37866666270464,-2.37866666270464,-2.574500037177415,0.19583337447277493,0.10070915521029805,0.04396373755612838,2.2907323355236335,2.2907323355236335,0.19583337447277493
153,2.02875,1.49999999363808,47411.253500000006,-2.392666676814597,-2.392666676814597,-2.5743613974047106,0.1816947205901136,0.09049668231481824,0.04356103745442822,2.0774684810822555,2.0774684810822555,0.1816947205901136
155,2.058,1.5000000025931273,47411.3615,-2.4286666624656994,-2.4286666624656994,-2.574218898928678,0.14555223646297843,0.0730210896982861,0.043532312403096615,1.677399744404385,1.677399744404385,0.14555223646297843
156,2.079,1.499999994632212,47411.372,-2.4373333420523267,-2.4373333420523267,-2.5740726134221106,0.13673927136978392,0.06413430151720467,0.043335491063413785,1.4799486504804003,1.4799486504804003,0.13673927136978392
160,2.095,1.5000000079464002,47411.516,-2.615999986145708,-2.615999986145708,-2.573922612035729,-0.04207737410997936,0.06116971997358453,0.042764221101311034,1.4303948113229925,1.4303948113229925,0.04207737410997936
161,2.049,1.5000000022518447,47411.594,-2.591999996108153,-2.591999996108153,-2.5737689654003297,-0.01823103070782306,0.031238528050642127,0.04065655736443495,0.768351529880604,0.768351529880604,0.01823103070782306
163,2.06725,1.4999999982380496,47411.638,-2.6306666697542527,-2.6306666697542527,-2.5736117436289225,-0.05705492612533014,0.007674131511448874,0.04026494462762087,0.19059088699664045,0.19059088699664045,0.05705492612533014
166,2.06833333333333,1.5000000073802795,47411.7575,-2.608666653831851,-2.608666653831851,-2.5734510163188684,-0.0352156375129824,0.004328448807259565,0.039138369803619615,0.11059348738789983,0.11059348738789983,0.0352156375129824
171,2.101,1.49999999571199,47411.8055,-2.5300000072312794,-2.5300000072312794,-2.5732868525540042,0.043286845322724865,-0.00998363363910225,0.03879544400714898,-0.2573403628854597,0.2573403628854597,0.043286845322724865
172,2.139,1.4999999959913517,47411.81,-2.64666667374048,-2.64666667374048,-2.5731193209067733,-0.07354735283370673,0.0010342461172226554,0.03879544400714898,0.026658958124878555,0.026658958124878555,0.07354735283370673
173,2.078,1.4999999974818408,47411.8265,-2.6033333377029626,-2.6033333377029626,-2.572948489440337,-0.030384848262625663,0.014567343525587825,0.03879544400714898,0.3754910891831383,0.3754910891831383,0.030384848262625663
181,2.153,1.4999999998467384,47411.897,-2.457333333585419,-2.457333333585419,-2.5727744257106937,0.11544109212527465,0.043578688548789754,0.03879544400714898,1.1232939759823175,1.1232939759823175,0.11544109212527465
183,2.138,1.4999999995593616,47411.9035,-2.5646666674162577,-2.5646666674162577,-2.5725971967687853,0.007930529352527582,0.06732760673760277,0.03879544400714898,1.735451377362663,1.735451377362663,0.007930529352527582
184,2.163,1.5000000046922477,47411.8845,-2.515333325465654,-2.515333325465654,-2.572416869162599,0.057083543696944794,0.06485120363490972,0.03879544400714898,1.6716190597782397,1.6716190597782397,0.057083543696944794
188,2.132,1.500000002242652,47412.0965,-2.4686666629718017,-2.4686666629718017,-2.572233508939265,0.10356684596746346,0.08696435973935074,0.03879544400714898,2.241612693576222,2.241612693576222,0.10356684596746346
210,2.121,1.4999999983774588,47412.802,-2.368000002563664,-2.368000002563664,-2.572047181647151,0.20404717908348724,0.09470417581434158,0.03879544400714898,2.441115915489718,2.441115915489718,0.20404717908348724
214,2.07,1.5000000044996211,47412.972,-2.393333326151609,-2.393333326151609,-2.5718579523379437,0.1785246261863347,0.07703367929472628,0.03879544400714898,1.9856372640181923,1.9856372640181923,0.1785246261863347
218,2.08833333333333,1.4999999991161357,47413.095,-2.55066666817025,-2.55066666817025,-2.5716658855687373,0.020999217398487424,0.07521219584643221,0.03879544400714898,1.9386863012206428,1.9386863012206428,0.020999217398487424
234,2.097,1.5000000041107622,47413.5615,-2.4459999932978427,-2.4459999932978427,-2.571471045404105,0.12547105210626253,0.05649904838849541,0.03879544400714898,1.4563320470848102,1.4563320470848102,0.12547105210626253
306,2.159,1.5000000005870486,47415.621,-2.53199999900588,-2.53199999900588,-2.571273495418172,0.03927349641229183,0.04807948697847294,0.03879544400714898,1.239307558114637,1.239307558114637,0.03927349641229183
339,2.19266666666667,1.4999999950765222,47416.188,-2.614666675247943,-2.614666675247943,-2.57107329869668,-0.04359337655126305,0.036620241393590644,0.03879544400714898,0.9439314932661292,0.9439314932661292,0.04359337655126305
340,2.26466666666667,1.4999999964010182,47416.1635,-2.579333339521168,-2.579333339521168,-2.570870517839049,-0.008462821682118982,0.0061954460934407546,0.039138369803619615,0.15829596696354442,0.15829596696354442,0.008462821682118982
354,2.31583333333333,1.5000000009036796,47416.3615,-2.6819999983849194,-2.6819999983849194,-2.570665214960433,-0.11133478342448644,0.02065701472403145,0.04026494462762087,0.5130272726082725,0.5130272726082725,0.11133478342448644
358,2.372,1.5000000048692987,47416.516,-2.542666658416506,-2.542666658416506,-2.570457451693767,0.027790793277261194,0.015264269666660921,0.04065655736443495,0.37544422489675955,0.37544422489675955,0.027790793277261194
363,2.387,1.5000000078753144,47416.747,-2.4693333203722694,-2.4693333203722694,-2.570247289191816,0.10091396881954662,0.023276531641542517,0.042764221101311034,0.5442992071900246,0.5442992071900246,0.10091396881954662
365,2.434,1.5000000077038214,47416.698,-2.665333319644227,-2.665333319644227,-2.5700347881292127,-0.09529853151501433,0.03580497402973906,0.042764221101311034,0.8372647298992049,0.8372647298992049,0.09529853151501433
366,2.409,1.4999999956828358,47416.791,-2.4186666736306868,-2.4186666736306868,-2.5698200087044905,0.15115333507380369,0.041145949300241784,0.042764221101311034,0.962158277190751,0.962158277190751,0.15115333507380369
367,2.449,1.5000000015709445,47416.7265,-2.492666664052187,-2.492666664052187,-2.5696030106421146,0.07693634658992776,0.07337359290445712,0.042764221101311034,1.7157705908083916,1.7157705908083916,0.07693634658992776
368,2.424,1.500000000607377,47416.8525,-2.457999999008281,-2.457999999008281,-2.5693838531945072,0.1113838541862262,0.07996944472123507,0.042764221101311034,1.870008213917485,1.870008213917485,0.1113838541862262
369,2.461,1.5000000058790672,47416.922,-2.499999990201555,-2.499999990201555,-2.5691625951440606,0.06916260494250581,0.07641504662413867,0.042764221101311034,1.7868920479834485,1.7868920479834485,0.06916260494250581
371,2.455,1.499999996608813,47417.065,-2.5293333390527537,-2.5293333390527537,-2.5689392948051593,0.03960595575240555,0.092488233562186,0.043335491063413785,2.134237579697572,2.134237579697572,0.03960595575240555
372,2.42916666666667,1.499999999364032,47416.97749999999,-2.390000001012727,-2.390000001012727,-2.5687140100261785,0.17871400901345158,0.08433721568030823,0.043532312403096615,1.9373474787962106,1.9373474787962106,0.17871400901345158
373,2.486,1.4999999968361528,47417.108,-2.481333338563237,-2.481333338563237,-2.5684867981914996,0.08715345962826282,0.08359167527591972,0.04396373755612838,1.9013778155053005,1.9013778155053005,0.08715345962826282
376,2.477,1.5000000018351736,47417.2285,-2.499333330277816,-2.499333330277816,-2.5682577162234947,0.06892438594567896,0.08121463287094856,0.04434757315210171,1.8313207938662515,1.8313207938662515,0.06892438594567896
378,2.471,1.4999999982184022,47417.227,-2.51866666965712,-2.51866666965712,-2.5680268205845316,0.04936015092741153,0.07890984827563437,0.04553469524637599,1.7329609399749883,1.7329609399749883,0.04936015092741153
379,2.545,1.5000000041315305,47417.3095,-2.489999993142048,-2.489999993142048,-2.5677941672789517,0.07779417413690393,0.08371441655749517,0.04647874573803376,1.8011332971274934,1.8011332971274934,0.07779417413690393
380,2.508,1.5000000026597329,47417.369,-2.497333328904631,-2.497333328904631,-2.567559811855062,0.0702264829504311,0.07081357812564112,0.04738081119714121,1.4945623837253712,1.4945623837253712,0.0702264829504311
381,2.514,1.499999997861378,47417.314,-2.477333336865619,-2.477333336865619,-2.567323809407105,0.08999047254148573,0.06739257253298057,0.04835329535969922,1.3937534563393983,1.3937534563393983,0.08999047254148573
387,2.501,1.4999999974230789,47417.338,-2.518666670992556,-2.518666670992556,-2.567086214577234,0.04841954358467815,0.04582182350450327,0.04865184118649249,0.9418312316045516,0.9418312316045516,0.04841954358467815
390,2.492,1.499999993193486,47417.517,-2.484000011268328,-2.484000011268328,-2.566847081557481,0.08284707028915284,0.051286572767357215,0.0494015374527355,1.038157422052405,1.038157422052405,0.08284707028915284
392,2.529,1.4999999994195348,47417.589,-2.5040000009649543,-2.5040000009649543,-2.5666064640917194,0.0626064631267651,0.04371279877891925,0.05090501426675145,0.8587130248084462,0.8587130248084462,0.0626064631267651
399,2.523,1.4999999963045685,47417.6425,-2.510000006183301,-2.510000006183301,-2.566364415477619,0.05636440929431785,0.025693147372132488,0.05108699049081522,0.5029293588306358,0.5029293588306358,0.05636440929431785
414,2.44,1.4999999941210556,47418.2685,-2.6913333438792155,-2.6913333438792155,-2.5661209885685987,-0.1252123553106168,0.009968413944992705,0.05201035247029786,0.19166211093619254,0.19166211093619254,0.1252123553106168
421,2.40933333333333,1.499999995046034,47418.4355,-2.4673333414826777,-2.4673333414826777,-2.5658762357757747,0.09854289429309704,0.01061272373013327,0.0522314801450338,0.2031863485519534,0.2031863485519534,0.09854289429309704
422,2.418,1.4999999995145357,47418.523,-2.5560000008289387,-2.5560000008289387,-2.565630209069901,0.009630208240962279,0.0019965000358164176,0.05261322750920029,0.03794673184547168,0.03794673184547168,0.009630208240962279
424,2.38983333333333,1.49999999640851,47418.473,-2.657333339693956,-2.657333339693956,-2.5653829599833062,-0.09195037971064979,-0.004324652769528401,0.05403245758421872,-0.08003805421561103,0.08003805421561103,0.09195037971064979
428,2.381,1.499999999282957,47418.5315,-2.6166666679145987,-2.6166666679145987,-2.5651345396118264,-0.05153212830277232,-0.007832163243642812,0.05559126040601259,-0.14088839120466692,0.14088839120466692,0.05153212830277232
431,2.42883333333333,1.4999999998225872,47418.559,-2.5106666669657893,-2.5106666669657893,-2.5648849986167326,0.05421833165094325,0.003770316149861378,0.05559126040601259,0.06782210229314375,0.06782210229314375,0.05421833165094325
448,2.403,1.500000001844397,47418.6985,-2.5593333301863432,-2.5593333301863432,-2.5646343872266444,0.005301057040301149,0.010334687723307874,0.05559126040601259,0.18590490029958207,0.18590490029958207,0.005301057040301149
461,2.538,1.499999999594389,47418.867,-2.5586666673608,-2.5586666673608,-2.564382755239462,0.005716087878661735,0.007268405426552654,0.05559126040601259,0.13074726806817505,0.13074726806817505,0.005716087878661735
468,2.56,1.4999999978363008,47419.0855,-2.539333336996973,-2.539333336996973,-2.564130152024261,0.024796815027288144,0.014349300269136587,0.05559126040601259,0.25812151342380085,0.25812151342380085,0.024796815027288144
469,2.575,1.4999999996370783,47419.1105,-2.5846666672922924,-2.5846666672922924,-2.5638766265232134,-0.020790040769079088,0.026762602666066115,0.05559126040601259,0.4814174471059762,0.4814174471059762,0.020790040769079088
470,2.597,1.5000000069846129,47419.0845,-2.405999988799359,-2.405999988799359,-2.5636222272534743,0.1576222384541155,0.031841698485992116,0.05559126040601259,0.5727824527351103,0.5727824527351103,0.1576222384541155
473,2.606,1.4999999991843882,47419.17,-2.5813333347389285,-2.5813333347389285,-2.5633670023090938,-0.017966332429834697,0.029068113778713114,0.05559126040601259,0.5228899932545726,0.5228899932545726,0.017966332429834697
474,2.622,1.5000000045409083,47419.1815,-2.591333325490292,-2.591333325490292,-2.5631109993628978,-0.028222326127394393,0.04925671354197162,0.05716886684821186,0.8616003125049221,0.8616003125049221,0.028222326127394393
475,2.691,1.4999999965647204,47419.28,-2.502666672398783,-2.502666672398783,-2.5628542656683764,0.06018759326959344,0.04114828450276188,0.05729357929503154,0.718200625778153,0.718200625778153,0.06018759326959344
476,2.6955,1.5000000076974298,47419.208,-2.462666654031293,-2.462666654031293,-2.5625968480615704,0.09993019403027725,0.04970583512878424,0.05824883298248094,0.853336154283707,0.853336154283707,0.09993019403027725
477,2.70166666666667,1.5000000009943315,47419.3245,-2.581999998288152,-2.581999998288152,-2.562338792962942,-0.019661205325209874,0.05137385845647394,0.05916438460921034,0.8683240567075278,0.8683240567075278,0.019661205325209874
478,2.7045,1.5000000038146262,47419.339,-2.37466666063126,-2.37466666063126,-2.562080146379248,0.18741348574798833,0.058522771693095804,0.06327729340045786,0.9248621195399035,0.9248621195399035,0.18741348574798833
479,2.71216666666667,1.499999999867571,47419.3665,-2.6100000002310084,-2.6100000002310084,-2.561820953905409,-0.04817904632559955,0.07330076548125167,0.06327729340045786,1.158405512343252,1.158405512343252,0.04817904632559955
480,2.71033333333333,1.4999999924999052,47419.305,-2.505333345861245,-2.505333345861245,-2.561561260726367,0.05622791486512213,0.07881900053566025,0.06327729340045786,1.245612704020775,1.245612704020775,0.05622791486512213
481,2.7175,1.5000000021666002,47419.4495,-2.3886666632156226,-2.3886666632156226,-2.5613011116189455,0.17263444840332287,0.07848492371303722,0.06327729340045786,1.2403331352423068,1.2403331352423068,0.17263444840332287
482,2.74316666666667,1.5000000014380828,47420.097,-2.514666664253938,-2.514666664253938,-2.5610405509537,0.04637388669976206,0.09696525032075441,0.06327729340045786,1.5323861864175878,1.5323861864175878,0.04637388669976206
483,2.74466666666667,1.4999999971081832,47420.089,-2.456000004730755,-2.456000004730755,-2.560779622696763,0.10477961796600832,0.08448224453720761,0.06327729340045786,1.335111538392638,1.335111538392638,0.10477961796600832
484,2.77920833333333,1.5000000030688987,47420.098,-2.450666661652419,-2.450666661652419,-2.56051837041169,0.10985170875927075,0.10592483866631497,0.06327729340045786,1.673978657651443,1.673978657651443,0.10985170875927075
485,2.73966666666667,1.4999999992074862,47420.04549999999,-2.463333334634623,-2.463333334634623,-2.560256837261293,0.09692350262666993,0.11766344966031535,0.06327729340045786,1.8594892944562,1.8594892944562,0.09692350262666993
486,2.7485,1.5000000009135823,47420.096000000005,-2.4133333318652266,-2.4133333318652266,-2.5599950660094715,0.14666173414424488,0.11236478334162313,0.06327729340045786,1.7757520479030173,1.7757520479030173,0.14666173414424488
487,2.743,1.5000000008083525,47420.0855,-2.4846666653269773,-2.4846666653269773,-2.5597330990230445,0.07506643369606714,0.11906591923044507,0.063322619319127,1.8803062872429293,1.8803062872429293,0.07506643369606714
488,2.79925,1.4999999933105546,47420.099,-2.414666677437205,-2.414666677437205,-2.5594709782735716,0.14480430083636664,0.11835949382195343,0.06348202132974584,1.8644569177650554,1.8644569177650554,0.14480430083636664
489,2.82665740740741,1.5000000011286176,47420.075,-2.397333331528038,-2.397333331528038,-2.5592087453391636,0.16187541381112558,0.10083813847395115,0.06377259569767875,1.5812142719105526,1.5812142719105526,0.16187541381112558
490,2.837,1.5000000062412508,47420.0915,-2.433999989871211,-2.433999989871211,-2.5589464414063037,0.12494645153509287,0.11331671176029307,0.06409505158196983,1.7679478986825476,1.7679478986825476,0.12494645153509287
491,2.84205555555556,1.5000000014849697,47420.111,-2.451999997572492,-2.451999997572492,-2.5586841072716515,0.10668410969915954,0.11564710491252667,0.06535717023449393,1.7694631590933068,1.7694631590933068,0.10668410969915954
492,2.877,1.5000000036234389,47420.162,-2.459999994054262,-2.459999994054262,-2.5584217833438454,0.09842178928958356,0.09938491370303416,0.0700679925442257,1.4184067517034133,1.4184067517034133,0.09842178928958356
493,2.868,1.500000000565071,47420.2125,-2.60599999901805,-2.60599999901805,-2.5581595096453,-0.04784048937274976,0.09534499668134469,0.07216892125437287,1.3211365089590767,1.3211365089590767,0.04784048937274976
498,2.883,1.500000001952454,47420.3395,-2.348666663610256,-2.348666663610256,-2.557897325814003,0.2092306622037472,0.08523109189146681,0.07769437759038679,1.0970046293544482,1.0970046293544482,0.2092306622037472
