sample_index,axis,baseline_distance,signal_0,signal_1,signal,background_estimate,residual,residual_smoothed,local_scale,normalized_residual,enhanced_response,abs_residual
0,5.39594512649484,1.4999999954280332,47271.983,1.9133333391620264,1.9133333391620264,2.167127101397341,-0.2537937622353146,-0.293364767874934,0.06515246568218308,-4.502742372114997,4.502742372114997,0.2537937622353146
1,5.39281547304389,1.49999999913311,47271.9725,1.7180000009912093,1.7180000009912093,2.1652374933863126,-0.44723749239510324,-0.2837645331214414,0.06254149702620732,-4.537220031726024,4.537220031726024,0.44723749239510324
2,5.38965847380213,1.5000000018321047,47271.9245,1.8979999976828248,1.8979999976828248,2.163356339746472,-0.26535634206364733,-0.27645280683935375,0.059930528370231564,-4.612887861283602,4.612887861283602,0.26535634206364733
3,5.3864734403752,1.4999999988083077,47271.8715,1.846000001466732,1.846000001466732,2.1614836156493515,-0.3154836141826196,-0.27273910418047054,0.06254149702620732,-4.360930216719665,4.360930216719665,0.3154836141826196
4,5.38325951072395,1.4999999991246489,47271.912,1.974666667818708,1.974666667818708,2.159619296316693,-0.18495262849798522,-0.28890649070342733,0.06515246568218308,-4.4343139999140995,4.4343139999140995,0.18495262849798522
5,5.38001565801986,1.5000000018220725,47271.8935,1.9219999976664044,1.9219999976664044,2.1577633570203827,-0.2357633593539783,-0.2878652848981932,0.0645360820996637,-4.460532395716864,4.460532395716864,0.2357633593539783
6,5.37674070238052,1.5000000073303534,47271.893500000006,1.9233333239355488,1.9233333239355488,2.1559157730823766,-0.2325824491468278,-0.28061021203050424,0.06391969851714434,-4.390042796513502,4.390042796513502,0.2325824491468278
7,5.37343332172586,1.4999999992332922,47271.817500000005,1.907333334306344,1.907333334306344,2.1540765198746326,-0.24674318556828845,-0.28262272852009374,0.06293696991123199,-4.490567768335725,4.490567768335725,0.24674318556828845
8,5.37009207580135,1.5000000087107568,47271.8325,1.7339999899319565,1.7339999899319565,2.152245572819038,-0.4182455828870817,-0.2897546625284028,0.06195424130531965,-4.676914064695733,4.676914064695733,0.4182455828870817
9,5.3667154197277,1.5000000020451376,47271.7705,1.9059999973991384,1.9059999973991384,2.150422907387345,-0.2444229099882067,-0.2921541380103999,0.06094238483777561,-4.793940026930255,4.793940026930255,0.2444229099882067
10,5.36330172997782,1.500000003525661,47271.81,1.7666666625151914,1.7666666625151914,2.1486084991010945,-0.3819418365859031,-0.29071001847435546,0.059930528370231564,-4.850783505168556,4.850783505168556,0.3819418365859031
11,5.35984931774918,1.500000000217813,47271.7335,1.8633333330615969,1.8633333330615969,2.1468023235315496,-0.2834689904699528,-0.2952741304953157,0.05959557080024041,-4.954632140114087,4.954632140114087,0.2834689904699528
12,5.35635645249411,1.4999999976947322,47271.823,1.7653333360422252,1.7653333360422252,2.1450043562996264,-0.3796710202574012,-0.3032538608018556,0.059930528370231564,-5.060089891556614,5.060089891556614,0.3796710202574012
13,5.35282138662654,1.5000000011044972,47271.8175,1.936666665239862,1.936666665239862,2.1432145730758214,-0.20654790783595933,-0.2974639952727263,0.06094238483777561,-4.881069161709946,4.881069161709946,0.20654790783595933
14,5.34924237429407,1.5000000004800855,47271.848,1.918666666050566,1.918666666050566,2.1414329495801443,-0.22276628352957828,-0.3071637720534681,0.06195424130531965,-4.957913543638114,4.957913543638114,0.22276628352957828
15,5.34561769594267,1.499999996585853,47271.7725,1.8660000042465776,1.8660000042465776,2.1396594615820477,-0.27365945733547004,-0.30642723985770304,0.06293696991123199,-4.868795563083134,4.868795563083134,0.27365945733547004
16,5.34194568633287,1.50000000557322,47271.9215,1.81933332657321,1.81933332657321,2.137894084900357,-0.31856075832714725,-0.29962474536310957,0.06195424130531965,-4.836226528649016,4.836226528649016,0.31856075832714725
17,5.33822476811259,1.4999999980685914,47271.9055,1.770000002278286,1.770000002278286,2.1361367954032042,-0.3661367931249182,-0.2872007087004761,0.061640500256391485,-4.659285818672381,4.659285818672381,0.3661367931249182
18,5.33445347187474,1.4999999988951382,47271.936,1.802666667993068,1.802666667993068,2.1343875690079512,-0.33172090101488316,-0.2766365868844037,0.061326759207463326,-4.51086263907351,4.51086263907351,0.33172090101488316
19,5.33063046056919,1.4999999987026988,47271.914,1.757333334857113,1.757333334857113,2.1326463816811296,-0.37531304682401667,-0.2817842077027471,0.06062864378884745,-4.647707586600855,4.647707586600855,0.37531304682401667
20,5.32675455719545,1.4999999978351015,47271.8405,1.9086666694197496,1.9086666694197496,2.130913209438362,-0.22224654001861222,-0.2769398453994682,0.059930528370231564,-4.62101458022567,4.62101458022567,0.22224654001861222
21,5.32282477081834,1.4999999961991617,47271.87,1.8613333380506047,1.8613333380506047,2.1291880283443043,-0.26785469029369957,-0.25973310301315355,0.05959557080024041,-4.358261856132868,4.358261856132868,0.26785469029369957
22,5.3188403224159,1.4999999977508574,47271.931,2.0160000030212566,2.0160000030212566,2.1274708145125643,-0.11147081149130766,-0.2467565510194192,0.05926061323024925,-4.163921660086091,4.163921660086091,0.11147081149130766
23,5.31480066896858,1.4999999947147404,47271.9375,1.856666673210972,1.856666673210972,2.125761544105641,-0.2690948708946692,-0.2297879422743906,0.05859403050064048,-3.9216954408329845,3.9216954408329845,0.2690948708946692
24,5.3107055375331,1.500000002590819,47271.9855,1.8939999967288923,1.8939999967288923,2.124060193334852,-0.2300601966059599,-0.21653095760968363,0.05792744777103171,-3.737968198867656,3.737968198867656,0.2300601966059599
25,5.30655494320281,1.5000000038735488,47271.948,1.9586666616099533,1.9586666616099533,2.122366738460268,-0.16370007685031474,-0.21713372017064836,0.05790032614926783,-3.750129483051178,3.750129483051178,0.16370007685031474
26,5.30234921660112,1.5000000021838469,47271.8865,1.8713333306093287,1.8713333306093287,2.1206811557906384,-0.2493478251813097,-0.19248509617017506,0.05787320452750395,-3.3259795745144456,3.3259795745144456,0.2493478251813097
27,5.29808902736211,1.5000000004860523,47271.845,1.9399999993737007,1.9399999993737007,2.1190034216833262,-0.17900342230962552,-0.21184432110962376,0.05443250811552735,-3.891871391632481,3.891871391632481,0.17900342230962552
28,5.29377539608317,1.5000000045383606,47271.868,1.8613333277025856,1.8613333277025856,2.11733351254424,-0.2560001848416542,-0.19024840788626818,0.05099181170355074,-3.730959962597691,3.730959962597691,0.2560001848416542
29,5.28940972166733,1.4999999986024632,47271.872,1.8880000017604688,1.8880000017604688,2.1156714048277636,-0.22767140306729483,-0.17258622154993516,0.04967523123213481,-3.4742912568122977,3.4742912568122977,0.22767140306729483
30,5.28499380072735,1.4999999994574866,47271.875,2.0680000007472468,2.0680000007472468,2.1140170750366867,-0.04601707428943991,-0.18552440518210808,0.04835865076071889,-3.8364264152052643,3.8364264152052643,0.04601707428943991
31,5.28052983732226,1.5000000023767612,47271.82,1.826666663775792,1.826666663775792,2.1123704997221378,-0.28570383594634574,-0.1740999739104102,0.04813262746750166,-3.617088512941862,3.617088512941862,0.28570383594634574
32,5.2760204513132,1.499999997350271,47271.822,2.036000003599049,2.036000003599049,2.110731655483518,-0.07473165188446895,-0.16268327361680013,0.04790660417428444,-3.3958423148707775,3.3958423148707775,0.07473165188446895
33,5.27146869089434,1.5000000004497072,47271.7975,2.037999999389464,2.037999999389464,2.109100518968427,-0.0711005195789629,-0.1669779844881859,0.04749250801143547,-3.515880535262112,3.515880535262112,0.0711005195789629
34,5.26687804135834,1.4999999967140314,47271.8275,1.8273333373327256,1.8273333373327256,2.1074770668725966,-0.280143729539871,-0.15009519550791023,0.04707841184858651,-3.1881958123533582,3.1881958123533582,0.280143729539871
35,5.26225243471216,1.500000000863962,47271.7105,1.959333332203798,1.959333332203798,2.105861275939827,-0.14652794373602895,-0.16514599403331043,0.04614364769729519,-3.5789540332111804,3.5789540332111804,0.14652794373602895
36,5.25759625331749,1.4999999975636646,47271.724,2.028000003294779,2.028000003294779,2.104253122961914,-0.07625311966713477,-0.15879702239975066,0.045208883546003865,-3.5125181146789712,3.5125181146789712,0.07625311966713477
37,5.25291433318931,1.4999999982620864,47271.622,1.8080000020944549,1.8080000020944549,2.102652584778581,-0.2946525826841262,-0.17852974013450065,0.04464924542882735,-3.998494004094292,3.998494004094292,0.2946525826841262
38,5.24821196415976,1.4999999980011027,47271.733,2.0253333360326,2.0253333360326,2.1010596382774134,-0.07572630224481358,-0.18804782834639602,0.04408960731165085,-4.265128219835691,4.265128219835691,0.07572630224481358
39,5.24349488059615,1.5000000004884202,47271.7245,1.917999999375745,1.917999999375745,2.099474260393787,-0.18147426101804176,-0.18675867078728817,0.044010009711624276,-4.243549865383464,4.243549865383464,0.18147426101804176
40,5.23876925369521,1.499999997163002,47271.603,1.869333336866496,1.869333336866496,2.0978964281108037,-0.22856309124430774,-0.18058816970594332,0.043930412111597705,-4.110777955990714,4.110777955990714,0.22856309124430774
41,5.23404168097442,1.499999994338534,47271.53,1.844000006962002,1.844000006962002,2.096326118459221,-0.25232611149721906,-0.18486963484661284,0.04382436255533318,-4.218421536952058,4.218421536952058,0.25232611149721906
42,5.22931918579024,1.5000000038453016,47271.63649999999,1.9379999950313656,1.9379999950313656,2.0947633085173867,-0.15676331348602113,-0.17101045302199785,0.043718312999068656,-3.9116434576430463,3.9116434576430463,0.15676331348602113
