candidate_id,start_index,end_index,num_points,axis_start,axis_end,peak_sample_index,peak_axis,peak_score
1,934,1021,88,1.59066932261969,1.1465915265487,959,1.5197745385051,22.463819533087165
2,1201,1219,19,0.505498886015045,0.511742879091957,1213,0.500306787690434,9.94013863776722
3,1654,1662,9,0.588134571443886,0.55250875053952,1659,0.565326594274089,9.566711172406869
4,1707,1726,20,0.446552357002884,0.452107901962244,1714,0.445099205086732,9.734025810648866
5,2906,2919,14,0.0297996953215064,0.0402896171146546,2912,0.0341279938135269,16.27576745482769
6,3107,3147,41,0.0012534074564459,-0.0002013822453817,3122,-0.0002356228402359,12.503129197446802
7,3200,3208,9,-1.17826951809575e-05,-1.4199233203278e-05,3203,-1.38245506886123e-05,9.266099372617944
8,4714,4731,18,1.00609787471017,1.07520003725674,4722,1.04683782535962,20.05088851551655
9,5021,5057,37,0.790157909272981,0.686763192792958,5033,0.760357285093765,12.767789771609998
10,5065,5105,41,0.658262005116581,0.505365522884071,5091,0.558630735066334,13.391598581435865
11,5515,5615,101,0.081756488624672,0.145416035419826,5585,0.323019969696144,34.189740723832045
12,6074,6108,35,0.0685528374190811,0.142087577148526,6085,0.0825756008948225,15.159250493348331
13,6408,6427,20,0.003209230664596,0.0131882190562124,6418,0.0081458709180663,16.56028023953465
16,7831,7837,7,0.578008032535935,0.57570685654777,7834,0.579098382034211,9.28121147892906
18,10932,10941,10,1.18801086214867,1.19064630365201,10937,1.18884227836559,9.468354455496266
19,12002,12033,32,1.24884473999647,1.21716883213877,12016,1.222270049458,11.279017602583117
20,13198,13212,15,0.855515100953372,0.817514404887146,13206,0.828804024334559,10.360278576451627
22,18573,18597,25,1.41700255936712,1.44620334998712,18586,1.44259658059992,23.381723025810448
