candidate_id,start_index,end_index,num_points,axis_start,axis_end,peak_sample_index,peak_axis,peak_score
1,2694,2743,50,1.02039127259073,1.20101339665954,2711,1.06885570268388,12.317866251237392
2,2764,2843,80,1.24928553866747,0.837349268066607,2815,0.990698701097002,16.872414944538587
3,5404,5418,15,0.0404179754465679,0.0756705812793604,5407,0.0455924346551294,13.454388776320592
5,6234,6251,18,0.383066067270059,0.519727145880131,6243,0.458116228736798,10.552688993011964
6,6259,6297,39,0.56691188767417,0.505623423773169,6275,0.596671869682432,11.914534958155397
7,6361,6391,31,0.205978773954944,0.143329046545506,6376,0.177559394143688,13.367948025135803
8,6555,6561,7,-0.0013706587273779,-0.0021944771323226,6558,-0.001887353945086,9.74538767647431
9,7349,7356,8,0.587379405841022,0.654670437241318,7353,0.626417922258018,11.490652508295703
10,8621,8631,11,0.433101374405235,0.394546547242253,8626,0.412386143155382,13.861269924455964
11,9490,9506,17,0.148426279476655,0.111420948649028,9499,0.127135405712899,17.74462082920387
12,9644,9654,11,0.0954100139414849,0.108538096805143,9649,0.101823816109057,14.302783556656237
13,11308,11332,25,0.135065846439224,0.154391922157184,11319,0.150535183912734,13.826019689854158
14,11379,11390,12,0.0122035699124598,-0.0089189153545344,11384,0.0006912369932354,10.830176655846463
16,13822,13905,84,1.29820972451395,1.20433260803049,13893,1.1861335062005,17.232296547311044
17,13917,14020,104,1.23076570061188,1.77743442712691,13973,1.40233219146721,81.81647284562753
18,15480,15496,17,0.0096780528561382,0.0173997695651824,15486,0.0128280788426823,14.370630774225662
